Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,6.53200,6.29400,0.23800,1.10200,8.68900,,9.79100,-9.55300,0.58400,-8.96900,0.36000,-9.32900,-9.32900,95.27800,85.94900,-8.85700,-9.55300,23.66000,23.66000,3.62000,3.62000,8.73190,,,3.64360,-146.24920,-146.24920,-137.30860,1315.81400,0.03690,0.58770,1.34740,66.79730,-5.95210,-5.95190,-5.26980,-5.95190,6.56560,-0.3041,-0.3254
2024-06-30,6.74100,6.12700,0.61400,0.96600,6.36800,,7.33400,-6.72000,-0.20800,-6.92800,0.00500,-6.93300,-6.92300,0.70700,-6.21600,-5.93800,-6.72000,23.45900,23.45900,-0.27000,-0.27000,2.45800,,,9.10840,-99.68850,-99.68850,-102.77410,-92.21180,0.06900,0.54380,1.81400,49.61280,-10.64230,-10.64140,-7.08160,-10.64140,2.77450,-0.0421,-0.0478
2024-03-31,22.49400,14.10200,8.39200,3.01100,9.55400,,12.58700,-4.19500,-0.34300,-4.53800,0.02000,-4.55800,-4.55800,,-4.80600,-3.38400,-4.19500,23.36800,23.36800,-0.21000,-0.21000,2.66830,,,37.30770,-18.64940,-18.64940,-20.17430,-21.36570,0.22100,0.49550,1.26290,71.26300,-6.49650,-8.14230,-4.47790,-6.49600,3.00700,-0.05570,-0.06560
2023-12-31,67.17800,37.17600,30.00200,6.71300,18.48800,,25.67900,4.32300,0.14300,4.46600,0.12500,4.34100,4.34100,,-2.55700,5.07000,4.32300,23.06800,23.06800,-0.09000,-0.09000,2.58220,,,44.66050,6.43510,6.43510,6.64800,-3.80630,0.61230,2.74160,9.07320,9.91930,5.84510,5.84470,3.95630,5.84470,3.19490,0.2062,0.1558
2023-09-30,11.73200,10.41300,1.31900,1.01900,3.61900,,4.63800,-3.31900,-0.32800,-3.64700,0.01300,-3.66000,-3.66000,3.63800,-0.02200,-2.57400,-3.31900,23.17400,23.17400,-0.01000,-0.01000,2.57270,,,11.24280,-28.29020,-28.29020,-31.08590,-0.18750,0.10530,0.35390,0.45310,198.62600,-4.89210,-6.08510,-3.28380,-4.89180,3.23190,-0.0132,-0.0433
2023-06-30,11.47600,9.84400,1.63200,1.15100,3.76300,,4.95900,-3.32700,-0.12400,-3.45100,,-3.45100,-3.45100,2.30700,-1.14400,-2.67200,-3.32700,23.05100,23.05100,-0.06000,-0.06000,2.52740,,,14.22100,-28.99090,-28.99090,-30.07150,-9.96860,0.10270,0.31660,0.50090,179.67850,-4.64530,-5.81790,-3.08960,-4.64500,3.21460,0.0633,0.0117
2023-03-31,25.99700,16.78600,9.21100,2.70700,9.04500,,11.94300,-2.73200,0.03900,-2.69300,0.02600,-2.71900,-2.71900,,-3.03200,-2.10400,-2.73200,22.79400,22.79400,-0.13000,-0.13000,2.76890,,,35.43100,-10.50890,-10.50890,-10.35890,-11.66290,0.24630,0.54840,1.23000,73.17150,-3.69450,-4.65500,-2.57600,-3.69420,3.24560,-0.20610,-0.25980
2022-12-31,29.00100,18.42100,10.58000,2.28300,7.82700,,10.18000,0.40000,0.00200,0.40200,0.06300,0.33900,0.33900,,-0.26500,0.99900,0.40000,22.65900,22.65900,,0.00000,3.21030,,,36.48150,1.37920,1.37920,1.38620,-0.91380,0.28220,0.63610,1.16820,77.04360,0.44970,0.56560,0.32990,0.44960,3.33260,-0.2152,-0.2584
2022-09-30,30.99600,19.80800,11.18800,2.62500,7.96500,,10.63900,0.54900,-0.04200,0.50700,-0.01200,0.51900,0.51900,,0.21500,1.13700,0.54900,22.68200,23.31500,0.01000,0.01000,3.13410,,,36.09500,1.77120,1.77120,1.63570,0.69360,0.30570,0.79040,1.31410,68.49010,0.70180,0.89100,0.51180,0.70170,3.28860,-0.0896,-0.1461
2022-06-30,27.85700,17.64700,10.21000,2.47900,7.76900,,10.47100,-0.26100,0.06400,-0.19700,0.05400,-0.25100,-0.25100,,-0.25100,0.31500,-0.26100,22.63900,22.63900,-0.02000,-0.02000,3.32930,,,36.65150,-0.93690,-0.93690,-0.70720,-0.90100,0.28890,0.79370,1.32960,67.68820,-0.34150,-0.43740,-0.26030,-0.34150,3.27510,-0.0382,-0.0881
2022-03-31,25.06100,16.09500,8.96600,2.52900,7.59800,,9.98700,-1.02100,0.01800,-1.00300,-0.00400,-0.99900,-0.99900,,-1.29700,-0.51200,-1.02100,22.57400,22.57400,-0.06000,-0.06000,3.57280,,,35.77670,-4.07410,-4.07410,-4.00220,-5.17540,0.26410,0.78540,1.28840,69.85680,-1.35310,-1.74150,-1.05260,-1.35300,3.31090,-0.00150,-0.02410
2021-12-31,28.51700,19.10000,9.41700,2.11700,9.12200,,11.29500,-1.87800,-0.10900,-1.98700,-0.06600,-1.92100,-1.92100,,-2.78500,-1.35800,-1.87800,21.34000,22.26700,-0.09000,-0.07000,3.48840,,,33.02240,-6.58550,-6.58550,-6.96780,-9.76610,0.29500,0.95860,1.42850,63.00350,-2.57830,-3.32360,-1.98730,-2.57810,3.35190,0.0549,0.0268
2021-09-30,29.09700,17.97900,11.11800,2.08800,6.87100,,9.05800,2.06000,0.50100,2.56100,0.02100,2.54000,2.54000,,2.54000,2.58300,2.06000,22.44800,29.33000,0.10000,0.09000,3.56020,,0.00350,38.21010,7.07980,7.07980,8.80160,8.72940,0.29450,0.83170,1.51050,59.58240,3.33130,4.28630,2.57050,3.33110,3.43820,0.0997,0.0923
2021-06-30,23.99300,15.15300,8.84000,2.13100,6.74200,,9.14700,-0.30700,2.80200,2.49500,0.02900,2.46600,2.46600,,2.46600,0.21900,-0.30700,21.90800,28.75100,0.10000,0.09000,2.68020,,0.00720,36.84410,-1.27950,-1.27950,10.39890,10.27800,0.22660,0.69210,1.35200,66.56690,3.34670,4.37580,2.32860,3.34650,3.33090,-0.0772,-0.0741
2021-03-31,22.16200,14.47000,7.69200,2.33700,6.18900,,8.91400,-1.22200,-0.19900,-1.42100,0.04400,-1.46500,-1.46500,,-1.74900,-0.66900,-1.22200,18.44300,18.44300,-0.09000,-0.09000,1.23610,,0.70110,34.70810,-5.51390,-5.51390,-6.41190,-7.89190,0.28320,0.74940,1.17190,76.79770,-4.44280,-9.51300,-1.87180,-4.44210,1.81600,-0.02230,-0.08360
