Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,2019.81800,855.16100,1164.65700,33.37900,-6.41200,39.79100,1124.86600,-13.41900,1111.44700,314.07300,797.37400,,797.37400,796.11900,1124.86600,1124.86600,285.63400,285.63400,2.78720,2.78720,2.36810,0.44240,0.81070,57.66150,55.69150,55.69150,55.02710,39.41540,0.23770,0.67300,1.86240,48.32410,24.63970,26.35870,9.38500,13.73950,,3.66130,3.02910
2021-12-31,1084.29200,541.51890,542.77310,35.02800,-16.81900,51.84710,490.92600,-24.77900,466.14700,143.12900,323.01800,,323.01800,321.57800,490.92600,490.92590,936.57700,936.57700,-0.31900,-0.31900,4.62440,0.44590,0.82060,50.05780,45.27620,45.27620,42.99090,29.65790,0.15100,0.45750,1.20780,74.51780,10.04420,10.76110,4.49870,5.56570,11.25890,-0.5883,-0.0875
2021-09-30,661.55100,436.76400,224.78700,29.98200,-21.77600,51.75800,173.02900,-20.65900,152.37000,43.80800,108.56200,,108.56200,106.10300,173.02900,173.02900,285.60700,285.60700,0.37150,0.37150,7.18900,0.43780,0.79240,33.97880,26.15510,26.15510,23.03220,16.03850,0.09710,0.39280,0.93820,95.92350,3.26570,3.49430,1.59340,1.83590,,0.6546,0.2431
2021-06-30,587.99500,402.09100,185.90400,29.24800,-8.24500,37.49300,148.41100,-21.42100,126.99000,36.07900,90.91100,,90.91100,89.80100,148.41100,148.41100,285.62700,285.62700,0.31440,0.31440,6.46800,,0.01300,31.61660,25.24020,25.24020,21.59710,15.27240,0.09770,0.36700,1.15810,77.71610,2.80590,3.00850,1.51080,2.80590,,0.6822,0.3509
2021-03-31,528.47700,391.83400,136.64300,24.63500,2.91400,21.72100,114.92200,-19.20800,95.71400,26.00000,69.71400,,69.71400,67.97200,114.92200,114.92200,263.25300,263.25300,0.25820,0.25820,5.12490,0.46310,0.86270,25.85600,21.74590,21.74590,18.11130,12.86190,0.10820,0.36620,1.04550,86.07930,3.18580,3.54110,1.42750,1.71030,8.31270,0.12970,-0.12380
2020-12-31,513.80700,381.29600,132.51100,32.38800,-1.67400,34.06200,98.44900,-12.31300,86.13600,17.80500,68.33100,,68.33100,66.99300,98.44900,98.44900,155.69000,155.69000,0.68620,0.68620,5.39890,0.46760,0.91020,25.79000,19.16070,19.16070,16.76430,13.03860,0.10660,0.34880,0.91750,98.09670,3.15970,3.51820,1.41810,1.68220,8.21660,0.4816,-0.7202
2020-09-30,452.87400,338.10700,114.76700,25.71200,-62.14600,87.85800,26.90900,-17.26200,9.64700,6.30900,3.33800,,3.33800,1.70300,26.90900,26.90900,262.00000,262.00000,0.00650,0.00650,3.65720,0.44960,0.91970,25.34190,5.94180,5.94180,2.13020,0.37600,0.09420,0.30950,0.82080,109.64410,0.15960,0.17800,0.06950,0.08780,7.94840,0.2065,-0.0546
2020-06-30,458.47300,330.62600,127.84700,24.38400,-9.71200,34.09600,93.75100,-17.04300,76.70800,25.47300,51.23500,,51.23500,50.83500,93.75100,93.75100,263.25700,263.25700,0.19310,0.19310,4.28270,0.44730,0.91120,27.88540,20.44850,20.44850,16.73120,11.08790,0.09670,0.30740,1.17770,76.41970,2.41710,2.69940,1.08040,1.33600,8.05350,0.4293,0.1143
2020-03-31,392.03700,284.29200,107.74500,24.53300,0.18400,24.34900,83.39600,-17.34900,66.04700,20.59200,45.45500,,45.45500,44.98700,83.39600,83.39600,263.23600,263.23600,0.17090,0.17090,3.24040,0.44790,1.02930,27.48340,21.27250,21.27250,16.84710,11.47520,0.07790,0.27300,0.92010,97.81550,2.15380,2.40780,0.90300,1.18910,8.01850,0.05310,-0.22800
2019-12-31,472.22010,334.38010,137.84000,33.41300,0.86300,32.55000,105.29000,-11.16500,94.12500,25.97000,68.15500,,68.15500,66.89100,105.29000,105.28990,263.19200,263.19200,0.25410,0.25410,3.45280,0.41090,0.83390,29.18980,22.29680,22.29680,19.93240,14.16520,0.10080,0.34000,0.85580,105.16740,3.19310,3.56570,1.45500,1.88110,8.10980,0.3659,0.0434
2019-09-30,473.06500,338.87800,134.18700,28.22800,-2.48800,30.71600,103.47100,-16.66100,86.81000,25.56200,61.24800,,61.24800,60.50000,103.47100,103.47100,263.15800,263.15800,0.22990,0.22990,2.76490,0.38210,0.84680,28.36540,21.87250,21.87250,18.35050,12.78890,0.10070,0.35170,1.01490,88.67930,2.86040,3.19510,1.30400,1.76740,8.13540,0.455,0.1167
2019-06-30,494.13200,351.60400,142.52800,29.03400,-6.60900,35.64300,106.88500,-10.05300,96.83200,26.61600,70.21600,,70.21600,70.19100,106.88500,106.88500,263.19700,263.19700,0.26670,0.26670,2.79590,0.38460,0.86310,28.84410,21.63090,21.63090,19.59640,14.20490,0.10480,0.36900,1.00020,89.98560,3.28520,3.67170,1.48890,2.02160,8.12070,0.5055,0.1993
2019-03-31,504.23800,358.74100,145.49700,26.50500,-0.98300,27.48800,118.00900,-5.15400,112.85500,31.87100,80.98400,,80.98400,80.53300,118.00900,118.00900,263.19700,263.19700,0.30600,0.30600,3.91530,0.38710,0.65170,28.85480,23.40340,23.40340,22.38130,15.97120,0.11550,0.38440,1.02940,87.43260,3.79030,4.23350,1.85420,2.32300,8.11790,0.29590,0.04390
2018-12-31,565.22690,363.33700,201.88990,34.56400,23.25700,11.30700,190.58290,-27.68500,162.89800,52.74300,110.15500,,110.15500,108.63200,190.58290,190.58300,263.19700,263.19700,0.41280,0.41280,4.31630,0.38360,0.63330,35.71840,33.71800,33.71800,28.81990,19.21920,0.13240,0.39770,1.10960,81.11220,5.15270,5.75650,2.58090,3.17620,8.12240,0.2948,0.0468
2018-09-30,543.15600,381.09500,162.06100,27.29800,-10.45500,37.75300,124.30800,-9.89100,114.41700,30.07700,84.34000,,84.34000,83.50100,124.30800,124.30800,263.24400,263.24400,0.31720,0.31720,4.34120,0.36260,0.57850,29.83690,22.88630,22.88630,21.06520,15.37330,0.13170,0.41870,1.08740,82.76830,3.94460,4.27000,2.04490,2.51420,8.12360,0.5716,0.2871
2018-06-30,638.69600,415.15200,223.54400,31.08000,-6.11100,37.19100,186.35300,-3.80400,182.54900,48.86400,133.68500,,133.68500,133.87200,186.35300,186.35300,263.19700,263.19700,0.50860,0.50860,3.63950,0.36350,0.64370,35.00010,29.17710,29.17710,28.58150,20.96020,0.14850,0.45830,1.23770,72.71390,6.24750,6.76590,3.10790,3.97670,8.13010,0.5866,0.3838
2018-03-31,518.72400,326.04700,192.67700,25.18400,-2.17900,27.36300,165.31400,-4.14000,161.17400,47.29100,113.88300,,113.88300,113.82500,165.31400,165.31400,263.19700,263.19700,0.43250,0.43250,3.22070,0.31540,0.52100,37.14440,31.86940,31.86940,31.07120,21.94330,0.12000,0.35300,1.08200,83.17880,5.05480,5.41430,2.63400,3.46050,8.56000,0.54110,0.34690
2017-12-31,574.77300,358.65910,216.11400,28.56700,-27.62500,56.19190,159.92200,-5.63900,154.28300,42.79700,111.48600,,111.48600,110.45400,159.92200,159.92210,263.19700,263.19700,0.41970,0.41970,3.29690,0.31460,0.55700,37.59990,27.82350,27.82350,26.84240,19.21700,0.13380,0.39760,1.13590,79.23240,4.96050,5.31970,2.59500,3.40000,8.53910,0.9228,0.7395
2017-09-30,558.68500,370.14800,188.53700,26.51800,-7.11700,33.63500,154.90200,-1.12100,153.78100,40.76600,113.01500,,113.01500,112.85700,154.90200,154.90200,263.19300,263.19300,0.42880,0.42880,3.79010,0.31200,0.51290,33.74660,27.72620,27.72620,27.52550,20.20050,0.13480,0.40390,1.26930,70.90350,5.01960,5.38380,2.72670,3.45330,8.55440,0.8228,0.6355
2017-06-30,505.27400,325.36700,179.90700,23.87600,-3.06900,26.94500,152.96200,-12.76900,140.19300,39.31900,100.87400,,100.87400,101.15400,152.96200,152.96200,263.19650,263.19650,0.38430,0.38430,4.19050,0.32100,0.53400,35.60580,30.27310,30.27310,27.74590,20.01960,0.12240,0.34180,1.15620,77.84160,4.48710,4.81500,2.44380,3.04670,8.54150,0.6837,0.5902
2017-03-31,518.59100,340.64800,177.94300,22.21000,-5.45700,27.66700,150.27600,-3.94300,146.33300,43.29100,103.04200,,103.04200,103.23200,150.27600,150.27600,263.19700,263.19700,0.39220,0.39220,3.60760,0.32040,0.54190,34.31280,28.97780,28.97780,28.21740,19.90630,0.12200,0.35510,1.07870,83.43700,4.56750,4.90100,2.42480,3.10400,8.57150,0.45170,0.37660
2016-12-31,553.81510,348.98600,204.82910,25.79500,-37.17200,62.96700,141.86210,-7.47800,134.38400,51.85000,82.53400,,82.53400,80.86400,141.86210,141.86200,263.19700,263.19700,0.24060,0.24060,4.01810,0.32150,0.55160,36.98510,25.61540,25.61540,24.26510,14.60130,0.13130,0.35140,1.22790,73.29490,3.57710,3.82130,1.95670,2.42700,8.76630,0.6912,0.5193
2016-09-30,504.04800,358.33200,145.71600,21.83400,-34.50900,56.34300,89.37300,-8.55700,80.81600,23.82400,56.99200,,56.99200,55.81300,89.37300,89.37300,265.77600,265.77600,0.21000,0.21000,3.60340,0.31860,0.57090,28.90920,17.73110,17.73110,16.03340,11.07300,0.11560,0.35280,1.17890,76.34040,2.42730,2.59110,1.30670,1.65390,8.92100,0.7323,0.6646
2016-06-30,489.61400,342.68200,146.93200,22.71600,-0.93600,23.65200,123.28000,-6.27500,117.00500,33.25500,83.75000,,83.75000,83.08700,123.28000,123.28000,263.19700,263.19700,0.38430,0.38430,4.07440,0.32100,0.57730,30.00980,25.17900,25.17900,23.89740,16.96990,0.11550,0.33670,1.27330,70.68360,3.60850,3.85260,1.97560,2.45020,8.81810,0.5952,0.4923
2016-03-31,391.84500,278.28500,113.56000,18.09100,-1.23300,19.32400,94.23600,-11.55200,82.68400,24.03600,58.64800,,58.64800,58.52600,94.23600,94.23600,263.19700,263.19700,0.22240,0.22240,3.53100,0.33750,0.70560,28.98080,24.04930,24.04930,21.10120,14.93600,0.08360,0.26760,1.02960,87.41470,2.41450,2.57090,1.25080,1.59970,9.22870,0.38890,0.24920
2015-12-31,411.34400,293.35300,117.99100,22.94500,-9.55400,32.49890,85.49210,-12.48500,73.00700,19.18000,53.82700,,53.82700,51.77900,85.49210,85.49210,263.19700,263.19700,0.19960,0.19960,3.83660,0.34960,0.70500,28.68430,20.78360,20.78360,17.74840,12.58780,0.08860,0.29220,1.02290,87.98450,2.24250,2.39070,1.15910,1.45850,9.12000,0.1048,0.0146
2015-09-30,445.22000,315.70700,129.51300,19.33800,-63.72800,83.06600,46.44700,-22.50900,23.93800,8.91900,15.01900,,15.01900,13.67300,46.44700,46.44700,263.44900,263.44900,0.05190,0.05190,3.42550,0.36240,0.74360,29.08970,10.43240,10.43240,5.37670,3.07110,0.09280,0.31630,0.98900,90.99980,0.63140,0.67410,0.31290,0.40260,9.03740,0.4066,0.2772
2015-06-30,484.24900,319.69900,164.55000,23.38200,-4.42100,27.80300,136.74700,-25.01000,111.73700,27.87500,83.86200,,83.86200,83.21900,136.74700,136.74700,263.26800,263.26800,0.31610,0.31610,3.43870,0.36260,0.74540,33.98050,28.23900,28.23900,23.07430,17.18520,0.10160,0.32930,1.10270,81.62050,3.53230,3.77300,1.75890,2.25160,9.02040,0.6777,0.5564
2015-03-31,387.51900,256.82400,130.69500,21.16500,-9.60900,30.77400,99.92100,-0.31700,99.60400,27.79200,71.81200,,71.81200,71.68500,99.92100,99.92100,263.16100,263.16100,0.27240,0.27240,4.69210,0.40210,0.76700,33.72610,25.78480,25.78480,25.70300,18.49850,0.08180,0.26590,0.91100,98.79680,3.07520,3.28960,1.51550,1.83860,8.87250,0.43450,0.35390
2014-12-31,491.41600,351.04400,140.37200,28.69000,-1.28400,29.97400,110.39800,-15.21300,95.18500,73.63300,21.55200,,21.55200,18.47200,110.39800,110.39790,263.19700,263.19700,0.07010,0.07010,4.73150,0.40710,0.77970,28.56480,22.46530,22.46530,19.36950,3.75890,0.10540,0.38170,1.03380,87.05500,0.94010,1.00740,0.46210,0.55740,8.71030,0.4339,0.3257
2014-09-30,466.42500,323.99600,142.42900,23.00000,-10.37300,33.37300,109.05600,-10.82800,98.22800,29.34700,68.88100,,68.88100,66.34900,109.05600,109.05600,263.18500,263.18500,0.25210,0.25210,3.79330,0.38050,0.69700,30.53630,23.38130,23.38130,21.05980,14.22500,0.10310,0.35090,0.90160,99.82060,3.04230,3.24650,1.52240,1.88460,8.60250,0.3471,0.244
2014-06-30,522.30100,376.95300,145.34800,23.50700,-11.11300,34.62000,110.72800,-9.77900,100.94900,28.84100,72.10800,,72.10800,71.06300,110.72800,110.72800,263.19700,263.19700,0.27000,0.27000,4.22330,0.35650,0.64010,27.82840,21.20000,21.20000,19.32770,13.60580,0.11140,0.42200,1.02640,87.68100,2.87050,3.04330,1.53820,1.84720,9.54440,0.9912,0.9031
2014-03-31,534.07200,379.24900,154.82300,21.33500,-13.04600,34.38100,120.44200,-9.84000,110.60200,28.86500,81.73700,,81.73700,81.00500,120.44200,120.44200,263.19700,263.19700,0.30780,0.30780,4.28310,0.36250,0.64350,28.98920,22.55170,22.55170,20.70920,15.16740,0.11510,0.41860,0.95510,94.23040,3.29550,3.49700,1.76190,2.10090,9.42370,0.47340,0.34730
2013-12-31,492.21000,345.94290,146.26710,29.11900,-15.67300,44.79210,101.47500,-7.93600,93.53900,21.47000,72.06900,,72.06900,68.97500,101.47500,101.47500,263.19700,263.19700,0.25720,0.25720,3.39740,0.36820,0.74780,29.71640,20.61620,20.61620,19.00390,14.01330,0.10320,0.36200,1.07230,83.93090,2.96310,3.14780,1.51160,1.87210,9.24110,0.5607,0.3163
2013-09-30,521.07400,372.59400,148.48000,25.39200,66.95300,-41.56100,190.04100,-12.25800,177.78300,36.92100,140.86200,,140.86200,138.90700,190.04100,190.04100,263.18100,263.18100,0.52780,0.52780,2.80320,0.37720,0.77070,28.49500,36.47100,36.47100,34.11860,26.65780,0.10470,0.38940,0.92470,97.32370,5.92680,6.05210,2.83120,3.66350,9.09850,0.6828,0.317
2013-06-30,566.45900,378.61300,187.84600,27.37700,-6.15300,33.53000,154.31600,-11.28300,143.03300,34.05200,108.98100,,108.98100,107.42600,154.31600,154.31600,263.19700,263.19700,0.40820,0.40820,3.39380,0.38590,0.77870,33.16150,27.24220,27.24220,25.25040,18.96450,0.11810,0.41260,0.89010,101.10730,4.58470,4.71680,2.27290,2.81550,9.03150,0.7103,0.2537
2013-03-31,623.39700,384.54000,238.85700,23.30100,-9.19900,32.50000,206.35700,-7.60300,198.75400,46.09600,152.65800,,152.65800,151.80500,206.35700,206.35700,263.19700,263.19700,0.57680,0.57680,3.75880,0.37660,0.68990,38.31540,33.10200,33.10200,31.88240,24.35130,0.13670,0.43150,0.87360,103.02050,6.52590,6.70460,3.34740,4.06790,8.88800,0.52230,0.12150
2012-12-31,600.95290,366.61600,234.33690,32.11500,-7.19200,39.30710,195.02980,-8.51500,186.51500,42.16100,144.35400,,144.35400,141.75000,195.02980,195.02980,263.19700,263.19700,0.54210,0.54210,3.67940,0.39800,0.73100,38.99420,32.45340,32.45340,31.03650,23.58750,0.13610,0.41170,0.98200,91.65260,6.59920,7.04410,3.26860,3.97270,8.31110,0.5647,-0.0383
2012-09-30,615.25200,352.92400,262.32800,26.04100,-8.00100,34.04200,228.28600,-3.26400,225.02200,57.63200,167.39000,,167.39000,165.18000,228.28600,228.28600,263.19650,263.19650,0.62760,0.62760,4.20410,0.37170,0.66930,42.63750,37.10450,37.10450,36.57400,26.84750,0.13680,0.42020,0.96450,93.31050,7.06120,7.19050,3.72090,4.43690,9.00690,0.6409,0.2535
2012-06-30,683.33000,387.66500,295.66500,25.30100,-0.67100,25.97200,269.69300,-12.30400,257.38900,63.51800,193.87100,,193.87100,192.20800,269.69300,269.69300,263.19650,263.19650,0.73030,0.73030,4.14270,0.38250,0.70360,43.26830,39.46750,39.46750,37.66690,28.12810,0.16040,0.48810,1.14250,78.77800,8.78310,8.95620,4.55050,5.42390,8.38660,0.8754,0.4303
2012-03-31,529.62500,293.36200,236.26300,22.98500,-5.37900,28.36400,207.89900,-3.37400,204.52500,52.77100,151.75400,,151.75400,150.02900,207.89900,207.89900,263.19650,263.19650,0.57000,0.57000,3.22930,0.38700,0.71740,44.60950,39.25400,39.25400,38.61690,28.32740,0.12950,0.36120,0.86500,104.04450,7.53270,7.69600,3.71130,4.61760,7.65440,0.38940,0.12300
2011-12-31,538.90700,322.98700,215.92000,25.04800,20.45700,4.59100,211.32890,-2.63900,208.69000,47.01400,161.67590,,161.67590,158.89600,211.32890,211.32890,263.19700,263.19700,0.60010,0.60010,3.10890,0.39890,0.74990,40.06630,39.21440,39.21440,38.72470,29.48490,0.13920,0.43390,1.01830,88.37910,8.67180,8.87620,4.17600,5.21300,7.08360,0.8229,0.4014
2011-09-30,574.67900,332.98700,241.69200,23.56400,-13.26200,36.82600,204.86600,-8.75700,196.10900,49.30300,146.80600,,146.80600,143.24600,255.17800,204.86600,263.19650,263.19650,0.54430,0.54430,3.02270,0.35580,0.68810,42.05690,35.64880,35.64880,34.12500,24.92630,0.14950,0.47060,1.02760,87.58350,7.41210,7.57750,3.81850,4.77470,7.52530,0.181,-0.3849
2011-06-30,551.66500,342.09000,209.57500,22.58000,-5.03600,27.61600,181.95900,-4.01600,177.94300,44.43700,133.50600,,133.50600,132.22100,228.71100,181.95900,263.19700,263.19700,0.50240,0.50240,3.40570,0.37350,0.71150,37.98950,32.98360,32.98360,32.25560,23.96760,0.15350,0.53700,1.15470,77.94100,7.27160,7.44780,3.71420,4.55540,6.97580,0.5977,0.1212
2011-03-31,480.03500,292.43000,187.60500,20.56800,-11.73800,32.30600,155.29900,-4.21200,151.08700,38.95600,112.13100,,112.13100,111.39500,197.43700,155.29900,263.19650,263.19650,0.42320,0.42320,3.60230,0.37770,0.70950,39.08150,32.35160,32.35160,31.47420,23.20560,0.13780,0.46760,1.07580,83.65490,6.29760,6.45580,3.21820,3.91930,6.76500,0.56920,0.14500
2010-12-31,505.67690,334.04610,171.63090,23.36400,-20.13600,43.50000,128.13090,1.36900,129.50000,21.67100,107.82900,,108.20700,105.79700,163.59190,128.13100,263.19700,263.19700,0.40010,0.40010,3.55520,0.39490,0.76690,33.94080,25.33850,25.33850,25.60920,20.92190,0.14990,0.55210,1.22700,73.34830,6.47630,6.64640,3.20820,3.91910,6.34820,0.7412,0.36
2010-09-30,459.46800,308.29700,151.17100,19.38900,-3.68900,23.07800,128.09300,-3.20100,124.89200,28.33000,96.56200,,96.56200,94.80300,164.14000,128.09300,263.19650,263.19650,0.36020,0.36020,4.13700,0.40810,0.77620,32.90130,27.87850,27.87850,27.18190,20.63320,0.13560,0.48210,0.92360,97.44850,5.76630,5.91270,2.84980,3.41300,6.36250,0.6312,0.2801
2010-06-30,476.74500,305.04200,171.70300,18.29200,-2.25600,20.54800,151.15500,-9.81400,141.34100,35.33200,106.00900,,106.00900,105.02900,191.21300,151.15500,263.19650,263.19650,0.39910,0.39910,4.72700,0.40840,0.74480,36.01570,31.70560,31.70560,29.64710,22.03040,0.15240,0.49350,1.03250,87.16850,6.68670,6.86620,3.38900,3.95590,6.02350,0.692,0.4311
2010-03-31,388.52300,257.02500,131.49800,17.77400,-10.56500,28.33900,103.15900,-5.59200,97.56700,20.69600,76.87100,,76.49300,76.49300,135.53300,103.15900,263.19650,263.19650,0.29060,0.29060,4.30720,0.39010,0.73300,33.84560,26.55160,26.55160,25.11230,19.68820,0.12880,0.40570,0.85850,104.83860,4.93840,5.07430,2.53530,3.01210,5.88510,0.28560,0.00770
2009-12-31,387.70000,263.82000,123.88000,25.40000,-3.36000,25.40000,98.48000,-0.71000,96.60000,15.66000,80.94000,0.20000,75.40000,75.40000,151.57200,98.48000,260.00000,260.00000,0.29000,0.29000,3.04130,0.41160,0.88570,20.98010,25.40110,25.40110,24.91620,19.44800,0.12340,0.41830,0.98280,91.57370,5.14870,5.29780,2.39990,3.02960,5.56410,0.6442,0.2163
2009-09-30,383.78100,252.64600,131.13500,18.23200,-1.73000,19.96200,111.17300,-7.22700,103.94600,18.00400,85.94200,,85.94200,85.94200,146.90700,111.17300,263.19650,263.19650,0.32380,0.32380,3.20660,0.15580,0.32940,34.16920,28.96780,28.96780,27.08470,22.39350,0.12430,0.39070,1.37160,65.61550,5.76900,5.89480,2.78370,4.87000,,0.3262,-0.1185
2009-06-30,347.24500,212.96800,134.27700,19.20600,-5.48400,24.69000,109.58700,-2.80200,106.78500,21.36500,85.42000,,85.42000,85.42000,140.23800,109.58700,263.19650,263.19650,0.32600,0.32600,3.19710,0.38640,0.82150,38.66920,31.55900,31.55900,30.75210,24.59940,0.11740,0.33680,0.89820,100.20010,,6.06850,2.88730,3.72380,,0.1992,-0.0887
2009-03-31,321.14300,179.05800,142.08500,15.99800,-7.96900,23.96700,118.11800,-9.83500,108.28300,20.82800,87.45500,,87.45500,87.45500,153.18100,118.11800,263.19650,263.19650,0.33580,0.33580,2.72220,0.28950,0.58710,44.24350,36.78050,36.78050,33.71800,27.23240,0.10890,0.30920,0.82250,109.41760,5.64310,5.76610,2.96580,4.00940,,0.25870,-0.02090
