Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,3.07400,3.07400,34.65000,20.80100,-52.37700,4.69900,-47.67800,-47.67800,-47.67800,-47.67800,-49.96600,-52.37700,117.76920,117.76920,-0.40000,-0.40000,8.29180,,,100.00000,-1703.87100,-1703.87100,-1551.00900,-1551.00900,0.00620,0.74490,120.82950,-13.15900,-13.15890,-9.63250,-13.15890,3.18150,-0.2484,-0.2526
2024-06-30,6.77200,6.77200,34.60400,17.25100,-45.08300,6.65600,-38.42700,-38.42700,-38.42700,-38.42700,-43.08500,-45.08300,117.46810,117.46810,-0.33000,-0.33000,9.17970,,,100.00000,-665.72650,-665.72650,-567.43950,-567.43950,0.01280,6.46180,13.92790,-9.67990,-9.67980,-7.26660,-9.67980,3.48690,-0.229,-0.2294
2024-03-31,1.92500,1.92500,32.13800,20.85500,-51.06800,3.06400,-48.00400,-48.00400,-48.00400,-48.00400,-48.87800,-51.06800,101.10430,101.10430,-0.47000,-0.47000,8.69260,,,100.00000,-2652.88300,-2652.88300,-2493.71500,-2493.71500,0.00340,2.24360,40.11430,-11.26560,-11.26550,-8.42340,-11.26550,3.74450,-0.32990,-0.33070
2023-12-31,1.67600,1.67600,31.81600,17.93500,-48.07500,3.95300,-44.12200,-44.12200,-44.12200,-44.12200,-46.09600,-48.07500,98.41120,98.41120,-0.45000,-0.45000,8.48060,,,100.00000,-2868.43100,-2868.43200,-2632.57200,-2632.57300,0.00330,0.91790,98.05480,-11.97620,-11.97610,-8.71600,-11.97610,3.73550,-0.3738,-0.3758
2023-09-30,1.94400,1.94400,34.27500,18.94800,-51.27900,6.10900,-45.17000,-45.17000,-45.17000,-45.17000,-49.79600,-51.27900,98.56800,98.56800,-0.46000,-0.46000,8.81070,,,100.00000,-2637.80900,-2637.80900,-2323.56000,-2323.56000,0.00360,1.26400,71.20370,-11.21470,-11.21460,-8.30650,-11.21460,4.08550,-0.3873,-0.3929
2023-06-30,0.93300,0.93300,40.87600,22.62200,-62.56500,9.81000,-52.75500,-52.75500,-52.75500,-52.75500,-61.03900,-62.56500,98.40040,98.40040,-0.54000,-0.54000,8.77560,,,100.00000,-6705.78800,-6705.78800,-5654.34100,-5654.34100,0.00160,0.32930,273.27970,-12.05130,-12.05130,-9.02170,-12.05130,4.44320,-0.2886,-0.3108
2023-03-31,58.98000,58.98000,65.62900,21.94300,-28.59200,9.71100,-18.88100,-18.88100,-18.88100,-18.88100,-19.50000,-28.59200,98.05470,98.05470,-0.19000,-0.19000,9.00060,,,100.00000,-48.47750,-48.47750,-32.01260,-32.01260,0.09360,4.36890,20.60020,-3.95440,-3.95440,-2.99540,-3.95440,4.86270,-0.29430,-0.32700
2022-12-31,44.35600,44.35600,87.19100,21.58400,-64.41900,8.05600,-56.36300,-56.36300,-56.36300,-56.36300,-59.69200,-64.41900,96.82610,96.82610,-0.58000,-0.58000,4.40220,,,100.00000,-145.23180,-145.23180,-127.06960,-127.06960,0.06290,1.15270,78.07740,-11.64680,-11.64670,-7.98840,-11.64670,4.97390,-0.7822,-0.8518
2022-09-30,14.98100,14.98100,79.81700,21.55500,-86.39100,2.82800,-83.56300,-83.56300,-83.56300,-83.56300,-82.82400,-86.39100,97.02400,97.02400,-0.86000,-0.86000,5.15050,,,100.00000,-576.67050,-576.67050,-557.79320,-557.79320,0.02000,1.46540,61.41580,-16.13190,-16.13180,-11.15140,-16.13180,5.33410,-0.5633,-0.6521
2022-06-30,18.54900,18.54900,81.30700,20.35100,-83.10900,7.00400,-76.10500,-76.10500,-76.10500,-76.10500,-79.95300,-83.10900,96.70400,96.70400,-0.79000,-0.79000,6.54690,,,100.00000,-448.05110,-448.05110,-410.29160,-410.29170,0.02300,1.41310,63.68750,-13.11070,-13.11060,-9.42990,-13.11060,5.99280,-0.5473,-0.6516
2022-03-31,18.41400,18.41400,72.13900,20.74200,-74.46700,8.77700,-65.69000,-65.69000,-65.69000,-65.69000,-69.73900,-74.46700,96.34400,96.34400,-0.68000,-0.68000,7.68920,,,100.00000,-404.40430,-404.40430,-356.73940,-356.73940,0.02150,1.32950,67.69310,-10.37120,-10.37110,-7.65270,-10.37110,6.56110,-0.67060,-0.77530
2021-12-31,17.06700,17.06700,69.51400,16.93500,-69.38200,0.76100,-68.62100,-68.62100,-68.62100,-68.62100,-64.81700,-69.38200,94.74700,94.74700,-0.73000,-0.73000,7.79260,,,100.00000,-406.52710,-406.52710,-402.06820,-402.06820,0.01850,1.96720,45.75140,-10.10860,-10.10860,-7.44700,-10.10860,7.09140,-0.7487,-0.945
2021-09-30,14.22500,14.22500,53.13000,15.71800,-54.62300,11.31500,-43.30800,-43.30800,-43.30800,-43.30800,-50.63200,-54.62300,95.40900,95.40900,-0.45000,-0.45000,7.54990,,,100.00000,-383.99300,-383.99300,-304.44990,-304.44990,0.01440,1.94570,46.25590,-5.92990,-5.92990,-4.39870,-5.92990,7.65860,-0.3427,-0.495
2021-06-30,13.41200,13.41200,48.02300,12.16800,-46.77900,-8.35400,-55.13300,-55.13300,-55.13300,-55.13300,-43.14500,-46.77900,94.32700,94.32700,-0.58000,-0.58000,6.75440,,,100.00000,-348.78470,-348.78470,-411.07210,-411.07210,0.01320,1.30180,69.13730,-7.33090,-7.33080,-5.42830,-7.33080,7.97830,-0.3376,-0.4816
2021-03-31,11.14200,11.14200,44.85200,12.50000,-46.21000,1.12100,-45.08900,-45.08900,-45.08900,-45.08900,-43.48800,-46.21000,93.43200,93.43200,-0.48000,-0.48000,8.50440,,,100.00000,-414.73700,-414.73700,-404.67600,-404.67600,0.01070,1.60430,56.09860,-5.70680,-5.70680,-4.31080,-5.70680,8.41520,-0.29000,-0.33260
2020-12-31,15.89600,15.89600,38.98200,10.31300,-33.39900,-19.71200,-53.11100,-53.11100,-53.11100,-53.11100,-29.83300,-33.39900,82.38500,82.38500,-0.63000,-0.63000,5.77720,,,100.00000,-210.10950,-210.10940,-334.11550,-334.11550,0.02550,2.88230,31.22480,-13.81510,-13.81500,-8.53250,-13.81500,4.38250,-0.2625,-0.2917
2020-09-30,7.55800,7.55800,30.69400,8.35100,-31.48700,-27.19700,-58.68400,-58.68400,-58.68400,-58.68400,-29.79500,-31.48700,86.88700,86.88700,-0.68000,-0.68000,9.16650,,,100.00000,-416.60490,-416.60490,-776.44880,-776.44880,0.01210,2.33060,38.61740,-13.82880,-13.82870,-9.36780,-13.82870,4.87750,-0.3671,-0.3762
