,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-26,2024-09-30,$-0.29,$0.00
1,2024-09-11,2024-06-30,$-0.22,$-0.20
2,2024-07-10,2024-03-31,--,$-0.31
3,2024-03-12,2023-12-31,$-0.18,$0.14
4,2024-01-17,2023-09-30,--,$-0.07
5,2023-10-26,2023-06-30,--,$-0.08
6,2023-06-27,2023-03-31,$-0.05,$-0.09
7,2023-03-30,2022-12-31,$-0.01,$-0.07
8,2022-12-08,2022-09-30,$-0.12,$-0.07
9,2022-09-22,2022-06-30,$-0.14,$-0.16
10,2022-05-26,2022-03-31,$-0.20,$-0.18
11,2022-03-01,2021-12-31,$0.03,$0.06
12,2021-11-17,2021-09-30,$-0.25,$-0.11
13,2021-09-17,2021-06-30,$-0.21,$-0.29
14,2021-06-17,2021-03-31,$0.01,$-0.18
15,2021-03-04,2020-12-31,$-0.05,$0.29
16,2020-11-12,2020-09-30,$-0.17,$-0.24
17,2020-10-21,2020-06-30,--,$-0.27
18,2020-05-21,2020-03-31,$0.01,$-0.06
19,2020-02-25,2019-12-31,$0.19,$0.20
20,2019-11-18,2019-09-30,$-0.08,$0.03
21,2019-09-24,2019-06-30,$-0.12,$-0.16
22,2019-05-16,2019-03-31,$-0.04,$0.06
23,2019-02-14,2018-12-31,$0.20,$0.36
24,2018-11-15,2018-09-30,$-0.09,$0.06
25,2018-09-25,2018-06-30,$0.01,$-0.01
26,2018-05-17,2018-03-31,$-0.03,$-0.05
27,2018-02-08,2017-12-31,$0.13,$0.13
28,2017-11-16,2017-09-30,$-0.03,$0.05
29,2017-09-21,2017-06-30,$0.12,$0.18
30,2017-05-16,2017-03-31,$-0.05,$-0.05
31,2017-02-09,2016-12-31,$0.10,$0.13
32,2016-11-17,2016-09-30,$-0.07,$0.01
33,2016-09-12,2016-06-30,$0.08,$0.07
34,2016-05-13,2016-03-31,$0.07,$0.10
35,2016-02-11,2015-12-31,$0.08,$0.16
36,2015-11-12,2015-09-30,$-0.03,$0.03
37,2015-09-17,2015-06-30,$-0.14,$0.01
38,2015-05-14,2015-03-31,$-0.11,$-0.07
39,2015-02-12,2014-12-31,$-0.04,$0.04
