Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,24.79200,8.44400,16.34800,2.10100,7.08300,2.45400,13.89400,-44.52500,-30.63100,,-30.63100,-30.63100,,-35.67500,22.65300,13.89400,0.19400,0.19400,-183.98000,-183.98000,0.84260,5.35360,56.04230,56.04230,-123.55200,-143.89720,0.03680,62.62980,-34.50060,-4.55000,-5.34490,276.26030,-32.6415,43.9728
2024-06-30,26.31700,8.66400,17.65300,2.64100,2.88300,6.13100,11.52200,-13.87900,-2.35700,0.00100,-2.35800,-2.35800,,-7.78800,17.03500,11.52200,0.09450,0.09450,-82.44820,-82.44820,0.78790,3.71550,43.78160,43.78160,-8.95620,-29.59300,0.03930,14.59250,-1.84540,-0.35180,-0.38610,1370.75100,78.9443,60.2076
2024-03-31,25.87200,9.05000,16.82200,2.74600,,9.34400,7.47800,-13.48400,-6.00600,,-6.00600,-6.00600,,-10.74900,13.16300,7.47800,0.08750,0.08750,-122.31440,-122.31440,0.78240,3.59580,28.90380,28.90380,-23.21430,-41.54680,0.03880,71.66210,-4.58190,-0.89960,-0.98270,1406.65800,59.82090,12.57220
2023-12-31,26.21500,8.80200,17.41300,3.38600,,10.24600,7.16700,11.98700,19.15400,0.00400,19.15000,19.15000,,12.37700,10.68600,7.16700,0.00890,0.00890,27272.42000,27272.42000,0.77140,3.37440,27.33930,27.33930,73.06510,47.21340,0.03920,-3049.40800,13.73610,2.86530,3.09320,1899.70500,-2662.255,-1646.9149
2023-09-30,25.20400,8.77100,16.43300,2.47500,2.20400,7.14600,9.28700,-20.65300,-11.36600,-0.00200,-11.36400,-11.36400,,-30.01800,17.28700,9.28700,0.00150,0.00150,-22039.64000,-22039.64000,0.78990,3.76000,36.84730,36.84730,-45.09600,-119.10010,0.03750,31.73680,-9.11830,-1.69120,-1.88020,129.69600,3575.867,1476.3927
2023-06-30,24.84000,8.34200,16.49800,2.81800,,10.11900,6.37900,-7.62700,-1.24800,0.04600,-1.29400,-1.29400,,-6.23100,12.44300,6.37900,0.00130,0.00130,-4578.03800,-4578.03800,0.76090,3.18200,25.68040,25.68040,-5.02420,-25.08450,0.03690,22.33340,-0.89300,-0.19220,-0.20980,15.06400,1436.0451,583.8118
2023-03-31,26.06600,8.95500,17.11100,3.07100,,10.53700,6.57400,-6.98300,-0.40900,,-0.40900,-0.40900,,-5.36500,12.64400,6.57400,0.00140,0.00140,-3942.84000,-3942.84000,0.75760,3.12510,25.22060,25.22060,-1.56910,-20.58240,0.03830,-91.09030,-0.27900,-0.06000,-0.06630,15.26590,3.76990,-0.47850
2022-12-31,26.95100,9.09400,17.85700,3.18500,2.61900,7.88400,9.97300,-10.80800,-0.83500,,-0.83500,-0.83500,,-5.84600,14.29600,9.97300,0.00140,0.00140,-4316.97900,-4316.97900,0.75340,3.05490,37.00420,37.00420,-3.09820,-21.69120,0.03940,-14.72670,-0.55880,-0.12200,-0.13500,155.98030,2.9637,9.7122
2022-09-30,18.71800,6.65500,12.06300,2.49800,,7.47900,4.58400,-7.59000,-3.00600,,-3.00600,-3.00600,,-6.50400,10.46500,4.58400,0.00140,0.00140,-4777.45600,-4777.45600,0.75160,3.02540,24.48980,24.48980,-16.05940,-34.74730,0.02700,-26.26930,-1.99070,-0.43370,-0.48350,15.78570,27.559,23.0354
2022-06-30,15.47900,4.73200,10.74700,1.67300,,5.39800,5.34900,-5.40200,-0.05300,,-0.05300,-0.05300,,-2.31600,9.06700,5.34900,0.00140,0.00140,-1726.79100,-1726.79100,0.78310,3.60970,34.55650,34.55650,-0.34240,-14.96220,0.03310,0.11300,-0.05770,-0.01130,-0.01230,9.59000,0.6758,0.4753
