Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,14453.35000,5404.29100,9049.06200,6196.81900,6196.81900,2852.24200,2852.24200,635.57660,2216.66500,2216.66500,2121.28300,2539.30300,2551.29700,0.83540,0.83150,0.57260,1.33950,32.93560,24.49500,0.01750,3.74620,3.74620,0.44870,1.60130,,5.308,5.2263
2024-06-30,14039.58000,5349.54000,8690.03800,5962.75400,5962.75000,2727.28300,2727.28400,664.71840,2062.56600,2062.56600,1976.98200,2534.20200,2543.59300,0.78010,0.77720,0.57870,1.37350,32.80800,23.78220,0.01730,3.50610,3.50610,0.42900,1.47720,,0.00000,
2024-03-31,7984.97900,5058.79600,2926.18400,-5370.58900,-5370.58950,8296.77300,1353.97400,-442.97150,1796.94600,1796.94600,1857.08900,2359.76700,2369.16700,0.72990,0.72510,0.45740,1.01680,50.43840,69.18050,0.00510,1.89900,3.08110,0.33940,1.03030,37.36780,5.1777,4.9128
2023-12-31,13801.86000,5189.08400,8612.77700,6063.60400,6063.60600,2549.17400,2549.17300,423.01320,2126.16000,2126.16000,2070.94400,2488.51800,2539.79000,0.83220,0.81540,0.63970,1.77570,31.62630,25.69310,0.01730,3.93430,3.93430,0.45640,1.41740,,2.1784,2.2588
2023-09-30,13015.56000,4991.23900,8024.32200,5487.26900,5487.27100,2537.05400,2537.05300,442.25500,2094.79800,2094.79800,2034.18100,2519.73300,2532.91100,0.80730,0.80310,0.64130,1.78800,33.27890,26.68270,0.01670,4.01370,4.01370,0.45780,1.43960,,-2.1784,-2.2588
2023-06-30,7444.59800,3166.48100,4278.11700,2253.31700,2253.31700,2024.80000,2024.80000,511.60330,1513.19700,1513.19700,1509.18600,1861.81400,1871.51100,0.81060,0.80640,0.46410,0.86590,52.23290,38.93190,0.01240,4.07520,4.07720,0.48250,2.18400,,0.00000,
2023-03-31,5604.45000,2518.88500,3085.56500,-204.76390,-204.76400,3290.32900,2456.12900,617.54240,1838.58600,1838.58600,1842.76900,1855.20700,1862.39100,0.98130,0.96180,0.41320,1.07760,69.66690,52.26920,0.01130,5.17900,5.31550,0.58670,3.03910,19.08750,3.1175,2.8353
2022-12-31,6602.98600,2501.59300,4101.39300,2035.20100,2035.20100,2066.19200,2066.19200,512.46950,1553.72200,1553.72200,1549.19500,1858.21600,1866.27500,0.83370,0.83010,0.44060,0.78780,55.75860,41.80680,0.01320,4.76020,4.76020,0.55480,2.66260,,4.5321,4.6158
2022-09-30,6147.76200,2288.84900,3858.91400,1989.36400,1989.36300,1869.55000,1869.55000,474.22630,1395.32400,1395.32400,1390.65100,1853.46000,1860.90100,0.75030,0.74730,0.48900,0.95680,55.17710,41.04310,0.01190,4.24270,4.24510,0.48880,2.16810,,-4.5321,-4.6158
2022-06-30,5746.30200,2126.57400,3619.72800,1952.69900,1952.69800,1667.02900,1667.02900,416.86190,1250.16700,1250.16700,1245.28400,1845.68600,1856.41700,0.67470,0.67080,0.45610,0.83870,53.03620,39.61850,0.01120,3.71770,3.71990,0.44420,2.02190,,0.00000,
2022-03-31,-2977.36400,-731.42350,-2245.94100,-2567.62900,-2567.62950,321.68850,-377.61350,-108.45070,-269.16280,-269.16280,-263.86820,1844.37100,1854.49300,0.74700,0.72900,0.38250,0.90070,31.52710,22.03040,-0.00430,-0.81380,-0.83880,-0.09670,-0.50250,17.89310,4.1293,3.9436
2021-12-31,5767.54000,1958.29500,3809.24500,1918.23400,1918.23300,1891.01100,1891.01100,479.11390,1411.89700,1411.89700,1408.66400,1848.64100,1855.94800,0.76200,0.75900,0.49500,0.98030,57.27290,42.66410,0.01250,4.47670,4.47950,0.53340,2.26060,,-1.2085,-1.1797
2021-09-30,13052.45000,4540.81300,8511.64100,4629.73800,4629.73800,3881.90200,3881.90300,1009.11500,2872.78800,2872.78800,2865.30000,4321.71900,4341.36300,0.66300,0.66000,0.45890,0.84820,55.24150,40.77470,0.02740,9.42170,9.42790,1.12150,5.09770,,1.2085,1.1797
2021-06-30,5294.97400,1933.71600,3361.25800,1913.95800,1913.95800,1447.30000,1447.30000,367.42170,1079.87800,1079.87800,1077.40400,1832.32000,1851.21000,0.58800,0.58200,0.44030,0.78660,55.00040,40.94360,0.01070,3.61890,3.61890,0.43980,2.02560,,0.00000,
2020-12-31,5418.06700,1975.08400,3442.98200,1836.38800,1836.38800,1606.59500,1606.59500,415.20940,1191.38600,1191.38600,1192.62900,1840.47700,1849.03700,0.64800,0.64500,0.44580,0.80430,56.27210,41.77260,0.01230,4.34530,4.34530,0.51330,2.40830,,-2.5287,-2.4756
2020-09-30,5189.19300,2029.47900,3159.71400,1758.72500,1758.72500,1400.99000,1400.99000,359.95460,1041.03500,1041.03500,1039.88600,1834.01400,1834.01400,0.56700,0.56700,0.47460,0.90320,54.66220,40.57310,0.01140,4.00500,4.00500,0.46460,2.10440,,2.5287,2.4756
2019-09-30,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,
2014-09-30,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,0,0
2014-06-30,2114.76900,1016.14000,1098.62900,533.97000,533.97000,564.65880,564.64000,189.49000,375.15000,375.15100,375.15100,1618.14400,1618.14400,0.23000,0.23000,0.45610,0.83870,25.71380,17.08450,0.02660,4.84940,4.84940,0.45450,2.63750,,0.00000,
2014-03-31,2266.00600,1928.98000,337.02610,674.67000,816.57000,-479.54370,484.58000,184.60000,299.98000,383.66600,383.66600,1598.98200,1615.63800,0.24000,0.23500,0.42580,1.02440,-50.43510,-39.93190,-0.01120,4.31900,5.02810,0.44910,2.48000,,1.3117,1.2127
2013-12-31,2005.43300,964.85000,1040.58300,469.00000,469.00000,571.58310,566.85000,190.09000,376.76000,377.62400,377.62400,1581.81600,1581.81600,0.24000,0.24000,0.50550,1.02230,27.46770,18.29840,0.02720,5.43470,5.43470,0.49790,2.68740,,-0.0566,0
2013-09-30,1925.54900,,1925.54900,534.54000,,1391.00900,483.11000,163.96000,319.15000,319.74800,319.74800,1592.22400,1592.22400,0.20000,0.20000,0.37680,1.44990,25.08960,16.60560,0.02590,4.18880,4.97970,0.43010,2.61050,,0.0566,0
