Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,55.10000,55.10000,31.29000,,17.50100,-1.44300,16.05800,1.73900,14.31900,14.31900,14.29000,24.72400,17.50100,17.83800,17.95200,0.80000,0.80000,0.65250,0.44250,0.85060,100.00000,31.76230,31.76230,29.14340,25.93470,0.04480,2.42700,37.08290,3.24010,3.22630,1.16450,1.79860,24.85710,1.0833,-0.0714
2024-06-30,49.14600,49.14600,27.52600,,15.31500,-1.38500,13.93000,3.38400,10.54600,10.54600,10.51600,22.34400,15.31500,17.82900,17.94400,0.59000,0.59000,0.89640,0.45010,1.00280,100.00000,31.16230,31.16230,28.34410,21.39750,0.03860,2.43620,36.94240,2.43630,2.42460,0.82740,1.33340,24.39630,0.6255,-0.1737
2024-03-31,40.52400,40.52400,25.26300,,9.86500,2.09600,11.96100,1.27900,10.68200,10.68200,10.65200,15.84400,9.86500,17.81900,17.93400,0.60000,0.59000,0.94930,0.45370,0.98370,100.00000,24.34360,24.34360,29.51580,26.28570,0.03240,2.57590,34.93930,2.49760,2.48550,0.85450,1.35780,24.10550,0.37090,-0.43140
2023-12-31,38.60200,38.60200,23.71200,,8.24200,-2.57900,5.66300,-0.10200,5.76500,5.76500,5.73500,15.57800,8.24200,17.73200,17.84700,0.32000,0.32000,1.04530,0.45730,0.96130,100.00000,21.35130,21.35120,14.67020,14.85670,0.03120,2.12430,42.36770,1.36290,1.35620,0.46640,0.73610,23.85250,0.7203,-0.2441
2023-09-30,46.71500,46.71500,27.51700,,12.82200,-2.08600,10.73600,0.74600,9.99000,9.99000,9.96000,20.38500,12.82200,17.75800,17.87300,0.56000,0.56000,1.11920,0.45660,0.95800,100.00000,27.44730,27.44730,22.98190,21.32080,0.03760,2.46000,36.58570,2.38090,2.36920,0.80340,1.28750,23.72780,0.5944,-0.6539
2023-06-30,42.80100,42.80100,25.94800,,10.66900,-1.10900,9.56000,-0.34100,9.90100,9.90100,9.87100,18.01100,10.66900,17.71300,17.82800,0.56000,0.55000,0.46330,0.45870,0.94640,100.00000,24.92700,24.92700,22.33590,23.06260,0.03800,2.81030,32.02500,2.40620,2.39410,0.87810,1.29590,23.32680,0.7439,-0.7165
2023-03-31,38.15600,38.15600,24.68000,,7.49000,-0.88400,6.60600,0.73800,5.86800,5.86800,5.83800,14.69100,7.49000,17.65200,17.76700,0.33000,0.33000,0.41180,0.44840,0.92640,100.00000,19.62990,19.62990,17.31310,15.30040,0.03470,2.45760,36.62180,1.45480,1.44730,0.53400,0.79830,22.94380,0.89890,-0.48090
2022-12-31,38.82300,38.82300,24.75300,,8.14700,-0.82900,7.31800,0.14800,7.17000,7.17000,7.14000,15.48700,8.14700,17.59700,17.71200,0.40000,0.41000,0.31650,0.41910,0.90270,100.00000,20.98500,20.98500,18.84960,18.39120,0.03610,2.42370,37.13310,1.79100,1.78180,0.66730,1.03510,22.80990,0.971,-0.4694
2022-09-30,47.73200,47.73200,25.34300,,16.57500,-0.31600,16.25900,1.96800,14.29100,14.29100,14.26100,23.30900,16.57500,17.62800,17.74300,0.81000,0.80000,0.44610,0.42950,0.87290,100.00000,34.72510,34.72510,34.06310,29.87720,0.04480,2.63990,34.09220,3.59000,3.57130,1.34230,2.03750,22.68730,0.9757,-0.5176
2022-06-30,39.68300,39.68300,23.92500,,10.08800,-0.42500,9.66300,0.79500,8.86800,8.86800,8.83800,16.66400,10.08800,17.58300,17.69800,0.50000,0.50000,0.49500,0.44070,0.87890,100.00000,25.42150,25.42150,24.35050,22.27150,0.03820,2.71260,33.17820,2.30000,2.28760,0.85430,1.27950,22.02070,0.726,-0.5548
2022-03-31,36.19600,36.19600,23.28300,5.23200,12.52300,-0.09400,12.42900,0.32900,12.10000,12.10000,12.07000,19.34800,12.52300,17.53800,17.65300,0.69000,0.68000,0.55080,0.44650,0.86380,100.00000,34.59780,34.59780,34.33810,33.34620,0.03590,2.68520,33.51750,3.20210,3.18450,1.19850,1.76260,21.64930,0.79170,-0.15050
2021-12-31,34.02500,34.02500,22.10000,,6.33900,-0.93100,5.40800,-1.82900,7.23700,7.23700,7.20700,15.88500,6.33900,17.49200,17.60700,0.42000,0.41000,0.60680,0.45320,0.88220,100.00000,18.63050,18.63040,15.89420,21.18150,0.03340,2.22230,40.49930,1.96800,1.95700,0.70950,1.07000,21.10550,0.8172,-0.2125
2021-09-30,39.87400,39.87400,22.94600,,11.42400,-1.01300,10.41100,-1.06500,11.47600,11.47600,11.44600,15.77700,11.42400,17.49100,17.60600,0.65000,0.65000,0.43860,0.42240,0.88710,100.00000,28.65030,28.65030,26.10980,28.70540,0.03870,2.34170,38.43410,3.16720,3.14910,1.11460,1.81900,20.83260,0.2304,-0.6066
2021-06-30,36.70100,36.70100,21.70000,,9.81400,-0.51200,9.30200,-1.62100,10.92300,10.92300,10.89300,16.41800,9.81400,17.48800,17.60300,0.62000,0.62000,0.46120,0.43280,0.87120,100.00000,26.74040,26.74040,25.34540,29.68040,0.03620,2.76360,32.56590,3.07610,3.05810,1.07620,1.73470,20.42210,0.2914,-1.0976
2021-03-31,32.54100,32.54100,22.07500,,5.63400,0.30000,5.93400,-0.97300,6.90700,6.90700,6.87700,11.93000,5.63400,17.47600,17.59100,0.39000,0.39000,0.47690,0.43720,0.83440,100.00000,17.31360,17.31360,18.23550,21.13330,0.03300,2.56050,35.14980,1.97990,1.96820,0.70040,1.10760,20.07850,0.53680,-0.71580
2020-12-31,34.62600,34.62600,21.62100,,8.33100,-1.62700,6.70400,-1.60300,8.30700,8.30700,8.27700,13.57400,8.33100,17.45900,17.57400,0.47000,0.47000,0.60020,0.43960,0.81110,100.00000,24.05990,24.06000,19.36120,23.90400,0.03550,2.37670,37.86780,2.39940,2.38510,0.85070,1.33650,19.93320,0.915,-1.0687
2020-09-30,39.92000,39.92000,22.02200,,13.17700,-0.50900,12.66800,-0.06900,12.73700,12.73700,12.70700,18.46800,13.17700,17.46600,17.58100,0.73000,0.72000,0.44360,0.40520,0.80840,100.00000,33.00850,33.00850,31.73350,31.83120,0.04160,2.56440,35.09600,3.72310,3.70060,1.32700,2.20100,19.70290,0.9387,-0.5037
2020-06-30,35.27700,35.27700,21.26300,,9.38500,-0.81700,8.56800,-1.14500,9.71300,9.71300,9.68300,14.58100,9.38500,17.46200,17.57700,0.55000,0.55000,0.52190,0.41500,0.84300,100.00000,26.60370,26.60370,24.28780,27.44850,0.03710,2.79550,32.19410,2.91360,2.89550,1.02150,1.69390,19.20850,0.2629,-0.8882
2020-03-31,31.76900,31.76900,20.79400,,6.52700,-0.16100,6.36600,-1.30200,7.66800,7.66800,7.63800,11.63500,6.52700,17.43700,17.55200,0.44000,0.44000,0.49680,0.41610,0.83600,100.00000,20.54520,20.54520,20.03840,24.04230,0.03400,2.93530,30.66100,2.34210,2.32730,0.81980,1.35890,18.89350,0.91940,-0.51330
2019-12-31,32.73800,32.73800,20.87800,,7.55900,-1.67600,5.88300,-2.18800,8.07100,8.07100,8.04100,11.93300,7.55900,16.68500,16.82900,0.46000,0.47000,0.44830,0.41460,0.79160,100.00000,23.08940,23.08940,17.96990,24.56170,0.03600,2.74920,32.73630,2.49270,2.47670,0.88700,1.44990,18.68980,0.749,-0.8935
2019-09-30,37.76900,37.76900,21.54000,,11.98300,-1.12900,10.85400,-0.26500,11.11900,11.11900,11.08900,16.38600,11.98300,16.61000,16.75700,0.67000,0.66000,0.33550,0.45100,1.05780,100.00000,31.72710,31.72710,28.73790,29.36010,0.04260,2.81710,31.94760,4.03160,4.00140,1.25310,2.19680,16.66940,0.6964,-0.8161
2019-06-30,33.39300,33.39300,20.32000,,8.95000,-1.22500,7.72500,-0.42100,8.14600,8.14600,8.11000,13.21500,8.95000,16.51900,16.67500,0.49000,0.49000,0.31490,0.38100,0.86680,100.00000,26.80200,26.80200,23.13360,24.28650,0.04130,2.84050,31.68450,3.09400,3.06570,1.00870,1.89750,16.05150,0.2348,-1.163
2019-03-31,30.69800,30.69800,19.62400,,7.02800,-0.74200,6.28600,-0.26600,6.55200,6.55200,6.51600,11.21800,7.02800,16.42800,16.58400,0.40000,0.39000,0.31800,0.38170,0.83900,100.00000,22.89400,22.89400,20.47690,21.22610,0.03920,3.07530,29.26510,2.57810,2.55360,0.83680,1.57880,15.59630,0.46210,-0.28100
2018-12-31,33.26800,33.26800,22.21500,,7.15300,-0.91900,6.23400,-0.75900,6.99300,6.99300,6.95700,11.19000,7.15300,16.38400,16.54000,0.42000,0.43000,0.32660,0.37830,0.83070,100.00000,21.50110,21.50110,18.73870,20.91200,0.04330,2.82840,31.81980,2.81080,2.78360,0.91070,1.73060,15.31550,0.7872,-0.5796
