,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-31,2024-09-30,$0.16,$0.16
1,2024-08-15,2024-06-30,$0.21,$0.21
2,2024-04-30,2024-03-31,$0.17,$0.18
3,2024-02-06,2023-12-31,$0.15,$0.16
4,2023-10-31,2023-09-30,$0.14,$0.16
5,2023-08-16,2023-06-30,$0.18,$0.19
6,2023-05-02,2023-03-31,$0.18,$0.18
7,2023-02-07,2022-12-31,$0.18,$0.19
8,2022-11-01,2022-09-30,$0.19,$0.18
9,2022-08-17,2022-06-30,$0.24,$0.24
10,2022-05-03,2022-03-31,$0.20,$0.21
11,2022-02-01,2021-12-31,$0.18,$0.18
12,2021-11-02,2021-09-30,$0.18,$0.18
13,2021-08-17,2021-06-30,$0.22,$0.23
14,2021-05-04,2021-03-31,$0.18,$0.17
15,2021-02-02,2020-12-31,$0.17,$0.18
16,2020-11-05,2020-09-30,$0.15,$0.16
17,2020-05-11,2020-03-31,$0.16,$0.16
18,2020-02-11,2019-12-31,$0.14,$0.16
19,2019-11-07,2019-09-30,--,$0.13
20,2019-04-22,2019-03-31,$0.13,$0.13
21,2019-01-31,2018-12-31,$0.14,$0.14
22,2018-10-25,2018-09-30,$0.15,$0.15
23,2018-07-26,2018-06-30,$0.12,$0.13
24,2018-04-26,2018-03-31,$0.12,$0.12
25,2018-02-01,2017-12-31,$0.12,$0.12
26,2017-10-26,2017-09-30,$0.13,$0.14
27,2017-07-27,2017-06-30,$0.11,$0.09
28,2017-04-27,2017-03-31,$0.13,$0.11
29,2017-01-26,2016-12-31,$0.13,$0.13
30,2016-10-27,2016-09-30,$0.15,$0.15
31,2016-07-28,2016-06-30,$0.13,$0.13
32,2016-04-28,2016-03-31,$0.12,$0.12
33,2016-01-28,2015-12-31,$0.12,$0.12
34,2015-10-22,2015-09-30,$0.13,$0.13
35,2015-07-23,2015-06-30,$0.13,$0.13
36,2015-04-23,2015-03-31,$0.11,$0.12
37,2015-01-29,2014-12-31,$0.11,$0.11
