Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,33.39060,21.75590,11.63470,6.95600,0.20160,6.75440,4.88030,0.72400,5.60430,0.49020,5.11410,5.11410,-0.50290,4.44960,6.55830,4.88030,15.83400,15.99000,0.28000,0.28000,7.66420,0.00040,0.00110,34.84420,14.61570,14.61570,16.78410,13.32580,0.14010,5.53750,0.89760,100.26680,2.37910,2.56650,2.14550,2.37780,13.57750,0.6468,0.548
2024-06-30,32.47920,20.85890,11.62020,6.60630,-0.00310,6.60950,5.01080,0.41840,5.42920,1.06390,4.36530,4.36530,11.60790,15.85030,6.67840,5.01080,15.82900,15.98400,1.00000,0.99000,7.71910,0.00050,0.00130,35.77750,15.42770,15.42770,16.71600,48.80130,0.13810,4.57300,0.81880,109.91160,2.05940,2.22590,1.85630,2.05800,13.39240,1.3111,1.2366
2024-03-31,39.68940,25.81140,13.87800,6.56400,0.00000,6.56400,7.31400,0.41820,7.73220,0.62170,7.11050,7.11050,-0.46710,6.47020,8.98870,7.31400,15.82900,15.98500,0.41000,0.40000,4.98990,0.00080,0.00170,34.96660,18.42810,18.42810,19.48170,16.30200,0.17780,6.17260,0.95030,94.70500,3.60550,3.92430,3.18620,3.60220,12.46070,0.37220,0.33900
2023-12-31,53.25090,33.96090,19.29000,6.85830,-0.01400,6.87230,12.41770,0.30610,12.72380,2.38400,10.33980,10.33980,-0.38690,9.83460,14.13140,12.41770,15.73900,15.86600,0.62000,0.62000,4.71520,0.00100,0.00200,36.22480,23.31920,23.31920,23.89400,18.46840,0.24380,5.61830,1.39300,64.60770,5.39080,5.88770,4.73350,5.38470,12.16270,-0.0247,-0.084
2023-09-30,49.85410,33.23970,16.61440,5.87250,0.00000,5.87240,10.74190,0.23610,10.97800,1.97650,9.00160,9.00160,-0.23300,8.60080,12.33490,10.74190,15.74300,15.92900,0.55000,0.54000,4.13960,0.00070,0.00140,33.32610,21.54680,21.54680,22.02030,17.25200,0.23560,4.19930,1.30800,68.80750,4.92250,5.29320,4.25410,4.91820,11.61450,0.2144,0.151
2023-06-30,44.23730,28.77370,15.46360,5.98490,0.00100,5.98390,9.47960,0.12910,9.60880,1.94010,7.66870,7.66870,-0.20770,7.32380,11.15540,9.47960,15.73600,15.90700,0.47000,0.46000,3.72410,0.00090,0.00160,34.95590,21.42910,21.42910,21.72100,16.55570,0.21570,2.92280,1.45980,61.65020,4.38260,4.73260,3.73940,4.37780,11.12160,-0.0238,-0.132
2023-03-31,32.86900,22.30990,10.55910,6.03670,0.00590,6.03080,4.52830,0.15710,4.68540,0.44950,4.23590,4.23590,-0.25920,3.81070,6.12240,4.52830,15.72400,15.88800,0.24000,0.24000,3.28710,0.00110,0.00180,32.12480,13.77690,13.77690,14.25480,11.59360,0.16300,2.45500,1.11230,80.91230,2.51540,2.72730,2.10100,2.51220,10.70300,0.33650,0.25050
2022-12-31,28.42820,19.53820,8.89010,5.66680,-0.03390,5.70070,3.18940,-0.08390,3.10550,0.31370,2.79180,2.79180,-0.83800,1.52900,3.18940,3.18940,15.29100,15.40200,0.10000,0.10000,4.08600,0.00130,0.00200,31.27210,11.21910,11.21910,10.92380,5.37840,0.14730,3.41110,1.05110,85.62460,1.66430,1.80670,1.44650,1.66200,10.94850,0.3621,0.0652
2022-09-30,25.05170,18.20790,6.84380,5.61070,0.00350,5.60720,1.23660,-0.16900,1.06760,0.02660,1.04100,1.04100,-0.50590,0.31480,1.23660,1.23660,15.29100,15.45000,0.02000,0.02000,5.62420,0.00090,0.00140,27.31860,4.93630,4.93630,4.26180,1.25650,0.13540,4.49170,1.02870,87.48800,0.62530,0.67990,0.56270,0.62470,10.88840,0.1669,0.0929
2022-06-30,21.06710,13.59160,7.47550,4.92670,0.00530,4.92140,2.55410,0.39800,2.95210,0.01020,2.94190,2.94190,-0.41980,2.28660,2.55410,2.55410,15.28600,15.43600,0.15000,0.15000,7.06890,0.00100,0.00150,35.48420,12.12360,12.12360,14.01270,10.85410,0.11540,3.81230,0.92890,96.89370,1.75690,1.91110,1.61130,1.75490,10.95600,0.5566,0.4882
