Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,150.47000,33.16300,117.30700,26.54500,21.06200,-1.95200,55.05700,62.25000,0.25700,62.50700,12.53700,49.97000,49.97000,49.64500,73.10400,62.25000,47.37000,47.44000,1.05000,1.05000,5.38440,77.96040,41.37040,41.37040,41.54120,32.99330,0.10120,0.23150,1.43380,62.77150,4.41710,4.70580,3.35990,4.41700,23.70010,1.10890,0.88230
2021-12-31,146.24700,32.24300,114.00400,26.94000,22.76900,-2.32900,57.54200,56.46200,0.08000,56.54200,10.66600,45.87600,45.87600,46.73600,233.04200,56.46200,47.29600,47.36500,0.96000,0.97000,4.92680,77.95300,38.60730,38.60730,38.66200,31.95690,0.09970,0.24030,1.35870,66.24070,4.17090,4.47570,3.12740,4.17090,23.05900,1.1986,0.9102
2021-09-30,143.61800,31.48100,112.13700,25.32700,20.96000,-2.61700,54.40900,57.72800,0.03500,57.76300,11.65400,46.10900,46.10900,45.85400,13.64400,57.72800,47.29100,47.36300,0.97000,0.97000,5.85340,78.08010,40.19550,40.19550,40.21990,31.92780,0.10050,0.25910,1.49240,60.30690,4.44930,4.82340,3.22760,4.44930,21.72810,1.5878,1.4014
2021-06-30,129.66000,27.96900,101.69100,24.10100,20.23900,-1.95800,51.79500,49.89600,0.29600,50.19200,9.65100,40.54100,40.54100,40.29400,6.95600,49.89600,47.30000,47.35700,0.85000,0.85000,6.10770,78.42900,38.48220,38.48220,38.71050,31.07670,0.09600,0.26730,1.30140,69.15480,4.08840,4.47600,3.00140,4.08840,20.79380,0.6251,0.3987
2021-03-31,134.00000,23.29800,110.70200,23.30500,16.40400,-1.94700,47.14400,63.55800,0.19200,63.75000,12.06300,51.68700,51.68700,51.32900,15.59100,63.55800,47.26800,47.33000,1.09000,1.08000,5.76760,82.61340,47.43140,47.43140,47.57460,38.30520,0.10230,0.22970,1.46730,61.33900,5.42670,6.00180,3.94410,5.42660,19.97420,0.62320,0.41320
2020-12-31,141.54300,26.99800,114.54500,22.18600,16.21700,-4.86800,48.76600,65.77900,0.92500,66.70400,12.80200,53.90200,53.90200,53.51700,187.18500,65.77900,47.19900,47.23700,1.13000,1.13000,5.60500,80.92600,46.47280,46.47280,47.12630,37.80970,0.11150,0.29480,1.72070,52.30560,5.90570,6.60370,4.24680,5.90570,19.15540,1.5454,1.3594
2020-09-30,117.07900,23.37800,93.70100,20.81400,13.57900,-5.38800,45.27500,48.42600,1.29100,49.71700,9.21700,40.50000,40.50000,40.22300,2.90700,48.42600,47.22700,47.26000,0.85000,0.85000,4.84870,80.03230,41.36180,41.36180,42.46450,34.35540,0.09560,0.27800,1.17850,76.37150,4.60420,5.20760,3.30620,4.60420,18.46310,0.9265,0.7698
2020-06-30,57.96800,12.64300,45.32500,21.39700,16.14700,-3.47600,46.51000,-1.18500,1.43800,0.25300,-0.56200,0.81500,0.81500,0.81500,-11.43500,-1.18500,47.22700,47.24400,0.02000,0.02000,5.10250,78.18970,-2.04420,-2.04420,0.43640,1.40590,0.04990,0.14960,0.84630,106.34870,0.09710,0.11130,0.07020,0.09710,17.63220,0.5561,0.4076
2020-03-31,112.27700,22.45900,89.81800,19.49700,15.40300,-4.92200,45.31200,44.50600,2.34900,46.85500,8.70000,38.15500,38.15500,37.81600,11.09500,44.50600,47.09300,47.12300,0.80000,0.80000,5.94690,79.99680,39.63950,39.63950,41.73160,33.68100,0.09880,0.30320,1.35940,66.20480,4.50630,5.19960,3.35760,4.50630,17.80830,0.12190,0.02050
2019-12-31,101.72900,18.20200,83.52700,19.82700,19.08200,-4.63600,49.03800,34.48900,2.48600,36.97500,10.54700,26.42800,26.42800,26.22800,7.07600,34.48900,46.96000,46.99500,0.56000,0.56000,4.90650,82.10740,33.90280,33.90280,36.34660,25.78220,0.09080,0.28460,1.68280,53.48210,3.25690,3.81320,2.35930,3.25690,17.08780,1.1963,1.0952
2019-09-30,97.51500,17.28600,80.22900,16.78700,12.62300,-4.49600,39.39900,40.83000,2.80100,43.63100,6.66900,36.96200,36.96200,36.70200,10.96700,40.83000,46.98000,47.01400,0.78000,0.78000,4.92630,82.27350,41.87050,41.87050,44.74290,37.63730,0.09180,0.29920,1.48260,60.70510,4.69920,5.57750,3.47860,4.69920,16.56560,1.1451,1.039
2019-06-30,118.16800,24.07200,94.09600,18.83300,15.93900,-5.17000,45.43200,48.66400,3.16200,51.82600,8.38600,43.44000,43.44000,43.11900,18.82000,48.66400,46.96700,46.99700,0.92000,0.92000,4.92850,79.62900,41.18210,41.18210,43.85790,36.48960,0.11690,0.40030,1.76500,50.99250,5.78400,6.98770,4.29640,5.78400,15.82260,1.0593,0.9099
2019-03-31,87.76500,15.81400,71.95100,15.82900,11.96900,-4.30700,37.59100,34.36000,3.11300,37.47300,5.99900,31.47400,31.47400,31.14900,13.88700,34.36000,46.89300,46.93200,0.66000,0.66000,4.95670,81.98140,39.15000,39.15000,42.69700,35.49140,0.09060,0.23240,1.68380,53.45140,4.39460,5.41400,3.25080,4.39460,15.11130,0.72550,0.44250
2018-12-31,70.14300,18.32500,51.81800,14.79500,12.52600,-3.74100,36.54500,15.27300,2.48700,17.76000,-1.48900,19.24900,19.24900,18.80100,4.75400,15.27300,46.85000,46.89700,0.40000,0.40000,4.76670,73.87480,21.77410,21.77410,25.31970,26.80380,0.07510,0.26180,1.62640,55.33850,2.78770,3.49620,2.06220,2.78770,14.59230,0.5731,0.4777
2018-09-30,77.55000,16.12300,61.42700,13.61600,12.12000,-4.16600,35.39500,26.03200,2.11100,28.14300,5.32500,22.81800,22.81800,22.57600,8.27600,26.03200,46.87000,46.91500,0.48000,0.48000,5.40600,79.20950,33.56800,33.56800,36.29010,29.11150,0.08780,0.23360,1.79480,50.14350,3.37790,4.30460,2.58200,3.37790,14.27800,0.9589,0.7991
2018-06-30,56.14900,11.63500,44.51400,12.94900,11.56200,-3.59700,33.60300,10.91100,1.75400,12.66500,1.85100,10.81400,10.81400,10.81400,0.61600,10.91100,46.86900,46.90100,0.23000,0.23000,5.60730,79.27840,19.43220,19.43220,22.55610,19.25950,0.06740,0.20760,1.57800,57.03520,1.66200,2.16380,1.29780,1.66200,13.75970,0.2366,0.1368
2018-03-31,43.57200,7.45800,36.11400,12.35700,10.79100,-2.95600,31.59500,4.51900,1.22400,5.74300,-0.21600,5.95900,5.95900,5.95900,-1.37300,4.51900,46.78300,46.84900,0.13000,0.13000,5.52230,82.88350,10.37130,10.37130,13.18050,13.67620,0.05480,0.13900,1.91370,47.02840,0.92730,1.22550,0.74940,0.92730,13.61200,0.82850,0.64210
2017-12-31,115.86700,16.93600,98.93100,15.04500,15.19700,-5.31100,41.05100,57.88000,0.96900,58.84900,26.03600,32.81300,32.81300,32.10100,59.92700,57.88000,46.72500,46.80500,0.70000,0.69000,8.13460,85.38330,49.95380,49.95390,50.79010,27.70510,0.14860,0.46700,2.21310,40.66690,4.97880,6.60020,4.20700,4.97880,13.98730,1.3291,1.1877
2017-09-30,61.68300,13.46500,48.21800,11.59600,11.69500,-3.63900,32.42800,15.79000,0.86700,16.65700,3.13700,13.52000,13.52000,13.32100,19.40000,15.79000,46.80100,46.87200,0.28000,0.28000,9.73830,78.17070,25.59860,25.59860,27.00420,21.59590,0.08480,0.41140,1.42600,63.11370,2.17010,2.96750,1.85930,2.17010,13.22510,0.3105,0.0227
2017-06-30,102.51300,11.31000,91.20300,10.68500,9.83900,-4.66500,30.68400,60.51900,0.80200,61.32100,14.13400,47.18700,47.18700,46.46000,64.32100,60.51900,46.74300,46.81000,0.99000,0.99000,10.54740,88.96730,59.03540,59.03540,59.81780,45.32110,0.14490,0.46280,2.58210,34.85590,7.76340,10.84980,6.66830,7.76340,12.90830,1.1746,0.9805
2017-03-31,55.56600,12.98700,42.57900,11.81800,10.07700,-3.13400,30.52100,12.05800,0.65200,12.71000,2.34500,10.36500,10.36500,10.36500,15.50800,12.05800,46.66200,46.74300,0.22000,0.22000,11.54810,76.62780,21.70030,21.70030,22.87370,18.65350,0.08480,0.77920,1.52990,58.82900,1.83400,2.68000,1.58140,1.83400,12.02270,0.03520,0.02170
2016-12-31,74.57700,9.09400,65.48300,11.18100,10.06300,-3.94200,30.63800,34.84500,0.53700,35.38200,9.56300,25.81900,25.81900,25.08500,38.92700,34.84500,46.40800,46.53600,0.55000,0.55000,9.58490,87.80590,46.72350,46.72350,47.44360,33.63640,0.11880,0.52520,2.98380,30.16290,4.88570,7.49290,4.11420,4.88560,11.26490,0.8673,0.8033
2016-09-30,30.21400,6.45800,23.75600,10.11800,8.46500,-2.71500,26.75900,-3.00300,0.50000,-2.50300,-1.00300,-1.50000,-1.50000,-1.50000,1.42500,-3.00300,46.94800,46.94800,-0.03000,-0.03000,11.17120,78.62580,-9.93910,-9.93910,-8.28420,-4.96460,0.05170,0.40100,1.34430,66.95040,-0.30250,-0.48880,-0.25650,-0.30250,10.26220,0.0889,0.042
2016-06-30,64.39200,5.68400,58.70800,10.96900,7.68800,-3.19600,24.68300,34.02500,-1.17600,32.84900,11.04700,21.80200,21.80200,21.80200,35.71800,34.02500,46.92800,47.04200,0.46000,0.46000,13.21310,91.17280,52.84040,52.84040,51.01410,33.85830,0.11100,0.34520,3.58050,25.13600,4.41410,6.57770,3.75900,4.41410,10.22550,0.7657,0.7307
2016-03-31,29.70300,5.05200,24.65100,10.47600,6.66000,-2.21900,22.10500,2.54600,0.32400,2.87000,0.92100,1.94900,1.94900,1.94900,3.86900,2.54600,46.77400,46.90800,0.04000,0.04000,17.19260,82.99160,8.57150,8.57150,9.66230,6.56160,0.05340,0.34350,1.42350,63.22390,0.41390,0.48530,0.35050,0.41390,9.78020,0.00450,-0.00650
2015-12-31,62.31200,8.08400,54.22800,12.64100,8.63900,4.93700,27.34200,26.88600,-0.04100,26.84500,8.75700,18.08800,18.08800,17.95000,28.31800,26.88600,46.81600,47.49400,0.38000,0.38000,12.97260,87.02650,43.14740,43.14740,43.08160,28.80660,0.11140,0.63410,2.51980,35.71720,3.87520,4.58210,3.23340,3.87520,9.97920,0.6666,0.6587
2015-09-30,39.41900,7.24600,32.17300,11.43400,7.22400,-5.13700,23.79500,8.37800,0.20900,8.58700,1.54000,7.04700,7.04700,7.04700,9.57900,8.37800,46.54300,46.72300,0.15000,0.15000,9.58020,81.61800,21.25370,21.25370,21.78390,17.87720,0.07380,0.52940,1.39040,64.72770,1.56090,1.87070,1.31890,1.56090,9.50540,0.1049,0.0732
2015-06-30,58.09200,39.08600,19.00600,10.64700,6.98300,-6.13500,23.76500,-4.75900,0.45400,-4.30500,7.46600,-11.77100,-11.77100,-11.77100,-5.13800,-4.75900,46.38800,46.38800,-0.25000,-0.25000,9.08510,32.71710,-8.19220,-8.19220,-7.41070,-20.26270,0.11060,2.30340,3.34280,26.92320,-2.66960,-3.23890,-2.24140,-2.66950,9.29110,0.604,0.5784
2015-03-31,31.22300,8.58100,22.64200,9.91900,6.20000,-4.75200,20.87100,1.77100,0.16100,1.93200,0.61800,1.31400,1.31400,1.31400,3.91100,1.77100,45.78600,46.21400,0.03000,0.03000,10.34090,72.51710,5.67210,5.67210,6.18770,4.20840,0.05940,0.22020,1.71900,52.35760,0.29240,0.35600,0.25010,0.29240,9.76480,1.01660,0.97440
2014-12-31,56.17300,12.07900,44.09400,12.53900,8.53500,5.05100,27.02000,17.07400,0.16400,17.23800,4.11200,13.12600,13.12600,13.12600,19.82600,17.07400,46.25300,46.68500,0.28000,0.28000,13.81300,78.49680,30.39540,30.39540,30.68730,23.36710,0.11470,0.32550,2.54460,35.36840,2.92510,3.58900,2.67960,2.92510,9.81840,0.6099,0.5684
2014-09-30,32.89200,7.38800,25.50400,7.91500,6.62500,-4.88400,19.42400,6.08000,0.17000,6.25000,1.96600,4.28400,4.28400,4.28400,7.10000,6.08000,46.19800,46.63400,0.09000,0.09000,17.64870,77.53860,18.48470,18.48470,19.00160,13.02440,0.06970,0.24760,1.48790,60.48980,0.97410,1.21010,0.90730,0.97410,9.59630,-0.1339,-0.1609
2014-06-30,64.12700,11.95100,52.17600,10.54400,6.54500,-6.24900,23.33800,28.83800,0.17200,29.01000,8.58800,20.42200,20.42200,20.42200,31.34700,28.83800,46.26600,46.61500,0.44000,0.44000,14.11850,81.36350,44.97010,44.97010,45.23840,31.84620,0.13160,0.57830,3.12810,28.77100,4.55440,5.67450,4.19030,4.55440,9.69230,0.6934,0.6498
2014-03-31,37.83900,9.89700,27.94200,10.15600,6.43000,-4.72800,21.31400,6.62800,0.20100,6.82900,2.80700,4.02200,4.02200,4.02200,8.61600,6.62800,46.17800,46.65100,0.09000,0.09000,17.10890,73.84450,17.51630,17.51630,18.04750,10.62920,0.08120,0.67820,1.54390,58.29220,0.92890,1.17690,0.86320,0.92890,9.23470,-0.15690,-0.17660
2013-12-31,49.47800,7.73200,41.74600,10.09900,6.82700,-5.40000,22.32600,19.42000,0.20100,19.62100,-38.26500,57.88600,57.88600,57.88600,20.00000,19.42000,45.89800,46.54400,1.25000,1.24000,14.07930,84.37290,39.24980,39.24980,39.65600,116.99340,0.10690,0.72980,3.16010,28.47990,13.53480,17.34800,12.50900,13.53470,9.21260,0.482,0.471
2013-09-30,32.82600,9.78300,23.04300,7.86200,6.41100,-4.52300,18.79600,4.24700,0.19300,4.44000,-1.10200,5.54200,5.54200,5.54200,5.93200,4.24700,45.91300,46.59500,0.12000,0.12000,13.09700,70.19740,12.93790,12.93790,13.52590,16.88300,0.08210,1.24590,1.84570,48.76170,1.51650,2.06270,1.38540,1.51650,7.89840,0.1504,0.1127
2013-06-30,49.35900,8.28200,41.07700,7.31600,6.33600,-5.69400,19.34600,21.73100,0.16800,21.89900,6.51700,15.38200,15.38200,15.38200,23.68800,21.73100,45.85900,46.49600,0.34000,0.33000,11.86880,83.22090,44.02640,44.02640,44.36680,31.16350,0.12540,0.95490,3.41560,26.34960,4.30500,5.96640,3.90900,4.30500,7.73270,0.5719,0.5315
2013-03-31,14.97600,3.09200,11.88400,8.93800,5.17100,-4.92900,19.03800,-7.15400,0.20200,-6.95200,-2.19400,-4.75800,-4.75800,-4.75800,-4.69700,-7.15400,45.82300,45.82300,-0.10000,-0.10000,16.33340,79.35360,-47.76980,-47.76980,-46.42090,-31.77080,0.04070,0.34050,1.42260,63.26320,-1.40070,-2.00350,-1.29320,-1.40070,7.35470,-0.23780,-0.24980
2012-12-31,28.13300,0.73500,27.39800,7.95800,4.77500,-6.28000,19.01300,8.38500,0.24900,8.63400,3.24900,5.38500,5.38500,5.38500,8.89200,8.38500,45.95100,46.88400,0.12000,0.13000,11.99810,97.38740,29.80490,29.80490,30.68990,19.14120,0.07300,0.06670,3.24970,27.69450,1.53750,2.19250,1.39680,1.53750,7.55530,0.2227,0.2138
2012-09-30,12.50400,1.09400,11.41000,8.17700,5.27500,-4.01900,17.47100,-6.06100,0.26700,-5.79400,-0.32600,-5.46800,-5.46800,-5.46800,-4.46500,-6.06100,46.00600,46.00600,-0.12000,-0.12000,12.95390,91.25080,-48.47250,-48.47250,-46.33720,-43.73000,0.03280,0.11580,1.58860,56.65310,-1.56740,-2.26430,-1.43520,-1.56740,7.49620,-0.0404,-0.046
2012-06-30,29.98700,1.61100,28.37600,7.23600,5.18900,-3.04100,15.46600,12.91000,0.33900,13.24900,2.28500,10.96400,10.96400,10.96400,12.31400,12.91000,45.95300,46.85700,0.24000,0.23000,17.78700,94.62770,43.05200,43.05200,44.18250,36.56250,0.07770,0.18800,3.13020,28.75250,3.10690,3.11020,2.84100,3.10690,7.59680,0.2404,0.2359
2012-03-31,12.62000,1.08800,11.53200,6.66100,4.31100,-2.11800,13.09000,-1.55800,0.33700,-1.22100,,-1.22100,-1.22100,-1.22100,-2.28000,-1.55800,45.74900,45.74900,-0.03000,-0.03000,20.55480,91.37880,-12.34550,-12.34550,-9.67510,-9.67510,0.03420,0.19520,1.44920,62.10140,-0.35920,-0.35960,-0.33070,-0.35920,7.33550,-0.04400,-0.08340
2011-12-31,18.65900,1.08000,17.57900,5.94300,5.61500,-2.45400,14.01200,3.56700,0.33100,3.89800,-1.83600,5.73400,5.73400,5.73400,2.60800,3.56700,43.73800,45.14000,0.18000,0.29000,18.56350,94.21190,19.11680,19.11680,20.89070,30.73050,0.04990,0.28100,1.73940,51.74070,1.67550,1.67740,1.53370,1.67550,7.42150,0.1969,0.186
2011-09-30,21.77700,2.40600,19.37100,6.08000,4.95700,-2.40000,13.43700,5.93400,0.59100,6.52500,0.53600,5.98900,5.98900,5.98900,5.23500,5.93400,45.31500,46.80000,0.13000,0.12000,19.39290,88.95160,27.24890,27.24890,29.96280,27.50150,0.05960,1.07860,1.85160,48.60700,1.78290,1.78510,1.63990,1.78290,7.29270,0.1259,0.1121
2011-06-30,11.25200,0.14200,11.11000,5.55100,4.49600,-2.13300,12.18000,-1.07000,4.67200,3.60200,0.28900,3.31300,3.31300,3.31300,-1.57000,-1.07000,45.02400,45.20100,0.07000,-0.03000,18.41430,98.73800,-9.50940,-9.50940,32.01210,29.44370,0.03240,,1.72020,52.32060,1.04250,1.04390,0.95470,1.04250,6.97640,-0.0009,-0.0221
2011-03-31,9.60100,0.10300,9.49800,6.55500,3.87200,-1.81500,12.24200,-2.74400,-8.84000,-11.58400,0.29700,-11.88100,-11.88100,-11.88100,-3.13600,-2.74400,38.89600,38.89600,-0.31000,-0.31000,13.07500,98.92720,-28.58040,-28.58040,-120.65410,-123.74750,0.02800,,1.60410,56.10720,-3.87240,-3.87780,-3.46210,-3.87230,6.76510,0.04160,0.02940
2010-12-31,10.79570,0.24130,10.55430,5.60560,3.32140,-1.83740,10.76430,-0.21000,-4.77590,-4.98580,0.33020,-5.31600,-5.31600,-5.31600,-1.12130,-0.21000,37.56700,37.56700,-0.14000,-0.14000,3.29010,97.76450,-1.94500,-1.94500,-46.18380,-49.24200,0.11690,109.25030,1.48950,60.42320,-9.25690,-9.25660,-5.75780,-9.25660,1.47490,0.02,0.016
2010-09-30,7.05590,0.32960,6.72620,5.76010,3.45280,-1.39590,10.60880,-3.88250,-3.30400,-7.18660,0.00000,-7.18660,-7.18660,-7.18660,-3.15310,-3.88250,37.74100,37.74100,-0.19000,-0.19000,3.40400,95.32830,-55.02580,-55.02580,-101.85250,-101.85250,0.08760,,1.50240,59.90350,-14.11170,-14.11120,-8.92390,-14.11120,1.32920,-0.058,-0.0599
2010-06-30,8.44680,0.21840,8.22840,5.50050,3.62460,-1.01250,10.13760,-1.90910,-2.52700,-4.43610,,-4.43610,-4.43610,-4.43610,-4.03340,-1.90910,37.36200,37.36200,-0.12000,-0.12000,6.39190,97.41420,-22.60190,-22.60190,-52.51790,-52.51790,0.10380,,2.17400,41.39830,-7.94760,-8.00280,-5.45370,-7.94730,1.46130,-0.0618,-0.0633
2010-03-31,4.24670,0.09860,4.14800,4.82880,2.64220,-0.90130,8.37240,-4.22430,0.78180,-3.44250,-0.46420,-2.97830,-2.97830,-2.97830,-4.04130,-4.22430,37.02900,37.02900,-0.08000,-0.08000,5.34370,97.67770,-99.47440,-99.47440,-81.06370,-70.13370,0.05480,,1.77000,50.84870,-5.05820,-5.12870,-3.84430,-5.05810,1.56630,-0.01200,-0.01440
2009-12-31,4.85100,-0.39210,5.24310,5.63970,2.92780,-0.84520,9.41280,-4.16970,0.19200,-3.97760,,-3.84770,-3.84770,-3.84770,-3.94260,-4.16970,36.47900,36.47900,-0.10000,-0.10000,4.84250,108.08230,-85.95450,-85.95440,-81.99540,-79.31740,0.06050,,1.45060,62.04540,-6.45310,-6.58930,-4.80120,-6.45290,1.61950,-0.0762,-0.0777
2009-09-30,5.14540,0.27720,4.86820,4.93870,2.65600,-1.06620,8.66100,-3.79280,-0.88010,-4.67280,,-4.67280,-4.67280,-4.67280,-5.06460,-3.79280,36.48200,36.48200,-0.13000,-0.13000,5.25750,94.61230,-73.71210,-73.71210,-90.81610,-90.81610,0.06290,6.49220,2.72770,32.99480,-7.55430,-7.76210,-5.70830,-7.55410,1.68660,-0.0825,-0.0846
2009-06-30,2.95640,0.31820,2.63820,5.32470,2.71510,-0.90920,8.94890,-6.31080,-0.10440,-6.41520,,-6.41520,-6.41520,-6.41520,-6.04660,-6.31080,36.38300,36.38300,-0.18000,-0.18000,5.18700,89.23710,-213.46440,-213.46440,-216.99630,-216.99630,0.03490,,1.67900,53.60270,-9.86960,-10.19590,-7.57210,-9.86930,1.78370,-0.1177,-0.1186
2009-03-31,2.83390,0.17100,2.66290,5.21910,2.62290,-0.81450,8.65650,-5.99360,0.42400,-5.56960,,-5.56960,-5.56960,-5.56960,-5.86090,-5.99360,36.30000,36.30000,-0.15000,-0.15000,5.59610,93.96630,-211.49960,-211.49960,-196.53770,-196.53770,0.03170,77.40470,1.56280,57.59010,-7.94030,-8.23420,-6.22250,-7.94000,1.93080,-0.12410,-0.12670
