Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2349.00000,40.00000,2309.00000,541.00000,-212.00000,1206.00000,1103.00000,-205.00000,898.00000,227.00000,671.00000,671.00000,,657.00000,1489.00000,1103.00000,574.00000,577.00000,1.15000,1.14000,1.00160,0.40520,0.77730,98.29720,46.95620,46.95620,38.22900,27.96940,0.01740,1.50100,59.96170,2.46030,-3.37220,0.49630,1.46330,47.51390,1.543,1.2572
2024-06-30,2317.00000,38.00000,2279.00000,573.00000,-214.00000,1213.00000,1066.00000,-205.00000,861.00000,222.00000,639.00000,639.00000,,632.00000,1447.00000,1066.00000,573.00000,575.00000,1.10000,1.10000,0.99460,0.40980,0.81540,98.36000,46.00780,46.00780,37.16010,27.27670,0.01680,1.49680,60.12950,2.38930,-3.09980,0.46410,1.41010,46.67370,2.08,1.7931
2024-03-31,2290.00000,36.00000,2254.00000,540.00000,-205.00000,1191.00000,1063.00000,-99.00000,964.00000,181.00000,783.00000,783.00000,,767.00000,1444.00000,1063.00000,573.00000,575.00000,1.34000,1.33000,1.00620,0.43290,0.83620,98.42800,46.41920,46.41920,42.09610,33.49350,0.01740,1.39210,64.65070,2.97840,-3.67330,0.59590,1.68910,45.87960,1.75480,1.50260
2023-12-31,2201.00000,35.00000,2166.00000,562.00000,-205.00000,1241.00000,925.00000,-409.00000,516.00000,126.00000,390.00000,390.00000,,373.00000,1304.00000,925.00000,564.00000,565.00000,0.64000,0.64000,1.00410,0.44480,0.87690,98.40980,42.02640,42.02640,23.44390,16.94680,0.01620,1.61130,55.85640,1.51240,-1.76600,0.28660,0.83970,45.00170,1.715,1.4265
2023-09-30,2003.00000,31.00000,1972.00000,459.00000,-184.00000,1127.00000,845.00000,-163.00000,682.00000,123.00000,559.00000,559.00000,,541.00000,1154.00000,845.00000,563.00000,565.00000,0.96000,0.96000,1.00130,0.45200,0.91330,98.45230,42.18670,42.18670,34.04890,27.00950,0.01460,1.40860,63.89420,2.19110,-2.47940,0.40800,1.20080,44.60140,1.3365,1.1214
2023-06-30,1888.00000,29.00000,1859.00000,414.00000,-173.00000,904.00000,955.00000,-108.00000,847.00000,32.00000,815.00000,815.00000,,799.00000,1222.00000,955.00000,560.00000,561.00000,1.43000,1.42000,1.10000,0.43140,0.75880,98.46400,50.58260,50.58260,44.86230,42.31990,0.01390,1.43790,62.59000,3.41160,-8.10220,0.59800,1.93970,42.65890,2.0535,1.8431
2023-03-31,1896.00000,28.00000,1868.00000,426.00000,-172.00000,899.00000,969.00000,-120.00000,849.00000,175.00000,674.00000,674.00000,,655.00000,1229.00000,969.00000,559.00000,561.00000,1.17000,1.17000,1.07860,0.43850,0.78080,98.52320,51.10760,51.10760,44.77850,34.54640,0.01250,1.14910,78.32280,2.90380,-6.20910,0.44470,1.63060,41.52240,1.16400,1.01250
2022-12-31,1768.00000,30.00000,1738.00000,409.00000,-170.00000,874.00000,864.00000,-300.00000,564.00000,124.00000,440.00000,440.00000,,425.00000,1127.00000,864.00000,559.00000,561.00000,0.77000,0.77000,1.05210,0.44320,0.79620,98.30320,48.86880,48.86880,31.90050,24.03850,0.00910,1.51240,59.50790,1.93310,-3.84620,0.22640,1.07630,40.71740,1.9387,1.6598
2022-09-30,1811.00000,32.00000,1779.00000,398.00000,-169.00000,866.00000,913.00000,-1240.00000,-327.00000,-152.00000,-175.00000,-175.00000,,-191.00000,1171.00000,913.00000,558.00000,560.00000,-0.34000,-0.34000,1.04440,0.44690,0.80820,98.23300,50.41410,50.41410,-18.05630,-10.54670,0.00860,1.45110,62.02100,-0.78060,1.47490,-0.08280,-0.43170,40.10730,1.316,1.1
2022-06-30,1814.00000,35.00000,1779.00000,412.00000,-169.00000,910.00000,869.00000,-130.00000,739.00000,173.00000,566.00000,566.00000,,555.00000,1125.00000,869.00000,558.00000,560.00000,0.99000,0.99000,1.04100,0.44200,0.79230,98.07060,47.90520,47.90520,40.73870,30.59540,0.00840,1.32310,68.02100,2.47580,-4.86170,0.26300,1.38150,40.96950,1.74,1.5583
2022-03-31,1899.00000,34.00000,1865.00000,414.00000,-175.00000,873.00000,992.00000,-160.00000,832.00000,165.00000,667.00000,667.00000,,657.00000,1246.00000,992.00000,561.00000,564.00000,1.17000,1.16000,1.00530,0.35330,0.62450,98.20960,52.23800,52.23800,43.81250,34.59720,0.00910,1.11970,80.37920,2.93790,-5.55190,0.31990,1.90010,40.61360,1.34040,1.15780
