Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,4.65100,6.97300,-2.32200,17.31900,7.95000,25.26900,-27.59100,5.54800,-22.04300,0.37600,-22.41900,-22.41900,-22.41900,-25.06900,-27.59100,179.16050,179.16050,-0.13000,-0.13000,6.87620,0.00070,0.00150,-49.92480,-593.22720,-593.22720,-473.94110,-482.02540,0.00990,1.77930,50.58270,-5.10160,-5.12440,-4.76110,-5.09790,2.44640,-0.053,-0.0681
2024-06-30,5.07500,5.43700,-0.36200,18.52600,8.04900,26.57500,-26.93700,5.17400,-21.76300,0.51100,-22.27400,-22.27400,-22.27400,-24.77400,-26.93700,177.58800,177.58800,-0.13000,-0.13000,7.00800,0.00080,0.00160,-7.13300,-530.77840,-530.77840,-428.82760,-438.89650,0.01030,0.41100,218.96160,-4.87630,-4.89680,-4.52150,-4.87230,2.55700,-0.0654,-0.0907
2024-03-31,5.95300,4.29000,1.66300,18.87300,8.57100,27.44400,-25.78100,4.57400,-21.20700,,-21.20700,-21.20700,-21.20700,-24.09300,-25.78100,180.78400,180.78400,-0.12000,-0.12000,9.35450,0.00100,0.00170,27.93550,-433.07570,-433.07570,-356.24060,-356.24060,0.01150,0.41750,215.55850,-4.42390,-4.44050,-4.10850,-4.41960,2.68780,-0.16080,-0.18320
2023-12-31,2.34600,7.37700,-5.03100,14.35700,6.24500,20.60200,-25.63300,6.58900,-19.04400,,-19.04400,-19.04400,-19.04400,-23.95200,-25.63300,178.00690,178.00690,-0.11000,-0.11000,11.53210,0.00110,0.00180,-214.45030,-1092.62600,-1092.62600,-811.76500,-811.76500,0.00440,1.51060,59.57800,-3.78360,-3.79600,-3.57440,-3.77940,2.81180,-0.0378,-0.0661
2023-09-30,6.36600,7.18300,-0.81700,14.23600,6.44400,20.68000,-21.49700,6.35500,-15.14200,,-15.14200,-15.14200,-15.14200,-21.18300,-21.49700,178.38890,178.38890,-0.08000,-0.08000,17.11930,0.00100,0.00170,-12.83380,-337.68460,-337.68460,-237.85740,-237.85740,0.01170,0.76780,117.21490,-2.92540,-2.93400,-2.78380,-2.92230,2.90110,-0.0856,-0.1322
2023-06-30,4.90600,6.89700,-1.99100,14.50800,5.67300,20.18100,-22.17200,9.96700,-12.20500,,-12.20500,-12.20500,-12.20500,-22.14300,-22.17200,178.06360,178.06360,-0.07000,-0.07000,17.60370,0.00100,0.00160,-40.58300,-451.93640,-451.93640,-248.77700,-248.77700,0.00880,0.93910,95.83370,-2.30580,-2.31180,-2.18720,-2.30350,2.96820,-0.0929,-0.1465
2023-03-31,3.79200,6.27400,-2.48200,11.64800,7.18800,18.83600,-21.31800,2.16000,-19.15800,,-19.15800,-19.15800,-19.15800,-21.58700,-21.31800,176.93430,176.93430,-0.11000,-0.11000,20.77170,0.00100,0.00150,-65.45360,-562.18360,-562.18360,-505.22160,-505.22160,0.00660,2.23060,40.34810,-3.55130,-3.55940,-3.34430,-3.54760,3.03610,-0.11100,-0.17640
2022-12-31,4.19800,1.03100,3.16700,13.78100,6.89800,20.67900,-17.51200,16.87700,-0.63500,-0.15600,-0.47900,-0.47900,-0.47900,-17.02700,-17.51200,174.37440,174.37440,,0.00000,15.81090,0.00110,0.00160,75.44070,-417.15100,-417.15100,-15.12630,-11.41020,0.00710,2.28150,39.44740,-0.08620,-0.08640,-0.08060,-0.08620,3.15540,-0.0198,-0.0804
2022-09-30,2.81300,3.54400,-0.73100,9.71000,5.15800,14.86800,-15.59900,3.11600,-12.48300,-0.08400,-12.39900,-12.39900,-12.39900,-15.07900,-15.59900,175.02600,175.02600,-0.07000,-0.07000,24.69870,0.00100,0.00150,-25.98650,-554.53250,-554.53250,-443.76110,-440.77500,0.00470,0.85220,105.61320,-2.24230,-2.24610,-2.07420,-2.24010,3.14640,-0.0428,-0.1393
2022-06-30,2.58200,2.98700,-0.40500,8.44000,5.85100,14.29100,-14.69600,28.39900,13.70300,0.03600,13.66700,13.66700,13.66700,-13.66000,-14.69600,174.12820,174.70350,0.08000,0.08000,36.06280,0.00030,0.00050,-15.68550,-569.17120,-569.17120,530.71260,529.31840,0.00420,1.27130,70.79400,2.41910,2.42270,2.24760,2.41840,3.23860,-0.0481,-0.1642
2022-03-31,2.19600,2.03000,0.16600,6.66100,4.81700,11.47800,-11.31200,0.94500,-10.36700,-0.02300,-10.34400,-10.34400,-10.34400,-10.55000,-11.31200,172.39570,172.39570,-0.06000,-0.06000,86.13140,0.00030,0.00050,7.55920,-515.11830,-515.11830,-472.08560,-471.03820,0.00360,1.33980,67.17210,-1.88130,-1.88370,-1.68610,-1.88070,3.16420,-0.08330,-0.14440
