Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1.74920,0.41340,1.33580,0.33450,,0.92660,0.40920,0.01980,0.42900,0.11180,0.31720,0.31720,0.31720,1.00240,0.40920,2.07400,2.11800,0.15000,0.15000,4.32490,,,76.36640,23.39300,23.39300,24.52230,18.13360,0.09050,1.89640,47.45960,1.81190,1.81190,1.64130,1.81190,8.55620,0.4421,-0.1026
2024-06-30,1.72780,0.43740,1.29040,0.36700,,0.91450,0.37600,0.02170,0.39760,0.10660,0.29100,0.29100,0.29100,0.92440,0.37600,2.09100,2.13500,0.14000,0.14000,6.88460,,,74.68390,21.75920,21.75920,23.01290,16.84410,0.08930,1.78890,50.30970,1.64880,1.64880,1.50380,1.64880,8.44580,0.50520,0.26290
2024-03-31,1.79340,0.38340,1.41010,0.26190,,0.97060,0.43940,0.04650,0.48590,0.22160,0.26430,0.26430,0.26430,1.14920,0.43940,2.11400,2.16100,0.13000,0.13000,8.57740,,,78.62420,24.50000,24.50000,27.09180,14.73700,0.09410,1.77410,50.73040,1.49930,1.49930,1.38670,1.49930,8.43050,0.4836,-0.383
2023-12-31,1.65640,0.40100,1.25540,0.33520,,0.74270,0.51270,0.03590,0.54860,0.20290,0.34560,0.34560,0.34560,0.92130,0.51270,2.10400,2.15200,0.16000,0.16000,17.85330,,,75.78940,30.95150,30.95150,33.11640,20.86460,0.08860,1.80110,49.96940,1.98400,1.98400,1.84950,1.98400,8.29920,0.4508,0.5275
2023-09-30,1.40660,0.39270,1.01390,0.30550,,0.69520,0.31870,0.02530,0.34400,0.07450,0.26940,0.26940,0.26940,0.70950,0.31870,2.12200,2.17500,0.13000,0.12000,15.33020,,,72.08370,22.65540,22.65540,24.45300,19.15480,0.07720,1.75400,51.31010,1.57150,1.57150,1.47880,1.57150,8.12200,0.377,-0.1201
2023-06-30,1.74840,0.34940,1.39900,0.34100,,0.83450,0.56450,0.02260,0.58710,0.12150,0.46560,0.46560,0.46560,1.05910,0.56450,2.13600,2.18300,0.22000,0.21000,16.30940,,,80.01580,32.28640,32.28640,33.57980,26.63060,0.09610,1.93420,46.53190,2.71610,2.71610,2.55820,2.71610,8.02550,0.74040,0.61940
2023-03-31,2.20130,0.41160,1.78970,0.24400,,0.83760,0.95210,0.00470,0.95680,0.04930,0.90750,0.90750,0.90750,1.54900,0.95210,2.14600,2.20900,0.43000,0.41000,14.45830,,,81.30320,43.25240,43.25240,43.46510,41.22670,0.12350,1.60230,56.16800,5.39150,5.39150,5.09270,5.39150,7.88040,0.9774,0.7317
2022-12-31,2.58120,0.47870,2.10250,0.28850,,0.79260,1.30990,-0.00320,1.30680,0.06200,1.24480,1.24480,1.24480,1.81710,1.30990,2.14800,2.20600,0.58000,0.56000,10.99020,,,81.45560,50.74910,50.74910,50.62630,48.22490,0.15220,1.25990,71.43260,7.79950,7.79950,7.33870,7.79950,7.45090,0.4319,0.1869
2022-09-30,2.32480,0.39440,1.93030,0.29800,,0.69020,1.24020,-0.00350,1.23670,0.02500,1.21170,1.21170,1.21170,1.63550,1.24020,2.14900,2.21900,0.56000,0.55000,9.57760,,,83.03310,53.34590,53.34590,53.19530,52.12150,0.14680,1.96080,45.90030,8.17340,8.17340,7.65200,8.17340,6.89860,0.8658,-0.0004
2022-06-30,2.45000,0.43500,2.01490,0.29020,,0.68490,1.33010,-0.00310,1.32700,0.02830,1.29870,1.29870,1.29870,1.72780,1.33010,2.14900,2.21700,0.60000,0.59000,6.22220,,,82.24360,54.28860,54.28860,54.16220,53.00760,0.16690,1.59880,56.29230,9.58510,9.58510,8.84560,9.58510,6.30470,0.67460,-0.37310
