Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1422.90000,1075.00000,347.90000,213.40000,,213.40000,134.50000,-34.20000,100.30000,20.50000,79.80000,79.80000,,79.80000,257.80000,134.50000,116.90000,118.10000,0.68000,0.68000,1.38850,0.61910,1.62520,24.45010,9.45250,9.45250,7.04900,5.60830,0.17750,1.58930,56.62870,3.61660,-3.10420,0.99540,1.37770,18.87430,-1.06270,-1.33450
2024-06-30,1944.20000,1253.10000,691.10000,249.90000,,249.90000,441.20030,-31.40000,410.20000,87.00000,323.20000,323.20000,,323.20000,561.30030,441.20020,117.70000,119.10000,2.75000,2.72000,1.08380,0.60740,1.54740,35.54680,22.69320,22.69320,21.09870,16.62380,0.23590,1.82450,49.32830,14.90570,-12.39070,3.92120,5.85160,18.57930,6.0608,5.7536
2024-03-31,1726.50000,1187.30000,539.20000,236.20000,,236.20000,303.00000,-36.20000,266.70000,52.90000,213.80000,213.80000,,213.70000,423.30000,303.00000,117.80000,119.40000,1.81000,1.79000,1.39440,0.60780,1.54990,31.23080,17.55000,17.55000,15.44740,12.37760,0.21020,1.48180,60.73500,9.42930,-8.54550,2.60240,3.69830,19.21360,1.7344,1.3984
2023-12-31,1405.00000,1057.20000,347.80000,223.40000,,223.40000,124.40000,-36.70000,87.60000,17.40000,70.20000,70.20000,,70.30000,242.40000,124.40000,117.70000,119.10000,0.60000,0.59000,1.40400,0.63860,1.76670,24.75450,8.85410,8.85410,6.23490,5.00360,0.17560,1.57480,57.15160,3.39510,-2.59110,0.87750,1.22720,17.56670,1.5931,1.4083
2023-09-30,1431.10000,1075.30000,355.79990,207.30000,,207.30000,148.49990,-35.50000,112.90000,22.00000,90.90000,90.90000,,90.90000,267.99990,148.49990,117.90000,119.20000,0.77000,0.76000,1.43600,0.63540,1.74280,24.86200,10.37660,10.37660,7.88900,6.35180,0.17730,1.56200,57.61860,4.30230,-3.32310,1.12620,1.56870,17.96510,-0.52010,-0.64090
2023-06-30,1839.00000,1159.20000,679.80020,225.70000,,225.70000,454.10020,-36.70000,417.50010,93.30000,324.20000,324.20000,,324.20000,557.30020,454.09990,117.70000,119.00000,2.75000,2.73000,0.58070,0.49930,1.52330,36.96570,24.69280,24.69280,22.70260,17.62910,0.22340,1.88810,47.66720,14.46930,-12.06010,3.93770,7.24420,18.97210,6.1284,5.8895
2023-03-31,1645.70000,1137.70000,508.00000,221.20000,,221.20000,286.80000,-36.70000,250.10000,51.60000,198.50000,198.50000,,198.50000,392.50010,286.80000,117.70000,119.10000,1.69000,1.67000,1.34840,0.67100,2.03940,30.86830,17.42720,17.42720,15.19720,12.06170,0.19520,1.50130,59.94900,9.93050,-8.47860,2.35400,3.26720,16.98300,1.4747,1.3601
2022-12-31,1292.90000,988.20000,304.70000,196.80000,,196.80000,107.90000,-36.00000,71.90000,14.40000,57.50000,57.50000,,57.50000,215.30000,107.90000,117.70000,118.90000,0.49000,0.48000,1.25890,0.69680,2.29790,23.56720,8.34560,8.34560,5.56110,4.44740,0.16060,1.50300,59.87930,3.21840,-2.27020,0.71420,0.97590,15.17930,1.0353,0.8713
2022-09-30,1283.30000,990.40000,292.90000,205.30000,,205.30000,87.60000,-32.10000,55.40000,5.00000,50.40000,50.40000,,50.40000,196.30000,87.60000,117.50000,118.90000,0.43000,0.42000,1.23220,0.68100,2.13490,22.82400,6.82610,6.82610,4.31700,3.92740,0.15860,1.52760,58.91760,2.64760,-1.98930,0.62290,0.84450,16.17420,-1.71990,-1.83430
2022-06-30,1722.90000,1146.80000,576.10030,234.40000,,234.40000,341.70040,-23.00000,318.80000,70.60000,248.20000,248.20000,,248.10000,453.70040,341.70040,116.70000,118.50000,2.13000,2.09000,1.01140,0.66400,1.97640,33.43780,19.83290,19.83290,18.50370,14.40010,0.21090,1.81950,49.46370,12.93250,-9.39080,3.03840,4.34520,16.36060,3.8598,3.7016
