Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,211.78400,152.92200,58.86200,1.81600,27.22100,5.85000,23.18700,35.67500,-10.94300,24.73200,-1.19300,25.92500,24.30100,,22.08200,102.33600,35.67500,60.48000,60.77000,0.37000,0.36000,0.94910,0.42320,0.86610,27.79340,16.84500,16.84500,11.67790,10.42670,0.03790,3.22570,1.05710,85.13630,0.96660,1.18380,0.43470,0.55760,41.56920,1.7502,-0.0542
2024-06-30,212.96300,151.57700,61.38600,1.73000,22.19300,-2.33600,26.25900,35.12700,-15.57200,19.55500,-3.17800,22.73300,23.96500,,22.24300,98.92800,35.12700,60.45100,60.75500,0.37000,0.37000,0.97410,0.41970,0.85280,28.82470,16.49440,16.49440,9.18230,10.44450,0.03870,3.39500,1.10980,81.09690,0.95970,1.18070,0.43520,0.55690,41.30920,0.4984,-1.9124
2024-03-31,224.16600,145.35600,78.81000,1.56400,24.66300,,26.22700,52.58300,-13.20900,39.37400,-0.14700,39.52100,40.35000,,38.58700,114.93400,52.58300,60.38600,60.53600,0.64000,0.64000,1.11530,0.42350,0.86400,35.15700,23.45720,23.45720,17.56470,17.21360,0.04060,2.69810,1.18940,75.66970,1.62930,2.01570,0.73140,0.93930,40.98700,1.90310,0.19530
2023-12-31,241.34000,162.88400,78.45600,2.45200,22.96100,-1.41500,26.82800,51.62800,-2.78000,48.84800,8.18800,40.66000,38.83300,,35.72600,111.52000,51.62800,59.42400,59.76200,0.59000,0.58000,1.20300,0.39160,0.76610,32.50850,21.39220,21.39220,20.24030,14.80320,0.04630,3.61670,0.95300,94.43550,1.59090,1.90090,0.74560,0.96790,40.44110,2.3663,-0.5716
2023-09-30,208.05600,148.05300,60.00300,1.39200,18.72600,-2.31800,22.43600,37.56700,-7.96400,29.60300,-7.13400,36.73700,36.33200,,35.45300,95.05500,37.56700,60.29900,60.57000,0.59000,0.59000,0.95490,0.39160,0.72780,28.83980,18.05620,18.05620,14.22840,17.04010,0.04150,3.30150,1.02640,87.68620,1.51070,1.81560,0.72510,0.91910,39.84870,0.6586,-2.3522
2023-06-30,194.79600,145.30600,49.49000,2.08300,23.18300,,25.26600,24.22400,-5.66500,18.55900,-3.95600,22.51500,24.51100,,24.19100,78.48000,24.22400,60.24500,60.63400,0.40000,0.40000,1.79010,0.39940,0.73640,25.40610,12.43560,12.43560,9.52740,12.41860,0.03890,3.83390,1.06110,84.82030,1.01830,1.22820,0.48920,0.61160,39.94430,1.1636,-1.3634
2023-03-31,185.23200,109.16300,76.06900,1.28800,21.61500,,22.90300,53.16600,-11.09100,42.07500,8.88500,33.19000,33.46100,,29.02900,106.32700,53.16600,56.71000,57.10400,0.51000,0.51000,2.07430,0.41690,0.79010,41.06690,28.70240,28.70240,22.71480,15.67170,0.03690,2.40200,1.02560,87.75330,1.43180,1.74360,0.66720,0.83490,39.14230,0.98870,-0.88300
2022-12-31,205.48600,125.27600,80.21000,1.38800,17.90200,-30.69500,49.98500,30.22500,-17.27400,12.95100,-8.77800,21.72900,20.23100,,18.04100,81.55900,30.22500,56.06300,56.50300,0.32000,0.32000,1.32800,0.44520,0.88500,39.03430,14.70900,14.70900,6.30260,8.77970,0.04460,5.48690,1.27450,70.61780,1.00110,1.26700,0.43870,0.55540,36.02710,1.3195,-1.4195
2022-09-30,175.88500,114.77700,61.10800,1.23800,20.15000,-0.82700,22.21500,38.89300,-11.25100,27.64200,7.22700,20.41500,19.82600,,18.11000,89.34600,38.89300,55.99900,56.45700,0.32000,0.32000,1.27670,0.44460,0.89060,34.74320,22.11280,22.11280,15.71600,10.29650,0.03890,3.85090,1.27520,70.57490,0.99510,1.26810,0.43820,0.55270,35.54590,1.6126,-0.9581
2022-06-30,169.07800,111.47700,57.60100,1.38800,17.47800,-0.12800,18.99400,38.60700,-15.97000,22.63700,6.13000,16.50700,14.94500,,11.26000,87.50400,38.60700,56.11400,56.49800,0.20000,0.20000,1.65840,0.45180,0.91530,34.06770,22.83380,22.83380,13.38850,6.65960,0.03720,3.46060,1.18810,75.75040,0.75510,0.96930,0.32900,0.41400,35.55090,0.5898,-1.6381
2022-03-31,183.71000,113.80500,69.90500,1.06400,21.93700,-1.82600,24.82700,45.07800,-12.69900,32.37900,10.16300,22.21600,22.79300,,18.43000,93.18600,45.07800,56.06300,56.36600,0.33000,0.33000,0.86990,0.37870,0.80440,38.05180,24.53760,24.53760,17.62510,10.03210,0.04160,3.46040,1.33790,67.26900,1.13130,1.45260,0.51640,0.70290,35.93330,1.45080,-0.98410
2021-12-31,190.98900,115.41300,75.57600,0.95000,19.76500,,20.71500,54.86100,-12.64100,42.22000,15.52700,26.69300,22.27300,,18.90500,103.46600,54.86100,56.00400,56.40200,0.34000,0.34000,1.10620,0.39120,0.83200,39.57090,28.72470,28.72470,22.10600,9.89850,0.04320,4.05740,1.35370,66.48510,1.11450,1.44140,0.50330,0.67850,35.65120,2.017,-0.2935
2021-09-30,158.84200,95.70200,63.14000,1.17500,26.22500,0.24800,27.15200,35.98800,-13.80900,22.17900,2.04800,20.13100,20.78000,,14.90200,84.81600,35.98800,56.00300,56.29800,0.27000,0.26000,1.18940,0.43930,0.98010,39.75020,22.65650,22.65650,13.96290,9.38170,0.03640,3.49840,0.94740,94.99630,1.05360,1.37600,0.47670,0.59080,35.21940,0.8167,-0.615
2021-06-30,146.90100,94.92600,51.97500,1.12800,22.22800,,23.35600,28.61900,-9.76100,18.85800,4.26800,14.59000,15.19500,,13.02600,72.05800,28.61900,55.99200,56.31600,0.23000,0.23000,2.38800,0.39940,0.72700,35.38100,19.48180,19.48180,12.83720,8.86720,0.03850,3.32770,0.98220,91.63460,0.77530,0.86850,0.39790,0.46560,34.99930,0.5404,-1.6019
2021-03-31,166.35200,92.70500,73.64700,0.87600,22.88200,,23.75800,49.88900,-29.59500,20.29400,3.00700,17.28700,17.82900,,15.25900,91.98900,49.88900,55.98800,56.73500,0.27000,0.27000,2.85140,0.40850,0.73710,44.27180,29.99000,29.99000,12.19940,9.17270,0.04310,2.41370,1.10740,81.27440,0.91440,1.02680,0.46200,0.54080,34.82920,1.21480,-0.33440
2020-12-31,179.38200,104.34100,75.04100,1.11400,20.73200,0.00000,21.84600,53.19500,-8.22300,44.97200,21.72800,23.24400,23.53200,,20.69800,94.13500,53.19500,51.56700,51.93700,0.39000,0.38000,3.13360,0.41660,0.75620,41.83310,29.65460,29.65460,25.07050,11.53850,0.04610,2.95410,1.07310,83.86650,1.21210,1.36620,0.60510,0.70710,34.67900,0.444,-1.2117
2020-09-30,158.94700,104.91700,54.03000,1.49000,18.61500,17.76100,2.34400,51.68600,-12.10800,39.57800,15.36100,24.21700,23.09800,,15.67900,92.49900,51.68600,51.07200,51.28200,0.31000,0.31000,2.25380,0.46840,0.93280,33.99250,32.51780,32.51780,24.90010,9.86430,0.04510,3.05130,0.87890,102.39980,1.46950,1.70940,0.65600,0.78120,30.77800,1.6532,0.0782
2020-06-30,174.90000,109.51400,65.38600,1.17200,16.72400,0.58500,17.31100,48.07500,-12.69700,35.37800,11.76600,23.61200,25.27000,,23.04600,85.98200,48.07500,51.04300,51.36200,0.45000,0.45000,1.27780,0.41790,0.87610,37.38480,27.48710,27.48710,20.22760,13.17670,0.05120,2.81300,0.88390,101.82400,1.62320,1.86220,0.73920,0.94490,30.48570,1.4573,0.0724
2020-03-31,192.11300,110.29500,81.81800,1.61900,21.53900,2.39700,20.76100,61.05700,-12.26800,48.78900,18.14800,30.64100,29.90600,,26.03300,98.00900,61.05700,51.03600,51.52600,0.51000,0.51000,1.02990,0.39640,0.92900,42.58850,31.78180,31.78180,25.39600,13.55090,0.05580,3.23380,0.97700,92.12170,1.95000,2.24620,0.86790,1.17700,30.05040,1.54790,-0.01200
2019-12-31,192.44200,117.94000,74.50200,1.87500,18.15500,,20.03000,54.47210,-13.38700,41.08500,25.47700,15.60800,14.12700,,12.60600,91.23410,54.47200,50.86700,51.22700,0.24000,0.25000,1.10410,0.40300,0.82640,38.71400,28.30570,28.30570,21.34930,6.55050,0.05920,3.37460,1.08990,82.57850,0.93220,1.07920,0.43460,0.55650,29.69530,0.6923,-1.0618
2019-09-30,170.49900,115.00400,55.49500,1.06200,15.71400,,16.77600,38.71900,-15.08900,23.63000,9.62600,14.00400,15.08900,,15.60500,76.04600,38.71900,50.93300,51.33400,0.31000,0.30000,1.22560,0.40940,0.82830,32.54860,22.70920,22.70920,13.85930,9.15250,0.05230,2.92450,1.08110,83.24810,1.00270,1.16420,0.46290,0.59220,29.50910,0.8696,-0.5935
2019-06-30,184.06500,118.91800,65.14700,0.81000,17.45700,,18.26700,46.88000,-15.41400,31.46600,-3.52900,34.99500,36.19700,,33.93800,82.74100,46.88000,50.80000,51.09400,0.67000,0.66000,1.49080,0.43090,0.84940,35.39350,25.46930,25.46930,17.09510,18.43810,0.05760,3.05860,1.18560,75.91310,2.42670,2.83170,1.13340,1.38100,29.32660,1.5367,0.294
2019-03-31,199.03800,124.85900,74.17900,0.90000,19.55400,,20.45400,53.72500,-12.60300,41.12200,14.03900,27.08300,28.13000,,25.94600,89.85100,53.72500,50.70900,51.01200,0.51000,0.51000,1.57270,0.43440,0.86150,37.26880,26.99230,26.99230,20.66040,13.03570,0.06330,2.90490,1.25820,71.52910,1.92280,2.25630,0.89490,1.08750,28.82640,1.51800,0.51230
2018-12-31,190.46500,99.65600,90.80900,1.11800,8.24200,-13.46700,22.82700,67.98200,-19.68900,48.29300,31.38600,16.90700,23.08900,,18.22000,101.17300,67.98200,50.64300,50.96900,0.36000,0.36000,1.30700,0.41870,0.87740,47.67750,35.69260,35.69260,25.35530,9.56610,0.06100,2.21340,1.21340,74.17460,1.59770,1.88440,0.73970,0.92880,28.50290,0.8369,-0.2979
2018-09-30,166.48000,117.68800,48.79200,0.70600,22.18400,,22.89000,25.90200,-14.49400,11.40800,1.18400,10.22400,10.10700,,10.58100,60.02100,25.90200,50.64500,50.96300,0.21000,0.21000,1.06410,0.40160,0.85950,29.30800,15.55860,15.55860,6.85250,6.35570,0.05440,3.14320,1.21520,74.06460,0.70690,0.85200,0.33030,0.42300,28.21420,0.7083,-0.4988
2018-06-30,178.29900,120.83700,57.46200,1.25100,19.57800,,20.82900,36.63300,-5.25700,31.37600,29.10500,2.27100,2.65900,,-0.34300,69.09300,36.63300,50.62300,50.95800,-0.01000,-0.01000,1.16010,0.40600,0.83950,32.22790,20.54580,20.54580,17.59740,-0.19240,0.05950,3.29290,1.37370,65.51510,0.18740,0.22700,0.08880,0.11130,28.02290,0.9286,-0.49
2018-03-31,184.02300,110.65100,73.37200,1.10800,17.54800,-0.12300,18.77900,54.59300,-8.48900,46.10400,-26.94200,73.04600,74.25600,,69.50800,84.37100,54.59300,50.61400,51.05100,1.37000,1.36000,1.56980,0.39210,0.71080,39.87110,29.66640,29.66640,25.05340,37.77140,0.06790,5.51350,1.61990,55.55730,5.36190,5.80640,2.73920,3.25970,27.36010,0.38720,-0.92440
2017-12-31,166.36500,102.00900,64.35600,0.78900,13.37100,,15.95600,48.40000,-8.37500,40.02500,-28.32900,68.35400,68.08700,,64.62000,81.86500,48.40000,50.11000,50.76900,1.28000,1.27000,1.13520,0.38300,0.70510,38.68360,29.09270,29.09270,24.05850,38.84230,0.06340,5.21760,1.33910,67.21020,5.25480,5.72520,2.59490,3.24220,25.60220,1.5632,-0.0552
2017-09-30,157.18500,97.99200,59.19300,0.71600,14.50700,,15.22300,43.97000,-10.52400,33.44600,6.22400,27.22200,27.55900,,23.96000,70.22700,43.97000,50.36700,50.86700,0.48000,0.47000,1.71740,0.39990,0.73460,37.65820,27.97340,27.97340,21.27810,15.24320,0.06280,5.24440,1.42930,62.96880,2.23330,2.44630,1.10070,1.34020,24.38930,1.0189,-0.1771
2017-06-30,179.36400,108.87100,70.49300,1.05000,16.29100,,17.34100,53.15200,-8.11300,45.03900,32.76500,12.27400,11.84600,,8.64000,79.50300,53.15200,49.77100,50.62400,0.17000,0.17000,1.80800,0.41270,0.78180,39.30160,29.63360,29.63360,25.11040,4.81700,0.07140,5.86310,1.79880,50.03430,0.98770,1.08450,0.47180,0.58000,24.03130,0.8396,-0.4046
2017-03-31,189.89800,115.48800,74.41000,0.60200,14.31200,,14.91400,59.49600,-7.27600,52.22000,11.00400,41.21600,39.61700,,35.19400,85.88400,59.49600,49.68000,50.49100,0.71000,0.70000,2.06640,0.41870,0.79910,39.18420,31.33050,31.33050,27.49900,18.53310,0.07600,6.48660,2.37680,37.86580,3.31110,3.63460,1.58480,1.92480,24.07160,1.41540,0.36790
2016-12-31,166.51900,99.88200,66.63700,0.73200,14.37300,-0.30300,15.40800,51.22900,-14.54600,36.68300,6.92600,29.75700,26.75600,,23.75400,78.97000,51.22900,49.46900,50.14000,0.47000,0.47000,2.49840,0.42760,0.80360,40.01770,30.76470,30.76470,22.02930,14.26500,0.06760,8.32350,1.69420,53.12310,2.29020,2.41290,1.08690,1.31080,23.52210,0.0344,-0.8491
2016-09-30,184.61700,110.12800,74.48900,1.08600,23.88600,-1.29400,26.26600,48.22300,-19.17600,29.04700,12.10900,16.93800,14.28500,,11.95900,73.50000,48.22300,49.59900,50.28900,0.24000,0.24000,1.53230,0.39960,0.72010,40.34790,26.12060,26.12060,15.73370,6.47770,0.08100,8.48900,2.34160,38.43560,1.25750,1.33150,0.62670,0.75500,22.88590,0.7575,-0.0372
2016-06-30,159.86100,94.06500,65.79600,0.59500,12.45100,-0.86300,13.90900,51.88700,-17.92000,33.96700,8.51500,25.45200,24.30800,,23.72400,76.21500,51.88700,49.45600,50.13700,0.48000,0.47000,1.96870,0.41980,0.77960,41.15830,32.45760,32.45760,21.24780,14.84040,0.07030,5.63600,2.17820,41.31890,2.17530,2.22360,1.06940,1.26220,22.54390,1.8417,1.1131
2016-03-31,151.59400,87.72100,63.87300,0.34900,12.42400,-0.55700,13.33000,50.54300,-9.15200,41.39100,9.50900,31.88200,30.94500,,29.27100,75.97600,50.54300,49.17300,49.78200,0.60000,0.59000,2.05120,0.42980,0.81890,42.13430,33.34100,33.34100,27.30390,19.30880,0.06710,5.22300,1.78110,50.52960,2.81750,2.88320,1.36920,1.60660,22.26950,0.54320,-0.08010
2015-12-31,171.07400,106.93500,64.13900,0.66800,13.16300,-1.22000,15.05100,49.08800,-12.88600,36.20200,10.63900,25.56300,24.94700,,23.78700,75.08400,49.08790,48.56200,49.18700,0.51000,0.55000,1.99010,0.43630,0.83160,37.49200,28.69400,28.69400,21.16160,13.90450,0.07520,5.91650,2.70750,33.24140,2.30170,2.35790,1.09710,1.29760,22.07120,1.4576,0.6587
2015-09-30,162.85200,103.52000,59.33200,0.33500,12.33300,-0.18500,12.85300,46.47900,-7.89600,38.58300,-38.21100,76.79400,73.66100,,72.13900,73.63500,46.47900,49.02300,51.11300,1.47000,1.41000,2.05120,0.45400,0.89960,36.43310,28.54060,28.54060,23.69210,44.29730,0.07120,6.23800,2.61570,34.40740,6.96260,7.13940,3.22180,3.80140,21.57510,0.1779,-0.4202
2015-06-30,140.48700,89.70400,50.78300,0.41400,11.72600,,12.14000,38.64300,-16.33000,22.31300,6.05600,16.25700,15.27300,,14.41400,64.81500,38.64300,48.88100,50.60000,0.29000,0.28000,1.69990,0.46180,0.92660,36.14780,27.50650,27.50650,15.88260,10.26000,0.06170,5.46940,1.94700,46.22460,1.53680,1.57980,0.67090,0.82710,20.28070,0.4984,-0.3224
2015-03-31,120.23100,76.20600,44.02500,0.36300,13.63700,-0.17400,14.17400,29.85100,-13.35000,16.50100,5.45900,11.04200,10.26700,,10.03200,54.74200,29.85100,47.24400,48.07900,0.21000,0.21000,1.25410,0.52320,1.22210,36.61700,24.82800,24.82800,13.72440,8.34390,0.05510,4.40850,1.82080,49.42890,1.25330,1.29740,0.47020,0.59760,16.77670,1.72940,0.84780
2014-12-31,149.24300,94.38300,54.86000,0.38800,12.33900,-7.33200,20.05900,34.80100,-15.77800,19.02300,9.87700,9.14600,7.14300,,6.98000,60.01400,34.80100,45.50800,45.85900,0.16000,0.15000,1.33110,0.53620,1.27290,36.75890,23.31830,23.31830,12.74630,4.67690,0.07030,5.57490,2.52100,35.70080,0.90790,0.94220,0.33670,0.42110,17.27710,0.7721,0.1351
2014-09-30,140.24200,84.76700,55.47500,0.25000,11.43700,,11.68700,43.78800,-19.67500,24.11300,6.44400,17.66900,16.77000,,16.51400,69.05700,43.78800,45.69000,46.10200,0.36000,0.36000,1.66150,0.55240,1.32760,39.55660,31.22320,31.22320,17.19390,11.77540,0.06460,4.88940,1.65190,54.48120,2.14030,2.22400,0.77210,0.95800,17.20900,1.6242,0.9042
2014-06-30,127.60300,87.64600,39.95700,0.23200,9.28800,-8.10700,17.62700,22.33000,-7.93600,14.39400,4.96700,9.42700,9.31300,,9.13600,46.98400,22.33000,45.60600,45.96300,0.20000,0.20000,1.35770,0.54360,1.34440,31.31350,17.49960,17.49960,11.28030,7.15970,0.05950,4.79150,1.46390,61.48140,1.20850,1.25800,0.43420,0.55150,16.92920,0.7626,-0.4465
