Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,300.04800,3391.33200,-3091.28400,-52.11360,4032.48700,-4007.21990,915.93590,,915.93600,211.61280,704.32320,,704.32320,,677.47680,993.31670,993.31670,586.00000,590.00000,1.15280,1.15280,0.19320,0.23950,305.26310,331.05260,305.26310,225.78950,0.00120,3.22440,4.99050,0.27020,2.60130,37.26920,-0.63030,-0.65580
2021-12-31,10204.25000,3325.50200,6878.75300,-3742.57900,-9543.69100,5866.10200,1012.65100,,1012.64900,43.37310,969.27640,,969.27640,,856.62240,1077.64100,1077.64000,586.00000,590.00000,1.46210,1.45420,0.19090,0.23600,9.92380,10.56070,9.92380,8.39480,0.03700,4.70230,6.67980,0.35170,3.50100,38.22430,-2.7043,-2.7342
2021-09-30,6760.34400,3228.44200,3531.90300,46.07520,-2417.35900,2527.78100,1004.12200,,1004.12200,133.45920,870.66240,,870.66240,,809.49360,1068.46800,1068.46800,586.00000,589.00000,1.38230,1.38230,0.14380,0.16790,14.85310,15.80490,14.85310,11.97420,0.02570,4.37280,6.19240,0.33090,3.40070,37.42140,1.2169,1.1897
2021-06-30,10315.10000,3212.83300,7102.26700,3720.89400,-2318.02700,6107.31400,994.95210,,994.95240,146.55600,848.39640,,848.39640,,732.78000,1063.34500,1063.34500,586.00000,590.00000,1.25390,1.24570,0.15300,0.18060,9.64560,10.30860,9.64560,7.10400,0.03850,3.81560,5.90640,0.31680,3.23180,37.96960,0.332,0.2877
2021-03-31,1195.75700,3236.60000,-2040.84300,44.22880,3203.42800,-3096.01500,1055.17200,,1055.17300,256.68500,798.48790,,798.48790,,740.04260,1118.35600,1118.35600,585.00000,590.00000,1.26370,1.25580,0.16080,0.19160,88.24300,93.52700,88.24310,61.88900,0.00480,3.92670,6.29750,0.31850,3.29540,34.73690,-1.35600,-1.36410
2020-12-31,9038.66800,3179.80900,5858.85900,-1.19940,-5090.67800,5157.87900,700.98050,,700.98330,40.88430,660.09900,,660.09900,,565.53380,769.37980,769.38090,585.00000,589.00000,0.96540,0.96560,0.16960,0.20420,7.75540,8.51210,7.75540,6.25680,0.03750,3.74610,5.10750,0.27380,2.83930,32.99600,1.4268,1.3769
2020-09-30,7531.02200,2823.38300,4707.64000,193.68060,-3706.95700,3965.19700,742.44240,,742.44230,76.57140,665.87090,,665.87090,,563.02500,807.00260,807.00260,585.00000,589.00000,0.96090,0.96090,0.14900,0.17520,9.85850,10.71570,9.85850,7.47610,0.03210,3.75290,5.15010,0.28350,2.91520,33.23720,3.8943,3.8351
2020-06-30,10956.70000,3007.93300,7948.76600,-2.16450,-7371.56500,7434.33700,514.42970,,514.42950,44.01150,470.41800,,470.41800,,374.45850,579.36470,579.36470,585.00000,585.00000,0.64210,0.63490,0.16530,0.19800,4.69510,5.28780,4.69510,3.41760,0.04920,2.81500,3.76230,0.21140,2.14100,31.37160,3.7669,3.7223
2020-03-31,4824.67900,2898.53600,1926.14300,-38.03070,-1401.17000,1430.25300,495.89060,,495.89050,208.05030,287.84020,,287.84020,,291.56870,563.00360,563.00360,587.00000,592.00000,0.49960,0.49960,0.13780,0.15980,10.27820,11.66920,10.27820,6.04330,0.02220,1.67750,2.26530,0.13260,1.31710,32.23670,0.10450,0.05790
2019-12-31,6460.64600,3040.13500,3420.51100,-73.90700,-2732.76600,2731.55600,688.95510,,688.95690,74.45820,614.49880,,614.49880,,543.43490,761.65070,761.65140,592.00000,597.00000,0.92960,0.91450,0.14150,0.16480,10.66390,11.78910,10.66390,8.41150,0.02880,3.66460,4.91420,0.27440,2.85650,31.42090,2.1112,2.0551
2019-09-30,7285.08200,2886.45600,4398.62500,157.58080,-3611.47900,3818.30400,580.32180,,580.32160,7.57600,572.74560,,572.74560,,515.92560,629.56580,629.56580,590.00000,595.00000,0.87120,0.87120,0.15790,0.18750,7.96590,8.64190,7.96590,7.08190,0.03280,3.12420,4.63410,0.25800,2.63080,31.19880,0.2612,0.2384
2019-06-30,7586.16400,2878.64500,4707.51900,-88.97630,-4169.92300,4143.75400,563.76510,,563.76580,67.29300,496.47280,,496.47280,,444.88150,626.57200,626.57200,593.00000,598.00000,0.74770,0.74770,0.14230,0.16590,7.43150,8.25940,7.43150,5.86440,0.03550,2.96420,3.77360,0.23220,2.30960,31.19590,2.376,2.3498
2019-03-31,8570.20100,2717.30800,5852.89400,-15.79830,-5199.14600,5249.54900,603.34380,,603.34460,66.20240,537.14220,,537.14220,,468.68290,669.54610,669.54610,597.00000,602.00000,0.78240,0.78240,0.14940,0.17560,7.04000,7.81250,7.04000,5.46880,0.04030,3.17970,4.05680,0.25290,2.45770,31.26610,-1.53330,-1.57210
2018-12-31,6205.50400,2720.89100,3484.61400,-69.63610,-2908.58800,2898.59600,586.01710,,586.01840,84.54910,501.46930,,501.46930,,435.27840,645.66040,645.66170,606.00000,611.00000,0.72070,0.72080,0.15010,0.17660,9.44350,10.40470,9.44350,7.01440,0.02960,2.91310,3.74010,0.23910,2.24850,31.67210,2.3971,2.3324
2018-09-30,4590.86900,2626.85300,1964.01600,179.10360,-916.94900,1151.92700,812.08960,,812.08940,140.83360,671.25580,,671.25580,,433.98180,867.96380,867.96380,606.00000,611.00000,0.71950,0.71180,0.15510,0.18350,17.68920,18.90630,17.68920,9.45320,0.02220,4.10220,5.26570,0.32390,3.13510,29.98670,1.3891,1.3529
2018-06-30,5290.15000,2677.62500,2612.52500,-46.50000,-1860.77500,1874.72500,737.79980,,737.80000,141.05000,596.75000,,596.75000,,547.15000,798.24980,798.24980,607.00000,612.00000,0.89900,0.89900,0.15450,0.18270,13.94670,15.08940,13.94670,10.34280,0.02500,3.58540,4.61490,0.28160,2.74310,30.30160,0.4972,0.4609
2018-03-31,4741.66200,2748.62900,1993.03300,11.86800,-1348.99600,1420.20400,572.82860,,572.82880,94.15280,478.67600,,478.67600,,529.31280,632.16860,632.16860,610.00000,610.00000,0.87030,0.86240,0.15700,0.18630,12.08080,13.33220,12.08080,11.16300,0.02220,2.87790,3.70920,0.22430,2.19080,30.31330,0.55770,0.58760
2017-12-31,6859.58200,2220.26200,4639.31900,11.24870,-4420.72700,4496.67500,142.64500,,142.64450,-54.21240,196.85690,,196.85690,,162.63500,207.34480,207.34520,613.00000,618.00000,0.27500,0.27560,0.17090,0.20620,2.07950,3.02270,2.07950,2.37090,0.03300,1.23200,1.58300,0.09480,0.92100,29.02510,0.757,0.7025
2017-09-30,4432.33400,2031.45300,2400.88100,397.35420,-1114.66600,1555.90500,844.97660,,844.97610,166.76110,678.21500,,678.21500,,651.88430,888.86110,888.86110,613.00000,619.00000,1.06100,1.05300,0.15910,0.18910,19.06390,20.05400,19.06390,14.70750,0.02130,4.11140,5.25080,0.32570,3.11720,29.90140,0.8737,0.8139
2017-06-30,6040.33200,2046.66200,3993.66900,122.71050,-3345.90600,3533.31900,460.35010,,460.35030,-17.10510,477.45540,,477.45540,,426.88380,525.05200,525.05200,614.00000,619.00000,0.69160,0.69160,0.15900,0.18900,7.62130,8.69240,7.62130,7.06720,0.03080,3.10340,3.99750,0.24330,2.35330,27.80420,1.6002,1.5398
2017-03-31,5296.00000,2171.59400,3124.40600,102.00600,-2258.48900,2420.94300,703.46340,,703.46360,137.51920,565.94450,,565.94450,,416.33560,763.91140,763.91140,614.00000,619.00000,0.68000,0.67200,0.15970,0.19010,13.28290,14.42430,13.28290,7.86130,0.02680,3.64410,4.72940,0.28690,2.75910,28.08540,-0.75440,-0.80690
2016-12-31,1726.43300,2195.29300,-468.85990,343.61100,1640.61000,-1236.99320,768.13330,,768.13210,149.29080,618.84140,,618.84140,,545.30100,828.13940,828.14000,613.00000,619.00000,0.89190,0.87590,0.18670,0.22960,44.49250,47.96830,44.49240,31.58540,0.00890,4.07460,5.33910,0.31730,2.97950,27.52990,1.6363,1.5744
2016-09-30,6053.16400,1885.28600,4167.87800,-171.80800,-3420.05300,3306.53700,861.34130,,861.34100,158.00200,703.33900,,703.33900,,565.27900,919.63330,919.63330,613.00000,619.00000,0.92040,0.92040,0.18950,0.23380,14.22960,15.19260,14.22960,9.33860,0.03040,4.65530,6.12110,0.35310,3.38510,27.47510,0.7693,0.7303
2016-06-30,7396.65500,2196.57300,5200.08200,-58.96840,-4708.16200,4710.48900,489.59280,,489.59290,93.10800,396.48490,,396.48490,,372.43200,550.88890,550.88890,613.00000,619.00000,0.60520,0.60520,0.16410,0.19620,6.61910,7.44780,6.61910,5.03510,0.03800,2.71320,3.57940,0.20370,2.02540,26.70450,1.6908,1.6555
2016-03-31,6402.07800,1952.26200,4449.81600,-12.39300,-3920.56200,3967.21800,482.59810,,482.59800,67.06800,415.53000,,415.53000,,393.66000,541.64720,541.64720,612.00000,618.00000,0.64150,0.64150,0.19560,0.24320,7.53810,8.46050,7.53810,6.14890,0.03560,3.05370,4.07490,0.23110,2.19130,24.89860,0.37870,0.35510
2015-12-31,4171.35300,-2061.77000,6233.12300,2053.86000,0.00000,2053.86010,4179.26300,-3666.87000,546.52000,132.49000,414.03000,0.00000,419.60800,0.00000,419.60800,4179.26300,4179.26300,655.63800,655.63800,0.64000,0.65000,0.18120,0.37900,100.18960,100.18960,13.10170,10.05930,0.02160,2.79680,3.50420,0.21710,2.04870,,2.0704,2.0215
2015-09-30,3592.02200,2691.84000,900.18190,1418.65000,0.00000,1418.65000,-518.46830,981.50000,463.95000,60.48000,403.47000,0.00000,387.29200,0.00000,387.29200,-518.46830,-518.46830,640.50600,640.50600,0.60000,0.60000,0.21050,0.79670,-14.43390,-14.43390,12.91610,10.78200,0.01960,2.73210,3.43290,0.21090,1.92250,,1.327,1.3009
2015-06-30,1368.30700,2815.17000,-1446.86300,1472.25000,0.00000,1472.25000,-2919.11300,3728.63000,809.33000,199.28000,610.05000,0.00000,611.75200,0.00000,611.75200,-2919.11300,-2919.11300,615.25400,615.25400,0.96000,0.96000,0.19990,0.75960,-213.33760,-213.33760,59.14830,44.70870,0.00710,4.20660,5.03310,0.31870,2.98840,,0.756,0.7281
2015-03-31,6039.14800,2771.78000,3267.36800,1407.71000,0.00000,1407.71000,1859.65800,-1295.38000,450.11000,76.76000,373.35000,0.00000,384.65400,0.00000,384.65400,1859.65800,1859.65800,612.50000,612.50000,0.59000,0.59000,0.20180,0.75890,30.79340,30.79340,7.45320,6.36930,0.03130,2.69750,3.23170,0.19970,1.90890,,1.17420,1.15050
2014-12-31,5901.69600,2998.07000,2903.62600,1551.55000,0.00000,1551.55000,1352.07600,-1398.39000,581.32000,109.18000,472.14000,-108.73000,427.32300,0.00000,427.32300,1352.07600,1352.07600,651.22000,651.22000,0.66000,0.65000,0.21000,0.78120,22.91000,22.91000,9.85010,7.24070,0.02920,2.83840,3.40260,0.21110,1.97420,,-0.2931,-0.1184
2014-09-30,4934.53800,2831.75000,2102.78800,1512.41000,0.00000,1512.41000,590.37790,-287.76000,529.57000,106.65000,422.92000,0.00000,405.20500,0.00000,405.20500,590.37790,590.37790,612.67600,612.67600,0.62000,0.62000,0.21500,0.76380,11.96420,11.96420,10.73190,8.21160,0.02490,2.74910,3.30360,0.20430,1.89160,,1.4376,1.397
2014-06-30,5783.03700,2875.39000,2907.64700,1511.96000,0.00000,1511.96000,1395.68800,-862.79000,540.05000,122.86000,417.19000,0.00000,416.67200,0.00000,416.67200,1395.68800,1395.68800,611.00000,611.00000,0.64000,0.63000,0.21960,0.77610,24.13420,24.13420,9.33850,7.20510,0.02980,2.92900,3.52220,0.21460,1.99540,,1.1155,1.0825
2014-03-31,5910.25400,2907.36000,3002.89400,1474.10000,0.00000,1474.10000,1528.79400,-983.02000,499.23000,106.20000,393.03000,0.00000,392.49200,0.00000,392.49200,1528.79400,1528.79400,606.06100,606.06100,0.60000,0.59000,0.20960,0.75660,25.86680,25.86680,8.44680,6.64090,0.03130,2.79910,3.32160,0.20770,1.90400,,0.25010,0.23660
2013-12-31,4710.00000,2851.88000,1858.12000,1587.35000,0.00000,1587.35000,270.77000,518.17000,603.36000,29.13000,574.23000,30.80000,571.00000,-21.00000,550.00000,270.77000,270.77000,608.00000,608.00000,0.91000,0.90000,0.23230,0.77620,5.74880,5.74880,12.81020,11.67730,0.02430,3.95810,4.70780,0.29460,2.60020,,-0.1763,-0.2244
2013-09-30,3981.07400,2816.27000,1164.80400,1467.81000,0.00000,1467.81000,-303.00610,682.41000,398.47000,55.82000,342.65000,-30.80000,338.14200,-808.47600,-470.33400,-303.00610,-303.00610,604.65100,604.65100,-0.82000,-0.80000,0.23880,0.85420,-7.61120,-7.61120,10.00910,-11.81430,0.02140,2.47010,2.94980,0.18210,1.59890,,0.99,0.9717
2013-06-30,1170.63200,2978.74000,-1808.10800,1422.40000,0.00000,1422.40000,-3230.50800,3726.61000,516.17000,105.58000,410.59000,0.00000,404.62700,7.68900,412.31600,-3230.50800,-3230.50800,650.00300,650.00300,0.63000,0.62000,0.22950,0.77080,-275.96280,-275.96280,44.09330,35.22170,0.00520,2.73810,3.24060,0.17960,1.80990,,-1.4106,-1.4249
2013-03-31,3766.65400,2889.45000,877.20410,1392.61000,0.00000,1392.61000,-515.40600,1034.29000,514.16000,84.37000,429.79000,0.00000,407.87200,101.96800,509.84000,-515.40600,-515.40600,603.52900,603.52900,0.84000,0.84000,0.24540,0.78610,-13.68340,-13.68340,13.65030,13.53560,0.01650,2.79610,3.31220,0.17820,1.80290,,1.59860,1.57230
2012-12-31,4244.52200,1631.78000,2612.74200,1291.15000,0.00000,1291.15000,1321.59200,57.10000,316.51000,35.49000,281.02000,0.00000,283.63400,110.85700,394.49100,1321.59200,1321.59200,598.48400,607.69200,0.66000,0.65000,0.22590,0.76500,31.13640,31.13640,7.45690,9.29410,0.01880,1.98950,2.36660,0.12550,1.30990,,0.5485,0.4533
2012-09-30,5263.38400,3220.42000,2042.96400,1332.97000,0.00000,1332.97000,709.99410,-232.03000,474.12000,50.22000,423.90000,0.00000,414.15500,0.00000,414.15500,709.99410,709.99410,644.09800,644.09800,0.64000,0.64000,0.22900,0.79740,13.48930,13.48930,9.00790,7.86860,0.02340,2.95510,3.52850,0.18440,1.93190,,-0.9112,-0.9794
2012-06-30,6016.32000,3224.40000,2791.92000,1241.22000,0.00000,1241.22000,1550.70000,-1531.46000,-3.96000,-83.21000,79.25000,0.00000,80.54900,0.00000,80.54900,1550.70000,1550.70000,566.66000,566.66000,0.09000,0.09000,0.23100,0.79800,25.77490,25.77490,-0.06580,1.33880,0.02730,0.59010,0.70990,0.03660,0.38400,,2.8746,2.7808
2012-03-31,3126.24700,3277.09000,-150.84300,1279.69000,0.00000,1279.69000,-1430.53300,2347.77000,925.33000,207.62000,717.71000,0.00000,713.86000,0.00000,713.86000,-1430.53300,-1430.53300,586.31200,586.31200,1.17000,1.15000,0.25900,0.82500,-45.75880,-45.75880,29.59880,22.83440,0.01420,5.19280,6.22790,0.32380,3.25600,,-1.28030,-1.32110
2011-12-31,5732.08800,3238.51000,2493.57800,1432.74000,0.00000,1432.74000,1060.83800,-1819.76000,-909.34000,-403.42000,-505.92000,0.00000,-499.48900,0.00000,-499.48900,1060.83800,1060.83800,583.13400,583.13400,-0.90000,-0.90000,0.23730,0.82050,18.50700,18.50700,-15.86400,-8.71390,0.02600,-3.73150,-4.52690,-0.22640,-2.39300,,0.859,0.8128
2011-09-30,7415.75000,3085.06000,4330.69000,1257.14000,0.00000,1257.14000,3073.55000,-4117.17000,-781.49000,-172.87000,-608.62000,0.00000,-588.83000,0.00000,-588.83000,3073.55000,3073.55000,580.37100,580.37100,-1.06000,-1.06000,0.22890,0.75400,41.44620,41.44620,-10.53830,-7.94030,0.03360,-4.02550,-5.08120,-0.26690,-2.68870,,-0.822,-0.9627
2011-06-30,5373.44000,3258.62000,2114.82000,1366.28000,0.00000,1366.28000,748.53960,-187.06000,517.78000,65.11000,452.67000,0.00000,450.13000,0.00000,450.13000,748.53960,748.53960,577.89900,577.89900,0.74000,0.71000,0.22980,0.68390,13.93040,13.93040,9.63590,8.37690,0.02470,3.03090,3.83670,0.20670,2.04730,,3.7735,3.7656
2011-03-31,4420.33700,3468.56000,951.77690,1373.22000,0.00000,1373.22000,-421.44340,1113.59000,534.48000,58.82000,475.66000,0.00000,460.64900,0.00000,460.64900,-421.44340,-421.44340,576.53200,599.80300,0.80000,0.77000,0.23210,0.71230,-9.53420,-9.53420,12.09140,10.42110,0.02070,3.20850,4.08710,0.21580,2.15670,,0.89950,0.88600
2010-12-31,4083.33600,3105.53000,977.80590,1394.79000,0.00000,1394.79000,-416.98440,1235.29000,763.73000,228.50000,535.23000,16.39000,539.51900,0.00000,539.51900,-332.75440,-416.98440,570.71400,577.11900,0.90000,0.89000,0.26240,0.69050,-10.21190,-10.21190,18.70360,13.21270,0.03480,3.38840,4.81610,0.45970,2.22560,,2.0385,2.0385
2010-09-30,7450.69000,3777.59000,3673.10000,1209.48000,0.00000,1209.48000,2463.62000,-1861.84000,603.29000,135.67000,467.62000,-6.73000,459.83600,0.00000,459.83600,2455.17000,2463.62000,569.00000,570.00000,0.77000,0.76000,0.27070,0.71320,33.06570,33.06570,8.09710,6.17170,0.06170,2.90340,4.26810,0.38080,1.88660,,0.5471,0.5471
2010-06-30,6622.23800,2891.29000,3730.94800,1219.79000,0.00000,1219.79000,2511.15800,-2354.89000,159.65000,-81.77000,241.42000,-4.86000,228.65500,0.00000,228.65500,2505.16800,2511.15800,560.29700,575.44100,0.37000,0.36000,0.27480,0.73070,37.92010,37.92010,2.41080,3.45280,0.05450,1.45940,2.18590,0.18800,0.94060,,1.0649,1.0649
2010-03-31,5818.85500,2924.32000,2894.53500,1237.76000,0.00000,1237.76000,1656.77500,-1164.73000,492.03000,77.84000,414.19000,-4.80000,413.23000,0.00000,413.23000,1645.24500,1656.77500,566.40000,566.80000,0.69000,0.69000,0.28280,0.74280,28.47250,28.47250,8.45580,7.10160,0.05080,2.74940,4.24730,0.36050,1.77430,,1.16820,1.16820
2009-12-31,4680.33800,3030.97100,1649.36700,1265.08000,0.00000,1265.08000,384.28710,-217.66000,189.51000,-97.60000,287.11000,20.00000,297.14900,0.00000,297.14900,515.63710,384.28710,558.49100,558.49100,0.50000,0.49000,0.28210,0.70610,8.21070,8.21070,4.04910,6.34890,0.04430,2.14800,3.33850,0.28110,1.38830,,1.1298,0.947
2009-09-30,8297.60800,2853.19000,5444.41800,1130.71000,0.00000,1130.71000,4313.70800,-4371.73000,-315.90000,-216.67000,-99.23000,-28.22000,-109.93300,0.00000,-109.93300,4297.41800,4313.70800,560.00000,560.00000,-0.23000,-0.23000,0.26800,0.70250,51.98740,51.98740,-3.80710,-1.32490,0.07630,-0.77240,-1.18900,-0.10100,-0.50870,,1.6767,1.6767
2009-06-30,8128.08600,2979.64000,5148.44600,1068.69000,0.00000,1068.69000,4079.75600,-2707.74000,723.04000,195.55000,527.49000,-2.57000,566.72900,0.00000,566.72900,4059.42600,4079.75600,557.54700,557.54700,0.99000,0.98000,0.26130,0.70790,50.19330,50.19330,8.89560,6.97250,0.07850,4.05820,6.25780,0.54770,2.70810,,1.783,1.783
2009-03-31,3417.99900,2982.39000,435.60910,989.83000,0.00000,989.83000,-554.22090,-590.35000,-513.03000,-358.40000,-154.63000,-2.41000,-181.14800,0.00000,-181.14800,-576.77090,-554.22090,560.52600,560.52600,-0.35000,-0.35000,0.26290,0.77700,-16.21480,-16.21480,-15.00970,-5.29980,0.03500,-1.44330,-2.40450,-0.18540,-0.97070,,1.00290,1.00290
