Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,414.66500,152.46700,262.19800,142.28200,142.28200,119.91600,119.91600,24.64900,95.26700,95.26700,95.26700,135.15800,135.50500,0.70000,0.70000,0.05330,0.14530,46.97890,37.32230,0.00850,1.91770,3.09420,0.31900,1.81540,36.73850,0.9103,0.8988
2024-06-30,404.40700,148.46900,255.93800,140.55300,140.55300,115.38500,115.38500,18.87800,96.50700,96.50700,96.50700,135.13800,135.31500,0.71000,0.71000,0.05440,0.34870,46.12470,38.57830,0.00840,1.98710,3.25620,0.32210,1.87900,35.92290,0.4509,0.4291
2024-03-31,401.39200,146.69100,254.70100,146.48200,146.48200,108.21900,108.21900,21.40500,86.81400,86.81400,86.81400,134.80900,135.12100,0.64000,0.64000,0.05490,0.40500,43.46830,34.87050,0.00830,1.80580,2.97890,0.28910,1.70680,35.55980,0.92040,0.88560
2023-12-31,402.84990,139.48500,263.36490,159.16200,159.16200,104.20290,104.20300,24.81300,79.39000,79.39000,79.39000,134.50500,134.75400,0.60000,0.59000,0.05520,0.41610,40.62650,30.95250,0.00860,1.66390,2.75870,0.26530,1.57210,35.35590,1.2085,1.1849
2023-09-30,390.57100,128.45700,262.11400,141.17800,141.17800,120.93600,120.93600,24.77900,96.15700,96.15700,96.15700,134.68500,134.88800,0.71000,0.71000,0.05650,0.33920,47.21000,37.53700,0.00880,2.06840,3.48980,0.32900,1.95160,34.45320,0.6637,0.651
2023-06-30,381.11000,118.47100,262.63900,146.72800,146.72800,115.91100,115.91100,23.45200,92.45900,92.45900,92.45900,134.68300,134.85000,0.68000,0.68000,0.05650,0.51010,46.14310,36.80710,0.00850,1.99390,3.37010,0.31140,1.88120,34.36500,0.4814,0.4571
2023-03-31,362.04700,94.98300,267.06400,144.30900,144.30900,122.75500,122.75500,24.44800,98.30700,98.30700,98.30700,134.41100,134.84000,0.73000,0.73000,0.05680,0.64220,47.18190,37.78510,0.00860,2.13410,3.64420,0.32570,2.01290,34.13840,0.87630,0.86900
2022-12-31,338.61990,58.33700,280.28290,153.91000,153.91000,126.37290,126.37300,26.60800,99.76500,99.76500,99.76500,134.77600,135.11800,0.74000,0.73000,0.05970,0.52220,47.88400,37.80200,0.00890,2.20910,3.82790,0.33830,2.07710,33.51660,0.9949,0.9583
2022-09-30,296.43200,23.06100,273.37100,144.86700,144.86700,128.50400,128.50400,25.91900,102.58500,102.58500,102.58500,134.18200,134.55400,0.76000,0.76000,0.06060,0.32430,48.36430,38.60930,0.00910,2.31040,4.05590,0.35320,2.17040,32.97940,1.0025,0.9601
2022-06-30,271.37900,12.86800,258.51100,139.36700,139.36700,119.14400,119.14400,23.53100,95.61300,95.61300,95.61300,134.62310,134.86360,0.71000,0.71000,0.05990,0.20620,45.76860,36.72930,0.00900,2.13090,3.71230,0.33220,2.00320,33.34090,1.5547,1.5372
