Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,506.80700,336.22100,170.58600,13.55300,-74.54400,105.35700,65.22900,-10.62900,54.60000,12.81200,41.78800,41.78800,41.80800,82.48900,65.22900,32.74500,32.93000,1.28000,1.27000,0.79790,2.27620,-1.81390,33.65900,12.87060,12.87060,10.77330,8.24930,0.58870,9.21460,4.86300,18.50730,-10.05440,-8.49210,4.85410,12.83190,-12.73460,0.42,1.325
2024-06-30,507.89400,320.33200,187.56200,57.71400,-84.02800,159.33600,28.22600,-10.89600,17.33000,4.79400,12.53600,12.53600,12.24300,45.82010,28.22600,32.73000,32.85300,0.37000,0.37000,0.82020,2.33140,-1.77400,36.92940,5.55750,5.55750,3.41210,2.41050,0.60580,8.50680,5.27790,17.05240,-2.80990,-2.40300,1.49520,3.74090,-13.67610,0.9129,0.4677
2024-03-31,513.91600,323.95200,189.96400,58.45900,-80.11300,156.24600,33.71800,-11.06300,22.65500,7.74100,14.91400,14.91400,14.63600,51.39200,33.71800,32.64400,32.90900,0.45000,0.44000,0.79940,2.31840,-1.78160,36.96400,6.56100,6.56100,4.40830,2.84790,0.60660,8.50870,5.33040,16.88420,-3.34080,-2.85490,1.76050,4.40430,-13.69230,0.36420,-0.03250
2023-12-31,571.32180,362.08700,209.23480,55.91600,-93.47800,166.66890,42.56600,-11.79500,30.77100,4.32800,26.44300,26.44300,26.09300,59.84100,42.56600,32.93100,33.15900,0.79000,0.81000,0.75840,2.31270,-1.78220,36.62290,7.45040,7.45040,5.38590,4.56710,0.65290,10.02290,5.34840,16.82750,-5.96080,-5.08690,3.02200,7.82450,-13.65480,1.9521,1.2977
2023-09-30,522.81200,334.98400,187.82800,52.17300,-87.38300,155.96000,31.86800,-11.37800,20.49000,4.53900,15.95100,15.95100,15.86100,48.27200,31.86800,32.56400,32.80000,0.49000,0.48000,0.81820,2.37030,-1.78260,35.92650,6.09550,6.09550,3.91920,3.03380,0.59580,8.89350,4.71600,19.08390,-3.46840,-2.97640,1.81760,4.75270,-14.16250,0.9991,0.5117
2023-06-30,514.53000,334.17300,180.35700,50.32400,-79.43100,145.44500,34.91200,-11.27500,23.63700,5.77800,17.85900,17.85900,17.76800,50.60200,34.91200,32.56300,32.65000,0.55000,0.54000,0.81540,2.41130,-1.76170,35.05280,6.78520,6.78520,4.59390,3.45320,0.58890,8.90770,5.34010,16.85360,-3.83670,-3.29440,2.04420,5.41470,-14.36930,1.6826,1.1543
2023-03-31,527.04900,344.19900,182.85000,51.94400,-78.38900,145.05400,37.79600,-9.02100,28.77500,6.22900,22.54600,22.54600,22.37600,52.51700,37.79600,34.15500,34.32400,0.66000,0.65000,0.90460,2.38410,-1.75550,34.69320,7.17120,7.17120,5.45960,4.24550,0.60940,9.27460,4.97430,18.09290,-4.74330,-4.12840,2.60690,6.56500,-14.69050,1.18830,0.65200
2022-12-31,526.23400,350.07810,176.15590,48.89400,-64.94800,139.92590,36.23000,-7.29300,28.93700,5.20900,23.72800,23.72800,23.44300,50.25000,36.23010,35.49700,35.71700,0.67000,0.67000,0.94680,1.78360,-2.30150,33.47480,6.88480,6.88480,5.49890,4.45490,0.60890,8.45970,4.72750,19.03750,-8.76660,-6.95260,2.74560,6.86920,-7.79200,1.1388,0.3101
2022-09-30,510.51200,341.42800,169.08400,57.93500,-78.35000,149.62300,19.46100,-7.62300,11.83800,3.37400,8.46400,8.46400,8.24500,32.79900,19.46100,35.25900,35.44800,0.23000,0.23000,0.90820,1.84080,-2.21290,33.12050,3.81200,3.81200,2.31880,1.61500,0.61530,8.04340,4.79860,18.75550,-3.27280,-2.57970,1.02010,2.75160,-7.37540,0.8871,0.3792
2022-06-30,522.66500,346.49600,176.16900,44.64600,-79.88400,137.26500,38.90400,-6.08100,32.82300,7.09300,25.73000,25.73000,25.24000,51.63800,38.90400,35.62400,35.82400,0.71000,0.70000,0.95730,1.73780,-2.37780,33.70590,7.44340,7.44340,6.27990,4.82910,0.62500,9.10010,5.71140,15.75790,-11.00520,-8.44910,3.07680,8.11930,-6.63290,0.5717,-0.0041
