Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,118.35900,30.24100,88.11800,54.26900,54.26900,33.84900,,33.84900,7.30600,26.54300,26.54300,,26.54300,19.65400,19.73500,1.35000,1.34000,,0.45870,41.05000,32.18970,0.01230,2.70930,2.82620,0.39660,2.70930,50.38860,2.5937,2.518
2024-06-30,116.04600,29.16400,86.88200,54.77700,54.77700,32.10500,,32.10500,6.89900,25.20600,25.20600,,25.20600,19.63300,19.71400,1.28000,1.28000,,0.46320,39.27750,30.83720,0.01240,2.63820,2.75500,0.38100,2.63820,49.18520,0.1477,0.0825
2024-03-31,154.00500,33.71300,120.29200,81.55200,81.55200,38.74000,-0.04100,38.69900,8.09300,30.60600,30.60600,,30.60600,19.60700,19.69400,1.56000,1.55000,,0.37890,43.15710,34.13180,0.01300,3.27130,3.41940,0.44510,3.27130,48.19860,3.61650,3.51040
2023-12-31,105.56500,24.00300,81.56200,57.95100,57.95100,23.61100,-0.09200,23.51900,3.86000,19.65900,19.65900,,19.65900,19.79200,19.85300,1.01000,0.99000,,0.52330,33.32580,27.85630,0.01070,2.15380,2.25390,0.29810,2.15380,46.92110,1.1047,1.0243
2023-09-30,100.21300,21.04300,79.17000,52.23000,52.23000,26.94000,0.13200,27.07200,5.50100,21.57100,21.57100,,21.57100,19.70600,19.77400,1.09000,1.09000,,0.61090,35.88550,28.59360,0.01180,2.41450,2.52920,0.33780,2.41450,45.92610,1.102,1.0125
2023-06-30,98.70500,14.52500,84.18000,57.54500,57.54500,26.63500,-0.12700,26.50800,5.45600,21.05200,21.05200,,21.05200,19.88400,19.90600,1.06000,1.06000,,0.69010,33.96680,26.97560,0.01230,2.37350,2.48710,0.33050,2.37350,45.23750,-0.2786,-0.3715
2023-03-31,123.03700,7.71400,115.32300,77.13600,77.13600,38.18700,-2.07300,36.11400,8.02200,28.09200,28.09200,,28.09200,19.93500,19.99000,1.41000,1.41000,,0.27480,40.78050,31.72190,0.01460,3.18430,3.34200,0.46250,3.18430,44.65260,3.53860,3.45410
2022-12-31,79.67900,3.44200,76.23700,52.74900,52.74900,23.48800,,23.48800,4.97500,18.51300,18.51300,,18.51300,20.03700,20.10100,0.94000,0.93000,,0.36420,34.34270,27.06860,0.01170,2.16120,2.20310,0.31720,2.16120,43.38600,0.9549,0.9119
2022-09-30,75.72500,2.02000,73.70500,47.73900,47.73900,25.96600,,25.96600,6.07000,19.89600,19.89600,,19.89600,19.91900,19.98100,0.99000,0.99000,,0.27280,35.99790,27.58280,0.01200,2.36590,2.41260,0.33160,2.36590,42.58660,2.0565,2.0165
2022-06-30,83.47100,1.08800,82.38300,51.36100,51.36100,31.02200,,31.02200,6.67500,24.34700,24.34700,,24.34700,20.10700,20.16900,1.21000,1.21000,,0.38390,39.42910,30.94510,0.01290,2.89100,2.94800,0.39830,2.89100,42.55550,0.6908,0.6155
2022-03-31,95.11900,0.94300,94.17600,57.80700,57.80700,36.36900,,36.36900,8.01900,28.35000,28.35000,,28.35000,20.14500,20.22500,1.41000,1.40000,,0.36630,42.81220,33.37260,0.01340,3.37370,3.44040,0.44650,3.37370,42.01860,3.99840,3.98240
2021-12-31,69.63000,1.03800,68.59200,47.68200,47.68200,20.91000,,20.91000,3.28300,17.62700,17.62700,,17.62700,20.67500,20.75700,0.88000,0.87000,,0.37840,31.67460,26.70150,0.01080,2.11090,2.15290,0.28930,2.11090,41.79240,0.1469,0.1094
2021-09-30,73.29400,1.34000,71.95400,45.72700,45.72700,26.22700,,26.22700,6.21800,20.00900,20.00900,,20.00900,20.50800,20.59100,0.98000,0.97000,,0.34050,37.11610,28.31650,0.01140,2.38580,2.43310,0.32340,2.38580,41.50740,2.0436,1.9899
2021-06-30,73.46300,1.51100,71.95200,41.39100,41.39100,30.56100,,30.56100,6.63900,23.92200,23.92200,,23.92200,20.89400,20.94900,1.14000,1.14000,0.04650,0.24750,40.06690,31.36280,0.01230,2.83070,2.88640,0.38690,2.69900,41.04970,1.843,1.7365
2021-03-31,98.59400,1.77700,96.81700,63.07300,63.07300,33.74400,,33.74400,7.69100,26.05300,26.05300,,26.05300,20.99700,21.06200,1.24000,1.24000,0.04690,0.28870,41.37580,31.94530,0.01260,3.11000,3.17170,0.40230,2.96410,40.22420,0.79630,0.74600
2020-12-31,79.69100,2.57400,77.11700,52.10500,52.10500,25.01200,,25.01800,3.49900,21.51900,21.51900,,20.35600,21.03900,21.06900,0.97000,0.96000,0.04770,0.59180,32.69170,26.59980,0.01240,2.61370,2.66650,0.34890,2.48900,39.40100,0.6322,0.591
2020-09-30,75.30500,3.85600,71.44900,49.61400,49.61400,21.83500,,21.82900,4.55400,17.27500,17.27500,3.11400,20.38900,21.02600,21.04600,0.97000,0.97000,0.04840,0.37010,33.27240,31.07750,0.01050,2.13180,2.17550,0.27680,2.02850,38.74550,0.9806,0.9535
2020-06-30,72.58700,5.09200,67.49500,45.28700,45.28700,22.20800,,22.20800,4.45300,17.75500,17.75500,-1.95100,15.80400,21.00400,21.02900,0.75000,0.75000,0.04930,0.44760,33.95250,24.16180,0.01010,2.23160,2.27830,0.27480,2.12160,38.05330,0.6316,0.5826
2020-03-31,111.72800,8.42100,103.30700,69.72900,69.72900,33.57800,,33.57800,6.88100,26.69700,26.69700,,26.69700,21.03500,21.09400,1.27000,1.27000,0.05000,0.94360,41.68750,33.14460,0.01410,3.40500,3.47730,0.46660,3.23490,37.51960,1.33580,1.32560
2019-12-31,84.18200,10.13200,74.05000,41.74900,41.74900,32.30100,,32.30100,6.53300,25.76800,25.76800,,25.76800,21.02300,21.13500,1.24000,1.22000,0.05120,1.25460,44.16570,35.23300,0.01300,3.37170,3.44520,0.45850,3.19910,36.49340,2.1419,2.0059
2019-09-30,80.87000,12.57300,68.29700,45.56400,45.56400,22.73300,,22.73300,4.32500,18.40800,18.40800,,18.40800,21.03600,21.13700,0.87000,0.87000,0.05250,1.85260,34.89650,28.25740,0.01070,2.47270,2.52810,0.30160,2.34290,35.53110,1.1716,0.9342
2019-06-30,80.78900,11.71800,69.07100,47.88800,47.88800,21.18300,,21.18300,3.17600,18.00700,18.00700,,18.00700,21.01600,21.13800,0.85000,0.85000,0.05340,1.61630,32.78540,27.86990,0.01130,2.46190,2.51800,0.31460,2.33050,34.91640,-0.4349,-0.579
2019-03-31,110.05000,10.33400,99.71600,62.74000,62.74000,36.97600,,36.97600,7.46000,29.51600,29.51600,,29.51600,20.97300,21.10600,1.40000,1.40000,0.05440,1.07990,44.82760,35.78350,0.01540,4.11610,4.21180,0.55010,3.89220,34.29250,2.09830,2.04920
2018-12-31,73.02100,8.62600,64.39500,44.06700,44.06700,20.32800,,20.32800,3.02200,17.30600,17.30600,,17.30600,20.96000,21.06500,0.84000,0.84000,0.05640,1.49900,34.28510,29.18830,0.01130,2.50840,2.56910,0.33020,2.36690,33.03180,1.6013,1.5366
2018-09-30,72.55500,8.05700,64.49800,45.28900,45.28900,19.20900,,19.20900,1.79800,17.41100,17.41100,,17.41100,20.96200,21.12000,0.83000,0.82000,0.05740,1.35930,31.79190,28.81610,0.01160,2.57250,2.63600,0.33340,2.42480,32.39100,1.1058,0.9917
2018-06-30,72.65200,7.27200,65.38000,45.56400,45.56400,19.81600,,19.81600,4.15000,15.66600,15.66600,,15.66600,21.18700,21.33100,0.73000,0.73000,0.05850,1.62130,32.78190,25.91650,0.01150,2.35930,2.41870,0.29750,2.22130,31.78290,0.478,0.4047
2018-03-31,101.37800,6.16800,95.21000,60.30000,60.30000,34.91000,,34.91000,7.44100,27.46900,27.46900,,27.46900,20.92000,21.01800,1.31000,1.31000,0.05940,1.00560,44.78230,35.23700,0.01540,4.20500,4.31260,0.54090,3.95530,31.27410,2.47420,2.29630
2017-12-31,66.53900,5.71100,60.82800,44.21600,44.21600,16.61200,,16.61200,11.77400,4.83800,4.83800,,4.83800,20.92100,21.00700,0.25000,0.25000,0.06120,1.55400,30.33770,8.83540,0.01080,0.76500,0.78520,0.09510,0.71820,30.33350,0.526,0.3715
2017-09-30,64.09900,5.41800,58.68100,42.24700,42.24700,16.43400,,16.43400,5.72800,10.70600,10.70600,,10.70600,21.15300,21.23600,0.51000,0.50000,0.06110,1.53490,30.17630,19.65850,0.01090,1.69050,1.73520,0.21440,1.58720,30.35750,0.6252,0.4564
2017-06-30,60.74800,4.68400,56.06400,40.79500,40.79500,15.26900,,15.26900,5.19800,10.07100,10.07100,,10.07100,21.15100,21.23000,0.47000,0.47000,0.06170,1.84570,29.93750,19.74590,0.01030,1.60650,1.64940,0.20320,1.50730,30.05520,0.3646,0.2506
2017-03-31,85.80600,4.44500,81.36100,51.29000,51.29000,30.07100,,30.07100,10.05400,20.01700,20.01700,,20.01700,20.91500,20.99600,0.95000,0.95000,0.06230,1.05230,43.57480,29.00590,0.01480,3.22510,3.31210,0.42910,3.02420,29.75660,2.18660,2.03450
2016-12-31,56.38800,4.25800,52.13000,37.17000,37.17000,14.96000,,14.96000,4.96000,10.00000,10.00000,,10.00000,20.94200,20.95400,0.47000,0.48000,0.06390,1.68300,31.74470,21.21970,0.00980,1.65450,1.70040,0.20760,1.54880,28.97440,0.4427,0.3681
2016-09-30,55.23500,4.53600,50.69900,36.02300,36.02300,14.67600,,14.67600,4.84800,9.82800,9.82800,,9.82800,20.92500,20.93800,0.47000,0.47000,0.06430,1.75870,30.44180,20.38580,0.01000,1.63650,1.68210,0.20360,1.53130,28.78730,0.9998,0.8862
2016-06-30,50.94200,4.56300,46.37900,33.68000,33.68000,12.69900,,12.69900,4.35900,8.34000,8.34000,,8.34000,20.94700,20.95800,0.40000,0.40000,0.07080,1.94780,28.49550,18.71420,0.00960,1.40160,1.44110,0.17950,1.30230,28.52190,-0.394,-0.4992
2016-03-31,68.93600,4.58100,64.35500,37.72700,37.72700,26.62800,,26.62800,8.89300,17.73500,17.73500,,17.73500,20.90400,21.00900,0.85000,0.84000,0.06520,1.48530,45.00330,29.97350,0.01390,2.99800,3.05050,0.41760,2.80260,28.29880,1.22660,1.18440
2015-12-31,44.55900,4.37600,40.18300,28.92100,28.92100,11.26200,,11.26200,3.84400,7.41800,7.41800,,7.41800,20.86100,20.94200,0.36000,0.35000,0.06680,1.97070,29.55210,19.46520,0.00900,1.28660,1.30970,0.17540,1.20070,27.58990,0.7041,0.5607
2015-09-30,43.91300,4.68300,39.23000,30.47100,30.47100,8.75900,,8.75900,3.11900,5.64000,5.64000,,5.64000,20.84800,20.93400,0.27000,0.27000,0.06700,1.84850,23.67490,15.24450,0.00920,0.98140,0.99900,0.13970,0.91570,27.56680,0.788,0.7972
2015-06-30,45.20700,4.66400,40.54300,28.06900,28.06900,12.47400,,12.47400,4.15400,8.32000,8.32000,,8.32000,20.86000,20.94100,0.40000,0.40000,0.06710,2.07260,31.46900,20.98940,0.00970,1.45210,1.47830,0.20460,1.35460,27.48460,0.1012,-0.0007
2015-03-31,56.74700,4.73900,52.00800,31.25900,31.25900,20.74900,,20.74900,6.96100,13.78800,13.78800,,13.78800,20.85900,20.93600,0.66000,0.66000,0.06750,1.70380,40.03820,26.60600,0.01310,2.42120,2.46520,0.34890,2.25770,27.29840,0.79640,0.77860
2014-12-31,40.52700,4.85400,35.67300,27.78900,27.78900,7.88400,,7.88400,2.64900,5.23500,5.23500,,5.23500,20.80400,20.89900,0.25000,0.26000,0.06870,1.97740,22.97600,15.25620,0.00920,0.93690,0.95430,0.13970,0.87250,26.80020,-0.0037,-0.1719
2014-09-30,39.67100,4.70200,34.96900,26.71500,26.71500,8.25400,,8.25400,3.00800,5.24600,5.24600,,5.24600,20.79700,20.89100,0.25000,0.25000,0.06890,1.75670,24.66900,15.67890,0.00920,0.94120,0.95870,0.14470,0.87640,26.78110,0.3774,0.2844
2014-06-30,41.48600,4.85500,36.63100,26.97700,26.97700,9.65400,,9.65400,3.33200,6.32200,6.32200,,6.32200,20.79300,20.88800,0.30000,0.30000,0.06910,1.58240,26.86290,17.59140,0.01040,1.13850,1.15970,0.18240,1.05980,26.70570,-0.0869,-0.1297
2014-03-31,53.21200,5.19300,48.01900,29.49600,29.49600,18.52300,,18.52300,6.53900,11.98400,11.98400,,11.98400,20.79600,20.89300,0.58000,0.57000,0.06970,1.53470,38.01770,24.59670,0.01390,2.17550,2.21640,0.34170,2.02400,26.49630,0.99100,0.92380
2013-12-31,37.46200,5.30000,32.16200,29.14100,29.14100,3.02100,,3.02100,1.67600,1.34500,1.34500,,1.34500,20.80700,20.90400,0.07000,0.06000,0.07060,1.49560,9.54230,4.24840,0.00940,0.24780,0.25250,0.03990,0.23030,26.09460,0.0241,-0.0596
2013-09-30,41.50800,5.47000,36.03800,28.48500,28.48500,7.55300,,7.55300,2.95000,4.60300,4.60300,,4.60300,20.78700,20.92700,0.22000,0.22000,0.07030,1.34670,22.32110,13.60310,0.01020,0.84380,0.85980,0.13820,0.78450,26.23400,0.9556,0.8311
2013-06-30,44.90200,5.35200,39.55000,30.60400,30.60400,8.94600,,8.94600,2.82700,6.11900,6.11900,,6.11900,20.78200,20.85800,0.30000,0.30000,0.07050,1.40020,23.14920,15.83390,0.01170,1.12470,1.14610,0.18450,1.04540,26.17970,-0.7685,-0.7254
2013-03-31,56.92600,5.27100,51.65500,30.67700,30.67700,20.97800,,20.97800,7.62200,13.35600,13.35600,,13.35600,20.86400,20.93300,0.64000,0.64000,0.07060,1.35250,40.12630,25.54710,0.01540,2.46090,2.50790,0.39270,2.28710,26.12190,0.85350,0.77840
2012-12-31,43.65500,5.37900,38.27600,28.09000,28.09000,10.18600,,10.18600,3.56500,6.62100,6.62100,,6.62100,20.95900,21.02800,0.32000,0.33000,0.07140,1.55530,27.56550,17.91780,0.01090,1.23360,1.25750,0.19510,1.14560,25.59990,-0.811,-0.877
2012-09-30,68.97300,5.55600,63.41700,31.84500,31.84500,31.57200,,31.57200,10.90400,20.66800,20.66800,,20.66800,20.94800,21.02900,0.99000,0.98000,0.06880,1.37080,51.47550,33.69750,0.01790,3.70560,3.77440,0.60160,3.45040,26.63080,-1.194,-1.2616
