Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2.36700,0.71100,1.65600,0.48600,2.70200,3.18800,-1.53200,3.89000,2.35800,,2.35800,2.35800,2.35800,-1.45600,-1.53200,1.35190,1.35190,1.74000,1.74000,2.03410,,,69.96200,-64.72330,-64.72330,99.61980,99.61980,0.35180,0.38140,1.83060,49.16350,74.22120,74.22100,35.04760,74.22100,1.70170,7.7261,7.8282
2024-06-30,2.19400,0.72000,1.47400,0.55800,3.23600,3.79400,-2.32000,-5.40300,-7.72300,0.00200,-7.72500,-7.72500,-7.72500,-2.24500,-2.32000,0.40970,0.40970,-18.85000,-18.85000,1.20170,,,67.18320,-105.74290,-105.74290,-352.00550,-352.09660,0.35450,0.36600,1.69810,52.99910,113.00460,113.00470,-124.81820,113.00470,-13.25460,2.2108,2.2427
2024-03-31,1.85700,0.66600,1.19100,1.33400,4.60600,5.94000,-4.74900,0.42100,-4.32800,-0.00200,-4.32600,-4.32600,-3.78900,-4.67300,-4.74900,0.17980,0.17980,-20.97900,-20.97900,1.20220,,,64.13570,-255.73510,-255.73510,-233.06410,-204.03880,0.27870,0.31250,1.51470,59.41840,-488.80350,-488.81340,-64.93550,-488.81360,4.54960,-15.91870,-16.08000
2023-12-31,2.55100,1.16300,1.38800,1.37200,3.60900,4.98100,-3.59300,-1.91400,-5.50700,0.01000,-5.51700,-5.51700,-7.92700,-3.48400,-3.59300,0.05620,0.05620,-10.47860,-10.47860,2.58800,,,54.41000,-140.84660,-140.84660,-215.87610,-310.74080,0.26110,0.58240,1.30750,68.83180,-184.51530,-184.51510,-56.46880,-184.51510,18.45680,-34.2855,-33.4648
2023-09-30,2.41200,1.03100,1.38100,1.11700,3.42800,4.54500,-3.16400,-0.20400,-3.36800,-0.00200,-3.36600,-3.36600,-3.37000,-3.08000,-3.16400,0.05330,0.05330,-63.27000,-63.27000,3.22130,,0.00100,57.25540,-131.17750,-131.17750,-139.63520,-139.71810,0.21100,0.44140,1.69260,53.17160,-42.93910,-42.93920,-29.44370,-42.93920,147.04450,14.25,12.4632
2023-06-30,2.07500,0.92800,1.14700,1.50500,4.66400,6.16900,-5.02200,0.17900,-4.84300,0.00200,-4.84500,-4.84500,-4.84500,-4.93900,-5.02200,0.03790,0.03790,-127.65000,-127.65000,3.59420,,0.00130,55.27710,-242.02410,-242.02410,-233.39760,-233.49400,0.13340,0.33960,1.76450,51.00720,-43.75120,-43.75110,-31.15150,-43.75110,207.72680,-109.6891,-110.9719
2023-03-31,1.82600,0.75900,1.06700,1.42800,5.49000,6.91800,-5.85100,-0.63200,-6.48300,-0.00200,-6.48100,-6.48100,-6.48500,-5.76500,-5.85100,0.03220,0.03220,-201.39860,-201.39860,4.04430,,0.00150,58.43370,-320.42720,-320.42720,-355.03830,-355.14790,0.09880,0.27680,1.40350,64.12380,-47.43130,-47.43120,-35.07220,-47.43120,395.82620,-189.60730,-190.01100
2022-12-31,2.33900,1.00800,1.33100,1.20100,4.66400,5.86500,-4.53400,2.64100,-1.89300,0.00300,-1.89600,-1.89600,-1.89600,-4.46300,-4.53400,0.00500,0.00500,1268.88100,1268.88100,4.85690,,0.00230,56.90470,-193.84350,-193.84360,-80.93200,-81.06030,0.09480,0.37880,1.66360,54.10000,-15.34350,-15.34350,-7.68450,-15.34350,806.08760,959.161,968.945
2022-09-30,2.06500,0.80600,1.25900,0.92800,4.25100,5.17900,-3.92000,0.05200,-3.86800,0.00200,-3.87000,-3.87000,-3.87000,-3.82500,-3.92000,0.00300,0.00300,-1283.91600,-1283.91600,4.55280,,0.00250,60.96850,-189.83050,-189.83050,-187.31230,-187.40920,0.11200,0.27610,1.87730,47.94190,-27.61130,-27.61130,-20.99040,-27.61130,4650.50200,-1084.582,-1091.908
2022-06-30,2.21300,1.15000,1.06300,1.10700,4.25700,5.36400,-4.30100,0.01700,-4.28400,0.00200,-4.28600,-4.28600,-4.28600,-4.20000,-4.30100,0.00300,0.00300,-1422.02800,-1422.02800,5.75890,0.00080,0.00240,48.03430,-194.35150,-194.35150,-193.58340,-193.67370,0.10060,0.38210,1.68550,53.39810,-24.26400,-24.26400,-19.48360,-24.24350,5860.90700,-1311.355,-1315.018
