Date,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-06-30,,,,,,,,,,,,,0.00000,,,,,,,,,
2022-12-31,,-23.30120,-0.74260,-11.81850,-11.81850,-11.81850,-11.82630,-23.30120,-11.07590,30.00000,30.00000,-0.29000,-0.29000,1.26290,-0.00670,67.90180,67.49510,-170.58680,67.90180,-0.58020,0.5063,0.5002
2022-09-30,-0.63350,-0.63350,0.26270,-0.37080,-0.37080,-0.37080,-0.08790,-0.63350,-0.63350,1.78750,1.78750,-0.05000,-0.05000,0.17450,-0.53940,7.44910,7.44910,-1.54050,7.44910,-2.78490,-0.0619,-0.0619
2022-06-30,-0.53040,-0.53040,0.08530,-0.44500,-0.44500,-0.44500,-0.44500,-0.53040,-0.53040,1.78750,1.78750,-0.06000,-0.06000,0.28140,-0.59610,10.78470,10.78470,-0.74010,10.78470,-2.30860,-0.0178,-0.0178
2022-03-31,-0.18650,-0.18650,0.03150,-0.15500,-0.15500,-0.15500,-0.15500,-0.18650,-0.18650,1.43750,1.43750,-0.02000,-0.02000,0.47560,,5.11940,5.11940,-0.26020,5.11940,-1.69340,-0.59460,-0.59460
2021-12-31,-0.62770,-0.62770,0.01980,-0.60780,-0.60780,-0.60780,-0.75680,-0.62770,-0.62770,1.67500,1.67500,-0.11000,-0.11000,0.62490,,26.46920,26.46910,-1.03970,26.46920,-1.28470,0.0026,0.0026
2021-09-30,-0.20190,-0.20190,0.00670,-0.19520,-0.19520,-0.19520,-0.04630,-0.20190,-0.20190,1.43750,1.43750,-0.03000,-0.03000,8.25310,,11.57130,11.57130,-0.33360,11.57130,-0.94390,-0.1043,-0.1043
2021-06-30,-0.12730,-0.12730,0.06190,-0.06530,-0.06530,-0.06530,-0.06530,-0.12730,-0.12730,1.74040,1.74040,-0.01000,-0.01000,2.64020,0.04000,-1.30640,-1.30640,-0.11060,-1.30640,2.05760,-0.0387,-0.0387
2021-03-31,-0.00370,-0.00370,,-0.00370,-0.00370,-0.00370,-0.00370,-0.00370,-0.00370,1.43800,1.43800,0.00000,0.00000,1.13950,7.02820,-17.50800,-17.50800,-2.14380,-17.50800,0.01480,0.00000,
