Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,7.19400,2.02900,5.16500,1.14200,2.95900,,4.10100,1.06400,3.46300,4.52700,0.27800,4.24900,4.24900,,4.24900,1.06400,1.06400,7.08200,7.08200,0.60000,0.60000,3.42290,0.00330,0.03750,71.79590,14.79010,14.79010,62.92740,59.06310,0.21620,2.42060,37.18100,17.01370,21.34100,12.77090,16.95800,3.61940,-0.8952,-0.8866
2024-06-30,8.88400,2.05100,6.83300,1.12100,3.03300,,4.15400,2.67900,-2.49700,0.18200,0.53300,-0.35100,-0.35100,,-0.35100,2.67900,2.67900,7.02000,7.02000,-0.05000,-0.05000,2.44520,0.02100,0.04910,76.91360,30.15530,30.15530,2.04860,-3.95090,0.28200,2.58860,34.76810,-1.71860,-2.30560,-1.11400,-1.68240,2.98790,0.8952,0.8866
2024-03-31,8.37600,1.80300,6.57300,1.02200,2.96500,,3.98700,2.58600,-0.84800,1.73800,0.29800,1.44000,1.44000,,1.44000,2.58600,2.58600,6.26100,6.26100,0.23000,0.23000,2.47190,0.03890,0.06120,78.47420,30.87390,30.87390,20.74980,17.19200,0.32110,1.90620,47.21350,8.44080,12.28980,5.52080,8.11220,,0.00000,
2023-12-31,7.10700,1.77800,5.32900,0.79500,2.78600,,3.58100,1.74800,-0.05400,1.69400,0.02200,1.67200,1.67200,,1.67200,1.74800,1.74800,4.14350,4.14350,0.77000,0.77000,2.38580,0.05740,0.08280,74.98240,24.59550,24.59550,23.83570,23.52610,0.35420,2.96990,30.30390,12.68490,21.77930,8.33250,11.95740,2.20860,1.1408,1.1288
2023-09-30,6.75000,1.54300,5.20700,0.81400,2.89700,,3.71100,1.49600,-0.65200,0.84400,-0.26600,1.11000,1.11000,0.08200,1.19200,1.49600,1.49600,3.97300,3.97300,0.30000,0.30000,2.07250,0.06280,0.10980,77.14070,22.16300,22.16300,12.50370,17.65930,0.39490,2.93990,30.61330,10.14160,21.02270,6.49350,9.50510,,0.0414,0.0484
2023-06-30,6.98500,2.46300,4.52200,0.88600,5.58000,-6.31100,12.77700,-8.25500,0.31300,-7.94200,-0.24200,-7.70000,-7.70000,,-7.70000,-8.25500,-8.25500,3.40700,3.40700,-2.26000,-2.26000,1.02640,0.09560,0.44820,64.73870,-118.18180,-118.18180,-113.70080,-110.23620,0.49430,2.53080,35.56190,-125.73480,-7333.29800,-54.49400,-113.72030,1.75620,-0.0414,-0.0484
2023-03-31,5.67900,1.92700,3.75200,1.06200,3.17800,,4.24000,-0.48800,-0.19700,-0.68500,0.00400,-0.68900,-0.68900,,-0.68900,-0.48800,-0.48800,3.28100,3.28100,-0.21000,-0.21000,0.83070,0.07540,0.24300,66.06800,-8.59310,-8.59310,-12.06200,-12.13240,0.25970,2.72110,33.07450,-5.32700,32.28680,-3.15130,-4.92530,,0.00000,
2022-12-31,4.98500,2.18600,2.79900,0.61300,4.52400,,5.13700,-2.33800,-0.07900,-2.41700,-0.11200,-2.30500,-2.30500,-0.59100,-2.89600,-2.33800,-2.33800,3.15940,3.15940,-0.90000,-0.90000,0.78620,0.04350,0.21250,56.14850,-46.90070,-46.90070,-48.48550,-58.09430,0.22280,1.95490,46.03810,-17.31650,115.13490,-10.30350,-16.56250,4.07940,-2.5483,-2.5638
2022-09-30,4.76700,2.15100,2.61600,0.92800,4.05300,,4.98100,-2.36500,0.03500,-2.33000,-0.06400,-2.26600,-2.26600,-0.10400,-2.37000,-2.36500,-2.36500,3.38600,3.38600,-0.70000,-0.70000,0.95810,0.02130,0.09420,54.87730,-49.61190,-49.61190,-48.87770,-49.71680,0.20670,2.91920,30.83070,-14.39920,513.83220,-9.82700,-14.09290,,1.5602,1.5712
2022-06-30,4.77700,2.16100,2.61600,0.88900,4.62200,-0.56900,6.08000,-3.46400,0.23400,-3.23000,-0.07200,-3.15800,-3.15800,,-3.15800,-3.46400,-3.46400,3.15800,3.15800,-1.00000,-1.00000,1.13620,,0.02310,54.76240,-72.51410,-72.51410,-67.61570,-66.10840,0.19750,2.07070,43.46450,-18.23750,-444.16290,-13.05660,-18.23750,,-1.5602,-1.5712
2022-03-31,4.02100,1.90400,2.11700,1.39400,5.28500,,6.67900,-4.56200,-0.24400,-4.80600,-0.07900,-4.72700,-4.72700,,-4.72700,-4.56200,-4.56200,2.95440,2.95440,-1.60000,-1.60000,1.48420,,,52.64860,-113.45440,-113.45440,-119.52250,-117.55780,0.14630,2.11190,42.61630,-23.17500,-168.64080,-17.19910,-23.17500,,0.00000,
2021-12-31,3.77300,1.66800,2.10500,1.90000,5.40700,-0.60600,7.91300,-5.80800,0.49700,-5.31100,-0.79200,-4.51900,-4.51900,,-4.51900,-5.80800,-5.80800,2.71060,2.71060,44.90000,45.30000,2.19800,,,55.79120,-153.93590,-153.93590,-140.76330,-119.77210,0.12310,1.70800,52.69280,-18.68360,-73.17030,-14.74200,-18.68360,8.06230,-3.3594,-3.3852
2021-09-30,3.37700,1.59400,1.78300,1.38800,4.93600,0.15600,6.16800,-4.38500,0.58500,-3.80000,-0.07700,-3.72300,-3.72300,,-3.72300,-4.38500,-4.38500,0.77600,0.71600,-4.80000,-5.20000,2.93930,,,52.79830,-129.84900,-129.84900,-112.52590,-110.24580,0.09750,1.95320,46.07940,-13.41530,-43.22540,-10.75050,-13.41530,,1.3025,1.3208
2021-06-30,1.78400,0.97900,0.80500,0.78100,2.79600,0.43400,3.14300,-2.33800,-0.07000,-2.40800,-0.03800,-2.37000,-2.37000,,-2.37000,-2.33800,-2.33800,2.63330,2.63330,-0.90000,-0.90000,4.52620,,,45.12330,-131.05380,-131.05380,-134.97760,-132.84750,0.05840,1.53930,58.46970,-9.54380,-15.19130,-7.75270,-9.54380,,-1.3025,-1.3208
2021-03-31,1.34700,0.90400,0.44300,0.70200,2.22200,,2.92400,-2.48100,-0.07000,-2.55100,-0.03800,-2.51300,-2.51300,,-2.51300,-2.48100,-2.48100,0.05710,0.05710,-44.00000,-44.00000,5.32600,,,32.88790,-184.18710,-184.18710,-189.38380,-186.56270,0.04060,0.94000,95.74610,-9.31980,-14.32320,-7.56790,-9.31980,,0.00000,
2020-12-31,1.29500,0.81100,0.48400,0.75400,2.60900,-1.87400,5.23700,-4.75300,-0.31800,-5.07100,-0.06200,-5.00900,-5.00900,,-5.00900,-4.75300,-4.75300,0.02770,0.03250,-252.00000,-292.00000,2.65290,,,37.37450,-367.02720,-367.02720,-391.58300,-386.79530,0.05640,0.83980,107.16600,-30.88930,-75.57330,-21.80390,-30.88930,8.93300,-203.6812,-204.9442
2020-09-30,1.42600,0.56700,0.85900,0.65500,2.52700,,3.18200,-2.32300,0.96900,-1.35400,-0.06200,-1.29200,-1.29200,,-1.29200,-2.32300,-2.32300,0.04040,0.02690,-32.00000,-48.00000,3.98240,,,60.23840,-162.90320,-162.90320,-94.95090,-90.60310,0.05480,0.94130,95.61710,-6.19930,-11.83260,-4.96940,-6.19930,,5.6776,5.7027
2020-06-30,1.07700,0.57000,0.50700,0.39900,1.83700,,2.23600,-1.72900,-0.55900,-2.28800,-0.06100,-2.22700,-2.22700,,-2.22700,-1.72900,-1.72900,0.55680,0.55680,-4.00000,-4.00000,2.21770,,,47.07520,-160.53850,-160.53850,-212.44200,-206.77810,0.04990,1.16180,77.46520,-14.43200,-42.38680,-10.31400,-14.43200,,-5.6776,-5.7027
2020-03-31,1.08800,0.55100,0.53700,0.39400,1.43900,-1.23000,3.06300,-2.52600,3.14800,0.62200,-0.06100,0.68300,0.68300,,0.68300,-2.52600,-2.52600,0.17080,0.08540,4.00000,8.00000,0.39140,,1.15570,49.35660,-232.16910,-232.16910,57.16910,62.77570,0.07240,1.17750,76.43380,17.81430,-10.35480,4.54180,17.81430,,0.00000,
2019-12-31,1.11400,0.86900,0.24500,0.54900,2.39700,-0.93800,3.88400,-3.63900,-7.59800,-11.23700,0.05500,-11.29200,-11.29200,,-11.29200,-3.63900,-3.63900,0.03400,0.03510,-216.00000,-144.00000,0.40870,,2.57650,21.99280,-326.66070,-326.66080,-1008.70700,-1013.64500,0.06250,0.96870,92.90850,-406.62580,129.68880,-63.30660,-406.62590,19.69500,-191.8233,-193.1339
2019-09-30,1.34900,0.60400,0.74500,0.56300,1.87800,-0.22300,2.66400,-1.91900,2.69400,0.77500,-0.02900,0.80400,0.80400,,0.80400,-1.91900,-1.91900,0.02870,0.02510,28.00000,-32.00000,0.49150,0.17440,0.21300,55.22610,-142.25350,-142.25350,57.45000,59.59970,0.08290,0.99410,90.53370,9.99750,-15.98410,4.94370,8.25380,,112.3134,112.9478
2019-06-30,0.39400,0.23900,0.15500,0.55900,1.69500,,2.25400,-2.09900,1.87000,-0.22900,-0.00300,-0.22600,-0.22600,,-0.22600,-2.09900,-2.09900,0.01530,0.02680,-16.00000,-48.00000,0.56360,0.28230,0.39720,39.34010,-532.74110,-532.74110,-58.12180,-57.36040,0.02220,0.17650,509.84770,-3.51860,3.13930,-1.27200,-2.52510,,-112.3134,-112.9478
