Date,revenue,cost-goods-sold,gross-profit,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2012-07-31,23.49930,16.36810,7.13120,-6.97930,6.97930,0.15200,1.46460,1.61650,-0.02730,1.64380,1.64380,,1.64380,0.52360,0.15200,5.27200,5.44100,0.31000,0.30000,2.46420,0.02510,0.32730,30.34650,0.64670,0.64670,6.87910,6.99520,0.23180,0.38050,1.63580,55.01760,2.69650,3.18590,1.62150,2.62890,11.43750,0.3141,0.1863
2012-04-30,23.98070,16.66940,7.31140,-7.28640,7.28640,0.02490,-10.49280,-10.46790,-0.34640,-10.12150,-10.12150,,-10.12150,0.39980,0.02490,5.22500,5.22500,-1.94000,-1.94000,2.11440,0.02930,0.28000,30.48850,0.10400,0.10400,-43.65120,-42.20670,0.23630,0.39390,1.48130,60.75640,-16.48830,-19.70490,-9.97220,-16.00570,11.74850,0.06370,-0.00600
2012-01-31,20.16460,14.85260,5.31210,,6.54410,-1.23200,-0.44440,-1.67650,-0.66890,-1.00760,-1.00760,-0.53980,-1.54740,-0.49970,-1.23200,5.22500,5.35600,-0.29000,-0.29000,7.79720,0.18170,0.24800,26.34350,-6.10990,-6.10990,-8.31400,-7.67370,0.19690,0.32520,1.60340,56.13160,-1.37520,-1.60930,-0.98390,-1.12530,14.02240,0.2319,0.0192
2011-10-31,24.74400,17.33100,7.41300,-6.84040,6.84040,0.57270,-0.51800,0.05460,-0.09100,0.14560,0.14560,-0.72230,-0.57660,0.95530,0.57270,5.22500,5.35700,-0.11000,-0.11000,7.77620,0.18660,0.24890,29.95890,2.31440,2.31440,0.22080,-2.33040,0.23480,0.36630,1.62330,55.44190,0.19440,0.24310,0.13820,0.15810,14.33670,0.5287,0.0425
2011-07-31,25.83350,18.03490,7.79860,-6.97340,6.97350,0.82510,-0.09270,0.73240,0.09790,0.63450,0.63450,-0.05070,0.58380,1.23080,0.82510,5.22500,5.34600,0.11000,0.11000,7.64100,0.19550,0.24950,30.18780,3.19400,3.19400,2.83510,2.25980,0.23480,0.35660,1.54690,58.18090,0.82030,1.02880,0.57670,0.65990,14.80520,-0.0403,-0.1427
2011-04-30,25.58480,17.32270,8.26210,-6.68570,6.68570,1.57640,0.15190,1.72830,0.40770,1.32060,1.32060,-0.15720,1.16340,1.99530,1.57640,5.22300,5.33400,0.22000,0.22000,7.37020,0.18820,0.23320,32.29310,6.16160,6.16160,6.75520,4.54720,0.23580,0.34530,1.56360,57.55870,1.72350,2.15750,1.21700,1.39910,14.66450,-0.72110,-0.82950
2011-01-31,23.92300,15.69520,8.22780,,6.14770,2.08010,-0.04060,2.03950,0.57000,1.46940,1.46940,-0.37280,1.09660,2.57790,2.08010,5.44000,5.52100,0.20000,0.21000,7.06550,0.14990,0.17770,34.39290,8.69490,8.69490,8.52520,4.58410,0.23600,0.34650,1.66400,54.08810,1.98130,2.32860,1.44950,1.68430,14.11630,-1.1673,-1.2522
2010-10-31,25.68060,18.49480,7.18570,-6.28050,6.28060,0.90520,-0.06180,0.84340,0.14410,0.69930,0.69930,-0.05050,0.64890,1.37590,0.90520,5.44000,5.54600,0.12000,0.12000,6.63640,0.09120,0.10170,27.98130,3.52490,3.52490,3.28440,2.52660,0.26980,0.47690,1.47630,60.96210,0.94210,1.16690,0.73460,0.85620,13.33080,0.1314,-0.0028
2010-07-31,24.55140,16.27970,8.27170,-7.43130,7.43130,0.84040,-0.07000,0.77040,0.19800,0.57240,0.57240,,0.57240,1.34740,0.84040,5.44000,5.53300,0.11000,0.10000,5.02500,0.02150,0.07200,33.69130,3.42300,3.42300,3.13790,2.33160,0.27160,0.48510,1.50450,59.82100,0.78550,0.97200,0.63330,0.76860,13.09040,-0.1151,-0.1864
2010-04-30,25.36270,18.95880,6.40390,-6.11350,6.11360,0.29040,-1.65650,-1.36610,-0.02020,-1.34590,-1.34590,,-1.34590,0.79140,0.29040,5.43900,5.46600,-0.25000,-0.25000,4.36060,0.02220,0.09260,25.24920,1.14490,1.14490,-5.38640,-5.30670,0.27550,0.56260,1.42270,63.26200,-1.86080,-2.24110,-1.46180,-1.81940,12.99740,0.96500,0.94770
2010-01-31,24.83090,17.32830,7.50260,,6.12480,1.37780,-0.09060,1.28720,0.17240,1.11480,1.11480,,1.11480,1.85660,1.37780,5.42680,5.45850,0.20000,0.20000,4.07180,0.02140,0.15460,30.21490,5.54860,5.54860,5.18390,4.48950,0.27580,0.44920,1.57070,57.30000,1.53920,1.82830,1.23840,1.50630,13.01420,1.0402,1.0175
2009-10-31,22.28530,16.62950,5.65580,-5.46810,5.46800,0.18770,-0.56530,-0.37750,-0.18740,-0.19020,-0.19020,,-0.19020,0.63230,0.18770,5.43800,5.45900,-0.03000,-0.03000,3.19290,0.02150,0.21990,25.37910,0.84240,0.84240,-1.69420,-0.85330,0.23220,0.37700,1.37430,65.48780,-0.26300,-0.31600,-0.19820,-0.25740,12.99280,0.7437,0.6734
2009-07-31,23.04880,16.81190,6.23690,-6.02340,6.02340,0.21350,-0.21260,0.00090,-0.00700,0.00790,0.00790,,0.00790,0.62880,0.21350,5.41500,5.43600,0.00000,0.00000,2.78820,0.02220,0.27230,27.05950,0.92630,0.92630,0.00370,0.03410,0.23130,0.34180,1.56540,57.49450,0.01100,0.01320,0.00790,0.01080,12.80470,0.695,0.6715
2009-04-30,23.97590,17.96550,6.01040,-5.33190,5.33190,0.67850,-0.15340,0.52510,0.42780,0.09730,0.09730,,0.09730,1.08390,0.67850,5.40600,5.46900,0.02000,0.02000,8.80040,0.24130,0.32780,25.06870,2.82990,2.82990,2.19030,0.40590,0.24130,0.34390,1.58890,56.64190,0.14150,0.16440,0.09790,0.10730,12.45320,0.94290,0.84100
2009-01-31,22.26300,16.49850,5.76450,,5.19430,0.57020,0.29880,0.86900,0.21040,0.65870,0.65870,,0.65870,0.97280,0.57020,5.43600,5.47500,0.13000,0.12000,10.51560,0.27400,0.37870,25.89260,2.56130,2.56130,3.90340,2.95850,0.21910,0.28910,1.66720,53.98240,0.96420,1.12020,0.64820,0.70000,12.36850,0.2212,-0.212
