,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-12,2024-09-30,$-0.28,$-0.47
1,2024-08-08,2024-06-30,$-0.16,$-0.25
2,2024-05-09,2024-03-31,$-0.18,$-0.24
3,2024-03-06,2023-12-31,$-0.19,$-0.15
4,2023-11-09,2023-09-30,$-0.14,$0.07
5,2023-08-03,2023-06-30,$-0.32,$-0.20
6,2023-05-03,2023-03-31,$0.06,$-0.27
7,2023-03-22,2022-12-31,$-0.42,$-0.47
8,2022-11-10,2022-09-30,$-0.48,$-0.42
9,2022-08-11,2022-06-30,$-0.56,$-0.62
10,2022-05-12,2022-03-31,$-0.56,$-0.62
11,2022-03-03,2021-12-31,$-0.47,$-0.61
12,2021-11-10,2021-09-30,$-0.64,$-0.12
13,2021-08-05,2021-06-30,$-0.61,$-0.78
14,2021-05-13,2021-03-31,$-0.56,$-0.86
15,2021-03-04,2020-12-31,$-0.55,$-0.59
16,2020-11-09,2020-09-30,$-0.73,$-0.86
17,2020-08-10,2020-06-30,$-1.03,$-1.15
18,2020-05-11,2020-03-31,$-1.34,$-1.38
19,2020-03-02,2019-12-31,$-1.48,$-1.65
20,2019-11-05,2019-09-30,$-1.39,$-1.48
21,2019-07-29,2019-06-30,$-1.05,$-1.22
22,2019-05-10,2019-03-31,$-1.19,$-1.36
23,2019-03-01,2018-12-31,$-1.24,$-1.29
24,2018-11-09,2018-09-30,$-1.25,$-1.28
25,2018-08-09,2018-06-30,$-1.10,$-1.23
26,2018-05-09,2018-03-31,$-0.94,$-1.26
27,2018-03-12,2017-12-31,$-1.00,$-1.09
28,2017-11-09,2017-09-30,$-0.91,$-0.94
29,2017-08-09,2017-06-30,$-0.77,$-0.92
30,2017-05-10,2017-03-31,$-0.78,$-0.89
31,2017-03-16,2016-12-31,$-0.80,$-0.79
32,2016-11-09,2016-09-30,$-0.53,$-0.75
33,2016-08-15,2016-06-30,$-0.37,$-0.51
34,2016-05-16,2016-03-31,$-0.37,$-0.36
35,2016-03-30,2015-12-31,$-0.23,$-0.47
36,2015-12-17,2015-09-30,$-0.29,$-0.54
