,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2025-01-31,2024-10-31,--,$0.22
1,2024-09-13,2024-07-31,--,$0.11
2,2024-06-17,2024-04-30,--,$0.00
3,2024-03-18,2024-01-31,--,$0.06
4,2024-02-09,2023-10-31,--,$0.03
5,2023-09-14,2023-07-31,--,$-0.02
6,2023-06-15,2023-04-30,--,$-0.06
7,2023-04-28,2023-01-31,--,$-0.09
8,2023-03-29,2022-10-31,--,$-0.67
9,2022-09-14,2022-07-31,--,$0.02
10,2022-06-14,2022-04-30,--,$-0.06
11,2022-03-17,2022-01-31,--,$0.05
12,2022-01-31,2021-10-31,--,$0.06
13,2021-09-13,2021-07-31,--,$-0.02
14,2021-06-14,2021-04-30,--,$0.06
15,2021-03-17,2021-01-31,--,$0.12
16,2021-02-16,2020-10-31,--,$-0.09
17,2020-09-11,2020-07-31,--,$0.07
18,2020-06-15,2020-04-30,--,$0.09
19,2020-03-16,2020-01-31,--,$-0.11
20,2020-01-29,2019-10-31,--,$-0.05
21,2019-09-13,2019-07-31,--,$0.02
22,2019-06-19,2019-04-30,--,$-0.04
23,2019-03-13,2019-01-31,--,$0.06
24,2019-01-29,2018-10-31,--,$0.02
25,2018-09-14,2018-07-31,--,$0.00
26,2018-06-07,2018-04-30,--,$0.09
27,2018-03-07,2018-01-31,--,$0.07
28,2018-01-29,2017-10-31,--,$0.01
29,2017-09-13,2017-07-31,--,$0.01
30,2017-06-13,2017-04-30,--,$0.00
31,2017-03-17,2017-01-31,--,$0.06
32,2017-01-27,2016-10-31,--,$0.03
33,2016-09-14,2016-07-31,--,$0.12
34,2016-06-03,2016-04-30,--,$0.14
35,2016-03-11,2016-01-31,--,$0.07
36,2016-01-26,2015-10-31,--,$0.07
37,2015-09-14,2015-07-31,--,$0.02
38,2015-06-11,2015-04-30,--,$-0.33
39,2015-03-06,2015-01-31,--,$0.01
40,2015-01-23,2014-10-31,--,$0.27
