Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,43.08900,5.89000,37.19900,3.40300,16.43000,19.83300,17.36600,0.09300,17.45900,4.21800,13.24100,13.24100,13.24100,17.40000,17.36600,102.78200,109.04100,0.13000,0.12000,9.64300,86.33060,40.30260,40.30260,40.51850,30.72940,0.17450,0.75250,4.08350,22.04000,6.01260,6.01260,5.36130,6.01260,2.13900,0.07780,0.07780
2021-12-31,38.30900,7.34800,30.96100,4.99200,13.22700,18.21900,12.74200,0.07100,12.81300,3.50400,9.30900,9.30900,9.30900,12.77500,12.74200,103.37900,107.79600,0.09000,0.09000,7.76360,80.81910,33.26110,33.26110,33.44650,24.29980,0.16110,0.93370,5.78770,15.55010,4.50080,4.50080,3.91480,4.50080,2.00820,0.1781,0.1777
2021-09-30,35.95400,5.31000,30.64400,4.48700,12.15300,16.64000,14.00400,0.06800,14.07200,3.74300,10.32900,10.32900,10.32900,14.03500,14.00400,103.19700,107.84300,0.10000,0.10000,9.35260,85.23110,38.94980,38.94980,39.13890,28.72840,0.16100,0.76400,5.42700,16.58370,5.19930,5.19930,4.62670,5.19930,1.92590,0.2011,0.2005
2021-06-30,36.36500,4.54500,31.82000,4.45000,11.53200,15.98200,15.83800,0.06200,15.90000,3.71900,12.18100,12.18100,12.18100,15.86900,15.83800,103.40800,107.73500,0.12000,0.11000,10.92690,87.50170,43.55290,43.55290,43.72340,33.49650,0.17390,0.64040,5.77960,15.57210,6.44690,6.44690,5.82460,6.44690,1.83150,0.1451,0.1452
2021-03-31,30.20500,4.68100,25.52400,3.00700,12.71600,15.72300,9.80100,0.08100,9.88200,2.21900,7.66300,7.66300,7.66300,9.89800,9.80100,103.81500,106.68000,0.07000,0.07000,11.18960,84.50260,32.44830,32.44830,32.71640,25.37000,0.15320,1.06630,5.39280,16.68900,4.28940,4.28940,3.88560,4.28940,1.72140,0.03580,0.02720
2020-12-31,31.01400,4.86900,26.14500,4.17500,13.35300,17.52800,8.61700,0.10700,8.72400,-2.71300,11.43700,11.43700,11.43700,8.63600,8.61700,103.51300,106.24200,0.11000,0.11000,6.99790,84.30060,27.78420,27.78420,28.12920,36.87690,0.16120,1.04690,5.18020,17.37380,6.74360,6.74360,5.94580,6.74360,1.63420,0.1236,0.1236
2020-09-30,29.31700,3.87900,25.43800,3.74900,9.98500,13.73400,11.70400,0.03300,11.73700,-31.60300,43.34000,43.34000,43.34000,11.73400,11.70400,103.53500,106.31600,0.42000,0.41000,7.86210,86.76880,39.92220,39.92220,40.03480,147.83230,0.16770,0.81710,4.99280,18.02610,27.67070,27.67070,24.78560,27.67070,1.51120,0.1084,0.1083
2020-06-30,29.60500,4.14000,25.46500,4.35000,10.83300,15.18300,10.28200,0.11100,10.39300,0.61300,9.78000,9.78000,9.78000,10.24800,10.28200,103.41500,106.73000,0.09000,0.09000,6.48990,86.01590,34.73060,34.73060,35.10560,33.03500,0.22530,2.26490,4.37800,20.55750,8.79490,8.79490,7.44230,8.79490,1.07520,0.1242,0.1242
2020-03-31,29.13700,4.15100,24.98600,4.22300,10.06300,14.28600,10.70000,0.33600,11.03600,0.61000,10.42600,10.42600,10.42600,10.77700,10.70000,103.40700,106.53500,0.10000,0.10000,6.63110,85.75350,36.72310,36.72310,37.87620,35.78270,0.24720,1.87710,4.21140,21.37050,10.45990,10.45990,8.84460,10.45990,0.96390,0.06770,0.06770
2019-12-31,30.12220,4.39810,25.72410,6.30860,11.40900,17.71770,8.00640,0.39890,8.40530,0.47600,7.92940,7.92940,7.92940,8.09740,8.00640,102.94400,106.02100,0.08000,0.08000,4.62110,85.39910,26.57980,26.57980,27.90410,26.32400,0.26800,2.24760,2.85870,31.48270,9.04870,9.04870,7.05610,9.04870,0.84750,0.118,0.118
2019-09-30,30.89740,4.38750,26.51000,4.59700,8.06780,12.66480,13.84520,0.39340,14.23860,0.60840,13.63020,13.63020,13.63020,13.91290,13.84520,102.97400,107.04500,0.13000,0.13000,5.03710,85.79990,44.81000,44.81000,46.08330,44.11430,0.31950,7.31490,3.06060,29.40640,17.47850,17.47850,14.09670,17.47850,0.75680,0.1513,0.1513
2019-06-30,28.83790,4.26160,24.57630,4.62940,8.98770,13.61710,10.95920,0.45040,11.40960,0.44970,10.96000,10.96000,10.96000,11.02610,10.95920,102.86900,105.92900,0.11000,0.10000,5.09170,85.22210,38.00270,38.00270,39.56460,38.00540,0.36860,15.79090,2.77920,32.38370,17.31930,17.31930,14.00910,17.31930,0.61480,0.1352,0.1351
2019-03-31,12.44840,1.71180,10.73670,3.30800,8.41650,11.72440,-0.98780,0.34330,-0.64450,,-0.64450,-0.64450,-0.64450,-0.91440,-0.98780,102.74800,102.74800,-0.01000,-0.01000,6.07810,86.24900,-7.93490,-7.93490,-5.17740,-5.17740,0.20380,17.72280,1.71670,52.42620,-1.25940,-1.25940,-1.05520,-1.25940,0.49780,-0.07800,-0.07810
2018-12-31,,,,8.41700,6.92630,,-15.34330,0.34370,-14.49960,,-14.49960,-14.49960,-14.49960,-15.33080,-14.84330,102.63400,102.63400,-0.13000,-0.13000,5.80230,,,,,,,,,,-28.55160,-28.55160,-23.98610,-28.55160,0.49430,-0.0814,-0.082
2018-09-30,,,,4.53840,3.64420,,-8.18260,0.34370,-7.83890,,-7.83890,-7.83890,-7.83890,-8.17330,-8.18260,102.64200,102.64200,-0.08000,-0.08000,18.01420,,,,,,,,,,-12.23360,-12.23360,-11.57720,-12.23360,0.62400,-0.0677,-0.0679
2018-06-30,,,,3.70480,2.63100,,-6.33590,0.37070,-5.96510,,-5.96510,-5.96510,-5.96510,-6.32770,-6.33590,102.59600,102.59600,-0.06000,-0.06000,22.41580,,,,,,,,,,-8.39430,-8.39430,-8.02980,-8.39430,0.69260,-0.0464,-0.0465
2018-03-31,,,,3.25900,2.67440,,-5.93340,0.23350,-5.69990,,-5.69990,-5.69990,-5.69990,-5.92540,-5.93340,102.55700,102.55700,-0.06000,-0.06000,28.89950,,,,,,,,,,-7.47560,-7.47560,-7.20340,-7.47560,0.74320,-0.05930,-0.05930
2017-12-31,,,,3.40460,2.10720,,-5.51180,0.12410,-5.38770,,-5.38770,-5.38770,-5.38770,-5.50490,-5.51180,85.80200,85.80200,-0.05000,-0.05000,19.96810,,,,,,,,,,-6.65450,-6.65450,-6.30970,-6.65450,0.78950,-0.0457,-0.0457
2017-09-30,,,,2.70490,1.60180,,-4.30670,0.12910,-4.17760,,-4.17760,-4.17760,-4.17760,-4.29390,-4.30670,84.79800,84.79800,-0.05000,-0.05000,12.57200,,,,,,,,,,-13.16660,-13.16660,-12.06320,-13.16660,0.37230,-0.0301,-0.0301
2017-06-30,,,,2.45180,1.72950,,-4.18130,0.30140,-3.87990,,-3.87990,-3.87990,-3.87990,-4.16830,-4.18130,83.90600,83.90600,-0.05000,-0.05000,19.42650,,,,,,,,,,-11.42180,-11.42180,-10.78350,-11.42180,0.40170,-0.0377,-0.0377
2017-03-31,,,,2.81390,1.86590,,-4.67990,-0.28730,-4.96710,,-4.96710,-4.96710,-4.96710,-4.66690,-4.67990,82.97200,82.97200,-0.06000,-0.06000,19.65680,,,,,,,,,,-14.15300,-14.15300,-13.17650,-14.15300,0.42300,-0.04670,-0.04670
2016-12-31,,,,2.82070,1.49350,,-4.31420,0.15090,-4.16330,,-4.16330,-4.16330,-4.16330,-4.30220,-4.31420,82.87500,82.87500,-0.04000,-0.04000,19.79140,,,,,,,,,,-10.59130,-10.59130,-9.98230,-10.59130,0.47380,-0.0533,-0.0533
2016-09-30,,,,2.49400,1.42000,,-3.91400,-0.04000,-3.95400,,-3.95400,-3.95400,-3.95400,-3.90450,-3.91400,82.87100,82.87100,-0.05000,-0.05000,22.57740,,,,,,,,,,-9.21600,-9.21600,-8.72590,-9.21600,0.51770,-0.0395,-0.0396
2016-06-30,,,,2.50890,2.30560,,-4.81450,0.24550,-4.56890,,-4.56890,-4.56890,-4.56890,-4.80570,-4.81450,82.87100,82.87100,-0.06000,-0.06000,21.11230,,,,,,,,,,-9.86270,-9.86270,-9.33560,-9.86270,0.55900,-0.0524,-0.0534
2016-03-31,,,,3.54640,2.69110,,-6.23750,0.85130,-5.38620,,-5.38620,-5.38620,-5.38620,-6.22430,-6.23750,82.86000,82.86000,-0.07000,-0.07000,20.07620,,,,,,,,,,-10.65810,-10.65810,-10.03660,-10.65810,0.60980,-0.07160,-0.07160
2015-12-31,,,,3.83160,2.36010,,-6.19170,0.37650,-5.81520,,-5.81520,-5.81520,-5.81520,-6.18560,-6.19170,80.85800,80.85800,-0.07000,-0.07000,17.41010,,,,,,,,,,-10.48220,-10.48220,-9.67560,-10.48220,0.66960,-0.0605,-0.0605
2015-09-30,,,,3.04270,1.97480,,-5.01740,0.56840,-4.44900,,-4.44900,-4.44900,-4.44900,-5.00620,-5.01740,82.47000,82.47000,-0.05000,-0.05000,26.97030,,,,,,,,,,-7.33560,-7.33560,-6.89100,-7.33560,0.73340,-0.0643,-0.0645
2015-06-30,,,,2.57750,2.31980,,-4.89730,0.33880,-4.55850,,-4.55850,-4.55850,-4.55850,-4.88840,-4.89730,82.03800,82.03800,-0.06000,-0.06000,26.73640,,,,,,,,,,-7.25970,-7.25970,-6.67060,-7.25970,0.76490,-0.0481,-0.0481
2015-03-31,,,,2.34960,1.94240,,-4.29190,-1.11830,-5.41030,,-5.41030,-5.41030,-5.41030,-4.28380,-4.29190,76.03900,76.03900,-0.07000,-0.07000,12.98850,,,,,,,,,,-8.12080,-8.12080,-7.11410,-8.12080,0.81240,-0.04990,-0.05000
2014-12-31,,,,2.38420,1.59960,,-3.98390,0.49380,-3.49000,,-3.49000,-3.49000,-3.49000,-3.97590,-3.98390,64.14300,64.14300,-0.05000,-0.05000,7.48550,,,,,,,,,,-9.90290,-9.90290,-7.94850,-9.90290,0.50990,-0.0684,-0.0686
2014-09-30,,,,2.88590,1.22310,,-4.10900,-0.90090,-5.00990,,-5.00990,-5.00990,-5.00990,-4.10180,-4.10900,67.16900,67.16900,-0.07000,-0.07000,7.70560,,,,,,,,,,-13.67970,-13.67970,-10.92800,-13.67970,0.54520,-0.0517,-0.0519
2014-06-30,,,,2.09900,0.89120,,-2.99020,-0.20780,-3.19800,,-3.19800,-3.19800,-3.19800,-2.98410,-2.99020,66.16800,66.16800,-0.05000,-0.05000,19.39410,,,,,,,,,,-7.76440,-7.76440,-6.96290,-7.76440,0.61320,-0.0369,-0.0371
2014-03-31,,,,2.74870,0.75970,,-3.50840,-0.30280,-3.81110,,-3.81110,-3.81110,-3.81110,-3.50310,-3.50840,54.13900,54.13900,-0.07000,-0.07000,9.09750,,,,,,,,,,-21.60710,-21.60710,-17.14440,-21.60710,0.32580,-0.04480,-0.04510
2013-12-31,,,,2.06810,0.63880,,-2.70690,1.35230,-1.35470,,-1.35470,-1.35470,-1.35470,-2.70120,-2.70690,45.45200,45.45200,-0.02000,-0.02000,11.83400,,,,,,,,,,-6.33280,-6.33280,-5.33970,-6.33280,0.39520,-0.0887,-0.0887
2013-09-30,,,,2.80440,0.44140,,-3.24580,-2.66630,-5.91210,,-5.91210,-5.91210,-5.91210,-3.24010,-3.24580,44.68600,44.68600,-0.13000,-0.13000,9.50960,,,,,,,,,,-26.72830,-26.72830,-20.60310,-26.72830,0.40970,-0.0306,-0.0306
2013-06-30,,,,2.13200,0.52150,,-2.65350,-0.49010,-3.14360,,-3.14360,-3.14360,-3.14360,-2.64780,-2.65350,41.44500,41.44500,-0.08000,-0.08000,7.62320,,,,,,,,,,-31.93290,-31.93290,-25.05810,-31.93290,0.23740,-0.0437,-0.0437
2013-03-31,,,,1.09230,0.61310,,-1.70540,-0.03890,-1.74430,,-1.74430,-1.74430,-1.74430,-1.70010,-1.70540,41.42100,41.42100,-0.04000,-0.04000,14.64690,,,,,,,,,,-13.50110,-13.50110,-12.05620,-13.50110,0.31190,-0.05430,-0.05450
2012-12-31,,,,0.74470,0.76070,,-1.50540,1.42880,-0.07660,,-0.07660,-0.07660,-0.07660,-1.50270,-1.50540,30.03300,30.03300,-0.01000,-0.01000,10.15790,,,,,,,,,,-0.52380,-0.52380,-0.45620,-0.52380,0.35300,-0.0608,-0.0623
2012-09-30,,,,0.65480,0.62890,,-1.28370,-1.33780,-2.62150,,-2.62150,-2.62150,-2.62150,-1.28100,-1.28370,32.13300,32.13300,-0.08000,-0.08000,16.04280,,,,,,,,,,-27.90380,-27.90380,-21.65630,-27.90380,0.27040,-0.0193,-0.0193
2012-06-30,,,,0.53270,0.53460,,-1.06740,0.77830,-0.28910,,-0.28910,-0.28910,-0.28910,-1.06470,-1.06740,26.85100,26.85100,-0.01000,-0.01000,11.34590,,,,,,,,,,-4.50920,-4.50920,-3.75230,-4.50920,0.20850,-0.0384,-0.0384
2012-03-31,,,,0.72730,0.63740,,-1.36470,0.27550,-1.08920,,-1.08920,-1.08920,-1.08920,-1.36190,-1.36470,24.71000,24.71000,-0.04000,-0.04000,5.64720,,,,,,,,,,-40.09370,-40.09370,-21.83280,-40.09370,0.10980,-0.05270,-0.05290
2011-12-31,,,,0.96020,1.07420,,-2.03440,-0.31750,-2.35190,,-2.35190,-2.35190,-2.35190,-2.02650,-2.03440,21.72800,21.72800,-0.10000,-0.10000,7.46960,,,,,,,,,,-62.53980,-62.53980,-37.63540,-62.53980,0.15220,-0.0656,-0.0657
2011-09-30,,,,0.61410,0.51690,,-1.13100,0.00320,-1.12780,,-1.12780,-1.12780,-1.12780,-1.12360,-1.13100,21.65500,21.65500,-0.05000,-0.05000,10.10040,,,,,,,,,,-29.10480,-29.10490,-26.24260,-29.10490,0.17890,-0.0579,-0.0579
2011-06-30,,,,0.90560,0.49180,,-1.39750,0.00330,-1.39420,,-1.39420,-1.39420,-1.39420,-1.37640,-1.39750,21.65500,21.65500,-0.06000,-0.06000,8.49500,,,,,,,,,,-28.14220,-28.14220,-24.85080,-28.14220,0.22880,-0.0642,-0.0643
2011-03-31,,,,0.90400,0.61530,,-1.51930,0.00210,-1.51710,,-1.51710,-1.51710,-1.51710,-1.51280,-1.51930,19.92200,19.92200,-0.08000,-0.08000,8.23410,,,,,,,,,,-24.14660,-24.14660,-21.20060,-24.14660,0.29010,-0.04170,-0.04170
2010-12-31,,,,0.56920,0.65200,,-1.22110,0.00340,-0.72880,,-0.72880,-0.72880,-0.72880,-1.21470,-0.73220,18.58000,18.58000,-0.04000,-0.04000,19.31830,,,,,,,,,,-13.20740,-13.20740,-12.49690,-13.20740,0.28450,-0.0434,-0.0436
2010-09-30,,,,0.50010,0.40840,,-0.90850,0.00450,-0.90400,,-0.90400,-0.90400,-0.90400,-0.90220,-0.90850,18.82200,18.82200,-0.05000,-0.05000,16.04720,,,,,,,,,,-15.06500,-15.06500,-14.09090,-15.06500,0.30940,-0.0385,-0.0385
2010-06-30,,,,0.79790,0.53520,,-1.33310,0.00460,-1.32850,,-1.32850,-1.32850,-1.32850,-1.32680,-1.33310,18.04300,18.04300,-0.07000,-0.07000,12.95480,,,,,,,,,,-24.54620,-24.54620,-22.47580,-24.54620,0.30000,-0.0637,-0.0637
2010-03-31,,,,0.43960,0.61080,,-1.05040,0.00540,-1.04500,,-1.04500,-1.04500,-1.04500,-1.04370,-1.05040,18.04300,18.04300,-0.06000,-0.06000,20.81080,,,,,,,,,,-15.70270,-15.70270,-14.85160,-15.70270,0.36890,-0.05660,-0.05660
2009-12-31,,,,0.54760,0.62220,,-1.16970,0.00760,-1.16210,,-1.16210,-1.16210,-1.16210,-1.16260,-1.16970,15.06700,15.06700,-0.04000,-0.04000,26.81410,,,,,,,,,,-15.25520,-15.25520,-14.58780,-15.25520,0.42230,-0.0226,-0.0228
2009-09-30,,,,0.85100,0.44130,,-1.29230,0.00560,-1.28670,,-1.28670,-1.28670,-1.28670,-1.28500,-1.29230,14.06500,14.06500,-0.09000,-0.09000,18.79650,,,,,,,,,,-27.01740,-27.01740,-25.33980,-27.01740,0.33860,-0.0962,-0.0962
2009-06-30,,,,1.23830,0.53060,,-1.76880,0.00690,-1.76190,,-1.76190,-1.76190,-1.76190,-1.76100,-1.76880,14.06500,14.06500,-0.13000,-0.13000,13.56900,,,,,,,,,,-29.49290,-29.49290,-27.18420,-29.49290,0.42470,-0.1894,-0.1894
2009-03-31,,,,2.46060,0.58390,,-3.04450,0.01330,-3.03120,,-3.03120,-3.03120,-3.03120,-3.03650,-3.04450,14.06500,14.06500,-0.22000,-0.22000,5.95140,,,,,,,,,,-39.51360,-39.51360,-32.77810,-39.51360,0.54540,-0.20170,-0.20170
