,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-09-19,2024-07-31,--,$-0.54
1,2024-09-03,2024-04-30,--,$-0.55
2,2024-03-08,2024-01-31,--,$0.10
3,2023-12-08,2023-10-31,--,$0.00
4,2023-09-11,2023-07-31,--,$0.04
5,2023-07-20,2023-04-30,--,$0.87
6,2023-05-18,2023-01-31,--,$-0.79
7,2022-12-09,2022-10-31,--,$0.14
8,2022-09-12,2022-07-31,--,$0.22
9,2022-07-27,2022-04-30,--,$0.10
10,2022-03-22,2022-01-31,--,$0.47
11,2021-12-10,2021-10-31,--,$0.69
12,2021-09-10,2021-07-31,--,$0.58
13,2021-07-22,2021-04-30,--,$0.36
14,2021-03-10,2021-01-31,--,$0.06
15,2020-12-10,2020-10-31,--,$0.15
16,2020-09-09,2020-07-31,--,$-0.21
17,2020-08-12,2020-04-30,--,$-0.09
18,2020-03-11,2020-01-31,--,$-0.05
19,2019-12-11,2019-10-31,--,$0.15
20,2019-09-11,2019-07-31,--,$0.09
21,2019-07-24,2019-04-30,--,$0.23
22,2019-03-14,2019-01-31,--,$-0.14
23,2018-12-12,2018-10-31,--,$-0.17
24,2018-09-12,2018-07-31,--,$-0.12
25,2018-07-20,2018-04-30,--,$0.48
26,2018-03-14,2018-01-31,--,$0.01
27,2017-12-12,2017-10-31,--,$0.17
28,2017-09-12,2017-07-31,--,$0.09
29,2017-07-21,2017-04-30,--,$0.30
30,2017-03-13,2017-01-31,--,$-0.01
31,2016-12-12,2016-10-31,--,$0.01
32,2016-09-12,2016-07-31,--,$0.03
33,2016-07-29,2016-04-30,--,$0.01
34,2016-03-14,2016-01-31,--,$0.05
35,2015-12-11,2015-10-31,--,$0.27
36,2015-09-11,2015-07-31,--,$0.16
37,2015-07-23,2015-04-30,--,$0.04
38,2015-03-11,2015-01-31,--,$0.14
