Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,14968.00000,6547.00000,8421.00000,1876.00000,4911.00000,6787.00000,1634.00000,-2435.00000,-802.00000,-485.00000,-317.00000,-317.00000,-13.00000,-330.00000,2902.00000,1634.00000,923.60000,923.60000,-0.36000,-0.36000,1.05860,0.68350,2.30650,56.25330,10.91660,10.91660,-5.35810,-2.20470,0.11140,4.78930,2.36910,37.98900,-1.29220,0.66520,-0.23600,-0.40900,26.52910,3.1973,3.4013
2024-06-30,15770.00000,6819.00000,8951.00000,1840.00000,4938.00000,6778.00000,2173.00000,47.00000,2219.00000,389.00000,1830.00000,1830.00000,4.00000,1834.00000,3328.00000,2173.00000,920.30000,934.40000,1.99000,1.96000,1.12310,0.68710,2.34540,56.75330,13.77930,13.77930,14.07100,11.62970,0.11780,5.52590,2.41650,37.24410,7.59240,-4.01630,1.36720,2.37560,26.16630,2.2063,2.0192
2024-03-31,14462.00000,6719.00000,7743.00000,1796.00000,4974.00000,6770.00000,973.00000,101.00000,1074.00000,-502.00000,1576.00000,1575.00000,30.00000,1605.00000,2104.00000,973.00000,917.20000,933.40000,1.75000,1.72000,1.13170,0.69840,2.55020,53.53340,6.72800,6.72800,7.42640,11.09810,0.10540,5.54370,2.12650,42.32400,6.75040,-3.35460,1.14820,2.03580,25.40050,4.46540,4.22220
2023-12-31,17381.00000,7114.00000,10267.00000,1748.00000,4792.00000,6540.00000,3727.00000,30.00000,3759.00000,474.00000,3285.00000,3285.00000,3.00000,3288.00000,4879.00000,3727.00000,911.21000,922.07400,3.63000,3.54000,0.96440,0.68910,2.50060,59.07030,21.44300,21.44300,21.62710,18.91720,0.12850,6.12750,2.21300,40.66850,14.52640,-6.75910,2.42900,4.51650,24.71330,4.8582,4.7309
2023-09-30,14752.00000,6730.00000,8022.00000,1685.00000,4458.00000,6143.00000,1879.00000,-7.00000,1873.00000,159.00000,1714.00000,1714.00000,-10.00000,1704.00000,2972.00000,1879.00000,912.80000,923.70000,1.84000,1.87000,0.90520,0.67830,2.38560,54.38590,12.73730,12.73730,12.69660,11.55100,0.11410,4.81060,2.39010,37.65460,7.40200,-3.59190,1.32540,2.38110,25.35920,3.2767,3.0969
2023-06-30,15475.00000,6974.00000,8501.00000,1687.00000,4900.00000,6587.00000,1914.00000,86.00000,2000.00000,419.00000,1581.00000,1581.00000,2.00000,1583.00000,2991.00000,1914.00000,909.90000,919.50000,1.74000,1.72000,1.05980,0.69480,2.58080,54.93380,12.36830,12.36830,12.92410,10.22940,0.11700,4.64620,2.37670,37.86690,7.09890,-3.54400,1.19580,2.16690,24.44660,2.8614,2.4813
2023-03-31,14252.00000,6742.00000,7510.00000,1655.00000,4853.00000,6508.00000,1002.00000,58.00000,1058.00000,124.00000,934.00000,934.00000,-7.00000,927.00000,2076.00000,1002.00000,907.50000,917.80000,1.02000,1.01000,1.16100,0.71290,2.70920,52.68730,7.03060,7.03060,7.42350,6.50440,0.10660,4.20590,2.16960,41.48260,4.30970,-2.05610,0.69890,1.23710,23.86670,4.11200,3.79710
2022-12-31,16691.00000,7058.00000,9633.00000,1604.00000,4766.00000,6370.00000,3263.00000,49.00000,3312.00000,443.00000,2869.00000,2870.00000,-159.00000,2710.00000,4400.00000,3263.00000,902.66400,912.26900,3.00000,3.00000,0.92420,0.67720,2.31370,57.70770,19.54950,19.54950,19.84300,16.23630,0.13120,4.54770,2.26840,39.67530,13.03300,-6.36190,2.25550,4.20760,24.30330,4.2822,3.8565
2022-09-30,14107.00000,6677.00000,7430.00000,1611.00000,4391.00000,6002.00000,1428.00000,-5929.00000,-4501.00000,-1287.00000,-3214.00000,-3214.00000,18.00000,-3196.00000,2591.00000,1428.00000,904.10000,904.10000,-3.54000,-3.54000,0.95180,0.69050,2.52540,52.66890,10.12260,10.12260,-31.90620,-22.65540,0.11210,3.72190,2.19460,41.00940,-15.95280,7.13620,-2.55380,-4.93790,22.28340,2.1393,1.7932
2022-06-30,15535.00000,7245.00000,8290.00000,1673.00000,4855.00000,6528.00000,1762.00000,-40.00000,1722.00000,257.00000,1465.00000,1465.00000,-73.00000,1392.00000,3008.00000,1762.00000,901.50000,910.70000,1.54000,1.53000,0.87600,0.69480,2.58310,53.36340,11.34210,11.34210,11.08470,8.96040,0.12180,4.30230,2.29270,39.25590,7.52210,-3.10820,1.14900,2.29610,21.56380,1.4446,1.0926
2022-03-31,14197.00000,6862.00000,7335.00000,1679.00000,4597.00000,6276.00000,1059.00000,-436.00000,623.00000,-39.00000,662.00000,662.00000,71.00000,733.00000,2315.00000,1059.00000,899.30000,909.20000,0.82000,0.81000,0.92000,0.70890,2.83770,51.66580,7.45930,7.45930,4.38830,5.16310,0.10650,3.86370,2.03800,44.16000,3.46380,-1.34270,0.49670,1.00830,21.24890,3.57240,3.34250
2021-12-31,16694.00000,7195.00000,9499.00000,1625.00000,4902.00000,6527.00000,2972.00000,-105.00000,2868.00000,407.00000,2461.00000,2462.00000,-130.00000,2333.00000,4353.00000,2972.00000,895.99100,904.64100,2.61000,2.56000,0.87860,0.70280,2.72180,56.91270,17.80280,17.80280,17.17980,13.97510,0.12650,4.36330,2.15240,41.81380,12.95990,-5.00830,1.86510,3.85210,21.15210,2.7169,2.3145
2021-09-30,13251.00000,6145.00000,7106.00000,1606.00000,4306.00000,5912.00000,1194.00000,-381.00000,813.00000,-224.00000,1037.00000,1037.00000,93.00000,1130.00000,2878.00000,1194.00000,906.00000,897.10000,1.25000,1.26000,0.83630,0.67730,2.43780,53.62610,9.01060,9.01060,6.13540,8.52770,0.09190,3.24960,1.76490,50.99390,4.63840,-1.99240,0.71910,1.49680,24.92980,3.0901,2.5689
2021-06-30,14218.00000,6365.00000,7853.00000,1641.00000,4849.00000,6490.00000,1363.00000,-450.00000,912.00000,101.00000,811.00000,810.00000,515.00000,1325.00000,3043.00000,1363.00000,895.00000,904.20000,1.48000,1.47000,0.84050,0.68830,2.50040,55.22580,9.58640,9.58640,6.41440,9.31920,0.09680,3.52240,1.86370,48.29160,3.67060,-1.52490,0.55170,1.14400,24.61960,2.8881,2.3539
2021-03-31,13187.00000,6160.00000,7027.00000,1616.00000,4688.00000,6304.00000,723.00000,-480.00000,244.00000,-160.00000,404.00000,403.00000,552.00000,955.00000,2395.00000,723.00000,893.60000,901.70000,1.07000,1.06000,0.93150,0.70420,2.62190,53.28730,5.48270,5.48270,1.85030,7.24200,0.08870,3.36980,1.82020,49.44640,1.87330,-0.77490,0.27110,0.55420,24.07660,5.44970,5.05600
2020-12-31,1925.00000,-3888.00000,5813.00000,1540.00000,4711.00000,6251.00000,-438.00000,-337.00000,-777.00000,-471.00000,-306.00000,-304.00000,1661.00000,1356.00000,1261.00000,-438.00000,890.34900,896.56400,1.53000,1.51000,0.98230,0.72340,2.95910,301.97400,-22.75330,-22.75330,-40.36360,70.44160,0.01230,-2.14570,0.29680,303.19480,-1.46680,0.64990,-0.19490,-0.40560,23.21960,6.5474,5.8352
2020-09-30,17560.00000,9130.00000,8430.00000,1515.00000,4647.00000,6162.00000,2268.00000,-442.00000,1827.00000,128.00000,1699.00000,1698.00000,-1.00000,1698.00000,3951.00000,2268.00000,891.40000,897.30000,1.90000,1.89000,1.04870,0.72100,3.06620,48.00680,12.91570,12.91570,10.40430,9.66970,0.11390,4.68450,2.50070,35.98980,7.95910,-3.33050,1.10170,2.22070,23.94240,4.7513,4.0192
2020-06-30,18123.00000,9424.00000,8699.00000,1582.00000,5248.00000,6830.00000,1869.00000,-299.00000,1571.00000,209.00000,1362.00000,1362.00000,-1.00000,1361.00000,3548.00000,1869.00000,889.40000,894.90000,1.53000,1.52000,1.03930,0.72830,3.12930,48.00530,10.31290,10.31290,8.66850,7.50980,0.11750,5.04230,2.42290,37.14620,6.58350,-2.64900,0.88330,1.78890,23.22980,3.9966,3.383
2020-03-31,17571.00000,9648.00000,7923.00000,1625.00000,5955.00000,7580.00000,343.00000,-392.00000,-49.00000,-1226.00000,1177.00000,1176.00000,-1.00000,1175.00000,1977.00000,343.00000,888.00000,895.00000,1.32000,1.31000,0.95720,0.72360,3.19590,45.08570,1.95210,1.95210,-0.27890,6.68720,0.11450,5.40200,2.05680,43.75790,5.84290,-2.25910,0.76660,1.61510,22.66940,5.00110,4.34860
