Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,51.28620,35.09340,16.19280,2.25630,10.57950,-0.13470,12.97040,3.22230,5.46540,8.68780,-0.76880,9.45660,9.45660,9.48760,6.89710,3.22230,49.92400,49.92400,0.19000,0.19000,0.49540,0.05200,0.13570,31.57330,6.28300,6.28300,16.93980,18.49930,0.15410,1.26160,71.33800,5.92090,-11.97700,2.84050,5.61320,3.07930,0.2028,0.2019
2024-06-30,44.29010,27.51840,16.77170,2.69600,11.36070,-0.79590,14.85260,1.91910,-7.17680,-5.25770,-2.20420,-3.05350,-3.05350,-3.07420,6.20260,1.91910,49.06700,49.06700,-0.06270,-0.06270,0.48840,0.06590,0.16250,37.86790,4.33300,4.33300,-11.87110,-6.94110,0.12950,1.16820,77.04350,-1.94140,3.12790,-0.89280,-1.81360,3.04020,0.0718,0.0385
2024-03-31,42.93120,26.60620,16.32500,2.98730,11.83720,-3.38870,18.21320,-1.88820,-12.15520,-14.04340,-2.75860,-11.28480,-11.28480,-11.30860,2.71450,-1.88820,50.74500,50.74500,-0.22290,-0.22290,0.50320,0.06880,0.11680,38.02600,-4.39810,-4.39810,-32.71130,-26.34130,0.12060,1.02780,87.56710,-6.67360,11.14290,-3.16930,-6.21470,3.33230,-0.05120,-0.05140
2023-12-31,43.55280,21.47330,22.07960,2.58170,11.83080,-8.02220,22.43470,-0.35510,-0.74310,-1.09830,5.16390,-6.26220,-6.26220,-6.26690,4.20260,-0.35510,41.74000,41.74000,-0.14200,-0.14200,0.41220,0.05560,0.10190,50.69600,-0.81540,-0.81540,-2.52170,-14.38930,0.12700,1.22960,73.19690,-3.51700,6.82060,-1.82660,-3.32140,4.25120,0.0179,0.0163
2023-09-30,44.76870,30.20780,14.56090,3.05110,12.07260,-0.75780,15.88140,-1.32060,-2.32760,-3.64810,-1.29230,-2.35580,-2.35580,-2.37260,3.36320,-1.32060,39.94300,39.94300,-0.05940,-0.05940,0.52560,0.02140,0.11880,32.52470,-2.94970,-2.94970,-8.14880,-5.29970,0.11620,0.84430,106.59630,-1.24500,2.65200,-0.61130,-1.21830,4.51780,0.0787,0.0678
2023-06-30,38.96960,24.60020,14.36950,2.24400,12.55530,-0.77370,15.57300,-1.20350,-2.65390,-3.85740,-1.01100,-2.84640,-2.84640,-2.85770,3.26710,-1.20350,39.18800,39.18800,-0.07290,-0.07290,0.56160,0.03680,0.13930,36.87350,-3.08830,-3.08830,-9.89850,-7.33310,0.10240,0.81290,110.71100,-1.50710,3.28390,-0.74780,-1.45160,4.52150,0.2234,0.2215
2023-03-31,34.46660,19.26890,15.19770,2.69580,11.33610,-0.43200,14.46380,0.73380,-3.09910,-2.36520,-1.65720,-0.70800,-0.70800,-0.72190,4.60940,0.73380,41.76600,41.76600,-0.01730,-0.01730,0.64580,0.05640,0.16220,44.09400,2.12910,2.12910,-6.86240,-2.09440,0.09440,0.77470,116.17910,-0.38700,0.87730,-0.19380,-0.36520,4.37960,0.46000,0.46000
2022-12-31,32.91590,15.86310,17.05270,3.31680,12.99550,-41.16710,57.47940,-40.42670,-3.20700,-43.63370,-12.38580,-31.24780,-31.24780,-31.25620,-36.26000,-40.42670,41.59600,41.59600,-0.75250,-0.75250,0.65750,0.07750,0.18010,51.80710,-122.81820,-122.81820,-132.56120,-94.95800,0.09420,0.88700,101.47100,-16.92340,38.04810,-8.94180,-15.61130,4.42360,0.1314,0.1451
2022-09-30,34.41100,20.29620,14.11480,3.31900,12.88800,-1.91180,18.11870,-4.00390,-3.28420,-7.28820,-1.98320,-5.30500,-5.30500,-5.29990,-0.44920,-4.00390,41.64500,41.64500,-0.12730,-0.12730,0.67250,0.07720,0.16260,41.01830,-11.63560,-11.63560,-21.17980,-15.40160,0.09550,1.01500,88.66660,-2.47750,6.96740,-1.47220,-2.28630,5.13060,0.3195,0.2891
2022-06-30,41.43190,28.01090,13.42100,3.22740,14.30080,-2.80070,20.32900,-6.90800,-1.66830,-8.57630,-2.07930,-6.49690,-6.49690,-6.49370,-2.92890,-6.90800,50.41700,50.41700,-0.12880,-0.12880,0.73930,0.10380,0.17780,32.39280,-16.67310,-16.67310,-20.69970,-15.67310,0.10780,1.15440,77.96520,-2.78800,8.28980,-1.69110,-2.49870,5.58360,0.1505,0.147
