,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-06,2024-09-30,$-0.09,$-0.09
1,2024-08-07,2024-06-30,$-0.11,$-0.03
2,2024-05-09,2024-03-31,$-0.19,$-0.14
3,2024-02-22,2023-12-31,$-0.27,$-0.21
4,2023-11-02,2023-09-30,$-0.27,$-0.22
5,2023-08-08,2023-06-30,$-0.30,$-0.21
6,2023-05-09,2023-03-31,$-0.34,$-0.20
7,2023-02-28,2022-12-31,$-0.43,$-0.39
8,2022-11-08,2022-09-30,$-0.53,$-0.45
9,2022-08-04,2022-06-30,$-0.45,$-0.36
10,2022-05-10,2022-03-31,$-0.43,$-0.40
11,2022-03-01,2021-12-31,$-0.57,$-0.50
12,2021-11-09,2021-09-30,$-0.55,$-0.53
13,2021-08-05,2021-06-30,$-0.42,$-0.40
14,2021-05-06,2021-03-31,$-0.34,$-0.37
15,2021-02-25,2020-12-31,$-0.39,$-0.41
16,2020-11-10,2020-09-30,$-0.49,$-0.44
17,2020-08-11,2020-06-30,$-0.39,$-0.38
18,2020-05-12,2020-03-31,$-0.38,$-0.40
19,2020-02-27,2019-12-31,$-0.28,$-0.34
20,2019-11-12,2019-09-30,$-0.64,$-0.54
21,2019-08-22,2019-06-30,$-0.34,$-0.21
