Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-03-31,0.36020,0.18060,0.17950,0.53710,1.82550,,2.36260,-2.18300,-0.44140,-2.62440,-2.62440,-2.62440,-2.62440,-1.94380,-2.18300,0.58240,0.58240,-4.52190,-4.52190,0.49900,,,49.84580,-606.09920,-606.09920,-728.64070,-728.64070,0.07460,0.39760,0.86420,104.14770,-496.95550,120.54820,-54.32540,-496.95500,0.87300,-2.6098,-2.638
2023-12-31,0.09480,0.13430,-0.03950,0.45890,1.34370,,1.80250,-1.84210,1.54900,-0.29300,-0.29300,-0.29300,-0.29300,-1.60600,-1.84210,0.56170,0.56170,-0.51400,-0.51400,1.10970,,,-41.68730,-1943.34800,-1943.34800,-309.11840,-309.11840,0.01420,0.37800,0.28020,321.15660,-10.98670,158.42970,-4.38120,-10.98670,4.74790,-3.72780,-3.78150
2023-09-30,0.45030,0.77490,-0.32460,0.45900,2.59000,,3.04900,-3.37360,1.57580,-1.79780,-1.79780,-1.79780,-1.79780,-3.12070,-3.37360,0.40820,0.40820,1.36260,1.36260,1.07180,,,-72.07580,-749.18660,-749.18660,-399.24390,-399.24390,0.05160,1.92660,2.02240,44.50060,-61.60440,1371.87800,-20.61870,-61.60440,5.19540,-5.8219,-5.7194
2023-06-30,0.11180,0.08440,0.02740,0.33990,1.88450,,2.22440,-2.19710,-0.37060,-2.56760,-2.56760,-2.56760,-2.56760,-1.98300,-2.19710,0.42730,0.42730,-6.02480,-6.02480,0.81940,,,24.48810,-1965.69300,-1965.69300,-2297.23000,-2297.23000,0.01370,0.07130,0.50420,178.51470,-95.13660,254.18300,-31.38170,-95.13650,6.62370,-3.9103,-4.0973
2023-03-31,0.11930,0.09510,0.02420,0.22670,2.08370,,2.31040,-2.28620,1.37910,-0.90700,-0.90700,-0.90700,-0.90700,-2.11040,-2.28620,0.42720,0.42720,-2.14400,-2.14400,1.49070,,,20.30260,-1916.19600,-1916.19600,-760.25160,-760.25160,0.01260,0.14740,0.75950,118.50340,-17.44840,-66.66920,-9.55920,-17.44840,12.76320,14.3044,14.5755
2022-12-31,0.23400,0.10290,0.13110,0.19380,1.05630,,1.25010,-1.11900,-0.50920,-1.62820,-1.62820,-1.62820,-1.62820,-1.05540,-1.11900,0.16090,0.16090,-10.10000,-10.10000,1.44930,,,56.01340,-478.28440,-478.28440,-695.91160,-695.91160,0.01970,0.24880,0.55180,163.11190,-27.71330,-78.97970,-13.71240,-27.71330,14.44610,-30.14620,-30.65420
2022-09-30,0.19860,0.10120,0.09740,0.34380,1.42550,,1.76930,-1.67190,-0.18490,-1.85680,-1.81810,-1.81810,-1.81810,-1.59270,-1.67190,0.07300,0.07300,-18.98290,-18.98290,0.21890,-0.08530,-2.27220,49.03370,-841.96800,-841.96830,-935.06400,-915.57060,0.03460,0.32850,1.47560,60.99020,231.55360,40.41650,-31.70950,251.29780,-10.15470,-4.0483,-4.2446
2022-06-30,0.22120,0.18670,0.03450,0.27460,1.70280,,1.97740,-1.94290,-0.09350,-2.03640,-2.03640,-2.03640,-2.03640,-1.88110,-1.94290,0.07430,0.07430,-27.38110,-27.38110,0.26920,,1.76880,15.60800,-878.45650,-878.45650,-920.73450,-920.73450,0.04330,0.53560,1.45220,61.97350,-262.40440,79.93400,-39.86940,-262.40440,10.39910,-9.6909,-10.19
2022-03-31,0.13130,0.11210,0.01910,0.36740,1.39470,,1.76220,-1.74300,-0.06530,-1.80830,-1.80830,-1.80830,-1.80830,-1.68560,-1.74300,0.07130,0.07130,-27.60840,-27.60840,1.57100,0.34020,0.54270,14.57980,-1327.80300,-1327.80300,-1377.54000,-1377.54000,0.02170,0.31590,1.43470,62.72900,-74.82340,246.22510,-29.92650,-49.37160,32.82690,-10.7822,-12.0406
2021-12-31,0.01390,0.02020,-0.00640,0.63040,1.90590,,2.53630,-2.54270,-0.03090,-2.57350,-2.57350,-2.57350,-2.57350,-2.48550,-2.54270,0.07010,0.07010,-38.84760,-38.84760,1.64590,,0.01830,-45.88610,-18345.02000,-18345.02000,-18567.73000,-18567.73000,0.00240,0.06050,0.02500,3601.63400,-73.56000,-550.92020,-45.33230,-73.56000,49.41590,-21.11040,-21.16640
