Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,587.00000,324.00000,263.00000,12.00000,101.00000,-2.00000,153.00000,110.00000,-94.00000,15.00000,61.00000,-46.00000,-46.00000,88.00000,7.00000,56.00000,110.00000,202.00000,202.00000,0.04000,0.04000,2.36290,0.74050,2.98680,44.80410,18.73940,18.73940,2.55540,1.19250,0.05730,2.63410,1.48980,60.40890,-2.42870,5.30570,-0.44870,-0.63010,9.37620,1.3034,1.6998
2024-06-30,1049.00000,541.00000,508.00000,53.00000,199.00000,,278.00000,230.00000,-74.00000,156.00000,71.00000,85.00000,85.00000,,42.00000,409.00000,230.00000,201.00000,203.00000,0.21000,0.20000,0.84210,0.72030,2.95470,48.42710,21.92560,21.92560,14.87130,4.00380,0.10450,1.74520,1.61140,55.85320,4.53090,-2.07270,0.84640,1.26680,9.29210,1.6897,1.1922
2024-03-31,1067.00000,530.00000,537.00000,55.00000,208.00000,,281.00000,256.00000,-58.00000,198.00000,69.00000,129.00000,128.00000,,82.00000,432.00000,256.00000,200.00000,203.00000,0.41000,0.40000,0.79800,0.72160,2.98060,50.32800,23.99250,23.99250,18.55670,7.68510,0.10540,1.65110,1.47580,60.98410,6.88910,-3.08060,1.26380,1.91760,9.29000,0.59110,0.17730
2023-12-31,1594.00000,822.00000,772.00000,103.00000,303.00000,,440.00000,332.00000,-177.00000,156.00000,84.00000,72.00000,73.00000,,-7.00000,742.00000,332.00000,200.00000,203.00000,-0.04000,-0.03000,1.25550,0.74340,2.90520,48.43160,20.82810,20.82810,9.78670,-0.43910,0.15230,7.47270,3.95530,22.75410,3.73780,-8.97910,0.69760,0.95960,9.76000,1.9656,0.5912
2023-09-30,601.00000,323.00000,278.00000,9.00000,106.00000,,115.00000,163.00000,-21.00000,142.00000,65.00000,77.00000,77.00000,46.00000,94.00000,115.00000,163.00000,200.00000,203.00000,0.47000,0.46000,1.13500,0.73380,2.95320,46.25620,27.12150,27.12150,23.62730,15.64060,0.05750,1.00000,0.93470,96.28950,3.91460,-1.88260,0.73630,1.04220,9.81140,1.4581,1.8965
2023-06-30,1055.00000,533.00000,522.00000,60.00000,208.00000,,271.00000,251.00000,-74.00000,176.00000,86.00000,90.00000,90.00000,,46.00000,430.00000,251.00000,200.00000,203.00000,0.23000,0.23000,1.16300,0.74650,3.06110,49.47870,23.79150,23.79150,16.68250,4.36020,0.10030,1.68670,1.59370,56.47390,4.73680,-2.13880,0.85600,1.20060,9.48610,0.1599,-0.3255
2023-03-31,1060.00000,525.00000,535.00000,62.00000,217.00000,,279.00000,256.00000,-100.00000,155.00000,87.00000,68.00000,67.00000,,23.00000,438.00000,256.00000,200.00000,202.00000,0.12000,0.11000,1.02910,0.74740,3.10440,50.47170,24.15090,24.15090,14.62260,2.16980,0.10080,1.78570,1.50350,59.85850,3.58670,-1.68850,0.63740,0.90650,9.34980,1.53960,1.07430
2022-12-31,1093.00000,574.00000,519.00000,71.00000,219.00000,5.00000,291.00000,228.00000,-159.00000,70.00000,100.00000,-30.00000,-30.00000,,-64.00000,391.00000,228.00000,202.00000,203.00000,-0.32000,-0.32000,1.15310,0.74190,2.90600,47.48400,20.86000,20.86000,6.40440,-5.85540,0.10480,2.25980,1.63130,55.16930,-1.51590,0.77360,-0.28750,-0.39120,9.94080,1.3711,0.9567
2022-09-30,1060.00000,564.00000,496.00000,67.00000,207.00000,-8.00000,282.00000,214.00000,103.00000,315.00000,21.00000,294.00000,294.00000,,264.00000,386.00000,214.00000,201.59300,203.10500,1.31000,1.30000,1.16310,0.72530,2.64080,46.79250,20.18870,20.18870,29.71700,24.90570,0.10570,2.24700,1.57270,57.22640,14.14820,-7.99130,2.93180,3.88790,10.36970,1.1581,0.8741
2022-06-30,1021.00000,537.00000,484.00000,60.00000,195.00000,-1.00000,256.00000,228.00000,-206.00000,22.00000,-11.00000,33.00000,33.00000,,-4.00000,406.00000,228.00000,202.69600,202.69600,-0.02000,-0.02000,1.56440,0.77930,3.53200,47.40450,22.33110,22.33110,2.15480,-0.39180,0.09300,2.28510,1.69600,53.06560,1.80530,-0.86680,0.30060,0.39860,9.03160,0.9782,0.5792
2022-03-31,1051.00000,550.00000,501.00000,57.00000,193.00000,,250.00000,251.00000,-70.00000,182.00000,65.00000,117.00000,117.00000,,79.00000,423.00000,251.00000,203.74300,205.16600,0.39000,0.39000,1.42860,0.77830,3.53220,47.66890,23.88200,23.88200,17.31680,7.51670,0.09340,2.64420,1.47200,61.14180,6.37950,-3.01240,1.04010,1.41440,9.03600,0.92120,0.56540
2021-12-31,1049.00000,576.00000,473.00000,59.00000,222.00000,,287.00000,186.00000,-74.00000,111.00000,57.00000,54.00000,55.00000,,19.00000,372.00000,186.00000,204.95400,206.79500,0.09000,0.09000,1.29940,0.76670,3.31250,45.09060,17.73120,17.73120,10.58150,1.81120,0.09270,3.14750,1.16170,77.47380,2.79050,-1.34210,0.48580,0.65100,9.67660,1.9163,1.6065
