Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,15.42500,1.56100,13.86400,37.05400,22.80800,59.86200,-45.99800,9.50500,-36.49300,-36.49300,-36.49300,-36.49300,-45.03900,-45.99800,166.99300,166.99300,-0.22000,-0.22000,13.00950,0.16150,0.19260,89.88010,-298.20420,-298.20420,-236.58350,-236.58350,0.03150,0.64910,0.51020,176.41170,-10.36670,-10.36670,-7.44190,-8.69220,2.24710,-0.2165,-0.217
2024-06-30,16.44100,1.50900,14.93200,28.85700,29.66500,58.52200,-43.59000,-0.18700,-43.77700,-43.77700,-43.77700,-43.77700,-42.63400,-43.59000,165.82500,165.82500,-0.26000,-0.26000,16.63500,0.15090,0.17770,90.82170,-265.12990,-265.12990,-266.26730,-266.26720,0.03180,0.59250,0.54380,165.49360,-11.59060,-11.59060,-8.46600,-9.84140,2.42700,-0.0972,-0.1013
2024-03-31,14.77400,1.32600,13.44800,20.73500,24.33000,45.06500,-31.61700,-33.23100,-64.84800,-64.84800,-64.84800,-64.84800,-30.69700,-31.61700,132.02200,132.02200,-0.49000,-0.49000,21.39370,0.14010,0.16290,91.02480,-214.00430,-214.00430,-438.93320,-438.93320,0.02740,0.51520,0.55650,161.71250,-15.89480,-15.89480,-12.03240,-13.66840,2.63720,-0.25670,-0.25860
2023-12-31,14.80200,1.38600,13.41600,16.19500,17.27000,33.46500,-20.04900,-9.17100,-29.22000,-29.22000,-29.22000,-29.22000,-19.09100,-20.04900,79.82700,85.59700,-0.35000,-0.12000,6.65510,0.45120,0.82220,90.63640,-135.44790,-135.44790,-197.40580,-197.40580,0.05870,0.60130,0.56540,159.17510,-32.06370,-32.06370,-11.59250,-17.59650,0.79270,-0.2593,-0.2643
2023-09-30,15.08100,1.37700,13.70400,15.01900,17.89900,32.91800,-19.21400,18.69800,-0.51600,-0.51600,-0.51600,-0.51600,-18.32400,-19.21400,79.37300,85.14200,-0.01000,-0.25000,4.02830,0.90390,9.40900,90.86930,-127.40530,-127.40530,-3.42150,-3.42150,0.09290,0.61010,0.63930,140.77380,-6.57070,-6.57070,-0.31780,-0.63130,0.09890,-0.0481,-0.0454
2023-06-30,15.18600,1.30400,13.88200,15.09400,19.35800,34.45200,-20.57000,-0.11200,-20.68200,-20.68200,-20.68200,-20.68200,-19.91800,-20.57000,78.04800,78.04800,-0.26000,-0.26000,3.11250,0.94520,17.93550,91.41320,-135.45370,-135.45370,-136.19120,-136.19120,0.12390,0.59170,0.55610,161.84710,-669.96300,-669.97130,-16.87530,-36.68910,0.03900,-0.255,-0.2801
2023-03-31,13.37400,1.21400,12.16000,14.74700,19.96200,34.70900,-22.54900,-7.76900,-30.31800,-30.31800,-30.31800,-30.31800,-22.06600,-22.54900,77.38600,77.38600,-0.39000,-0.39000,3.60630,0.84920,5.63060,90.92270,-168.60330,-168.60330,-226.69360,-226.69360,0.10400,0.53570,0.63310,142.15340,-312.20270,-312.20270,-23.58040,-47.08500,0.12530,-0.25810,-0.30180
2022-12-31,14.07600,1.01200,13.06400,13.54300,18.88200,32.42500,-19.36100,3.81900,-15.54200,-15.54200,-15.54200,-15.54200,-18.87000,-19.36100,76.87500,82.64400,-0.21000,-0.19000,4.12890,0.60420,1.52650,92.81040,-137.54610,-137.54610,-110.41480,-110.41490,0.09430,0.51270,0.66010,136.34910,-43.93000,-43.93000,-10.41070,-17.38770,0.45830,-0.1672,-0.1919
2022-09-30,11.96500,1.07300,10.89200,13.71900,18.71700,32.43600,-21.54400,-2.64400,-24.18800,-24.18800,-24.18800,-24.18800,-21.03500,-21.54400,76.97600,76.97600,-0.31000,-0.31000,4.97510,0.53570,1.15390,91.03220,-180.05850,-180.05850,-202.15630,-202.15630,0.07550,0.69450,0.60420,148.94940,-52.32210,-52.32210,-15.25300,-24.29170,0.60030,-0.1969,-0.2078
2022-06-30,12.26600,1.15500,11.11100,13.10000,17.92700,31.02700,-19.91600,1.15000,-18.76600,-18.76600,-18.76600,-18.76600,-19.36400,-19.91600,76.76400,82.53300,-0.24000,-0.25000,6.13950,0.44470,0.80080,90.58370,-162.36750,-162.36750,-152.99200,-152.99200,0.07090,0.77000,0.59890,150.28370,-28.51850,-28.51850,-10.84300,-15.83660,0.85560,-0.1317,-0.1377
2022-03-31,13.18700,1.30000,11.88700,13.10000,16.62000,29.72000,-17.83300,5.29100,-12.54200,-12.54200,-12.54200,-12.54200,-17.27600,-17.83300,76.74600,82.51500,-0.16000,-0.22000,7.28930,0.39480,0.65240,90.14180,-135.23170,-135.23170,-95.10880,-95.10880,0.07030,0.95730,0.56820,158.38550,-15.71780,-15.71780,-6.68470,-9.51210,1.03950,-0.22540,-0.22880
2021-12-31,12.30900,1.10800,11.20100,12.57800,16.67200,29.25000,-18.04900,14.19900,-3.85000,-3.85000,-3.85000,-3.85000,-17.47900,-18.04900,76.39300,82.16200,-0.05000,-0.26000,7.26350,0.36890,0.58450,90.99840,-146.63260,-146.63260,-31.27800,-31.27790,0.06010,0.88640,0.58240,154.53330,-4.37510,-4.37510,-1.87910,-2.76120,1.14680,-0.208,-0.2159
2021-09-30,12.15300,1.31000,10.84300,12.71900,17.65300,30.37200,-19.52900,22.18600,2.65700,2.65700,2.65700,2.65700,-18.93500,-19.52900,76.55200,85.44700,0.03000,-0.23000,8.10610,0.36780,0.58190,89.22080,-160.69280,-160.69280,21.86290,21.86290,0.05580,1.07200,0.62160,144.79390,3.04210,3.04210,1.22030,1.92310,1.14010,-0.134,-0.1371
2021-06-30,11.71800,1.09600,10.62200,13.85900,16.99400,30.85300,-20.23100,11.75000,-8.48100,-8.48100,-8.48100,-8.48100,-19.62000,-20.23100,76.32400,82.09400,-0.11000,-0.25000,10.04750,0.38500,0.62610,90.64690,-172.64890,-172.64890,-72.37580,-72.37580,0.05080,0.98560,0.62550,143.88630,-10.56860,-10.56860,-3.67610,-6.49950,1.04960,-0.2568,-0.2585
2021-03-31,7.34200,0.89200,6.45000,10.92700,15.75100,26.67800,-20.22800,23.34900,3.12100,3.12100,3.12100,3.12100,-19.58200,-20.22800,76.07100,87.24600,0.04000,-0.24000,8.31480,0.32260,0.57570,87.85070,-275.51080,-275.51080,42.50890,42.50890,0.03020,0.79430,0.53860,167.09210,3.74180,3.74180,1.28420,2.53460,1.09410,-0.19900,-0.20080
2020-12-31,7.34900,0.68000,6.66900,7.62400,13.38800,21.01200,-14.34300,-71.26900,-85.61200,-85.61200,-85.61200,-85.61200,-13.67600,-14.34300,60.75200,60.75200,-1.32000,-1.30000,9.23190,0.35150,0.65090,90.74700,-195.16940,-195.16940,-1164.94800,-1164.94800,0.02810,0.56620,0.59980,150.04490,-112.50670,-112.50670,-32.69340,-72.96190,1.00130,-0.1935,-0.1989
