,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-29,2024-09-30,--,$0.01
1,2024-07-25,2024-06-30,--,$-0.47
2,2024-04-30,2024-03-31,--,$-0.15
3,2024-01-31,2023-12-31,--,$-0.30
4,2023-10-31,2023-09-30,--,$-2.18
5,2023-07-31,2023-06-30,--,$-1.03
6,2023-04-27,2023-03-31,--,$0.09
7,2023-02-02,2022-12-31,--,$0.33
8,2022-10-27,2022-09-30,--,$0.15
9,2022-07-28,2022-06-30,--,$0.06
10,2022-04-28,2022-03-31,--,$0.93
11,2022-01-27,2021-12-31,--,$0.68
12,2021-11-04,2021-09-30,--,$0.36
13,2021-08-06,2021-06-30,--,$1.54
