,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-04,2024-09-30,$1.91,$2.23
1,2024-08-08,2024-06-30,$1.87,$1.84
2,2024-05-08,2024-03-31,$1.15,$1.28
3,2024-02-20,2023-12-31,$1.35,$1.44
4,2023-11-07,2023-09-30,$1.87,$1.82
5,2023-08-08,2023-06-30,$1.70,$1.75
6,2023-05-09,2023-03-31,$1.08,$1.12
7,2023-02-15,2022-12-31,$1.08,$1.26
8,2022-11-07,2022-09-30,$1.75,$1.56
9,2022-08-04,2022-06-30,$1.47,$1.43
10,2022-05-10,2022-03-31,$0.93,$1.03
11,2022-02-16,2021-12-31,$0.81,$0.99
12,2021-11-04,2021-09-30,$1.32,$1.51
13,2021-08-05,2021-06-30,$0.91,$1.22
14,2021-05-10,2021-03-31,$0.63,$0.57
15,2021-02-17,2020-12-31,$0.66,$0.51
16,2020-11-05,2020-09-30,$0.72,$0.66
17,2020-08-06,2020-06-30,$0.28,$0.13
18,2020-05-11,2020-03-31,$0.64,$0.76
19,2020-02-18,2019-12-31,$0.84,$0.92
20,2019-11-05,2019-09-30,$1.29,$1.37
21,2019-08-06,2019-06-30,$1.14,$1.19
22,2019-05-09,2019-03-31,$0.75,$0.84
23,2019-02-15,2018-12-31,$0.83,$0.88
24,2018-11-08,2018-09-30,$1.15,$1.24
25,2018-08-08,2018-06-30,$1.05,$1.11
26,2018-05-10,2018-03-31,$0.60,$0.67
27,2018-02-20,2017-12-31,$0.63,$0.63
28,2017-11-06,2017-09-30,$0.92,$0.95
29,2017-08-02,2017-06-30,$0.77,$0.79
30,2017-05-04,2017-03-31,$0.49,$0.51
31,2017-02-15,2016-12-31,$0.54,$0.56
32,2016-10-27,2016-09-30,$0.79,$0.84
33,2016-08-02,2016-06-30,$0.67,$0.71
34,2016-05-04,2016-03-31,$0.38,$0.35
35,2016-02-18,2015-12-31,$0.48,$0.51
36,2015-10-30,2015-09-30,$0.72,$0.72
37,2015-07-29,2015-06-30,$0.60,$0.62
38,2015-05-06,2015-03-31,$0.38,$0.37
39,2015-02-20,2014-12-31,$0.38,$0.43
