Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,22.35300,1.62400,20.72900,2.43000,-13.06600,15.51200,5.21700,2.91900,8.13600,0.08200,8.05400,8.05400,,2.82400,7.87500,5.21700,7.66900,7.94600,0.37000,0.36000,0.76920,3.33240,23.33920,23.33920,36.39780,12.63370,0.01110,1.80230,1.83150,0.40060,0.41600,57.37480,1.0422,4.41
2024-06-30,20.93600,1.62000,19.31600,2.35600,-11.88700,14.25900,5.05700,1.39400,6.45100,0.05400,6.39700,6.39700,,1.65300,7.68300,5.05700,7.66400,7.84200,0.22000,0.21000,0.78070,3.56000,24.15460,24.15460,30.81300,7.89550,0.01000,1.43950,1.46390,0.30530,0.31570,56.23080,0.887,-0.6716
2024-03-31,18.76800,1.62700,17.14100,3.25500,-14.90400,18.16700,-1.02600,5.95000,4.92400,,4.92400,4.92400,,0.55600,1.01400,-1.02600,7.75400,8.03400,0.07000,0.07000,0.78580,3.66790,-5.46680,-5.46680,26.23620,2.96250,0.00880,1.11110,1.13060,0.23010,0.23800,57.66620,0.41510,-1.39510
2023-12-31,22.44500,1.68600,20.75900,2.93900,-11.46100,14.42300,6.33600,0.06200,6.39800,-0.03200,6.43000,6.43000,,1.69700,8.01400,6.33600,8.41600,8.56600,0.19000,0.20000,0.78980,3.75650,28.22900,28.22900,28.50520,7.56070,0.01020,1.44100,1.46690,0.29280,0.30300,56.64060,1.1089,1.1089
2023-09-30,24.00600,2.11300,21.89300,2.24600,-12.17100,14.43900,7.45400,0.11300,7.56700,,7.56700,7.56700,,2.87000,9.24900,7.45400,8.45700,8.59300,0.34000,0.33000,0.79510,3.87930,31.05060,31.05060,31.52130,11.95530,0.01060,1.68820,1.71940,0.33460,0.34600,53.05090,1.3487,3.1474
2023-06-30,23.62200,1.89000,21.73200,2.34800,-13.91100,16.28200,5.45000,0.24200,5.69200,0.13400,5.55800,5.55800,,0.81700,7.48100,5.45000,8.45200,8.53500,0.10000,0.10000,0.79760,3.93960,23.07170,23.07170,24.09620,3.45860,0.01040,1.25180,1.27590,0.24520,0.25340,52.12500,1.7954,1.0459
2023-03-31,21.05800,1.77300,19.28500,2.97900,-14.85000,17.85200,1.43300,0.85500,2.28800,-0.00500,2.29300,2.29300,,-2.41600,3.69800,1.43300,8.50000,8.50000,-0.28000,-0.28000,0.80390,4.09880,6.80500,6.80500,10.86520,-11.47310,0.00910,0.51900,0.52940,0.09880,0.10180,51.09700,1.07140,0.02220
2022-12-31,23.24100,2.01200,21.22900,2.63700,-21.66600,24.32400,-3.09500,0.48500,-2.61000,0.05600,-2.66600,-2.66600,,-7.43100,-1.78100,-3.09500,8.81200,8.81200,-0.86000,-0.86000,0.80880,4.23060,-13.31700,-13.31700,-11.23020,-31.97370,0.00980,-0.60410,-0.61650,-0.11220,-0.11550,50.67920,1.5411,10.0839
2022-09-30,20.93600,1.66900,19.26700,2.12800,-13.63200,15.78100,3.48600,2.00000,5.48600,,5.48600,5.48600,,0.71300,6.12600,3.48600,8.71300,8.75900,0.08000,0.08000,0.81050,4.27830,16.65080,16.65080,26.20370,3.40560,0.00860,1.22600,1.25150,0.22610,0.23230,50.81520,0.6306,-7.9941
2022-06-30,20.07000,1.67200,18.39800,2.35300,-10.67700,13.05100,5.34700,0.17500,5.52200,,5.52200,5.52200,,0.69000,8.19400,5.34700,8.88800,8.91400,0.08000,0.08000,0.80460,4.11770,26.64180,26.64180,27.51370,3.43800,0.00850,1.23450,1.26900,0.23430,0.24120,50.09250,1.368,1.3461
