Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1080.11900,656.37200,423.74700,224.91600,,224.91600,198.83100,-14.21500,184.61600,37.69200,146.92400,146.92400,146.92400,220.79700,198.83100,34.80110,35.03940,4.22000,4.19000,1.70860,5.00040,-1.25120,39.23150,18.40830,18.40830,17.09220,13.60260,0.60850,9.48950,3.87550,23.22300,-3.69470,-3.68400,8.27710,14.78040,-115.16350,4.9706,4.1901
2024-06-30,1097.73600,660.70500,437.03090,240.90300,-0.02500,240.92810,196.10290,-29.10400,166.99900,25.02100,141.97800,141.97800,141.97800,217.66090,196.10290,34.90500,35.22400,4.07000,4.03000,1.94180,4.59440,-1.27950,39.81200,17.86430,17.86430,15.21300,12.93370,0.59150,9.53690,3.83880,23.44510,-3.64880,-3.63790,7.64970,13.11510,-111.31300,4.2709,3.6049
2024-03-31,1084.64700,662.77700,421.87000,211.32400,-0.13300,211.45690,210.41300,-60.80600,149.60700,23.78300,125.82400,125.82400,125.82400,231.54800,210.41300,34.80000,35.15400,3.62000,3.58000,1.75530,5.15160,-1.24210,38.89470,19.39920,19.39920,13.79320,11.60050,0.62170,8.71090,3.79770,23.69880,-3.13910,-3.13000,7.21160,13.03230,-115.17860,3.51210,2.93800
2023-12-31,1402.97200,863.92710,539.04510,281.84400,,281.84390,257.20120,-51.70600,205.49500,48.20300,157.29200,157.29200,157.29200,284.51920,257.20120,35.08180,35.40130,4.51000,4.47000,1.49320,5.71270,-1.22600,38.42170,18.33260,18.33260,14.64710,11.21130,0.83760,10.41330,4.96080,18.14210,-3.86430,-3.85330,9.39110,18.21150,-117.21320,4.7514,3.4551
2023-09-30,1027.36100,629.19200,398.16890,208.73700,,208.73700,189.43190,-13.85800,175.57400,27.89800,147.67600,147.67600,147.67600,208.97990,189.43190,35.03070,35.35700,4.22000,4.18000,1.41330,6.23990,-1.20430,38.75650,18.43870,18.43870,17.08980,14.37430,0.63440,9.02930,4.10950,21.90030,-3.56570,-3.55570,9.11880,18.68410,-118.74030,5.1125,4.5062
2023-06-30,1024.62700,619.97100,404.65590,209.25300,,209.25300,195.40300,-57.35900,138.04400,28.66400,109.38000,109.38000,109.38000,215.25000,195.40300,35.19900,35.49200,3.11000,3.08000,1.46040,6.35470,-1.20010,39.49300,19.07060,19.07060,13.47260,10.67510,0.64190,9.44690,3.94050,22.83970,-2.62520,-2.61780,6.85270,14.05710,-118.72250,3.615,3.0779
2023-03-31,1024.39800,638.85100,385.54690,207.91500,-0.14900,208.06400,177.48300,-44.15600,133.32700,28.55700,104.77000,104.77000,104.77000,196.94500,177.48300,35.39200,35.70900,2.96000,2.93000,1.48780,6.16740,-1.20680,37.63650,17.32560,17.32560,13.01520,10.22750,0.62410,9.22160,3.95270,22.76920,-2.52350,-2.51640,6.38300,13.03990,-117.51410,3.21160,2.67860
2022-12-31,1392.23100,880.36410,511.86730,284.22200,,263.04890,248.81860,-59.03300,189.78500,31.48300,158.30200,158.30200,158.30200,274.75160,248.81840,35.72430,36.09380,4.46000,4.42000,1.47340,6.38190,-1.19890,36.76590,17.87190,17.87190,13.63170,11.37040,0.86890,10.79270,5.40690,16.64540,-3.77890,-3.76840,9.88020,20.33800,-118.26840,4.0138,4.1359
2022-09-30,1068.59600,686.74600,381.85000,205.39800,,205.39800,176.45200,-44.60400,131.84800,31.34400,100.50400,100.50400,100.50400,196.69100,176.45200,35.69300,36.06200,2.82000,2.79000,1.42790,6.52870,-1.19380,35.73380,16.51250,16.51250,12.33840,9.40520,0.64900,9.46110,4.40160,20.44720,-2.32830,-2.31970,6.10440,12.87280,-121.94320,4.9284,4.4278
2022-06-30,1065.18200,678.91700,386.26500,208.15100,,208.15100,178.11400,-44.63200,133.48200,30.98900,102.49300,102.49300,102.49300,197.54300,178.11400,35.91500,36.29600,2.85000,2.82000,1.46990,6.16550,-1.20690,36.26280,16.72150,16.72150,12.53140,9.62210,0.63760,9.67100,3.87400,23.23180,-2.45180,-2.44240,6.13500,12.66490,-116.44310,2.0643,1.5062
2022-03-31,1011.14900,642.52500,368.62400,204.08300,,204.08300,164.54100,-46.82300,117.71800,26.75400,90.96400,90.96400,90.96400,184.83600,164.54100,36.00100,36.43500,2.53000,2.50000,1.44790,6.22580,-1.20460,36.45600,16.27270,16.27270,11.64200,8.99610,0.60400,8.26810,4.09410,21.98290,-2.16650,-2.15820,5.43390,11.32170,-116.50920,2.16250,1.82060
2021-12-31,1343.21300,837.01210,506.20100,283.51290,,283.51290,222.68800,-26.51900,196.16900,40.48400,155.68500,155.68500,155.68500,247.13100,222.68790,37.19830,37.69140,4.29000,4.24000,1.45670,6.22860,-1.20450,37.68580,16.57880,16.57870,14.60450,11.59050,0.80340,12.24990,5.26080,17.10780,-3.69840,-3.68520,9.31230,19.33730,-116.48500,4.3054,3.1716
2021-09-30,997.99000,612.79000,385.20000,204.92000,,204.92000,180.28000,-45.47500,134.80500,14.40300,120.40200,120.40200,120.40200,198.19000,180.28000,36.62800,37.13000,3.29000,3.24000,1.72040,5.65230,-1.22820,38.59760,18.06430,18.06430,13.50770,12.06450,0.56560,9.49130,4.17730,21.54490,-2.91710,-2.90650,6.82410,13.57110,-113.43370,5.3025,4.8082
2021-06-30,1032.47200,624.78200,407.69010,216.78800,,216.78790,190.90210,-45.80900,145.09300,28.47400,116.61900,116.61900,116.61900,211.31310,190.90210,37.59000,38.12300,3.10000,3.06000,1.76940,5.67230,-1.22730,39.48680,18.48980,18.48980,14.05300,11.29510,0.59960,10.55700,4.37570,20.56800,-2.81650,-2.80630,6.77310,13.15950,-112.35060,3.8505,3.403
2021-03-31,983.69800,594.54700,389.15100,202.61300,,202.61300,186.53800,-36.90000,149.63800,31.87700,117.76100,117.76100,117.76100,204.20600,186.53800,38.70000,39.20800,3.04000,3.00000,1.84480,4.67410,-1.27310,39.56000,18.96290,18.96290,15.21180,11.97130,0.59160,9.32260,4.17190,21.57270,-3.63900,-3.62220,7.08200,13.37010,-83.36550,3.89850,3.47610
2020-12-31,1356.56700,821.30290,535.26420,291.22000,,291.22010,244.04420,-54.47900,189.56500,37.66800,151.89700,151.89700,151.89700,266.63920,244.04410,38.97400,39.64100,3.90000,3.84000,1.84650,5.04650,-1.24800,39.45720,17.98980,17.98980,13.97390,11.19720,0.86560,12.31650,5.54700,16.22510,-4.60240,-4.58150,9.69250,18.62370,-84.91320,5.6457,4.6966
2020-09-30,967.71900,605.73800,361.98100,199.80000,,199.80000,162.18100,-38.40800,123.77300,24.64400,99.12900,99.12900,99.12900,178.78600,162.18100,39.24600,39.79200,2.53000,2.49000,1.95800,4.77540,-1.27850,37.40560,16.75910,16.75910,12.79020,10.24360,0.59700,9.24800,4.21840,21.33500,-3.08670,-3.07230,6.11550,11.65340,-81.52750,3.9789,3.5417
2020-06-30,920.02300,562.93200,357.09100,193.50800,,193.50800,163.58300,-39.08700,124.49600,5.82800,118.66800,118.66800,118.66800,179.62400,163.58300,39.05800,39.74600,3.04000,2.99000,2.01600,4.88200,-1.27070,38.81330,17.78030,17.78030,13.53180,12.89840,0.58170,8.42080,3.96370,22.70620,-3.61470,-3.59820,7.50260,14.03240,-83.43470,2.9235,2.5156
2020-03-31,873.10200,532.94500,340.15700,184.32300,,184.32300,155.83400,-38.53800,117.29600,-4.30600,121.60200,121.60200,121.60200,171.15700,155.83400,38.66600,39.63300,3.14000,3.07000,1.75680,6.07050,-1.21000,38.95960,17.84830,17.84830,13.43440,13.92760,0.62820,10.87420,3.98310,22.59520,-3.58480,-3.56890,8.74910,18.17650,-86.89010,2.40600,1.96530
2019-12-31,1150.35200,703.06390,447.28800,243.33710,,243.33710,203.95090,-46.68100,157.27000,27.94300,129.32700,129.32700,129.32700,224.35890,203.95100,40.76600,41.92300,3.20000,3.12000,1.73550,6.21250,-1.20450,38.88270,17.72940,17.72940,13.67150,11.24240,0.83230,13.27660,5.47110,16.45010,-3.78620,-3.76950,9.35730,19.73570,-87.73200,4.1328,3.1677
2019-09-30,820.81200,504.56100,316.25100,173.22200,,173.22200,143.02900,-32.78400,110.24500,23.87200,86.37300,86.37300,86.37300,157.25100,143.02900,40.95400,42.04000,2.11000,2.05000,1.43700,7.22680,-1.17280,38.52900,17.42530,17.42530,13.43120,10.52290,0.70740,9.89140,4.42720,20.32900,-2.94220,-2.92870,7.44420,18.32060,-71.77800,2.9491,2.5811
2019-06-30,811.64700,494.97600,316.67100,177.74800,,177.74800,138.92300,-32.94400,105.97900,13.62000,92.35900,92.35900,92.35900,154.08000,138.92300,41.02300,42.23700,2.25000,2.19000,1.55830,6.68680,-1.18820,39.01590,17.11620,17.11620,13.05730,11.37920,0.68950,11.17810,4.43760,20.28140,-3.18010,-3.16530,7.84590,18.08470,-70.43770,2.4736,2.3477
2019-03-31,835.96300,513.67400,322.28900,178.78500,,178.78500,143.50400,-34.36100,109.14300,16.49300,92.65000,92.65000,92.65000,158.39500,143.50400,40.86600,42.20200,2.27000,2.20000,1.43330,7.29460,-1.17090,38.55300,17.16630,17.16630,13.05600,11.08300,0.72800,11.24800,4.30770,20.89300,-3.11410,-3.09860,8.06860,19.60210,-72.41660,2.29840,2.00880
