,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-29,2024-09-30,$0.78,$0.83
1,2024-07-30,2024-06-30,$0.92,$1.00
2,2024-05-07,2024-03-31,$1.03,$0.97
3,2024-02-06,2023-12-31,$1.09,$1.07
4,2023-10-31,2023-09-30,$1.37,$1.15
5,2023-08-01,2023-06-30,$1.17,$0.89
6,2023-05-02,2023-03-31,$1.33,$1.66
7,2023-02-07,2022-12-31,$1.65,$1.59
8,2022-11-01,2022-09-30,$1.94,$2.59
9,2022-08-02,2022-06-30,$2.20,$2.61
10,2022-05-03,2022-03-31,$1.41,$1.92
11,2022-02-08,2021-12-31,$1.18,$1.23
12,2021-11-02,2021-09-30,$0.96,$0.99
13,2021-08-03,2021-06-30,$0.61,$0.83
14,2021-04-27,2021-03-31,$0.43,$0.77
15,2021-02-02,2020-12-31,$0.12,$0.03
16,2020-10-27,2020-09-30,$-0.09,$0.03
17,2020-08-04,2020-06-30,$-0.99,$-1.98
18,2020-04-28,2020-03-31,$0.28,$0.24
19,2020-02-04,2019-12-31,$0.65,$0.76
20,2019-10-29,2019-09-30,$0.53,$0.66
21,2019-07-30,2019-06-30,$0.78,$0.83
22,2019-04-30,2019-03-31,$0.68,$0.70
23,2019-02-05,2018-12-31,$0.78,$1.04
24,2018-10-30,2018-09-30,$0.86,$1.15
25,2018-07-31,2018-06-30,$0.85,$0.85
26,2018-05-01,2018-03-31,$0.67,$0.78
27,2018-02-06,2017-12-31,$0.66,$0.64
28,2017-10-31,2017-09-30,$0.50,$0.57
29,2017-08-01,2017-06-30,$0.11,$0.21
30,2017-05-02,2017-03-31,$0.38,$0.46
31,2017-02-07,2016-12-31,$0.16,$0.13
32,2016-11-01,2016-09-30,$0.22,$0.30
33,2016-07-26,2016-06-30,$0.26,$0.23
34,2016-04-26,2016-03-31,$-0.26,$0.17
35,2016-02-02,2015-12-31,$0.14,$0.06
36,2015-10-27,2015-09-30,$0.33,$0.60
37,2015-07-28,2015-06-30,$0.55,$0.43
38,2015-04-28,2015-03-31,$0.24,$0.85
39,2015-02-03,2014-12-31,$0.82,$0.74
