Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2094.91400,1744.54000,350.37400,21.99000,52.77600,35.91700,38.84900,311.52500,-867.87200,-556.34700,63.77100,-620.11800,,-620.11800,39.58200,-512.36700,246.33690,311.52500,517.40000,519.80000,-0.98960,-0.98960,2.91860,0.13710,0.17420,16.72500,14.87050,14.87050,-26.55700,-24.45770,0.06420,0.97980,1.25850,71.51510,-3.26740,-3.34760,-1.90190,-2.81940,36.94540,0.2097,0.0437
2024-06-30,2830.00100,1980.92800,849.07350,32.15080,63.57090,-47.49550,143.21700,705.85620,-225.05560,480.80060,199.48110,281.31950,,281.31950,,265.24410,1185.82400,705.85620,518.80000,523.80000,0.51150,0.50420,1.47570,0.16200,0.21150,30.00260,24.94190,24.94190,16.98940,9.37260,0.06590,0.79970,1.81150,49.68240,1.23310,1.27910,0.65490,1.03330,43.90530,1.849,0.5278
2024-03-31,2956.30400,2000.76900,955.53580,31.13460,48.92580,-139.36440,219.42500,736.11080,-186.80760,549.30330,229.06170,320.24160,,320.24160,,254.26590,1203.13000,736.11080,517.70000,524.10000,0.49100,0.48500,1.48600,0.16700,0.21820,32.32200,24.89970,24.89970,18.58070,8.60080,0.06840,0.88230,1.70940,52.65050,1.40360,1.45660,0.74070,1.16920,44.04440,0.05940,-1.04810
2023-12-31,3022.50900,2112.18500,910.32470,52.19090,69.90870,-124.96760,247.06700,663.25680,-151.23840,512.01920,219.35390,292.66540,,292.66550,-0.04160,356.85840,1062.99200,663.25720,517.80000,525.30000,0.67980,0.67980,1.09730,0.17540,0.23090,30.11820,21.94390,21.94390,16.94020,11.80670,0.07260,0.96780,1.86300,48.30810,1.39640,1.45330,0.70310,1.15140,40.51560,1.5769,0.0588
2023-09-30,2682.33500,2062.99000,619.34420,51.42570,54.40690,-95.39840,201.23200,418.11300,20.86840,438.98170,239.24130,199.74040,,199.74040,,205.70280,813.65770,418.11300,519.80000,527.10000,0.39500,0.38760,1.20280,0.18310,0.24310,23.08980,15.58770,15.58770,16.36570,7.66880,0.06570,0.93580,1.95280,46.08780,0.94620,0.98510,0.48920,0.77300,40.59450,1.038,-0.4536
2023-06-30,2617.43200,1568.67400,1048.75800,43.88420,60.99160,-159.17320,264.04900,784.70900,-185.95000,598.75900,249.91680,348.84220,,348.84220,,379.33800,1107.23300,784.70900,517.80000,525.60000,0.72890,0.72150,1.29320,0.18360,0.24220,40.06820,29.98010,29.98010,22.87580,14.49280,0.06630,0.71590,2.52800,35.60100,1.69770,1.76870,0.88340,1.38610,39.53720,1.599,-0.1896
2023-03-31,2797.87200,1566.36500,1231.50700,37.69920,49.52640,226.93440,-139.70900,1371.21600,0.73920,1371.95500,484.17600,887.77920,,887.77920,-19.21920,842.68800,1683.89800,1371.21600,514.10000,522.30000,1.64100,1.61150,1.27790,0.19230,0.25600,44.01590,49.00930,49.00930,49.03570,30.11890,0.07040,0.76250,2.10160,42.82430,4.37050,4.55560,2.23410,3.53010,39.46610,1.54550,-0.25330
2022-12-31,1237.01200,687.94710,549.06510,52.93510,61.52140,-314.64830,429.10390,119.96110,968.15330,1088.11400,337.87700,750.23680,,750.23710,,148.69120,339.51900,119.96110,526.70000,535.90000,0.37290,0.37470,1.41420,0.19810,0.27030,44.38640,9.69760,9.69760,87.96310,12.02020,0.03070,0.33310,0.99330,90.60550,3.67900,3.84100,1.86280,2.95010,39.69680,1.1137,-0.691
2022-09-30,3577.38800,2136.16600,1441.22200,51.33540,41.37480,-333.29700,426.00700,1015.21500,-1073.44600,-58.23120,111.86520,-170.09640,,-170.09640,,-149.40900,1377.72400,1015.21500,522.40000,522.40000,-0.28350,-0.28350,1.65140,0.20930,0.27810,40.28700,28.37870,28.37870,-1.62780,-4.17650,0.09280,1.07940,2.61570,34.40780,-0.84910,-0.88720,-0.44110,-0.67140,39.10270,2.822,1.087
2022-06-30,4531.80000,1956.96700,2574.83300,41.50430,39.15500,-292.09630,372.75600,2202.07700,-116.68190,2085.39500,765.08870,1320.30700,,1320.30700,,1311.69300,2553.12000,2202.07700,536.40000,545.90000,2.44300,2.40400,1.81560,0.19890,0.26080,56.81700,48.59170,48.59170,46.01690,28.94420,0.11660,1.03820,2.80790,32.05290,6.41240,6.69180,3.39680,5.13680,38.88580,4.1687,2.6117
2022-03-31,3973.26700,1945.57400,2027.69300,44.21760,39.48000,92.38320,-8.68500,2036.37800,-101.85840,1934.52000,704.32320,1230.19700,,1230.19700,,1240.46200,2390.90900,2036.37800,535.80000,546.90000,2.31350,2.26620,1.92170,0.22530,0.29620,51.03340,51.25200,51.25200,48.68840,31.22020,0.10310,1.05710,2.22160,40.51070,6.23920,6.52290,3.19110,4.83360,36.54020,3.35390,2.10210
2021-12-31,3508.37800,1852.05400,1656.32400,42.87560,46.97420,21.11700,68.73200,1587.59200,175.32430,1762.91600,546.64670,1216.26900,,1216.26900,,1187.56600,1914.07000,1587.59200,532.30000,540.30000,2.23650,2.19650,1.62310,0.23150,0.31020,47.21050,45.25140,45.25150,50.24870,33.84940,0.09280,0.97120,2.21290,40.67080,6.41210,6.72050,3.21810,4.92770,35.50720,3.1153,1.485
2021-09-30,3153.76800,1833.47500,1320.29300,46.86960,30.98160,-46.86960,124.72100,1195.57200,-119.95440,1075.61800,408.32160,667.29600,,667.29600,,648.23040,1523.14800,1195.57200,532.50000,540.30000,1.21540,1.19950,1.41050,0.24150,0.32700,41.86400,37.90930,37.90930,34.10580,20.55420,0.08830,0.98840,2.16230,41.62220,3.77490,3.96990,1.86930,2.86320,33.16510,2.1313,0.6791
2021-06-30,2082.72400,1521.74000,560.98390,35.82480,28.49700,-57.80820,122.13000,438.85390,-56.99400,381.85980,170.16780,211.69200,,211.69200,,211.69200,749.33110,438.85390,532.00000,539.60000,0.39900,0.39080,1.26200,0.24580,0.33990,26.93510,21.07120,21.07120,18.33460,10.16420,0.05980,0.85890,2.07290,43.41670,1.22530,1.29120,0.60780,0.92410,32.45020,0.8921,-0.7256
2021-03-31,2011.62100,1495.09100,516.52920,29.22260,32.38180,21.32460,40.28000,476.24930,-80.55960,395.68980,165.06820,230.62160,,230.62160,,240.88900,774.79370,476.24930,531.30000,538.40000,0.45020,0.45020,1.15800,0.23320,0.31850,25.67730,23.67490,23.67490,19.67020,11.97490,0.06110,0.95900,1.92810,46.67850,1.38960,1.46540,0.70000,1.06550,31.22060,0.85820,-0.41660
2020-12-31,1946.31900,1566.76600,379.55320,42.34280,38.58710,-229.24970,310.17900,69.37390,-485.96640,-416.59230,-58.51900,-358.07330,,-358.07330,,-350.60690,367.81600,69.37420,534.40000,534.40000,-0.66490,-0.66490,1.23270,0.22870,0.30210,19.50110,3.56440,3.56440,-21.40410,-18.01380,0.06320,1.12120,1.96630,45.77220,-2.31700,-2.44540,-1.16200,-1.78660,29.10660,0.8226,-0.4603
2020-09-30,1719.85400,1501.40000,218.45370,20.26890,19.51820,-95.33890,135.12600,83.32780,-50.29690,33.03080,14.26330,18.76750,,18.76750,,45.79270,412.82260,83.32780,531.00000,534.60000,0.08260,0.08260,1.34100,0.21180,0.27250,12.70190,4.84500,4.84500,1.92060,2.66260,0.05690,1.05370,2.04550,43.99830,0.11620,0.12260,0.06210,0.09160,30.39830,0.574,-0.3263
2020-06-30,1240.98000,1140.69200,100.28850,18.03750,17.31600,-189.03300,224.38600,-124.09800,-56.99850,-181.09650,-47.61900,-133.47750,,-133.47750,,-107.50350,93.30540,-124.09800,531.00000,531.00000,-0.20200,-0.20200,1.51740,0.19950,0.25150,8.08140,-10.00000,-10.00000,-14.59300,-8.66280,0.04380,0.79890,2.31490,38.87790,-0.85660,-0.90340,-0.47150,-0.68570,29.34640,0.4045,-0.6626
2020-03-31,1772.52900,1475.74000,296.78860,25.35380,23.11670,-27.59090,76.06200,220.72720,-504.09320,-283.36600,-51.45330,-231.91270,,-231.91270,,-232.65840,502.60180,220.72720,544.40000,544.40000,-0.42500,-0.42500,1.35070,0.17160,0.21620,16.74380,12.45270,12.45270,-15.98650,-13.12580,0.06130,1.05550,2.19280,41.04330,-1.40820,-1.48460,-0.80210,-1.16650,31.01470,0.38220,-0.73830
2019-12-31,2011.21900,1660.15600,351.06310,29.40030,32.57050,-140.17570,202.14700,148.91690,-1929.89600,-1780.97900,-383.87130,-1397.10800,,-1397.10800,,-1382.15000,456.84480,148.91660,559.80000,559.80000,-2.45560,-2.44800,1.61920,0.15770,0.18850,17.45530,7.40430,7.40430,-88.55220,-68.72200,0.06780,1.11200,2.30670,39.01730,-8.39860,-8.83950,-4.71130,-7.07410,30.39460,1.047,-0.1376
2019-09-30,2299.31600,1703.08500,596.23110,33.33440,26.51600,-81.06320,140.91300,455.31750,-43.18320,412.13440,129.54960,282.58480,,282.58480,,279.55440,793.23430,455.31750,556.70000,561.90000,0.50000,0.50000,2.08460,0.14820,0.17530,25.93080,19.80230,19.80230,17.92420,12.15820,0.07260,1.06840,2.16010,41.66390,1.54030,1.61420,0.89200,1.31200,33.10960,1.4903,0.3408
2019-06-30,2346.28300,1560.45000,785.83280,19.44020,32.15110,-148.04460,199.63600,586.19690,-309.54780,276.64900,89.72400,186.92500,,186.92500,,172.71870,879.82260,586.19690,563.20000,569.60000,0.30660,0.30660,2.46730,0.14810,0.17500,33.49270,24.98410,24.98410,11.79100,7.36140,0.07610,1.01360,2.15520,41.75910,1.04360,1.09400,0.60660,0.88910,31.94430,1.4717,0.684
2019-03-31,2336.64400,1552.74700,783.89660,18.80750,30.09200,-11.28450,60.18400,723.71250,15.79830,739.51090,255.02970,484.48120,,484.48120,,473.94900,1004.32000,723.71250,567.70000,574.40000,0.83510,0.82750,2.95390,0.17450,0.21140,33.54800,30.97230,30.97230,31.64840,20.28330,0.07380,1.00880,1.90320,47.28910,2.68120,2.81140,1.52950,2.21330,31.95880,0.68110,0.04980
