,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-04,2024-08-31,$-0.46,$-0.53
1,2024-08-26,2024-05-31,--,$-0.15
2,2024-08-09,2023-08-31,--,$-0.41
3,2023-08-31,2023-05-31,$-0.07,$-0.89
4,2023-06-01,2023-02-28,--,$-0.22
5,2023-03-16,2022-11-30,--,$-0.24
6,2022-10-06,2022-08-31,$-0.12,$-0.32
7,2022-08-10,2022-05-31,$-0.02,$-0.01
8,2022-04-05,2022-02-28,$0.00,$-0.08
9,2022-01-05,2021-11-30,$-0.08,$-0.25
10,2021-09-29,2021-08-31,$-0.11,$-0.23
11,2021-07-28,2021-05-31,$-0.03,$0.07
12,2021-04-07,2021-02-28,$0.02,$-0.09
13,2021-01-06,2020-11-30,$0.03,$0.02
14,2020-10-06,2020-08-31,$-0.11,$-0.11
15,2020-08-11,2020-05-31,$0.03,$0.05
16,2020-03-31,2020-02-29,$0.01,$0.04
17,2020-01-02,2019-11-30,$-0.06,$-0.16
18,2019-10-01,2019-08-31,$-0.16,$-0.16
19,2019-07-30,2019-05-31,--,$0.12
20,2019-04-03,2019-02-28,$0.03,$0.04
21,2019-01-03,2018-11-30,$-0.02,$0.00
22,2018-10-02,2018-08-31,$0.00,$0.01
23,2018-07-31,2018-05-31,$0.22,$0.24
24,2018-04-03,2018-02-28,$0.09,$0.09
25,2018-01-03,2017-11-30,$0.01,$0.02
26,2017-09-26,2017-08-31,$0.06,$0.08
27,2017-07-25,2017-05-31,$0.09,$0.09
28,2017-04-04,2017-02-28,$0.12,$0.13
29,2017-01-04,2016-11-30,$0.06,$0.05
30,2016-09-27,2016-08-31,$0.10,$0.12
31,2016-07-26,2016-05-31,$0.15,$0.17
32,2016-03-29,2016-02-29,$0.03,$0.01
33,2016-01-05,2015-11-30,$0.06,$0.07
34,2015-09-29,2015-08-31,$0.13,$0.11
35,2015-07-28,2015-05-31,$0.19,$0.15
36,2015-03-31,2015-02-28,$0.17,$0.17
37,2015-01-06,2014-11-30,--,$0.12
