,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-28,2024-09-30,$-1.77,$-2.05
1,2024-08-13,2024-06-30,$-2.05,$-2.25
2,2024-05-07,2024-03-31,--,$-1.06
3,2024-03-05,2023-12-31,$-3.97,$-3.20
4,2023-11-06,2023-09-30,$-2.66,$-6.26
5,2023-08-08,2023-06-30,$-1.20,$1.80
6,2023-05-08,2023-03-31,$-1.20,$-0.80
7,2023-03-15,2022-12-31,$-1.80,$-2.60
8,2022-12-19,2022-09-30,$-0.80,$-2.40
9,2022-08-08,2022-06-30,$-1.40,$-2.00
10,2022-05-11,2022-03-31,$-1.40,$2.40
11,2022-03-10,2021-12-31,--,$-147.80
