Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,75.92300,27.54000,48.38300,6.99600,7.67400,13.99100,34.39200,-9.26900,25.12300,25.12300,25.12300,23.12300,34.39200,34.39200,106.77400,106.77400,0.22000,0.22000,1.34260,0.34230,0.59340,63.72640,45.29850,45.29850,33.09010,30.45590,0.05630,,,,,3.04390,1.86370,2.00200,,0.2322,0.2322
2024-06-30,78.54800,29.96700,48.58100,6.59200,6.61500,14.11500,34.46600,-6.87100,27.59500,27.59500,27.59500,25.59500,34.46600,34.46600,106.76800,106.76800,0.24000,0.24000,2.11430,0.36630,0.60820,61.84880,43.87890,43.87890,35.13140,32.58520,0.05870,,,,,3.41720,2.06260,2.16550,,0.3885,0.3885
2024-03-31,81.66900,28.17200,53.49700,6.48000,2.26500,18.56800,34.92900,-9.63100,25.29800,25.29800,25.29800,23.29800,34.92900,34.92900,110.39400,110.39400,0.21000,0.21000,2.54570,0.38570,0.66610,65.50470,42.76900,42.76900,30.97630,28.52740,0.06040,,,,,3.20800,1.87240,1.97070,,0.32520,0.32520
2023-12-31,82.28900,25.17900,57.11000,6.22700,0.55300,19.89000,37.22000,-9.60900,27.61100,27.61100,27.61100,25.61100,37.22000,37.22000,113.61900,113.61900,0.22000,0.22000,2.63260,0.37840,0.64000,69.40170,45.23080,45.23080,33.55370,31.12320,0.06140,,,,,3.48400,2.06080,2.16570,,0.3301,-1.2395
2023-09-30,64.65000,27.69800,36.95200,5.89900,3.31600,16.31800,20.63400,-5.58900,15.04500,15.04500,15.04500,13.04500,20.63400,20.63400,111.60400,111.60400,0.12000,0.12000,2.01940,0.35200,0.57050,57.15700,31.91650,31.91650,23.27150,20.17790,0.05150,,,,,1.94770,1.19910,1.26210,,0.2028,0.2028
2023-06-30,70.61700,30.16600,40.45100,5.74800,,18.91500,21.53600,-6.15200,15.38400,15.38400,15.38400,13.38400,21.53600,21.53600,112.94900,112.94900,0.12000,0.12000,1.58510,0.34360,0.58260,57.28220,30.49690,30.49690,21.78510,18.95290,0.05630,,,,,2.01100,1.22640,1.32000,,0.2665,0.2665
2023-03-31,66.84500,27.82400,39.02100,5.88900,4.63700,14.26300,24.75800,-5.44700,19.31100,19.31100,19.31100,17.31100,24.75800,24.75800,118.40800,118.40800,0.15000,0.15000,2.09760,0.33770,0.53960,58.37540,37.03790,37.03790,28.88920,25.89720,0.05390,,,,,2.50450,1.55690,1.65860,,0.27620,0.27620
2022-12-31,86.65700,24.48300,62.17400,5.81800,,22.42500,39.74900,-4.87600,34.87300,34.87300,34.87300,32.87300,39.74900,39.74900,120.65400,120.65400,0.27000,0.27000,1.72700,0.32450,0.53680,71.74720,45.86930,45.86930,40.24260,37.93460,0.06960,1.41330,13.33800,6.74760,4.51800,4.51770,2.79900,3.05170,6.49390,0.4522,-0.9265
2022-09-30,93.71400,21.26800,72.44600,5.41300,,18.36000,54.08600,-3.09900,50.98700,50.98700,50.98700,48.98700,54.08600,54.08600,119.48000,119.48000,0.41000,0.41000,2.19720,0.35480,0.60990,77.30540,57.71390,57.71390,54.40700,52.27290,0.07500,,,,,6.82590,4.07850,4.40380,,0.3289,0.3289
2022-06-30,91.60100,19.72500,71.87600,5.16000,,17.38800,54.48800,-4.15900,50.32900,50.32900,50.32900,48.09700,54.48800,54.48800,121.62600,121.62600,0.40000,0.40000,1.99330,0.36190,0.62810,78.46640,59.48410,59.48410,54.94370,52.50710,0.07650,,,,,7.11450,4.20130,4.53960,,0.5271,0.5271
