,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-13,2024-09-30,$-0.60,$-0.78
1,2024-08-12,2024-06-30,$-0.38,$-0.49
2,2024-05-14,2024-03-31,$-0.80,$-0.34
3,2024-03-28,2023-12-31,$-0.28,$-0.54
4,2023-11-09,2023-09-30,--,$-0.36
5,2023-08-09,2023-06-30,--,$-0.46
6,2023-05-05,2023-03-31,--,$-0.35
7,2023-03-16,2022-12-31,--,$-0.64
8,2022-11-14,2022-09-30,--,$-0.75
9,2022-08-05,2022-06-30,--,$-0.74
10,2022-05-12,2022-03-31,--,$-0.96
11,2022-03-28,2021-12-31,--,$-0.66
12,2021-11-15,2021-09-30,--,$-0.65
13,2021-08-16,2021-06-30,--,$-0.46
14,2021-05-12,2021-03-31,--,$-0.37
15,2021-03-25,2020-12-31,--,$-0.40
16,2020-11-17,2020-09-30,--,$-2.54
