Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,102.14100,45.52200,56.61900,45.87300,45.87300,10.74600,10.74600,3.15900,7.58700,7.58700,7.58700,17.61600,17.70000,0.43000,0.43000,0.18170,0.22200,19.39890,13.69620,0.00820,1.24870,1.34900,0.11170,1.02180,34.56670,1.4004,1.3121
2024-06-30,100.79300,44.19600,56.59700,47.03700,47.03700,9.56000,9.56000,2.03000,7.53000,7.53000,7.53000,17.74700,17.79200,0.42000,0.42000,0.18650,0.22920,18.14520,14.29220,0.00810,1.27990,1.38710,0.11580,1.04130,33.30250,0.0487,-0.0226
2024-03-31,97.89500,44.81900,53.07600,40.66800,40.66800,12.40800,12.40800,3.77700,8.63100,8.63100,8.63100,17.71200,17.80500,0.49000,0.48000,0.18980,0.43950,23.65730,16.45600,0.00820,1.48200,1.60830,0.13470,1.20070,32.78790,1.07320,1.01110
2023-12-31,97.76800,43.50300,54.26500,42.64200,42.64200,11.62300,11.62300,3.02400,8.59900,8.59900,8.59900,17.85000,18.05000,0.49000,0.48000,0.18980,0.92610,23.60530,17.46380,0.00760,1.47320,1.59930,0.13280,1.19370,32.90200,0.0644,0.0106
2023-09-30,97.84300,41.97400,55.86900,43.26900,43.26900,12.60000,12.60000,3.84500,8.75500,8.75500,8.75500,17.85700,18.01000,0.49000,0.49000,0.19680,1.08690,25.19350,17.50550,0.00770,1.56630,1.70770,0.13420,1.25810,31.37210,1.383,1.3316
2023-06-30,93.42700,35.93100,57.49600,39.38800,39.38800,18.10800,18.10800,4.96300,13.14500,13.14500,13.14500,17.93100,18.07900,0.73000,0.73000,0.19540,1.10170,32.45160,23.55740,0.00860,2.32630,2.53550,0.20290,1.87180,31.58930,0.2998,0.2588
2023-03-31,88.55000,26.51300,62.03700,37.08700,37.08700,24.95000,24.95000,6.59500,18.35500,18.35500,18.35500,17.84100,18.26300,1.03000,1.01000,0.19850,0.93020,41.22330,30.32680,0.00930,3.30750,3.61330,0.28330,2.65090,30.80530,2.13530,2.09980
2022-12-31,81.01400,16.16200,64.85200,35.34200,35.34200,29.51000,29.51000,8.93100,20.57900,20.57900,20.57900,18.16200,18.56800,1.15000,1.12000,0.20530,0.97040,46.89930,32.70560,0.00990,3.86110,4.23740,0.32390,3.06850,29.92080,0.6714,0.6452
2022-09-30,71.39600,9.48800,61.90800,34.15900,34.15900,27.74900,27.74900,7.62300,20.12600,20.12600,20.12600,18.07200,18.42100,1.11000,1.09000,0.21110,0.33030,45.26090,32.82720,0.01010,3.90410,4.30210,0.33060,3.08000,28.76590,1.9652,1.8752
2022-06-30,67.02800,5.62700,61.40100,34.10800,34.10800,27.29300,27.29300,7.19300,20.10000,20.10000,20.10000,18.32600,18.63700,1.10000,1.08000,0.20980,0.26550,45.52480,33.52680,0.00970,3.86300,4.25630,0.32680,3.05250,28.60500,2.135,2.1068
