,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-14,2024-09-30,$0.09,$0.09
1,2024-08-20,2024-06-30,$0.07,$0.01
2,2024-05-23,2024-03-31,$0.00,$-0.08
3,2024-03-28,2023-12-31,$-0.09,$-0.15
4,2023-11-21,2023-09-30,$0.07,$0.01
5,2023-08-31,2023-06-30,$0.10,$0.14
6,2023-05-31,2023-03-31,$0.04,$0.00
7,2023-03-28,2022-12-31,$0.08,$0.05
8,2022-12-01,2022-09-30,$0.01,$0.05
9,2022-09-07,2022-06-30,$0.01,$-0.01
10,2022-06-07,2022-03-31,$-0.07,$-0.03
11,2022-03-23,2021-12-31,$0.04,$0.01
12,2021-12-07,2021-09-30,$0.04,$0.02
13,2021-08-30,2021-06-30,$0.04,$0.10
14,2021-05-25,2021-03-31,$-0.02,$0.05
15,2021-03-26,2020-12-31,$-0.01,$0.00
16,2020-12-01,2020-09-30,$0.01,$0.05
17,2020-08-27,2020-06-30,$0.00,$0.08
18,2020-05-29,2020-03-31,$-0.03,$-0.04
19,2020-03-13,2019-12-31,$0.02,$0.09
20,2019-11-25,2019-09-30,$0.05,$0.17
21,2019-09-16,2019-06-30,$0.02,$0.13
22,2019-06-27,2019-03-31,$-0.11,$-0.14
23,2018-11-19,2018-09-30,$0.01,$0.01
24,2018-09-06,2018-06-30,$0.03,$-0.02
25,2018-06-20,2018-03-31,$0.01,$0.14
26,2018-04-25,2017-12-31,--,$0.04
27,2017-09-27,2017-06-30,$-0.76,$-1.57
28,2017-06-15,2017-03-31,$-1.29,$-1.16
29,2017-03-28,2016-12-31,$-0.80,$-1.26
30,2016-11-29,2016-09-30,$-0.80,$-1.00
31,2016-08-24,2016-06-30,$0.15,$0.25
32,2016-05-23,2016-03-31,$-0.20,$0.30
33,2016-03-08,2015-12-31,$-0.15,$0.35
34,2015-11-17,2015-09-30,$-0.25,$0.40
35,2015-08-25,2015-06-30,$-0.85,$-0.10
36,2015-06-02,2015-03-31,$-0.25,$-0.35
37,2015-03-04,2014-12-31,$-0.75,$-0.75
