Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,35.81900,15.30500,20.51400,10.98800,12.53400,7.98000,-0.68400,7.29600,1.60800,5.68800,5.68800,5.68800,9.52600,7.98000,23.72100,23.74500,0.24000,0.24000,0.46750,0.56470,1.54900,57.27130,22.27870,22.27870,20.36910,15.87980,0.27180,3.06040,29.40790,16.42840,-16.58360,4.31570,7.15170,1.47480,0.4025,0.3324
2024-06-30,35.02100,13.42200,21.59900,11.22100,12.73400,8.86500,-0.54100,8.32400,2.14900,6.17500,6.17500,6.17500,10.37800,8.86500,23.87100,23.91500,0.26000,0.26000,0.37070,0.38960,1.05030,61.67440,25.31340,25.31340,23.76860,17.63230,0.29400,3.38690,26.57260,15.36150,-27.06320,5.18480,9.37690,1.68400,0.2848,0.0641
2024-03-31,35.31300,13.85600,21.45700,11.25000,12.69700,8.76000,-0.56600,8.19400,1.83500,6.35900,6.35900,6.35900,10.20700,8.76000,23.86800,23.96300,0.27000,0.27000,0.40970,0.42730,1.13880,60.76230,24.80670,24.80670,23.20390,18.00750,0.29210,3.16400,28.44530,17.21210,-24.35930,5.25920,9.85680,1.54730,0.50230,0.32960
2023-12-31,38.00100,13.79300,24.20800,11.07000,12.49900,11.70900,-0.24100,11.46800,2.61000,8.85800,8.85800,8.85800,13.13900,11.70900,24.54000,24.67300,0.36000,0.36000,0.67290,0.37580,0.74930,63.70360,30.81230,30.81240,30.17820,23.30990,0.31040,3.03060,29.69690,18.09420,-62.68930,7.23470,11.29490,2.02130,0.4755,0.3222
2023-09-30,37.94500,14.63300,23.31200,11.80200,13.35700,9.95500,0.08400,10.03900,2.16300,7.87600,7.87600,7.87600,11.50900,9.95500,24.56000,24.69500,0.32000,0.32000,0.60640,0.19660,0.41180,61.43630,26.23530,26.23530,26.45670,20.75640,0.31590,2.56250,35.12240,13.60930,-150.07630,6.55590,10.93340,2.35620,0.3981,0.2168
2023-06-30,36.16100,13.30900,22.85200,11.96600,13.48700,9.36500,0.07900,9.44400,2.17100,7.27300,7.27300,7.27300,10.88600,9.36500,24.57800,24.71600,0.30000,0.29000,1.21490,0.16490,0.25680,63.19520,25.89810,25.89810,26.11650,20.11280,0.27060,2.98780,30.12280,9.35430,49.83210,5.44280,7.81140,3.16370,0.3577,0.1821
2023-03-31,36.47300,14.28000,22.19300,11.78300,13.17700,9.01600,-0.00500,9.01100,2.04700,6.96400,6.96400,6.96400,10.41000,9.01600,24.58500,24.73800,0.28000,0.28000,1.25090,0.18130,0.28230,60.84780,24.71970,24.71970,24.70600,19.09360,0.27160,2.54520,35.36040,9.32700,60.68840,5.18520,7.63640,3.03520,0.31340,0.18410
2022-12-31,38.14400,13.98800,24.15600,10.54000,11.91500,12.24100,-2.77000,9.47100,2.83000,6.64100,6.64100,6.64100,13.61600,12.24100,24.92200,25.05200,0.27000,0.27000,1.30820,0.19720,0.30790,63.32850,32.09150,32.09150,24.82960,17.41030,0.29240,2.51050,35.85000,9.21940,75.39740,5.09040,7.40170,2.92480,0.3142,0.2383
2022-09-30,37.69100,14.52400,23.16700,10.76200,12.05800,11.10900,-0.26200,10.84700,2.54900,8.29800,8.29800,8.29800,12.40500,11.10900,24.71600,24.84700,0.34000,0.33000,1.19520,0.21750,0.34340,61.46560,29.47390,29.47390,28.77880,22.01590,0.27920,2.39100,37.64190,12.24510,184.31810,6.14740,9.58170,2.74460,0.415,0.2525
2022-06-30,37.29200,13.75800,23.53400,10.74800,12.03800,11.49600,-0.43200,11.06400,2.74200,8.32200,8.32200,8.32200,12.78600,11.49600,25.08300,25.21100,0.33000,0.33000,1.30800,0.22610,0.35610,63.10740,30.82700,30.82700,29.66860,22.31580,0.27370,2.76220,32.58310,12.12700,156.60510,6.10870,9.38560,2.77080,0.3919,0.3378
