Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,21.24400,1.68000,19.56400,29.33200,29.33200,-9.76800,-9.76800,-2.94800,-6.82000,-6.82000,-6.82000,21.72110,21.72110,-0.31000,-0.31000,0.31420,-53.35960,-37.25560,0.01150,-2.27650,-2.27650,-0.42770,-2.27650,12.11690,0.55050,0.54450
2021-12-31,37.82100,1.87000,35.95100,16.72700,16.72700,19.22400,19.22400,4.24500,14.97900,14.97900,14.97900,16.74500,16.79100,0.90000,0.89000,0.64120,54.80360,42.70200,0.02120,7.91470,7.91470,0.90590,7.91470,10.86060,-0.5522,1.3873
2021-09-30,20.65900,1.98500,18.67400,15.30400,15.30400,3.37000,3.37000,1.31800,2.05200,2.05200,2.05200,16.82400,16.91500,0.12000,0.12000,0.67580,18.61670,11.33580,0.01160,1.18010,1.18010,0.13150,1.18010,10.03330,-0.0338,-0.0759
2021-06-30,24.18500,2.11200,22.07300,14.22700,14.22700,7.84600,7.84600,1.91400,5.93200,5.93200,5.93200,16.73700,16.77400,0.35000,0.35000,0.71170,36.51510,27.60740,0.01390,3.45100,3.45100,0.38330,3.45100,9.91980,0.3245,0.4991
2021-03-31,19.07000,2.28500,16.78500,13.60100,13.60100,3.18400,3.18400,0.73200,2.45200,2.45200,2.45200,16.54800,16.54800,0.15000,0.15000,0.75010,19.77760,15.23080,0.01120,1.52110,1.52110,0.17100,1.52110,9.47260,1.36640,1.28650
2020-12-31,19.11200,2.63900,16.47300,14.36100,14.36100,2.11200,2.11200,0.48400,1.62800,1.62800,1.62800,16.67320,16.68260,0.09000,0.09000,0.92270,13.14500,10.13260,0.01190,1.02040,1.02040,0.12010,1.02040,9.31590,-1.4899,-1.5247
2020-09-30,20.85500,2.75200,18.10300,12.94700,12.94700,5.15600,5.15600,1.14700,4.00900,4.00900,4.00900,16.61200,16.61200,0.24000,0.24000,0.79780,29.49150,22.93090,0.01370,2.53140,2.53140,0.31390,2.53140,9.25300,0.0727,0.3126
2020-06-30,12.96700,2.87200,10.09500,10.70600,10.70600,-0.61100,-0.61100,-0.04000,-0.57100,-0.57100,-0.57100,16.72300,16.72300,-0.03000,-0.03000,0.75670,-6.21950,-5.81230,0.00810,-0.36840,-0.36840,-0.04680,-0.36840,8.99380,-0.306,-0.3208
2020-03-31,13.65200,3.10600,10.54600,11.96800,11.96800,-1.42200,-1.42200,-0.20900,-1.21300,-1.21300,-1.21300,16.80100,16.80100,-0.07000,-0.07000,0.97780,-15.12770,-12.90430,0.00820,-0.77880,-0.77880,-0.10540,-0.77880,9.00250,0.07480,0.05480
2019-12-31,13.40700,3.18000,10.22700,19.57000,19.57000,-9.34300,-9.34300,-1.89100,-7.45200,-7.45200,-7.45200,17.43230,17.43230,-0.42000,-0.42000,0.65910,-92.21280,-73.54920,0.00960,-4.70450,-4.70450,-0.70720,-4.70450,9.07700,-0.009,-0.032
2019-09-30,13.53200,3.18800,10.34400,9.34800,9.34800,0.99600,0.99600,0.28700,0.70900,0.70900,0.70900,16.80200,16.82900,0.04000,0.04000,1.05510,9.64180,6.86350,0.00940,0.44160,0.44160,0.06450,0.44160,9.13430,0.1898,0.1144
2019-06-30,13.10000,3.07000,10.03000,8.70700,8.70700,1.32300,1.32300,0.37300,0.95000,0.95000,0.95000,17.56600,17.65600,0.05000,0.05000,0.48060,13.19040,9.47160,0.00950,0.57510,0.57510,0.09000,0.57510,9.18510,-0.0481,-0.1042
2019-03-31,13.13500,2.92000,10.21500,9.24000,9.24000,0.97500,0.97500,0.30700,0.66800,0.66800,0.66800,17.83500,17.86400,0.04000,0.04000,0.26080,9.68610,6.63620,0.00970,0.39230,0.39230,0.06460,0.39230,9.22880,0.15680,0.09240
2018-12-31,13.14100,2.71700,10.42400,9.42400,9.42400,1.00000,1.13400,0.49900,0.63500,0.63500,0.63500,17.80590,17.81220,0.04000,0.04000,0.41030,11.10890,6.22060,0.00960,0.37540,0.37540,0.05990,0.37540,9.16280,0.0642,-0.0668
2018-09-30,12.45100,2.49000,9.96100,9.37100,9.37100,0.59000,0.59000,0.18800,0.40200,0.40200,0.40200,17.81200,17.81200,0.02000,0.02000,0.22600,6.30410,4.29530,0.00950,0.24050,0.24050,0.04090,0.24050,9.05290,0.1761,0.0987
2018-06-30,11.90700,2.25000,9.65700,8.79200,8.79200,0.86500,0.86500,0.16600,0.69900,0.69900,0.69900,17.79970,17.79970,0.04000,0.04000,0.22680,9.28110,7.50000,0.00960,0.41960,0.41960,0.07220,0.41960,9.02230,0.0661,0.0032
2018-03-31,11.59500,2.03300,9.56200,8.35300,8.35300,1.20900,1.20900,0.26800,0.94100,0.94100,0.94100,17.78800,17.78800,0.05000,0.05000,0.12070,12.76930,9.93870,0.01000,0.56780,0.56780,0.09910,0.56780,8.97550,0.13630,0.08410
2017-12-31,11.02100,1.85000,9.17100,10.20100,10.20100,-1.03000,-0.78400,2.08100,-2.86500,-2.86500,-2.86500,,,,0.00000,0.22090,-9.85910,-36.02870,0.00860,-1.73860,-1.73860,-0.30960,-1.73860,8.92510,0,0
2017-09-30,10.93200,1.81600,9.11600,13.96800,13.96800,-4.85200,-4.85200,-1.64300,-3.20900,-3.20900,-3.20900,,,,0.00000,0.08900,-54.65200,-36.14550,0.00990,-1.90440,-1.90440,-0.35960,-1.90440,9.12680,0,0
2017-06-30,10.58800,1.62100,8.96700,7.20200,7.20200,1.76500,1.76500,0.64100,1.12400,1.12400,1.12400,,,,0.00000,0.08450,20.14840,12.83110,0.01080,1.18720,1.18720,0.13830,1.18720,,0,0
2017-03-31,9.55200,1.49600,8.05600,7.14800,7.14800,0.90800,0.90800,0.34500,0.56300,0.56300,0.56300,,,,0.00000,0.29950,11.34430,7.03400,0.01020,0.60230,0.60230,0.07160,0.60230,,0.00000,
2016-12-31,9.13200,1.53800,7.59400,8.81700,8.81700,-1.22300,0.41000,0.17500,0.23500,0.25500,0.25500,,,,0.00000,0.03230,5.38550,3.34950,0.01020,0.27420,0.27420,0.03420,0.27420,,0,0
2016-09-30,9.00900,1.49100,7.51800,6.99700,6.99700,0.52100,0.52100,0.23900,0.28200,0.28200,0.28200,,,,0.00000,,7.03860,3.80980,,,,,,,0,0
2016-06-30,8.90000,1.48700,7.41300,7.20000,7.20000,0.21300,0.21300,0.11700,0.09600,0.09600,0.09600,,,,0.00000,,2.96740,1.33740,,,,,,,0,0
2016-03-31,9.14100,1.43400,7.70700,6.40900,6.40900,1.29800,1.29800,0.49000,0.80800,0.80800,0.80800,,,,0.00000,,15.72570,9.78920,,,,,,,0.00000,
2015-12-31,,,,,,,,,,,,,,,0.00000,,,,,,,,,,0,0
