Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-03-31,7.15200,7.15200,17.61900,8.71300,-19.18000,-0.41500,-19.59500,,-19.59500,-19.59500,-19.59500,-18.12200,-19.18000,23.19800,23.19800,-0.84000,-0.84000,3.98210,0.22740,0.29430,100.00000,-268.17680,-268.17680,-273.97930,-273.97930,0.04650,0.78780,114.24920,-23.87160,-23.87160,-12.73440,-18.44410,3.53400,-0.80760,-0.84050
2019-12-31,11.30500,11.30500,17.39200,8.69500,-14.78200,-0.00700,-14.78900,,-14.78900,-14.78900,-14.78900,-13.69400,-14.78200,22.95900,22.95900,-0.65000,-0.65000,3.89990,0.08320,0.10100,100.00000,-130.75620,-130.75620,-130.81820,-130.81820,0.07230,1.79500,50.13890,-15.12340,-15.12340,-9.45770,-13.86490,4.23350,-0.5718,-0.6611
2019-09-30,12.27700,12.27700,16.89700,8.11500,-12.73500,-0.17700,-12.91200,,-12.91200,-12.91200,-12.91200,-11.56900,-12.73500,22.94700,22.94700,-0.56000,-0.56000,3.78060,0.04770,0.10320,100.00000,-103.73050,-103.73050,-105.17230,-105.17230,0.07150,1.63020,55.20810,-11.74820,-11.74820,-7.52110,-11.18830,4.75990,-0.7011,-0.7301
2019-06-30,10.52500,10.52500,16.14300,8.06700,-13.68500,-0.10800,-13.79300,,-13.79300,-13.79300,-13.79300,-13.15600,-13.68500,22.92600,22.92600,-0.60000,-0.60000,4.49380,0.05530,0.10710,100.00000,-130.02380,-130.02380,-131.04990,-131.04990,0.05570,1.61920,55.58200,-11.53700,-11.53700,-7.30520,-10.89880,5.21460,-0.6782,-0.6995
2019-03-31,8.62900,8.62900,15.18000,7.71500,-14.26600,0.01600,-14.25000,,-14.25000,-14.25000,-14.25000,-13.72900,-14.26600,22.86510,22.86510,-0.62000,-0.62000,5.67090,0.06110,0.10910,100.00000,-165.32620,-165.32620,-165.14080,-165.14080,0.04260,2.58510,34.81520,-10.90130,-10.90130,-7.03850,-10.23580,5.70200,-0.88100,-0.89310
2018-12-31,19.08600,19.08600,14.78700,7.57400,-3.27500,1.78200,-1.49300,,-1.49300,-1.49300,-1.49300,-2.50100,-3.27500,5.75900,5.75900,65.05000,65.05000,5.76410,0.07070,0.11190,100.00000,-17.15920,-17.15920,-7.82250,-7.82250,0.08550,7.66810,11.73690,-1.13500,-1.13500,-0.66910,-1.05480,5.75710,-36.4243,-35.12
2018-09-30,7.83600,7.83600,12.64200,5.35100,-10.15700,-0.08000,-10.23700,,-10.23700,-10.23700,-10.23700,-9.20400,-10.15700,0.48200,0.48200,-21.26000,-21.26000,3.45130,0.20070,0.32050,100.00000,-129.61970,-129.61970,-130.64060,-130.64060,0.05400,3.20750,28.05900,7.23800,-22.34570,-7.05870,-17.86190,94.45770,99.2019,98.464
2018-06-30,5.70400,5.70400,13.75100,4.04100,-12.08800,0.54700,-11.54100,,-11.54100,-11.54100,-11.54100,-11.00300,-12.08800,0.47800,0.47800,-24.17000,-24.17000,,,,100.00000,-211.92140,-211.92140,-202.33170,-202.33170,,,,,,,,,-28.5026,-28.5617
2018-03-31,5.79300,5.79300,13.08200,4.41400,-11.70300,-0.34300,-12.04600,,-12.04600,-12.04600,-12.04600,-10.50300,-11.70300,0.46800,0.46800,-25.75000,-25.75000,,,,100.00000,-202.01970,-202.01970,-207.94060,-207.94060,,,,,,,,,-32.07270,-32.85040
2017-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,71.3852,77.2738
2017-09-30,17.49900,17.49900,13.66900,4.89500,-1.06500,-0.35300,-1.41800,,-1.41800,-1.41800,-1.41800,-1.06500,-1.06500,0.45160,0.45160,-3.14000,-3.14000,,,,100.00000,-6.08610,-6.08610,-8.10330,-8.10330,,,,,,,,,-71.3852,-77.2738
2016-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
