,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-01,2024-09-30,$3.00,$1.46
1,2024-08-05,2024-06-30,$2.93,$1.51
2,2024-05-06,2024-03-31,$2.80,$2.25
3,2024-02-05,2023-12-31,$3.34,$2.29
4,2023-10-30,2023-09-30,$2.98,$1.82
5,2023-08-02,2023-06-30,$2.91,$1.49
6,2023-05-02,2023-03-31,$2.80,$1.38
7,2023-02-06,2022-12-31,$3.14,$2.06
8,2022-11-01,2022-09-30,$2.93,$1.65
9,2022-08-01,2022-06-30,$2.91,$1.51
10,2022-05-09,2022-03-31,$2.73,$1.30
11,2022-02-07,2021-12-31,$2.88,$1.53
12,2021-11-01,2021-09-30,$2.47,$2.07
13,2021-08-02,2021-06-30,$2.37,$1.56
14,2021-05-10,2021-03-31,$2.25,$1.36
15,2021-02-08,2020-12-31,$2.19,$0.86
16,2020-11-09,2020-09-30,$2.25,$0.48
17,2020-08-10,2020-06-30,$2.31,$0.83
18,2020-05-11,2020-03-31,$2.90,$1.43
19,2020-02-04,2019-12-31,$2.95,$1.66
20,2019-10-30,2019-09-30,$3.05,$1.77
21,2019-07-31,2019-06-30,$2.98,$1.60
22,2019-04-30,2019-03-31,$3.02,$1.78
23,2019-02-01,2018-12-31,$3.24,$2.30
24,2018-10-25,2018-09-30,$3.02,$1.80
25,2018-07-30,2018-06-30,$2.91,$1.77
26,2018-04-27,2018-03-31,$2.83,$2.00
27,2018-01-31,2017-12-31,$3.12,$1.84
28,2017-10-27,2017-09-30,$2.88,$1.65
29,2017-08-01,2017-06-30,$2.44,$1.23
30,2017-04-27,2017-03-31,$2.76,$1.53
31,2017-01-31,2016-12-31,$2.51,$1.64
32,2016-10-26,2016-09-30,$2.68,$1.61
33,2016-07-27,2016-06-30,$2.62,$1.45
34,2016-04-26,2016-03-31,$2.54,$1.55
35,2016-01-29,2015-12-31,$2.44,$1.27
36,2015-10-27,2015-09-30,$2.46,$1.36
37,2015-07-24,2015-06-30,$2.35,$1.52
38,2015-04-24,2015-03-31,$2.23,$1.16
39,2015-01-30,2014-12-31,$2.47,$1.30
