Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,53.15800,23.33700,29.82100,7.75000,,31.29500,-1.47400,-22.40500,-23.87900,-3.81400,-20.06500,-20.06500,,-21.93600,29.83100,-1.47400,136.74900,136.74900,-0.16000,-0.16000,0.81070,4.28230,-2.77290,-2.77290,-44.92080,-41.26570,0.02570,-6.87050,-6.87050,-0.97050,-1.30070,2.13310,0.1249,-0.1509
2024-06-30,51.14800,22.55700,28.59100,7.57700,,29.68700,-1.09600,-62.19500,-63.29100,-2.18800,-61.10300,-61.10300,,-60.52600,26.09000,-1.09600,139.81600,139.81600,-0.43000,-0.43000,0.79210,3.81030,-2.14280,-2.14280,-123.74090,-118.33500,0.02490,-19.22050,-19.22050,-2.97030,-3.99570,2.31760,0.0582,-0.2076
2024-03-31,50.20300,21.19900,29.00400,8.54900,,28.01700,0.98700,-10.91300,-9.92600,-2.73000,-7.19600,-7.19600,,-10.18600,23.79400,0.98700,140.59400,140.59400,-0.07000,-0.07000,0.74460,2.91550,1.96600,1.96600,-19.77170,-20.28960,0.02370,-1.77490,-1.77490,-0.33950,-0.45330,2.89150,0.15440,-0.13670
2023-12-31,49.35200,19.09700,30.25500,8.37400,,26.10200,4.15300,-159.46600,-155.31300,-1.92900,-153.38400,-153.38400,,-151.51700,21.63300,4.15300,143.61800,143.61800,-1.06000,-1.06000,0.73210,2.73290,8.41510,8.41510,-314.70460,-307.01290,0.02360,-36.52190,-36.52190,-7.34080,-9.78390,2.98760,0.0545,-0.2976
2023-09-30,47.70100,18.32800,29.37300,8.19800,,26.00200,3.37100,-7.90700,-4.53600,-6.21000,1.67400,1.67400,,-2.26000,22.61500,3.37100,143.29900,143.29900,-0.02000,-0.02000,0.65680,1.91400,7.06690,7.06690,-9.50920,-4.73780,0.02120,0.28600,0.28600,0.07440,0.09820,4.12170,0.1743,-0.4057
2023-06-30,45.67400,18.78300,26.89100,7.89000,,24.92100,1.97000,-2.24300,-0.27300,-0.41700,0.14400,0.14400,,-3.60200,19.43600,1.97000,144.19500,144.19500,-0.02000,-0.02000,0.64030,1.77980,4.31320,4.31320,-0.59770,-7.88630,0.02060,0.02400,0.02400,0.00650,0.00870,4.16570,0.0842,-0.4007
2023-03-31,44.26800,17.50400,26.76400,8.40300,,24.67400,2.09000,-12.03900,-9.94900,-4.19600,-5.75300,-5.75300,,-8.81700,19.29700,2.09000,145.82700,145.82700,-0.06000,-0.06000,0.64060,1.78230,4.72120,4.72120,-22.47450,-19.91730,0.02020,-0.94510,-0.94510,-0.26280,-0.33970,4.20650,0.03840,-0.40610
2022-12-31,41.97000,15.40800,26.56200,10.43100,,25.97900,0.58300,-212.99500,-212.41200,-7.07400,-205.33800,-205.33800,,-201.09200,16.76800,0.58300,149.39500,150.83400,-1.32000,-1.32000,0.62630,1.67620,1.38910,1.38910,-506.10440,-479.13280,0.01920,-32.83530,-32.83530,-9.41390,-12.26960,4.26790,-0.1556,-0.3937
2022-09-30,47.68300,17.45500,30.22800,10.80900,,96.24700,-66.01900,82.62900,16.61000,-17.56300,34.17300,34.17300,,29.47200,20.14800,-66.01900,149.61100,151.19700,0.19000,0.19000,0.52440,1.10280,-138.45400,-138.45400,34.83420,61.80820,0.02080,4.00740,4.00740,1.48820,1.90570,5.71840,1.3409,1.5279
2022-06-30,50.69700,19.70800,30.98900,8.96100,,43.82400,-12.83500,312.00300,299.16800,45.95700,253.21100,253.21100,,239.13700,22.63500,-12.83500,149.60000,150.42300,1.58000,1.57000,0.54820,1.39170,-25.31710,-25.31710,590.10990,471.69850,0.02100,30.69140,30.69140,10.46580,13.86570,5.53350,0.1254,0.1147
2022-03-31,49.99400,19.22100,30.77300,9.47200,,32.59000,-1.81700,7.87300,6.05600,-4.05600,10.11200,10.11200,,8.20900,22.11500,-1.81700,149.79000,150.34800,0.05000,0.05000,0.54350,2.10830,-3.63440,-3.63440,12.11350,16.42000,0.01930,1.73750,1.73750,0.38980,0.79320,3.88790,0.04330,-0.60280
2021-12-31,46.72100,16.11300,30.60800,10.58900,,32.23600,-1.62800,-3.24300,-4.87100,-3.68900,-1.18200,-1.18200,,-1.41800,20.60200,-1.62800,149.48000,149.48000,-0.02000,-0.02000,0.53490,2.10030,-3.48450,-3.48450,-10.42570,-3.03500,0.01920,-0.21020,-0.21020,-0.04860,-0.09780,3.75280,-0.0633,-0.3532
2021-09-30,42.89300,18.15500,24.73800,8.86800,,30.57700,-5.83900,-1.02800,-6.86700,-2.02100,-4.84600,-4.84600,,-5.01600,16.06200,-5.83900,149.76200,149.76200,-0.03000,-0.03000,0.52660,2.06530,-13.61290,-13.61290,-16.00960,-11.69420,0.01790,-0.86450,-0.86450,-0.20240,-0.40930,3.74180,0.0371,-0.6539
2021-06-30,40.41800,16.40300,24.01500,7.38300,,28.02200,-4.00700,-19.13900,-23.14600,-2.76000,-20.38600,-20.38600,,-19.69000,17.00300,-4.00700,149.16600,149.16600,-0.13000,-0.13000,0.49140,1.91780,-9.91390,-9.91390,-57.26660,-48.71590,0.01750,-3.63240,-3.63240,-0.88170,-1.84750,3.74990,0.0948,-0.3252
2021-03-31,39.80400,16.94200,22.86200,6.31100,,27.02800,-4.16600,20.50000,16.33400,-5.10000,21.43400,21.43400,,20.21400,16.78900,-4.16600,148.91400,149.04600,0.14000,0.14000,0.42510,1.65820,-10.46630,-10.46630,41.03610,50.78380,0.01790,3.68690,3.68690,0.96640,2.11960,3.89630,0.01560,-0.23860
2020-12-31,38.64900,15.69200,22.95700,5.53000,,41.68200,-18.72500,-0.13100,-18.85600,-3.42100,-15.43500,-15.43500,,-14.54200,1.60000,-18.72500,148.56900,148.56900,-0.09000,-0.09000,0.44480,1.75660,-48.44880,-48.44880,-48.78780,-37.62580,0.02100,-2.76070,-2.76070,-0.83860,-1.53270,3.75140,0.0438,-0.119
2020-09-30,37.32800,15.15100,22.17700,1.55200,,20.84800,1.32900,-2.00600,-0.67700,-2.67300,1.99600,1.99600,,2.01100,20.49400,1.32900,148.54900,148.56900,0.01000,0.01000,0.67350,2.06230,3.56030,3.56030,-1.81370,5.38740,0.00530,0.09340,0.09340,0.02830,0.03050,17.77340,0.087,-0.5652
2020-06-30,37.16500,15.32200,21.84300,1.62500,,20.65500,1.18800,-0.10700,1.08100,-2.03200,3.11300,3.11300,,3.06300,20.52500,1.18800,148.54900,148.56900,0.02000,0.02000,0.73390,2.75730,3.19660,3.19660,2.90870,8.24160,0.00520,0.17550,0.17550,0.04370,0.04670,14.75780,0.0865,0.0592
2020-03-31,38.30900,15.34900,22.96000,1.76200,,21.10900,1.85100,0.68100,2.53200,-2.02300,4.55500,4.55500,,4.42700,21.35700,1.85100,148.54900,148.56900,0.03000,0.03000,0.72790,2.67470,4.83180,4.83180,6.60940,11.55600,0.00540,0.25370,0.25370,0.06460,0.06900,14.95170,0.10470,0.05990
2019-12-31,-540.57000,-174.54900,-366.02100,-24.86000,,-260.93500,-105.08600,-261.42100,-366.50700,-1.35900,-365.14800,-365.14800,,-332.50100,-323.63700,-105.08600,148.54900,148.56900,-2.83560,-2.83560,0.48960,1.08840,19.43990,19.43990,67.80010,61.50930,-0.42900,-71.10130,-71.10130,-28.97710,-36.28990,,-1.9323,-2.8266
2019-09-30,229.82700,79.06500,150.76200,10.59500,-4.00200,112.13500,38.62700,-37.75300,0.87400,-3.09600,3.97000,3.97000,,2.00300,136.16500,38.62700,119.87530,120.03840,0.01240,0.01240,0.70430,2.38220,16.80700,16.80700,0.38030,0.87150,0.03510,0.22230,0.22230,0.06070,0.06570,14.85430,0.9053,-0.7957
2019-06-30,224.20000,77.05300,147.14700,11.49800,-3.62100,107.04300,40.10400,28.06500,68.16900,-1.82700,69.99600,69.99600,,59.23400,132.02800,40.10400,119.82120,120.00860,0.49530,0.49530,0.68450,2.16910,17.88760,17.88760,30.40540,26.42020,0.03590,3.79820,3.79820,1.12160,1.19850,15.33260,0.7172,0.2224
2019-03-31,230.23500,80.29100,149.94400,9.82900,-5.13600,108.53000,41.41400,252.86200,294.27600,2.98100,291.29500,291.29500,,271.56800,134.97900,41.41400,116.48180,116.65380,2.32790,2.32790,0.66710,2.00430,17.98770,17.98770,127.81550,117.95250,0.03660,15.87200,14.85990,4.63570,4.94620,16.31700,0.69970,2.87960
2018-12-31,-608.22500,-199.88500,-408.34000,-31.95000,,-282.11800,-126.22200,-564.25090,-690.47300,12.87900,-703.35200,-703.35200,,-648.12810,-362.63900,-126.22200,148.54900,148.56900,-5.29200,-5.29200,0.69800,2.31090,20.75250,20.75250,113.52260,106.56060,-0.09830,-42.92290,-39.88070,-11.36270,-12.04510,15.10000,-2.1046,-4.336
2018-09-30,242.48100,80.86200,161.61900,12.47900,-5.78000,114.66500,46.95400,583.16890,630.12300,26.20600,603.91700,603.91700,,567.02900,143.36000,46.95400,122.73180,122.91110,4.61860,4.61860,0.62440,1.66210,19.36400,19.36400,259.86490,233.84470,0.03920,29.18700,27.52420,9.76420,10.33940,17.80380,0.9534,5.3164
2018-06-30,250.18700,85.09300,165.09400,13.88200,-4.36600,115.73300,49.36100,-46.51200,2.84900,-4.30700,7.15600,7.15600,,2.81700,146.84600,49.36100,122.72530,122.83030,0.02480,0.02480,0.73050,2.71050,19.72960,19.72960,1.13870,1.12600,0.03820,0.46780,0.43240,0.10930,0.11650,13.42750,0.8487,-0.1489
2018-03-31,247.72000,87.48200,160.23800,11.35500,-2.95800,106.86100,53.37700,7.79600,61.17300,-34.51700,95.69000,95.69000,,81.52500,145.92500,53.37700,122.65180,122.75520,0.66860,0.66860,0.71900,2.55910,21.54730,21.54730,24.69440,32.91010,0.03960,6.22310,5.75530,1.52970,1.61710,13.49340,0.66250,-0.72620
2017-12-31,255.22900,88.17100,167.05800,12.05800,-40.36900,149.77500,17.28300,253.82900,271.11200,-15.95800,287.07000,287.07000,,262.09700,120.29700,17.28310,122.42810,122.80370,2.14370,2.14370,0.71180,2.46950,6.77160,6.77160,106.22300,102.69090,0.04200,18.75350,17.33770,4.72230,4.99720,13.44920,0.7899,3.1585
2017-09-30,254.63500,90.11600,164.51900,10.52900,-2.27200,105.31400,59.20500,-41.69800,17.50700,-4.87000,22.37700,22.37700,,17.43000,151.71800,59.20500,122.42050,122.83480,0.14040,0.14040,0.75360,3.05810,23.25090,23.25090,6.87530,6.84510,0.04130,1.70730,1.55860,0.36270,0.38410,11.67400,0.9566,0.1943
2017-06-30,249.09200,87.47300,161.61900,10.10800,-2.65000,101.91300,59.70600,-44.64600,15.06000,-5.02300,20.08300,20.08300,,15.84300,148.86100,59.70600,122.41970,122.74080,0.12770,0.12770,0.74600,2.93730,23.96950,23.96950,6.04600,6.36030,0.04020,1.48420,1.35870,0.32400,0.34510,12.01880,0.8467,0.1239
2017-03-31,246.48100,88.82400,157.65700,10.96200,-1.73800,99.86800,57.78900,-45.22500,12.56400,-4.98500,17.54900,17.54900,,11.49100,144.95700,57.78900,122.38370,122.77140,0.08940,0.08940,0.68380,2.16240,23.44560,23.44560,5.09740,4.66200,0.03980,1.02540,0.95560,0.28360,0.30220,14.93220,0.59950,-0.09260
