Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-07-31,8.88400,8.88400,5.54800,-1.48900,1.84700,5.95000,7.79700,1.91000,5.88700,5.88700,5.88700,2.14100,1.84700,9.41990,9.41990,0.62000,0.62000,3.16990,,,100.00000,20.79020,20.79020,87.76450,66.26520,0.06410,7.22860,12.45050,6.27260,6.27260,4.24880,6.27260,9.96530,0.50650,0.50610
2024-04-30,9.00300,9.00300,6.15400,-1.36100,1.48800,5.02000,6.50800,1.72400,4.78400,4.78400,4.78400,1.84300,1.48800,9.42800,9.42800,0.51000,0.51000,3.19150,,,100.00000,16.52780,16.52780,72.28700,53.13790,0.06620,6.87250,13.09560,5.26910,5.26910,3.51670,5.26910,9.63630,0.399,0.9244
2024-01-31,9.13100,9.13100,5.68000,-1.21900,2.23200,5.49800,7.73000,1.84500,5.88500,5.88500,5.88500,2.59500,2.23200,9.42700,9.42700,0.62000,0.62000,3.16240,,,100.00000,24.44420,24.44420,84.65670,64.45080,0.06790,7.01310,12.83320,6.59410,6.59410,4.37410,6.59410,9.46710,0.8918,2.2516
2023-10-31,9.61000,9.61000,5.45600,-1.48000,2.67400,1.91600,4.59000,1.10200,3.48800,3.48800,3.48800,3.01700,2.67400,9.42900,9.42900,0.37000,0.37000,3.04460,,,100.00000,27.82520,27.82520,47.76280,36.29550,0.07370,2.15280,41.80650,4.06800,4.06800,2.67610,4.06800,9.09540,0.075,2.1182
2023-07-31,9.74300,9.74300,5.60100,-1.39500,2.74700,3.61200,6.35900,1.50000,4.85900,4.85900,4.85900,3.09500,2.74700,9.43260,9.43260,0.52000,0.52000,2.89130,,,100.00000,28.19460,28.19460,65.26740,49.87170,0.07360,6.47380,13.90230,5.68360,5.68360,3.67230,5.68360,9.06490,0.53620,0.53620
2023-04-30,9.71800,9.71800,5.58000,-1.38100,2.75700,2.51300,5.27000,1.23700,4.03300,4.03300,4.03300,3.10000,2.75700,9.45900,9.45900,0.43000,0.43000,2.83730,,,100.00000,28.37010,28.37000,54.22930,41.50030,0.07410,4.57530,19.67070,4.82000,4.82000,3.07680,4.82000,8.86840,0.4437,0.4311
2023-01-31,9.96700,9.96700,5.61200,-1.37100,2.98400,3.93500,6.91900,1.67100,5.24800,5.24800,5.24800,3.31800,2.98400,9.45700,9.45700,0.55000,0.55000,2.85390,,,100.00000,29.93880,29.93880,69.41910,52.65380,0.07710,5.60260,16.06400,6.38240,6.38240,4.05780,6.38240,8.71130,0.5699,1.6174
2022-10-31,10.06600,10.06600,5.65000,-1.24300,3.17300,2.54800,5.72100,1.39100,4.33000,4.33000,4.33000,3.51100,3.17300,9.46800,9.46800,0.46000,0.46000,2.71390,,,100.00000,31.52200,31.52200,56.83490,43.01610,0.07870,6.10430,14.74370,5.39770,5.39770,3.38610,5.39770,8.48170,0.3456,0.3456
2022-07-31,9.94400,9.94400,6.17300,-1.21500,2.55600,3.30900,5.86500,1.40700,4.45800,4.45800,4.45800,2.89000,2.55600,9.48410,9.48410,0.47000,0.47000,2.66370,,,100.00000,25.70390,25.70390,58.98030,44.83110,0.07810,7.33870,12.26370,5.61770,5.61770,3.49940,5.61770,8.37540,0.56260,0.56020
2022-04-30,10.12800,10.12800,5.99800,-1.20700,2.92300,2.39600,5.31900,1.51200,3.80700,3.80700,3.80700,3.25600,2.92300,9.54400,9.54400,0.40000,0.40000,2.58180,,,100.00000,28.86060,28.86060,52.51780,37.58890,0.07870,6.03940,14.90230,4.78000,4.78000,2.95710,4.78000,8.37490,0.525,0.5236
2022-01-31,10.25800,10.25800,6.11400,-1.26900,2.87500,4.65200,7.52700,1.91300,5.61400,5.61400,5.61400,3.20900,2.87500,9.53960,9.53960,0.59000,0.59000,2.43490,,,100.00000,28.02690,28.02690,73.37690,54.72800,0.07910,5.69260,15.81010,7.07040,7.07040,4.32670,7.07040,8.33260,0.8789,0.8794
2021-10-31,9.97300,9.97300,5.92500,-1.31100,2.73700,7.59100,10.32800,1.82400,8.50400,8.50400,8.50400,3.07300,2.73700,9.55470,9.55470,0.89000,0.89000,2.40980,,,100.00000,27.44410,27.44410,103.55960,85.27020,0.08000,6.25270,14.39390,11.08880,11.08880,6.82010,11.08880,8.03290,0.3799,0.38
2021-07-31,10.16600,10.16600,6.68500,-1.21600,2.26500,5.19900,7.46400,1.56700,5.89700,5.89700,5.89700,2.59800,2.26500,9.56000,9.56000,0.62000,0.62000,1.97730,,0.03300,100.00000,22.28020,22.28020,73.42120,58.00710,0.08220,6.92980,12.98740,8.34800,8.34800,4.77090,8.34800,7.39070,0.79860,1.05970
2021-04-30,9.72400,9.72400,7.30000,-1.58600,0.83800,7.05500,7.89300,1.84100,6.05200,6.05200,6.05200,1.16800,0.83800,9.59690,9.59690,0.64000,0.64000,1.83480,,0.03480,100.00000,8.61780,8.61780,81.17030,62.23780,0.08030,2.44020,36.88300,9.03110,9.03110,4.99600,9.03110,7.00750,0.63,-0.566
2021-01-31,10.13000,10.13000,6.65800,-1.18900,2.28300,6.51900,8.80200,1.76700,7.03500,7.03500,7.03500,2.60800,2.28300,9.58910,9.58910,0.73000,0.73000,1.84540,0.02680,0.03670,100.00000,22.53700,22.53700,86.89040,69.44720,0.08770,2.23970,40.18460,11.06670,11.06670,6.08740,10.77060,6.63560,0.2819,1.4701
2020-10-31,10.21000,10.21000,6.63000,-1.39200,2.18800,4.35200,6.54000,1.62100,4.91900,4.91900,4.91900,2.51200,2.18800,9.60880,9.60880,0.51000,0.51000,1.78320,0.03480,0.03940,100.00000,21.43000,21.43000,64.05490,48.17830,0.09210,6.38130,14.10380,8.30520,8.30520,4.43800,8.01610,6.16890,0.2338,0.2323
2020-07-31,10.32800,10.32800,6.82900,-1.27300,2.22600,4.81500,7.04100,1.76700,5.27400,5.27400,5.27400,2.54000,2.22600,9.61670,9.61670,0.55000,0.55000,1.57690,0.02010,0.04110,100.00000,21.55310,21.55310,68.17390,51.06510,0.09310,6.54080,13.75970,9.29240,9.29240,4.75600,9.10530,5.90160,0.56420,0.55500
2020-04-30,9.79900,9.79900,7.15500,-1.33700,1.30700,1.72600,3.03300,0.94300,2.09000,2.09000,2.09000,1.37100,1.30700,9.64690,9.64690,0.22000,0.22000,1.51070,0.03840,0.04350,100.00000,13.33810,13.33810,30.95210,21.32870,0.08930,1.94190,46.34560,3.90370,3.90370,1.90470,3.75390,5.56710,0.7137,1.0699
2020-01-31,10.80300,10.80300,6.47600,-1.19800,3.12900,3.62200,6.75100,1.79900,4.95200,4.95200,4.95200,3.19400,3.12900,9.64100,9.64100,0.51000,0.51000,1.49590,,,100.00000,28.96420,28.96420,62.49190,45.83910,0.10220,2.09160,43.02970,9.11200,9.11200,4.68660,9.11200,5.63760,0.5245,1.0663
