Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,628.50000,442.90000,185.60000,,59.80000,0.10000,59.70000,125.90000,-39.80000,86.10000,19.90000,66.20000,66.20000,,65.40000,176.90000,125.90000,73.90000,74.60000,0.87000,0.86000,0.54560,0.81300,4.40630,29.53060,20.03180,20.03180,13.69930,10.40570,0.08760,6.74360,13.34610,6.03460,-2.98880,0.92300,1.12820,14.92520,2.2707,0.5872
2024-06-30,890.70000,502.70000,388.00000,,57.40000,-0.60000,58.00000,330.00010,-35.70000,294.30000,84.10000,210.20000,210.20000,,209.30000,380.50010,330.00010,73.90000,74.60000,2.82000,2.79000,0.57130,0.82290,4.71360,43.56130,37.04950,37.04950,33.04140,23.49840,0.12420,6.54450,13.75210,20.39000,-9.20440,2.93160,3.61030,14.04500,2.9135,1.0741
2024-03-31,590.90000,405.70000,185.20000,,54.80000,-4.10000,58.90000,126.30000,-24.50000,101.80000,21.40000,80.40000,80.40000,,80.40000,174.60000,126.30000,74.10000,74.70000,1.09000,1.08000,0.49690,0.85460,5.95830,31.34200,21.37420,21.37420,17.22800,13.60640,0.08360,5.13830,17.51570,9.72310,-3.23110,1.13770,1.41400,11.25030,3.40960,1.33470
2023-12-31,561.20000,400.19980,161.00010,,51.70000,-3.10000,54.80020,106.20000,-34.30000,71.90000,14.30000,57.60000,57.60000,,57.60000,154.79990,106.20000,75.20000,76.10000,0.77000,0.79000,0.53030,0.84220,5.41220,28.68850,18.92370,18.92370,12.81180,10.26370,0.08070,4.69620,19.16430,6.44580,-2.37560,0.82810,1.01730,11.99460,1.4845,-0.9113
2023-09-30,572.50000,408.50000,164.00000,,50.20000,-1.50000,51.70000,112.30000,-30.50000,81.80000,20.80000,61.00000,61.00000,,61.00000,155.70000,112.30000,75.20000,77.10000,0.81000,0.79000,0.55320,0.83970,5.31430,28.64630,19.61570,19.61570,14.28820,10.65500,0.08480,5.29600,16.99390,6.86400,-2.51180,0.90360,1.10040,11.91290,1.2341,-1.1705
2023-06-30,768.50000,469.80000,298.70000,,48.10000,-25.00000,73.10000,225.60000,-26.40000,199.20000,56.20000,143.00000,143.00000,,143.00000,268.70000,225.60000,75.30000,76.90000,1.90000,1.86000,0.90000,0.84200,5.41040,38.86790,29.35590,29.35590,25.92060,18.60770,0.11680,9.66670,9.31030,16.74870,-6.40110,2.17370,2.64560,11.39920,2.3983,0.0792
2023-03-31,559.50000,387.50000,172.00000,,52.30000,0.20000,52.10000,119.90000,89.00000,208.90000,53.20000,155.70000,155.70000,,155.70000,160.00000,119.90000,75.30000,76.10000,2.07000,2.05000,0.54360,0.86070,6.28050,30.74170,21.42990,21.42990,37.33690,27.82840,0.08920,7.56080,11.90350,22.11020,-6.45920,2.48190,3.08020,9.41440,2.83710,3.63860
2022-12-31,480.10010,348.80010,131.30000,,51.50000,-68.10000,119.60000,11.70000,-14.80000,-3.10000,-4.10000,1.00000,1.00000,,1.00000,48.10000,11.70000,75.90000,77.00000,0.04000,0.04000,0.55420,0.89210,8.35120,27.34850,2.43700,2.43700,-0.64570,0.20830,0.07740,5.02720,17.90250,0.18130,-0.03900,0.01610,0.01960,7.37300,1.0992,-0.9769
2022-09-30,383.10000,280.50000,102.60000,,38.40000,-1.20000,39.60000,63.00000,10.40000,73.40000,16.40000,57.00000,57.00000,,57.00000,91.70000,63.00000,75.60000,76.70000,0.75000,0.74000,3.67360,0.83820,5.19140,26.78150,16.44480,16.44480,19.15950,14.87860,0.08200,5.52020,16.30380,9.30310,-22.98390,1.21950,1.50530,8.19120,0.602,-0.6481
2022-06-30,582.50000,343.20000,239.30000,,38.40000,-1.20000,39.60000,199.70000,280.20000,479.90000,140.60000,339.30000,339.30000,,339.30000,227.20000,199.70000,76.20000,77.20000,4.45000,4.39000,3.79430,0.83950,5.24350,41.08160,34.28330,34.28330,82.38630,58.24890,0.12610,8.90670,10.10470,56.27800,-290.74590,7.34480,9.03070,7.99600,3.1903,5.355
