Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,692.43300,613.44400,78.98900,90.87100,98.51100,-19.52200,-6.91500,-26.43700,-0.00800,-26.42900,-26.42900,-26.41300,-11.79200,-19.52200,191.36130,191.36130,-0.14000,-0.14000,1.60190,0.64530,1.83350,11.40750,-2.81930,-2.81930,-3.81800,-3.81450,1.00020,4.98680,18.04750,-22.85710,-34.66050,-3.81760,-8.10670,0.60350,0.1366,0.0885
2024-06-30,681.28600,605.31200,75.97400,87.86300,94.35600,-18.38200,-5.59900,-23.98100,0.02200,-24.00300,-24.00300,-24.01000,-12.36000,-18.38200,190.89200,190.89200,-0.13000,-0.13000,1.61250,0.62920,1.69670,11.15160,-2.69810,-2.69810,-3.52000,-3.52420,0.95120,3.71850,24.20310,-19.23350,-28.31510,-3.35120,-7.13230,0.65260,0.1236,0.0627
2024-03-31,628.60100,573.21800,55.38300,90.51200,96.48900,-41.10600,-5.46900,-46.57500,0.00000,-46.57500,-46.57500,-46.52100,-35.71000,-41.10600,189.00540,189.00540,-0.25000,-0.25000,1.57420,0.55100,1.22730,8.81050,-6.53930,-6.53930,-7.40930,-7.40070,0.99270,3.80810,23.63410,-35.27950,-50.64320,-7.35510,-15.83930,0.69060,-0.03300,-0.09180
2023-12-31,465.38700,417.76190,47.62510,83.73700,89.53800,-41.91290,-5.34200,-47.25500,-0.02400,-47.23100,-47.23100,-47.20900,-37.40290,-41.91290,186.21500,186.21500,-0.25000,-0.25000,1.83840,0.50580,1.02370,10.23340,-9.00600,-9.00600,-10.15390,-10.14400,0.78630,3.88640,23.15800,-29.87960,-40.02870,-7.97980,-14.76500,0.83660,-1.0026,-1.0603
2023-09-30,456.70900,397.87900,58.83000,83.08900,88.58600,-29.75600,-5.32100,-35.07700,,-35.07700,-35.07700,-35.04700,-25.52500,-29.75600,187.32830,187.32830,-0.19000,-0.19000,1.62570,0.46010,0.85230,12.88130,-6.51530,-6.51530,-7.68040,-7.67380,0.59250,4.32810,20.79460,-18.50000,-23.46300,-4.55080,-9.98780,1.00370,0.0273,-0.0231
2023-06-30,462.37900,410.64400,51.73500,70.19900,75.39400,-23.65900,-4.83400,-28.49300,0.00100,-28.49400,-28.49400,-28.47700,-19.33100,-23.65900,185.99100,185.99100,-0.15000,-0.15000,1.70120,0.43320,0.76440,11.18890,-5.11680,-5.11680,-6.16230,-6.15880,0.59010,5.19970,17.30890,-13.49710,-16.66520,-3.63650,-7.64960,1.11990,0.1927,0.1473
2023-03-31,439.15500,396.31500,42.84000,70.40800,75.32900,-32.48900,-4.88100,-37.37000,0.00100,-37.37100,-37.37100,-37.28400,-27.55300,-32.48900,183.11390,183.11390,-0.20000,-0.20000,1.79300,0.41840,0.71950,9.75510,-7.39810,-7.39810,-8.50950,-8.48990,0.57650,3.50550,25.67390,-16.68800,-20.33810,-4.90590,-9.70520,1.18820,0.46480,0.42500
2022-12-31,361.81100,326.00200,35.80900,83.22800,87.91500,-52.10600,-4.71700,-56.82300,0.17200,-56.99500,-56.99500,-56.90300,-47.11300,-52.10590,181.21300,181.21300,-0.32000,-0.32000,2.36800,0.40210,0.67240,9.89720,-14.40140,-14.40140,-15.70520,-15.72730,0.57080,3.89500,23.10630,-23.81720,-28.63870,-8.99170,-14.24150,1.27780,-0.8208,-0.857
2022-09-30,360.34800,312.85000,47.49800,76.45200,80.90800,-33.41000,-6.67000,-40.08000,0.16700,-40.24700,-40.24700,-40.24700,-28.42900,-33.41000,182.12340,182.12340,-0.22000,-0.22000,2.03420,0.37120,0.59040,13.18110,-9.27160,-9.27160,-11.12260,-11.16890,0.46340,4.08470,22.03370,-14.78890,-17.16100,-5.17620,-9.29880,1.45330,0.5772,0.5416
2022-06-30,366.47400,307.26900,59.20500,61.67300,65.85300,-6.64800,-4.93200,-11.58000,0.00000,-11.58000,-11.58000,-11.58000,-1.84500,-6.64800,181.26260,181.26260,-0.06000,-0.06000,2.74010,0.34390,0.52410,16.15530,-1.81400,-1.81400,-3.15980,-3.15980,0.54960,3.73850,24.07380,-3.94270,-4.49790,-1.73670,-2.58690,1.56830,0.058,0.026
