,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-22,2024-09-30,--,$2.50
1,2024-07-23,2024-06-30,--,$1.43
2,2024-04-23,2024-03-31,$1.72,$2.01
3,2024-01-23,2023-12-31,$1.56,$1.74
4,2023-10-24,2023-09-30,$1.53,$1.44
5,2023-07-25,2023-06-30,$1.61,$1.73
6,2023-04-25,2023-03-31,$1.44,$2.20
7,2023-01-24,2022-12-31,$1.38,$1.54
8,2022-10-25,2022-09-30,$1.15,$1.12
9,2022-07-21,2022-06-30,$1.24,$1.07
10,2022-04-20,2022-03-31,$1.37,$2.34
11,2022-01-25,2021-12-31,$1.07,$1.58
12,2021-10-21,2021-09-30,$1.00,$1.11
13,2021-07-20,2021-06-30,$1.01,$1.35
14,2021-04-20,2021-03-31,$0.86,$1.02
15,2021-01-28,2020-12-31,$0.86,$0.50
16,2020-10-20,2020-09-30,$0.86,$1.03
17,2020-07-21,2020-06-30,$0.91,$1.05
18,2020-05-04,2020-03-31,$1.02,$1.31
19,2020-01-23,2019-12-31,$1.01,$1.36
20,2019-10-22,2019-09-30,$1.16,$1.25
21,2019-07-18,2019-06-30,$1.32,$1.78
22,2019-04-24,2019-03-31,$1.05,$1.12
23,2019-01-22,2018-12-31,$0.73,$0.84
24,2018-10-23,2018-09-30,$1.05,$1.22
25,2018-07-19,2018-06-30,$0.92,$1.16
26,2018-04-19,2018-03-31,$1.17,$1.98
27,2018-01-18,2017-12-31,$0.72,$0.68
28,2017-10-19,2017-09-30,$0.99,$1.25
29,2017-07-20,2017-06-30,$1.10,$1.32
30,2017-04-20,2017-03-31,$1.08,$1.44
31,2017-01-19,2016-12-31,$1.05,$1.14
32,2016-10-20,2016-09-30,$1.33,$2.25
33,2016-07-21,2016-06-30,$1.24,$1.49
34,2016-04-21,2016-03-31,$1.21,$1.62
35,2016-01-21,2015-12-31,$1.40,$1.44
36,2015-10-22,2015-09-30,$1.39,$1.52
37,2015-07-23,2015-06-30,$1.27,$1.03
38,2015-04-23,2015-03-31,$1.08,$1.39
39,2015-01-22,2014-12-31,$1.26,$1.30
