Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2016-03-31,19.06650,14.35000,4.71650,5.17180,5.21110,-0.49460,-0.04040,-0.53500,0.00380,-0.53880,-0.53880,,-0.53880,-0.45530,-0.49460,5.34540,5.34540,-0.12000,-0.12000,6.50790,,,24.73730,-2.59410,-2.59410,-2.80590,-2.82570,0.81260,2.04110,44.09340,-2.83350,-3.26240,-2.29630,-2.83350,3.57760,-0.33740,-0.33810
2015-12-31,21.85990,16.30210,5.55780,5.38770,5.43040,0.12740,0.06690,0.19430,0.06880,0.12550,0.12550,,0.12550,0.17000,0.12740,5.42610,5.50570,,0.00000,3.99410,,,25.42450,0.58280,0.58290,0.88870,0.57410,0.83360,2.45120,36.71630,0.64410,0.73890,0.47860,0.64410,3.63770,0.3666,0.3511
2015-09-30,24.85600,18.36480,6.49120,5.05910,5.10170,1.38950,-0.03610,1.35340,0.53310,0.82030,0.82030,,0.82030,1.43220,1.38950,5.41410,5.52640,0.12000,0.12000,4.08740,,,26.11530,5.59020,5.59020,5.44500,3.30040,0.94110,2.43730,36.92660,4.24610,4.87720,3.10590,4.24610,3.61790,0.4355,0.4354
2015-06-30,22.80420,16.61550,6.18880,5.21290,5.25610,0.93260,-0.07170,0.86090,0.33080,0.53010,0.53010,,0.53010,0.97580,0.93260,5.49140,5.60360,0.12000,0.12000,4.15410,,,27.13870,4.08970,4.08970,3.77530,2.32470,0.87010,2.22270,40.49200,2.74710,3.15590,2.02280,2.74710,3.53040,-0.2943,-0.2941
2015-03-31,18.97880,13.61030,5.36850,5.13610,5.17900,0.18950,-0.04130,0.14820,0.06670,0.08150,0.08150,,0.08150,0.23250,0.18950,5.47670,5.58150,0.00000,0.00000,3.49720,,,28.28700,0.99840,0.99840,0.78100,0.42960,0.70170,2.23960,40.18610,0.43260,0.49870,0.30150,0.43260,3.43140,0.09780,0.09100
2014-12-31,24.02070,16.89530,7.12540,5.37400,5.41610,1.70920,-0.03910,1.67010,0.55160,1.11850,1.11850,,1.11850,1.75140,1.70920,5.32010,5.46350,0.24010,0.24010,3.08470,,,29.66350,7.11560,7.11560,6.95270,4.65640,0.85180,2.65790,33.86070,5.96080,6.87700,3.96620,5.96080,3.43210,0.8051,0.8016
2014-09-30,27.69880,20.02030,7.67850,4.76780,5.13270,2.54590,-0.85300,1.69290,-4.30760,6.00050,6.00050,,6.00050,3.71750,2.54590,5.44490,5.58960,1.08040,1.08040,2.37710,,,27.72150,9.19130,9.19130,6.11160,21.66340,0.94990,2.36160,38.10920,34.64500,40.48930,20.57700,34.64500,3.17570,0.2555,0.2532
2014-06-30,21.66220,15.82430,5.83790,4.13250,4.20150,1.63640,-0.11010,1.52620,0.03020,1.49610,1.49610,,1.49610,1.70540,1.63640,5.39530,5.51180,0.24010,0.24010,2.19430,,,26.94960,7.55410,7.55410,7.04570,6.90630,1.05660,2.29490,39.21760,13.31280,19.66300,7.29700,13.31280,2.06750,-0.0461,-0.0794
2014-03-31,18.45820,13.58020,4.87800,4.21720,4.28200,0.59600,-0.05310,0.54280,0.03210,0.51070,0.51070,,0.51070,0.66080,0.59600,4.97390,5.12990,0.12000,0.12000,1.70730,,,26.42730,3.22870,3.22870,2.94090,2.76680,0.85360,2.11760,42.50090,6.43090,11.93240,2.36190,6.43090,1.59660,0.40550,0.39960
2013-12-31,24.63880,18.17750,6.46130,4.95380,5.02120,1.44010,-0.07480,1.36530,,1.22810,1.22810,,1.22810,1.50740,1.44010,4.96580,5.10690,0.24010,0.24010,1.45290,,,26.22410,5.84470,5.84470,5.54120,4.98460,1.03750,2.32330,38.73840,16.56530,33.01260,5.17140,16.56530,1.49060,0.5697,0.5655
2013-09-30,25.91020,19.22610,6.68410,4.41590,4.48270,2.20140,-0.97350,1.22790,0.00000,1.22790,1.22790,,1.22790,2.26820,2.20140,4.96560,5.11950,0.24010,0.24010,1.33690,,,25.79730,8.49630,8.49630,4.73920,4.73920,1.13310,2.10460,42.76270,19.95230,50.57400,5.37010,19.95230,1.23940,0.2317,0.2299
2013-06-30,23.29460,17.41230,5.88230,5.20420,5.33230,0.55000,-0.07740,0.47260,0.00000,0.47260,0.47260,,0.47260,0.67810,0.55000,4.96560,5.20500,0.12000,0.12000,1.21530,,,25.25160,2.36110,2.36110,2.02870,2.02870,1.19990,2.09280,43.00360,9.63600,41.29540,2.43420,9.63600,0.98760,-0.0892,-0.0854
2013-03-31,19.90470,14.68510,5.21960,4.95380,5.04290,0.17680,-0.16450,0.01220,,0.01220,0.01220,,0.01220,0.26580,0.17680,4.96560,5.21830,0.00000,0.00000,1.20430,,,26.22290,0.88800,0.88800,0.06130,0.06130,1.08480,1.82000,49.45180,0.27800,2.04690,0.06650,0.27800,0.88420,0.30750,0.30600
2012-12-31,26.68390,19.78320,6.90070,6.37970,6.46520,0.43550,0.38080,0.81630,0.26000,0.55630,0.55630,,0.55630,0.52100,0.43550,4.93440,5.25830,0.24010,0.12000,1.14640,,,25.86110,1.63220,1.63220,3.05910,2.08490,1.21560,1.94500,46.27180,13.88600,313.96490,2.53450,13.88600,0.80690,0.0397,0.0203
2012-09-30,28.38490,21.04730,7.33770,6.27720,6.35910,0.97860,0.15100,1.12950,0.40770,0.72180,0.72180,,0.72180,1.06040,0.97860,4.93980,5.23170,0.12000,0.12000,1.25610,,,25.85060,3.44750,3.44750,3.97940,2.54310,2.12040,5.58870,16.10390,21.48240,-144.71200,5.39240,21.48240,0.67880,-0.1369,-0.1548
2012-06-30,24.26950,18.25630,6.01330,5.06700,5.14990,0.86330,0.26970,1.13310,0.29050,0.84260,0.84260,,0.84260,0.94630,0.86330,4.92690,5.33000,0.12000,0.12000,1.27690,,0.00990,24.77700,3.55730,3.55730,4.66870,3.47180,2.06610,5.57680,16.13840,33.22820,-62.09270,7.17310,33.22820,0.51390,-0.2904,-0.2946
2012-03-31,19.09370,14.45210,4.64160,4.31930,4.43980,0.20180,-0.76330,-0.56150,0.00000,-0.56150,-0.56150,,-0.56150,0.32220,0.20180,4.91840,4.91840,-0.12000,-0.12000,1.21680,,0.06160,24.30940,1.05670,1.05670,-2.94070,-2.94070,1.79770,5.95200,15.12100,-34.57290,24.34720,-5.28670,-34.57290,0.32970,0.03880,0.02450
2011-12-31,20.26860,15.45800,4.81070,4.51910,4.60660,0.20400,-0.04990,0.15410,,1.06630,1.06630,,1.06630,0.28190,0.20400,4.73640,5.11200,0.36010,0.24010,1.18880,,,23.73460,1.00640,1.00650,0.76040,5.26090,1.38630,2.44380,36.82730,60.42630,-136.32840,7.29330,60.42630,0.36770,0.074,0.0628
2011-09-30,24.97260,19.07090,5.90170,4.55990,4.65520,1.24650,0.17280,1.41930,,1.41930,1.41930,,1.41930,1.34180,1.24650,4.79260,5.09940,0.24010,0.24010,1.19470,,,23.63270,4.99160,4.99160,5.68330,5.68330,2.77100,6.31980,14.24110,211.66060,-74.21860,15.74840,211.66150,0.13980,0.0216,-0.0078
2011-06-30,20.29990,15.57630,4.72360,4.22220,4.34920,0.37440,0.29530,0.66970,,0.66970,0.66970,,0.66970,0.50140,0.37440,4.77330,5.14520,0.12000,0.12000,1.08240,,,23.26930,1.84450,1.84450,3.29920,3.29920,2.58420,7.49240,12.01220,-82.95640,-19.54780,8.52570,-82.95670,-0.16860,-0.0836,-0.0898
2011-03-31,16.37980,13.17400,3.20580,4.38230,4.51370,-1.30780,-0.99360,-2.30140,,-2.30140,-2.30140,,-2.30140,-1.17660,-1.30780,4.58530,4.58530,-0.48020,-0.48020,1.05770,,,19.57150,-7.98450,-7.98450,-14.05040,-14.05040,1.93180,7.11730,12.64530,147.43300,54.75910,-27.14210,147.43310,-0.32990,-0.20780,-0.21560
2010-12-31,18.79700,14.50600,4.29100,4.77640,4.91510,-0.62410,-0.62890,-1.25300,,-1.25300,-1.25300,,-1.25750,-0.72110,-0.62410,3.78890,3.78890,-0.12000,-0.12000,1.15390,,-0.03060,22.82830,-3.32020,-3.32020,-6.66610,-6.69000,2.02190,9.92930,9.06410,708.25680,43.91600,-13.47810,708.25690,-0.03890,0.4359,0.4249
2010-09-30,19.70090,14.76050,4.94040,3.57640,3.72060,1.21980,-0.15020,1.06960,,1.06960,1.06960,,1.07410,1.48280,1.21980,4.29490,4.71340,0.24010,0.24010,1.09030,,0.06560,25.07720,6.19170,6.19170,5.42940,5.45220,1.80160,6.02180,14.94560,55.74960,-134.57120,9.78180,55.74960,0.42410,0.2594,0.2504
2010-06-30,19.03920,13.99750,5.04170,3.38730,3.53100,1.51070,-1.17460,0.33610,,0.33610,0.33610,,0.33610,1.77140,1.51070,3.95040,3.95040,0.12000,0.12000,0.77800,,1.42380,26.48080,7.93460,7.93460,1.76540,1.76540,1.75020,6.24180,14.41890,58.03060,-15.49830,3.08980,58.03090,0.13520,0.0289,0.0184
2010-03-31,11.89980,9.02630,2.87350,3.28140,3.42450,-0.55110,-1.16200,-1.71310,,-1.71310,-1.71310,,-1.71310,-0.40790,-0.55110,3.12090,3.12090,-0.60020,-0.60020,0.55880,,-0.57620,24.14740,-4.63100,-4.63100,-14.39590,-14.39590,1.29840,5.67550,15.85770,108.09930,39.17790,-18.69230,108.09950,-0.49860,-0.02730,0.02290
2009-12-31,13.15930,9.88740,3.27190,3.70860,3.88520,-0.61330,-1.53020,-2.14350,,-2.14350,-2.14350,,-2.14350,-0.38050,-0.61330,3.06400,3.06400,-0.60020,-0.60020,0.72800,-0.26630,-12.36310,24.86350,-4.66060,-4.66060,-16.28910,-16.28910,1.02090,2.59950,34.62150,630.90440,67.75420,-16.62920,798.90860,-0.10960,0.0071,0.0071
2009-09-30,13.18690,9.46820,3.71870,3.48910,3.68310,0.03560,-0.28540,-0.24980,,-0.24980,-0.24980,,-0.24980,0.22960,0.03560,3.08550,3.08550,-0.12000,-0.12000,0.81770,0.40060,2.92920,28.20020,0.26990,0.26990,-1.89410,-1.89410,0.88620,2.62510,34.28450,-13.95420,23.15140,-1.67870,-8.36370,0.57960,-0.0519,-0.0576
2009-06-30,12.39140,9.50920,2.88220,3.51680,3.72160,-0.83940,-0.64280,-1.48230,,-1.48230,-1.48230,,-1.48230,-0.62470,-0.83940,3.03950,3.03950,-0.48020,-0.48020,0.86080,0.37050,2.59370,23.25950,-6.77430,-6.77430,-11.96210,-11.96210,0.82070,2.69850,33.35200,-72.92660,168.25650,-9.81700,-45.90490,0.65920,-0.204,-0.204
2009-03-31,12.82330,9.71520,3.10810,4.66630,4.87710,-1.76900,-0.31880,-2.08780,,-2.08780,-2.08780,,-2.08780,-1.49320,-1.76900,3.02620,3.02620,-0.72030,-0.72030,0.98150,0.25680,1.41670,24.23770,-13.79540,-13.79540,-16.28120,-16.28120,0.80990,2.69300,33.41960,-60.16910,-408.27350,-13.18540,-44.71900,1.14440,-0.21850,-0.21850
