Date,revenue,cost-goods-sold,gross-profit,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,16902.14000,13888.75000,3013.39400,-2517.66500,2517.66000,495.72850,-110.24100,385.48800,82.16300,303.32500,303.32500,303.32500,722.27750,495.72850,508.36820,512.23850,0.60000,0.59000,1.24380,0.88920,8.41190,17.82850,2.93290,2.93290,2.28070,1.79460,0.75710,3.15000,3.50320,25.69110,22.95470,-6.85440,1.35880,2.54250,2.59780,0.7234,0.4569
2021-12-31,16320.20000,13429.05000,2891.15000,-2446.24100,2446.24000,444.90920,-232.22300,212.68600,45.24500,167.44100,167.44100,167.44100,668.27820,444.90920,511.04440,514.57490,0.33000,0.33000,1.32520,0.89660,9.08170,17.71520,2.72610,2.72610,1.30320,1.02600,0.76170,3.26290,3.77710,23.82790,13.71260,-4.08180,0.78150,1.41730,2.40780,0.5179,0.33
2021-09-30,16456.55000,13484.84000,2971.70900,-2340.02600,2340.02000,631.68360,-124.96200,506.72000,128.70700,378.01300,378.01300,378.01300,851.94760,631.68360,512.51610,515.78290,0.74000,0.73000,1.38130,0.86420,6.66090,18.05790,3.83850,3.83850,3.07910,2.29700,0.74450,3.32560,3.81830,23.57050,22.59100,-10.33660,1.71020,3.06860,3.26590,0.21480,0.06090
2021-06-30,16136.89000,13221.11000,2915.77800,-2336.14800,2336.15000,579.62790,-437.61200,142.01800,-9.07500,151.09300,151.09300,151.09300,814.19490,579.62890,510.69640,513.55510,0.30000,0.30000,1.46640,0.87210,7.13710,18.06900,3.59190,3.59190,0.88010,0.93630,0.75360,3.57790,4.25750,21.13940,9.72980,-4.81600,0.70560,1.24450,3.03400,0.8315,0.4807
2021-03-31,11824.59000,9701.92100,2122.66800,-1886.75100,1886.74900,235.91700,-133.06500,102.85200,13.92500,88.92700,88.92700,88.92700,445.77800,235.91700,511.11070,514.58510,0.17000,0.17000,1.65340,0.89380,9.10490,17.95130,1.99510,1.99510,0.86980,0.75210,0.53640,3.01410,3.66970,24.52490,6.37200,-2.68950,0.40340,0.67690,2.72920,1.0489,0.8878
2020-12-31,11558.98000,9460.52400,2098.45800,-1886.39600,1886.39600,212.06250,-130.94200,81.12000,13.83100,67.28900,67.28900,67.28900,431.11850,212.06250,510.00670,512.74280,0.13000,0.13000,1.78540,0.89730,9.69870,18.15440,1.83460,1.83460,0.70180,0.58210,0.51400,3.05130,3.98580,22.58020,4.71610,-2.03810,0.29920,0.48440,2.79770,0.0041,-0.1513
2020-09-30,11777.38000,9557.53400,2219.84500,-1800.26600,1800.26600,419.57910,-160.84100,258.73800,41.83800,216.90000,216.90000,216.90000,634.03210,419.57910,509.12700,510.73900,0.43000,0.42000,1.73450,0.90530,10.57590,18.84840,3.56260,3.56260,2.19690,1.84170,0.51790,3.04890,3.77990,23.80990,16.68450,-6.63150,0.95380,1.58060,2.55360,1.82270,1.68860
2020-06-30,8866.56200,7300.90800,1565.65300,-2097.23500,2097.23600,-531.58200,-204.66500,-736.24500,-117.82600,-618.41890,-618.41890,-618.41900,-117.88100,-531.58200,510.12110,514.02600,-1.20000,-1.18000,1.83810,0.91760,12.46910,17.65800,-5.99540,-5.99540,-8.30360,-6.97470,0.39180,2.35890,2.95400,30.46730,-53.37580,18.43810,-2.73290,-4.39810,2.27960,1.0453,0.8518
2020-03-31,13698.70000,11134.46000,2564.24000,-2503.96600,2503.96000,60.27440,-89.05400,-28.78000,-25.48300,-3.29700,-3.29700,-3.29700,350.83440,60.27440,508.74500,512.65800,-0.01000,-0.01000,1.48800,0.83170,5.35030,18.71890,0.44000,0.44000,-0.21010,-0.02410,0.67040,3.01130,3.71780,24.20770,-0.16250,0.12510,-0.01610,-0.02740,4.00020,0.6402,0.2312
2019-12-31,15025.04000,12196.64000,2828.39900,-2275.90600,2275.91000,552.49320,-75.95500,476.53800,93.12800,383.41000,383.41000,383.41000,768.99220,552.49320,509.98470,515.51780,0.75000,0.74000,1.24950,0.76200,3.51590,18.82460,3.67710,3.67710,3.17160,2.55180,0.77560,3.47660,3.42780,26.25590,15.16940,-16.30420,1.97920,3.61010,4.96720,1.1328,0.7189
2019-09-30,15303.00000,12359.63000,2943.37000,-2275.05200,2275.06000,668.31840,-86.44700,581.87100,128.09000,453.78100,453.78100,453.78100,887.56840,668.31840,513.49600,518.76100,0.88000,0.87000,1.39050,0.77870,3.54230,19.23390,4.36720,4.36720,3.80230,2.96530,0.80730,3.64930,3.47250,25.91760,18.48590,-20.23770,2.39380,4.09090,4.80510,0.33070,0.00150
2019-06-30,15474.86000,12495.67000,2979.19500,-2258.66200,2258.66000,720.53130,-38.22200,682.30800,146.54200,535.76600,535.76600,535.76600,913.00820,720.53220,516.89100,523.38100,1.03000,1.03000,1.33400,0.76450,3.26190,19.25180,4.65610,4.65610,4.40910,3.46220,0.86130,3.88540,3.68320,24.43500,21.40840,-23.80210,2.98200,5.04270,4.87950,1.9807,1.4029
2019-03-31,14658.07000,11903.78000,2754.29800,-2224.71300,2224.71000,529.58500,-98.63400,430.95100,-9.13200,440.08300,440.08300,440.08300,719.19800,529.58500,514.18500,519.82100,0.86000,0.85000,1.30080,0.77500,3.67390,18.79030,3.61290,3.61290,2.94000,3.00230,0.80540,3.55900,3.34810,26.88130,18.63260,-17.95820,2.41790,4.19270,4.59650,0.8768,0.5852
2018-12-31,14765.71000,11994.00000,2771.71200,-2319.81700,2319.81000,451.89450,-97.31000,354.58500,87.20500,267.38000,267.38000,267.38000,661.32450,451.89450,517.87100,524.60100,0.52000,0.51000,1.25000,0.78720,4.06530,18.77130,3.06040,3.06040,2.40140,1.81080,0.81160,3.62320,3.54060,25.41930,12.33510,-10.25120,1.46960,2.62460,4.22120,1.237,1.0134
2018-09-30,15215.28000,12311.49000,2903.78500,-2275.64500,2275.65000,628.14060,-90.14800,537.99200,106.95000,431.04200,431.04200,431.04200,821.93760,628.14060,520.85700,529.03400,0.83000,0.81000,1.30140,0.75000,3.29790,19.08470,4.12840,4.12840,3.53590,2.83300,0.82060,3.67020,3.55350,25.32720,16.33620,-19.21800,2.32470,4.08460,5.07270,0.51250,0.32260
2018-06-30,15315.91000,12399.20000,2916.70700,-2232.77300,2232.77000,683.93360,-90.78000,593.15590,144.22800,448.92800,448.92800,448.92800,893.07860,683.93360,522.92700,529.09000,0.86000,0.84000,1.21470,0.75050,3.32170,19.04370,4.46550,4.46550,3.87280,2.93110,0.84760,3.96720,3.70140,24.31490,17.90730,-18.48700,2.48430,4.46800,4.81510,1.9507,1.3665
2018-03-31,14349.50000,11673.88000,2675.62800,-2193.42500,2193.42000,482.20310,-117.31900,364.88400,34.79900,330.08500,330.08500,330.08500,682.31910,482.20310,521.83300,527.99100,0.63000,0.63000,1.44150,0.78980,3.88300,18.64610,3.36040,3.36040,2.54280,2.30030,0.77030,3.58120,3.31900,27.11690,14.03890,-11.91200,1.77190,2.95080,4.51500,0.3531,0.1624
2017-12-31,14411.49000,11712.10000,2699.38700,-2170.83400,2170.84000,528.55270,-76.82400,451.72800,167.61500,284.11300,284.11300,284.11300,726.40970,528.55270,521.28400,527.25000,0.55000,0.54000,1.38260,0.78560,3.90280,18.73080,3.66760,3.66760,3.13450,1.97140,0.79100,3.69000,3.64510,24.69060,12.52370,-10.18780,1.55940,2.68510,4.35090,1.6146,1.384
2017-09-30,14650.42000,11856.76000,2793.66800,-2174.30300,2174.30000,619.36520,-72.90900,546.45600,178.81600,367.64000,367.64000,367.64000,806.21920,619.36520,527.29000,533.06300,0.70000,0.69000,1.40010,0.79030,4.01050,19.06890,4.22760,4.22760,3.73000,2.50940,0.79540,3.72780,3.38060,26.62270,16.44740,-13.18620,1.99600,3.44830,4.28490,0.15530,-0.09710
2017-06-30,14421.05000,11661.45000,2759.59500,-2200.18600,2200.19000,559.40720,-75.87900,483.52510,178.35400,305.17090,305.17090,305.17110,800.82020,559.40630,543.49700,548.54500,0.58000,0.56000,1.31780,0.76290,3.44100,19.13590,3.87910,3.87910,3.35290,2.11620,0.81210,3.89290,3.57920,25.14550,12.81420,-11.86460,1.71860,3.03880,4.49310,2.0805,1.5978
2017-03-31,13524.17000,10990.04000,2534.13500,-2098.17300,2098.17000,435.96190,-76.18900,359.77300,121.49500,238.27800,238.27800,238.27800,666.29090,435.96190,539.29160,544.06890,0.44000,0.44000,1.45300,0.77500,3.68070,18.73780,3.22360,3.22360,2.66020,1.76190,0.75470,3.73260,3.08290,29.19310,10.22420,-9.44300,1.32960,2.30060,4.34720,0.8277,0.6003
2016-12-31,13457.27000,10885.41000,2571.86200,-2079.44600,2079.44000,492.41600,-69.91100,422.50600,147.33900,275.16700,275.16700,275.16700,736.27310,492.41600,545.13300,550.37200,0.50000,0.50000,1.58570,0.77050,3.37040,19.11130,3.65910,3.65910,3.13960,2.04470,0.76330,3.59070,3.37270,26.68480,11.11320,-11.79330,1.56080,2.55030,4.58200,0.7091,0.4571
2016-09-30,13968.65000,11276.74000,2691.91900,-2125.08600,2125.08000,566.83300,-66.40700,500.42600,176.53900,323.88700,323.88700,323.88700,785.07800,566.83300,555.43800,560.95400,0.58000,0.58000,1.51600,0.72200,2.60180,19.27110,4.05790,4.05790,3.58250,2.31870,0.77500,3.72680,3.33260,27.00560,10.72190,-16.20430,1.79690,2.98120,5.50240,0.45270,0.20670
2016-06-30,13647.89000,11145.05000,2502.83700,-1956.01300,1956.02000,546.82230,-215.60800,331.21700,115.55000,215.66700,215.66700,215.66700,757.91730,546.82420,573.05700,577.39100,0.39000,0.37000,2.26720,0.67830,2.13690,18.33860,4.00660,4.00670,2.42690,1.58020,0.81620,4.22290,4.03670,22.29560,6.19800,18.74570,1.28970,1.99390,6.21810,1.7111,1.4486
2016-03-31,12002.79000,9859.96600,2142.82500,-1765.20700,1765.20400,377.61820,-50.74700,326.87100,109.73500,217.13600,217.13600,217.13600,579.33320,377.61820,566.48800,570.81500,0.38000,0.38000,1.69260,0.51850,1.09890,17.85270,3.14610,3.14610,2.72330,1.80900,0.89900,3.64690,3.42010,26.31470,5.47020,12.80110,1.62640,2.63380,7.02610,0.9121,0.7174
2015-12-31,12153.63000,9996.81200,2156.81400,-1724.23100,1724.22800,432.58300,-39.47100,393.11200,120.71300,272.39900,272.39900,272.39900,585.49800,432.58300,566.88200,571.45200,0.48000,0.48000,1.75070,0.51980,1.10520,17.74630,3.55930,3.55930,3.23450,2.24130,0.92850,3.65330,3.62420,24.83300,6.91120,15.12980,2.08110,3.31900,6.95600,1.2557,1.0396
2015-09-30,12562.61000,10324.62000,2237.99500,-1744.52100,1744.52000,493.47460,-111.66700,381.80700,137.38700,244.42000,244.42000,244.42000,635.59660,493.47460,596.69900,600.79000,0.41000,0.41000,1.76990,0.36160,0.58210,17.81470,3.92810,3.92810,3.03920,1.94560,0.93950,3.63370,3.55770,25.29730,4.60680,7.74520,1.82790,2.94120,8.90030,-0.43520,-0.63450
2015-06-30,12401.94000,10181.77000,2220.16600,-2099.16900,2099.17000,121.00100,-52.24700,68.74800,-4.27800,73.02600,73.02600,73.02600,266.06590,121.00100,592.07200,596.84900,0.12000,0.11000,1.22280,0.30160,1.39190,17.90180,0.97570,0.97570,0.55430,0.58880,0.68940,3.78250,3.69830,24.33530,1.38830,2.32150,0.40590,0.96950,8.85090,1.1695,1.0054
2015-03-31,11746.66000,9689.16100,2057.49800,-1730.19000,1730.18900,327.30760,-60.97300,266.33500,89.38000,176.95500,176.95500,176.95500,468.40760,327.30760,594.03000,598.92100,0.30000,0.30000,2.65480,0.57660,1.43600,17.51560,2.78640,2.78640,2.26730,1.50640,0.65460,3.65660,3.35980,26.78740,3.33070,5.48660,0.98610,1.41010,8.95460,0.6775,0.4697
2014-12-31,12087.07000,10001.94000,2085.13800,-1769.69100,1769.69000,315.44630,-79.24900,236.19700,78.21800,157.97900,157.97900,157.97900,472.44630,315.44630,590.72300,595.91200,0.27000,0.27000,2.67310,0.57430,1.42170,17.25100,2.60980,2.60980,1.95410,1.30700,0.67410,3.58260,3.42410,26.28430,2.95680,4.92460,0.88110,1.25870,9.03950,0.6537,0.3554
2014-09-30,12445.08000,10256.36000,2188.71700,-1723.10400,1723.11000,465.61230,-28.74600,436.86700,158.05400,278.81300,278.81300,278.81300,603.41130,465.61230,588.27700,593.31000,0.47000,0.47000,1.56690,0.33050,0.56600,17.58700,3.74130,3.74130,3.51040,2.24030,0.91550,3.60420,3.41260,26.37300,5.23950,8.82160,2.05100,3.50800,9.06120,0.10550,-0.09280
2014-06-30,12286.99000,10131.14000,2155.85500,-1731.33400,1731.33000,424.52150,-23.98900,400.53310,146.36200,254.17100,254.17100,254.17100,571.51150,424.52150,585.98800,590.21600,0.43000,0.43000,1.52990,0.30920,0.51890,17.54580,3.45500,3.45500,3.25980,2.06860,0.93500,3.89360,3.61520,24.89500,4.82600,8.09770,1.93420,3.33380,8.98560,1.093,0.8663
2014-03-31,11277.48000,9282.74300,1994.74100,-1662.11600,1662.11700,332.62500,-35.94200,296.68300,115.74600,180.93700,180.93700,180.93700,470.55000,332.62500,585.88500,590.47000,0.31000,0.31000,1.73880,0.36340,0.58530,17.68780,2.94950,2.94950,2.63080,1.60440,0.85720,3.67210,3.21250,28.01570,3.45870,5.81180,1.37530,2.20180,8.95870,0.657,0.461
2013-12-31,11237.97000,9273.01800,1964.95100,-1613.17400,1613.17200,351.77730,-25.57300,326.20400,115.36900,210.83500,210.83500,210.83500,489.18040,351.77730,584.25400,587.92600,0.36000,0.36000,1.79810,0.35700,0.56600,17.48490,3.13030,3.13030,2.90270,1.87610,0.86240,3.69950,3.41590,26.34760,3.97520,6.59620,1.61790,2.55620,9.07740,0.4932,0.2847
2013-09-30,11714.27000,9648.78000,2065.48600,-1587.28900,1587.29000,478.19730,-25.99400,452.20400,166.61400,285.59000,285.59000,285.59000,611.94130,478.19730,587.62200,591.45900,0.49000,0.48000,1.72450,0.35630,0.60200,17.63220,4.08220,4.08220,3.86030,2.43800,0.89840,3.79780,3.42210,26.29990,5.49300,9.24080,2.19020,3.53560,8.94530,0.28610,0.07450
2013-06-30,11601.06000,9528.83600,2072.22100,-1612.37700,1612.37400,459.84280,-21.33800,438.50500,155.46200,283.04300,283.04300,283.04300,592.39280,459.84570,589.39800,592.67500,0.47000,0.46000,1.69870,0.33710,0.55640,17.86230,3.96380,3.96380,3.77990,2.43980,0.91500,3.97670,3.64460,24.69430,5.45170,9.12500,2.23250,3.61400,8.85810,1.2697,1.0409
2013-03-31,10926.37000,8983.88900,1942.48200,-1605.28000,1605.28100,337.20210,-30.80500,306.39700,104.98000,201.41700,201.41700,201.41700,467.60710,337.20210,589.15000,592.90400,0.34000,0.34000,1.74340,0.33170,0.54310,17.77790,3.08610,3.08610,2.80420,1.84340,0.86330,3.72280,3.21660,27.97970,3.90920,6.29600,1.59130,2.61250,8.68500,0.625,0.4543
2012-12-31,10796.89000,8844.78000,1952.10900,-1569.45900,1569.46000,382.65040,-30.48900,352.16200,130.79300,221.36900,221.36900,221.36900,511.57940,382.65040,587.09200,589.75200,0.38000,0.38000,1.76630,0.36430,0.63350,18.08030,3.54410,3.54410,3.26170,2.05030,0.86570,3.63070,3.40800,26.40860,4.51630,7.51530,1.77500,2.87090,8.37370,0.2943,0.1179
2012-09-30,11086.92000,9057.12100,2029.79500,-1551.01300,1551.00900,478.78220,-28.39100,450.39100,163.79300,286.59800,286.59800,286.59800,599.44620,478.78220,587.75800,589.83900,0.49000,0.49000,1.75790,0.36100,0.61690,18.30800,4.31840,4.31840,4.06240,2.58500,0.88480,3.82020,3.47180,25.92290,5.85590,9.42040,2.28730,3.74200,8.33420,0.36150,0.09990
2012-06-30,11045.38000,8930.97400,2114.40600,-1598.94400,1598.94600,515.46480,-26.01200,489.45200,180.18300,309.26900,309.26900,309.26900,627.44180,515.46580,587.72600,588.99100,0.53000,0.52000,1.77730,0.37100,0.64430,19.14290,4.66680,4.66680,4.43130,2.80000,0.91000,4.09900,3.72320,24.17270,6.60120,10.64300,2.54810,4.15200,7.99570,0.8372,0.5876
2012-03-31,10504.75000,8633.13000,1871.61600,-1432.78600,1432.79000,438.83010,-26.04200,412.78800,153.23800,259.55000,259.55000,259.55000,543.07210,438.83010,585.82300,587.21500,0.44000,0.44000,1.59970,0.33090,0.58870,17.81690,4.17740,4.17740,3.92950,2.47080,0.88030,3.83620,3.39500,26.50950,5.32080,8.36670,2.17500,3.56010,8.33430,0.6295,0.2928
2011-12-31,10244.42000,8398.77100,1845.64900,-1418.65200,1418.65300,426.99710,-24.85200,402.14600,152.03300,250.11300,250.11300,250.11300,528.08010,426.99710,586.18800,587.03400,0.43000,0.43000,1.73050,0.36110,0.60960,18.01620,4.16810,4.16810,3.92550,2.44150,0.89440,3.79490,3.55370,25.32560,5.33560,8.46650,2.18360,3.40890,8.02920,0.487,0.1336
2011-09-30,10586.39000,8638.79000,1947.60000,-1438.26000,1438.26000,509.33980,-29.72400,479.61600,176.96300,302.65300,302.65300,302.65300,608.98080,509.33980,592.00400,593.44900,0.51000,0.51000,1.59170,0.33880,0.55790,18.39720,4.81130,4.81130,4.53050,2.85890,0.92480,4.04160,3.45830,26.02430,6.50270,10.34930,2.64400,4.29950,7.92210,0.43030,0.05200
2011-06-30,10425.70000,8471.31100,1954.39200,-1393.64200,1393.64300,560.74800,-25.85600,534.89390,198.58400,336.31000,336.31000,336.31000,665.02910,560.74800,586.52600,588.69200,0.57000,0.57000,1.60360,0.32640,0.56710,18.74590,5.37850,5.37850,5.13050,3.22580,0.91570,4.08500,3.59720,25.01950,7.14760,11.35410,2.95380,4.81490,7.95370,0.7169,0.4177
2011-03-31,9761.66000,7929.11100,1832.54900,-1405.06200,1405.06200,427.48730,-22.01500,405.47200,146.99400,258.47800,258.47800,258.47800,527.56430,427.48730,583.72200,585.42200,0.44000,0.44000,1.73400,0.38770,0.63530,18.77290,4.37920,4.37920,4.15370,2.64790,0.89150,3.87280,3.33610,26.97730,6.14370,10.30220,2.36050,3.76200,7.21860,0.6558,0.442
2010-12-31,9384.85200,7623.18500,1761.66700,-1324.64200,1324.64200,437.02440,-26.76000,410.26500,152.09200,258.17300,258.17300,258.17300,533.54040,437.02440,584.94400,587.11000,0.44000,0.44000,1.78830,0.39910,0.66630,18.77140,4.65670,4.65670,4.37160,2.75100,0.90870,3.88270,3.57750,25.15720,6.46320,11.16240,2.49970,3.88350,6.87030,0.0977,-0.1968
2010-09-30,9751.27400,7905.17000,1846.10400,-1339.86400,1339.86400,506.24020,-29.41700,476.82300,177.75400,299.06900,299.06900,299.06900,607.95420,506.24020,588.71100,591.10300,0.51000,0.51000,1.68130,0.38450,0.62660,18.93190,5.19150,5.19150,4.88990,3.06700,0.91510,4.21550,3.46410,25.98080,7.51240,13.04650,2.80670,4.62410,6.79140,0.38370,0.14250
2010-06-30,10348.48000,8285.78900,2062.68800,-1478.60300,1478.60200,584.08590,-35.42500,548.66090,210.88000,337.78090,337.78090,337.78100,689.84890,584.08890,592.15700,593.59000,0.57000,0.57000,1.68690,0.39250,0.64810,19.93230,5.64420,5.64420,5.30190,3.26410,1.00340,4.67720,3.95380,22.76290,8.82500,15.55650,3.27510,5.36140,6.50490,0.6905,0.4549
2010-03-31,8945.09300,7261.72100,1683.37200,-1251.26900,1251.26900,432.10250,-28.68200,403.42100,155.77300,247.64800,247.64800,247.64800,526.88760,432.10250,593.13000,594.83400,0.42000,0.42000,1.77670,0.38000,0.61480,18.81890,4.83060,4.83060,4.51000,2.76850,0.85990,4.14660,3.39600,26.50160,6.14810,10.51810,2.38070,3.81200,6.81220,0.5543,0.238
2009-12-31,8868.49900,7173.61200,1694.88700,-1232.53600,1232.53500,462.35160,-30.38400,431.96700,163.61800,268.34900,268.34900,268.34900,557.87350,462.35160,592.65200,593.37200,0.45000,0.45000,1.85050,0.38580,0.63030,19.11130,5.21340,5.21340,4.87080,3.02590,0.86910,4.00690,3.51080,25.63500,6.82770,11.87020,2.62980,4.19360,6.63820,0.1765,-0.0541
2009-09-30,9081.42600,7334.06700,1747.35900,-1250.03100,1250.03100,497.32810,-31.78800,465.54000,139.33500,326.20500,326.20500,326.20500,591.23410,497.32810,591.56800,591.98300,0.55000,0.55000,1.75860,0.39930,0.66700,19.24100,5.47630,5.47630,5.12630,3.59200,0.87720,4.19620,3.52640,25.52200,8.78230,15.76970,3.15100,5.27570,6.28150,0.07030,-0.11230
2009-06-30,9086.74700,7324.16200,1762.58500,-1222.31400,1222.31200,540.27340,-29.88400,510.38800,195.07400,315.31400,315.31400,315.31400,638.45940,540.27340,595.12800,596.06900,0.53000,0.53000,1.68810,0.41700,0.71790,19.39730,5.94570,5.94570,5.61680,3.47000,0.89540,4.43710,3.68110,24.44950,9.14030,17.34580,3.10710,5.32880,5.84670,0.9781,0.7687
2009-03-31,8739.35000,7102.27400,1637.07600,-1231.75300,1231.75300,405.32230,-24.71900,380.60400,154.43800,226.16600,226.16600,226.16600,498.86630,405.32230,590.15300,590.66800,0.38000,0.38000,1.67720,0.42510,0.74140,18.73220,4.63790,4.63790,4.35510,2.58790,0.86210,4.15280,3.42750,26.25820,6.78940,12.29720,2.23110,3.90320,5.65260,1.6671,1.1395
