Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,4476.34200,3175.45900,1300.88300,406.89700,9.70200,397.19500,903.68770,2.50800,906.19600,208.28200,697.91400,697.91400,697.91400,925.77170,903.68770,206.77400,208.46000,3.38000,3.35000,0.12310,0.18570,20.18810,20.18810,20.24410,15.59120,0.26400,6.03510,6.09720,4.11630,5.29210,56.30780,2.228,2.0387
2024-06-30,4599.65500,3205.68900,1393.96600,361.14500,13.32400,347.82100,1046.14500,2.16700,1048.31200,239.17900,809.13300,809.13300,809.13300,1067.97500,1046.14500,209.54700,211.20100,3.86000,3.83000,0.12820,0.19370,22.74400,22.74400,22.79110,17.59120,0.27800,7.20970,7.28780,4.89080,6.28550,53.98050,1.9891,1.84
2024-03-31,3949.16000,2777.50800,1171.65200,357.59400,16.68300,340.91100,830.74100,37.90200,868.64300,205.66700,662.97600,662.97600,662.97600,851.80190,830.74100,211.83700,213.54600,3.13000,3.10000,0.15390,0.23150,21.03590,21.03590,21.99560,16.78780,0.23940,6.16040,6.23140,4.01900,5.21260,51.08730,1.12290,1.01010
2023-12-31,4293.65100,3044.09400,1249.55700,308.32000,4.70500,303.61400,945.94310,0.87600,946.81820,235.82500,710.99300,710.99300,708.45720,967.00210,945.94290,219.95800,221.16300,3.29000,3.26000,0.15890,0.23710,22.03120,22.03120,22.05160,16.50010,0.26690,6.84750,6.93110,4.41970,5.75910,48.84910,1.246,1.1366
2023-09-30,4003.53300,2821.03400,1182.49900,353.16700,17.09100,336.07600,846.42310,0.89100,847.31400,208.53900,638.77500,638.77500,636.57100,866.98410,846.42310,218.28800,219.68200,2.92000,2.90000,0.16520,0.24040,21.14190,21.14190,21.16420,15.90020,0.25470,6.37980,6.46230,4.06420,5.32590,46.32520,2.1934,2.0876
2023-06-30,4188.75300,2935.63300,1253.12000,314.63700,13.58600,301.05100,952.06880,0.94400,953.01300,232.66800,720.34500,720.34500,717.85800,972.13390,952.06880,222.16000,223.39200,3.23000,3.21000,0.17320,0.24200,22.72920,22.72920,22.75170,17.13780,0.27510,7.42240,7.52360,4.73100,6.13670,44.13540,3.3452,3.2485
2023-03-31,3575.64100,2541.33200,1034.30900,336.51800,1.81800,334.70000,699.60910,2.51300,702.12200,169.86300,532.25900,532.25900,529.98500,718.74810,699.60910,225.12700,225.95700,2.35000,2.35000,0.18060,0.25540,19.56600,19.56600,19.63630,14.82210,0.24110,5.74560,5.82940,3.58880,4.70800,41.44470,3.14820,3.04320
2022-12-31,5078.64500,3581.11100,1497.53400,350.83210,-31.17800,382.01100,1115.52300,48.29000,1163.81500,281.58400,882.23110,882.23110,876.95910,1134.50700,1115.52400,235.01000,236.16600,3.79000,3.76000,0.18660,0.29530,21.96500,21.96500,22.91590,17.26760,0.34320,9.89700,10.05010,5.96240,8.04980,39.47090,4.1388,4.0432
2022-09-30,3895.06200,2708.47900,1186.58300,350.11200,-25.64000,375.75200,810.83110,0.44600,811.27700,183.34900,627.92800,627.92800,624.19200,829.37210,810.83110,230.96700,232.30000,2.70000,2.69000,0.20030,0.33100,20.81690,20.81690,20.82840,16.02520,0.27410,7.69140,7.82420,4.41830,6.15060,35.77060,-1.739,-1.8571
2022-06-30,3879.75200,2660.42500,1219.32700,351.25600,-4.22100,355.47700,863.84990,0.72300,864.57300,212.13800,652.43500,652.43500,648.54600,881.06180,863.84990,236.32800,237.64600,2.74000,2.73000,0.20770,0.31930,22.26560,22.26560,22.28420,16.71620,0.28320,8.42370,8.58030,4.76220,6.67430,33.30270,-0.4105,-0.5495
2022-03-31,3149.51900,2218.46600,931.05300,329.02200,-3.35900,332.38100,598.67210,1.22100,599.89300,145.17000,454.72300,454.72300,451.44400,614.85310,598.67210,245.79600,246.86500,1.84000,1.83000,0.21500,0.32730,19.00840,19.00840,19.04710,14.33370,0.23920,6.13390,6.25550,3.45420,4.81530,30.93730,0.84120,0.71690
2021-12-31,4168.67000,2974.13500,1194.53500,344.22000,-11.59700,355.81700,838.71800,17.20000,855.91800,192.65300,663.26500,663.26500,654.79690,855.64800,838.71750,259.28500,259.92800,2.56000,2.58000,0.21320,0.35450,20.11960,20.11950,20.53220,15.70760,0.31220,8.85590,9.03310,4.96730,6.96810,30.03910,1.7452,1.6665
2021-09-30,3479.05000,2533.39200,945.65800,320.50600,-4.75000,325.25600,620.40190,,620.40200,144.85300,475.54900,475.54900,471.70700,638.01780,620.40190,258.14700,258.89900,1.83000,1.82000,0.22390,0.35520,17.83250,17.83250,17.83250,13.55850,0.27670,6.65870,6.80140,3.78260,5.16810,28.01060,0.4731,0.3918
2021-06-30,3359.48400,2447.10100,912.38280,272.28600,-0.62400,272.91000,639.47270,,639.47300,136.07400,503.39900,503.39900,499.37400,657.73770,639.47270,262.09900,262.74700,1.91000,1.90000,0.22720,0.34480,19.03490,19.03490,19.03490,14.86460,0.27810,7.23430,7.39750,4.16650,5.59030,26.75640,0.98,0.9154
2021-03-31,2729.79100,1999.94500,729.84610,271.68600,-2.63900,274.32500,455.52120,-61.46900,394.05200,89.94500,304.10700,304.10700,304.10700,472.66320,455.52120,265.40700,266.01200,1.14000,1.13000,0.23310,0.34450,16.68700,16.68700,14.43520,11.14030,0.23850,4.54890,4.65930,2.65690,3.48860,25.35790,0.66440,0.60900
2020-12-31,3192.36400,2383.42400,808.93990,279.65800,-5.53300,285.19200,523.74800,,523.74890,85.63900,438.11000,438.11000,433.72000,541.29300,523.74840,268.55300,269.41400,1.61000,1.61000,0.29520,0.48160,16.40630,16.40630,16.40630,13.58620,0.26160,6.66840,6.83850,3.58940,4.69960,24.65620,1.9137,1.8716
2020-09-30,2954.95700,2195.05000,759.90700,271.25700,-4.48300,275.74000,484.16700,,484.16700,67.76900,416.39800,416.39800,413.01100,501.16500,484.16700,268.36300,268.96100,1.54000,1.54000,0.30810,0.48530,16.38490,16.38490,16.38490,13.97690,0.26000,6.67300,6.85820,3.66390,4.61690,23.26810,1.7063,1.6685
2020-06-30,2593.78100,1934.62800,659.15300,196.85800,-5.28600,202.14400,457.00900,,457.00900,108.38900,348.62000,348.62000,345.75300,473.39800,457.00900,268.32400,269.02500,1.29000,1.29000,0.32130,0.51730,17.61940,17.61940,17.61940,13.33010,0.23670,5.95760,6.13970,3.18130,4.04320,21.82010,2.2486,2.1862
2020-03-31,2294.98000,1744.82800,550.15200,263.66900,-2.52400,286.38300,263.76890,,263.76900,60.05800,203.71100,203.71100,201.90100,299.10790,263.76890,270.00000,271.21800,0.75000,0.74000,0.33260,0.67370,11.49330,11.49330,11.49330,8.79750,0.20090,3.68350,3.80640,1.78330,2.45840,20.62430,0.75440,0.68020
2019-12-31,3016.91400,2315.52200,701.39160,261.54500,1.03100,260.51400,440.87740,,435.95100,100.15300,335.79800,335.79800,332.24800,454.57440,440.87790,274.49500,275.29700,1.23000,1.22000,0.33620,0.56640,14.61350,14.61350,14.45020,11.01280,0.28150,6.15220,6.29640,3.13370,4.08350,20.19790,1.7787,1.7253
2019-09-30,2710.36500,2068.48600,641.87890,270.62500,-5.10800,275.73300,366.14600,,366.14600,93.04200,273.10400,273.10400,270.39500,379.95100,366.14600,272.99200,273.63200,0.99000,0.99000,0.34620,0.57770,13.50910,13.50910,13.50910,9.97630,0.26410,5.27070,5.40480,2.66070,3.44580,19.12230,1.0285,0.9773
2019-06-30,2488.98500,1905.27000,583.71510,259.44000,-3.49900,262.93900,320.77610,,320.77600,79.73500,241.04100,241.04100,238.64700,334.06310,320.77610,276.65200,277.58400,0.86000,0.86000,0.35090,0.58670,12.88780,12.88780,12.88780,9.58810,0.24650,4.75440,4.88170,2.38760,3.08630,18.43730,0.531,0.4822
