,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2025-04-02,2025-01-31,--,$-0.04
1,2024-12-11,2024-10-31,$-0.07,$-0.04
2,2024-09-10,2024-07-31,$-0.07,$-0.02
3,2024-06-18,2024-04-30,$-0.11,$-0.07
4,2024-04-09,2024-01-31,--,$-0.28
5,2023-12-13,2023-10-31,--,$0.29
6,2023-09-12,2023-07-31,--,$-0.11
7,2023-06-15,2023-04-30,--,$-0.25
8,2023-04-11,2023-01-31,--,$-0.30
9,2022-12-20,2022-10-31,$-0.28,$-0.41
10,2022-09-28,2022-07-31,$-0.25,$-0.43
11,2022-06-28,2022-04-30,$-0.04,$-0.85
12,2022-04-05,2022-01-31,$0.07,$-0.19
13,2021-12-21,2021-10-31,$-0.04,$0.03
14,2021-09-20,2021-07-31,$-0.03,$0.00
15,2021-06-22,2021-04-30,$0.03,$0.07
16,2021-04-29,2021-01-31,$0.26,$0.36
