Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-09-30,402.30000,174.60000,227.70000,161.70000,-13.60000,207.70000,19.99990,-12.20000,7.80000,4.60000,3.20000,3.20000,1.10000,48.89990,19.99990,46.09000,47.60800,0.02000,0.02000,1.12720,0.75690,3.64420,56.59960,4.97140,4.97140,1.93890,0.27340,0.33900,2.05360,43.82550,4.79760,-9.63860,0.26970,0.43390,3.87060,0.7034,0.6675
2023-06-30,407.30000,176.00000,231.30000,165.60000,-15.30000,210.20000,21.10000,-11.60000,9.50000,3.80000,5.70000,5.70000,3.20000,48.00000,21.10000,45.52190,47.51410,0.07000,0.07000,1.21330,0.75950,3.66910,56.78860,5.18050,5.18050,2.33240,0.78570,0.34860,2.16190,41.63030,8.92020,-15.03960,0.48790,0.77680,3.86630,0.5529,0.5079
2023-03-31,399.80000,180.00000,219.80000,166.10000,-11.90000,207.90000,11.90000,-11.00000,0.90000,0.40000,0.50000,0.50000,-2.20000,37.30000,11.90000,45.14370,45.14370,-0.05000,-0.05000,1.53060,0.75050,3.42610,54.97750,2.97650,2.97650,0.22510,-0.55030,0.33380,2.18470,41.19560,0.82240,-2.17390,0.04170,0.06450,4.28010,0.68670,0.74650
2022-12-31,408.20000,188.30000,219.90000,165.00000,-10.40000,204.70000,15.20000,-9.70000,5.50000,-1.40000,6.90000,6.90000,4.90000,40.20000,15.20010,60.45950,63.28350,0.10000,0.11000,1.55130,0.75110,3.42330,53.87070,3.72370,3.72370,1.34740,1.20040,0.34150,2.18410,41.20770,11.42390,-27.71090,0.57720,0.89000,4.28620,0.5548,0.6173
2022-09-30,462.80000,220.30000,242.50000,166.20000,-15.50000,210.30000,32.20000,-9.70000,22.50000,9.90000,12.60000,12.60000,11.30000,56.40000,32.20000,63.53600,66.27100,0.18000,0.17000,1.67650,0.70840,2.72630,52.39850,6.95760,6.95760,4.86170,2.44170,0.37850,2.13570,42.14130,7.56300,118.86750,1.03040,1.58650,3.64430,0.8848,0.8704
2022-06-30,481.30000,242.30000,239.00000,156.00000,-22.80000,206.20000,32.80000,-7.40000,25.40000,7.70000,17.70000,17.70000,16.50000,55.80000,32.80000,63.47000,71.55500,0.26000,0.24000,1.69410,0.71060,2.73110,49.65720,6.81490,6.81490,5.27740,3.42820,0.41150,2.07990,43.27030,11.51590,-353.99680,1.51330,2.34250,3.44390,0.279,0.1707
2022-03-31,421.00000,206.70000,214.30000,150.10000,-20.20000,196.10000,18.20000,-1.80000,16.40000,3.40000,13.00000,13.00000,11.80000,40.10000,18.20000,62.89130,65.43360,0.19000,0.18000,1.64280,0.72370,2.89460,50.90260,4.32300,4.32300,3.89550,2.80290,0.37270,1.98490,45.34200,9.61540,-39.39390,1.15090,1.79430,3.15570,0.44630,0.48750
2021-12-31,394.30010,182.40000,211.90010,151.10000,-16.70000,192.89980,19.00020,-4.50000,14.50000,7.40000,7.10000,7.10000,5.80000,40.70020,19.00020,63.74450,65.40930,0.09000,0.11000,1.64990,0.75120,3.33470,53.74080,4.81870,4.81870,3.67740,1.47100,0.36260,2.19060,41.08550,6.39640,-13.92160,0.65290,1.00370,2.81650,0.5594,0.4385
2021-09-30,424.60000,194.30000,230.30000,155.50000,-8.50000,189.90000,40.40000,-10.80000,29.60000,8.70000,20.90000,20.90000,19.70000,63.10000,40.40000,62.58310,70.00060,0.31000,0.30000,1.63830,0.76090,3.51280,54.23930,9.51480,9.51480,6.97130,4.63970,0.38260,2.15310,41.79930,20.19320,-34.71760,1.88340,2.96580,2.69660,0.8444,0.9205
2021-06-30,404.00000,182.30000,221.70000,145.00000,-5.30000,176.40000,45.30000,0.70000,46.00000,10.70000,35.30000,35.30000,34.00000,67.80000,45.30000,64.84260,71.86630,0.52000,0.49000,1.53280,0.77060,3.71010,54.87620,11.21290,11.21290,11.38610,8.41580,0.37130,2.04250,44.06440,37.95700,-48.48900,3.24420,5.12490,2.47630,0.3551,0.3995
2021-03-31,333.90000,146.80000,187.10000,139.20000,-13.70000,179.00000,8.10000,-16.20000,-8.10000,-0.80000,-7.30000,-7.30000,-8.50000,32.20000,8.10000,65.08040,65.08040,-0.13000,-0.13000,1.40360,0.80210,4.45790,56.03470,2.42590,2.42590,-2.42590,-2.54570,0.31930,2.01510,44.66310,-10.94450,7.25650,-0.69800,-1.09710,2.02060,0.45330,0.52860
2020-12-31,335.60000,137.30000,198.30000,144.30000,-19.00000,195.10000,3.20000,2.50000,5.70000,-0.40000,6.10000,6.10000,5.10000,31.20000,3.19990,64.77530,64.77530,0.09000,0.09000,1.91450,0.81670,4.84580,59.08820,0.95350,0.95350,1.69850,1.51970,0.29780,2.06650,43.55180,8.26560,-6.41430,0.54130,0.80540,2.13460,0.5299,0.5435
2020-09-30,375.80000,148.10000,227.70000,155.10000,-13.20000,199.60000,28.10000,-13.40000,14.70000,2.00000,12.70000,12.70000,11.30000,51.50000,28.10000,64.82400,71.70020,0.17000,0.17000,1.66580,0.82060,4.97810,60.59070,7.47740,7.47740,3.91170,3.00690,0.31970,2.07170,43.44330,17.71270,-12.64940,1.08030,1.66710,2.10250,0.426,0.568
2020-06-30,351.70000,130.40000,221.30000,163.10000,-16.00000,208.90000,12.40000,-8.70000,3.70000,2.10000,1.60000,1.60000,0.30000,36.20000,12.40000,64.17300,64.71100,0.00000,0.00000,1.59360,0.83780,5.62070,62.92300,3.52570,3.52570,1.05200,0.08530,0.31010,2.05190,43.86120,2.85710,-1.36170,0.14110,0.21440,1.86940,0.8213,1.1334
2020-03-31,391.00000,162.90000,228.10000,177.90000,-27.20000,236.40000,-8.30000,-11.90000,-20.20000,-3.90000,-16.30000,-16.30000,-17.50000,19.10000,-8.30000,64.59800,64.59800,-0.27000,-0.27000,1.62860,0.83840,5.66580,58.33760,-2.12280,-2.12280,-5.16620,-4.47570,0.34360,2.25360,39.93610,-29.31660,13.66300,-1.43220,-2.18440,1.86690,0.45980,0.47990
2019-12-31,403.00000,172.40000,230.60000,183.80000,-14.70000,231.50010,-0.90010,-10.30000,-11.20000,5.80000,-17.00000,-17.00000,-18.30000,27.49990,-0.90010,64.30300,64.30300,-0.31000,-0.31000,1.48820,0.82480,5.15020,57.22090,-0.22330,-0.22330,-2.77920,-4.54090,0.35330,1.95630,46.00500,-24.46040,14.84710,-1.49040,-2.21410,2.08240,0.3901,0.5367
2019-09-30,450.40000,189.60000,260.80000,208.20000,-319.20000,577.40000,-316.60000,-14.50000,-331.10000,-57.80000,-273.30000,-273.30000,-274.50000,-275.40000,-316.60000,64.58300,64.58300,-4.25000,-4.25000,1.38640,0.80250,4.45450,57.90410,-70.29310,-70.29310,-73.51240,-60.94580,0.37850,1.89010,47.61770,-296.09970,274.94950,-22.96450,-34.31690,2.43560,0.5334,0.5643
2019-06-30,450.60000,192.60000,258.00000,197.10000,-11.50000,253.30000,4.70000,-11.80000,-7.10000,-0.70000,-6.40000,-6.40000,-7.70000,45.20000,4.70000,64.52300,64.52300,-0.12000,-0.12000,1.40520,0.59630,1.62160,57.25700,1.04310,1.04310,-1.57570,-1.70880,0.29980,1.89090,47.59650,-1.74860,22.37760,-0.42580,-0.59950,6.67390,0.2866,0.3439
2019-03-31,433.00000,181.60000,251.40000,192.20000,-12.10000,250.70000,0.70000,-11.90000,-11.20000,-1.90000,-9.30000,-9.30000,-10.50000,42.90000,0.70000,64.50000,64.50000,-0.16000,-0.16000,1.34290,0.59060,1.58890,58.06000,0.16170,0.16170,-2.58660,-2.42490,0.28870,1.91250,47.05770,-2.49600,36.32830,-0.62010,-0.87010,6.78770,0.56430,0.57520
2018-12-31,447.00000,196.20000,250.80000,193.60010,-23.10000,259.00000,-8.20000,52.40000,44.20000,-1.70000,45.90000,45.90000,43.80000,29.80000,-8.20010,60.67300,66.32500,0.74000,0.73000,1.58900,0.58210,1.53510,56.10740,-1.83440,-1.83450,9.88810,9.79870,0.32140,2.08200,43.22820,12.01570,-227.22760,3.30000,4.29090,6.93510,0.8708,0.9294
2018-09-30,461.60000,209.50000,252.10000,184.30000,-12.40000,238.20000,13.90000,-11.00000,2.90000,0.70000,2.20000,2.20000,1.00000,51.60000,13.90000,65.28900,65.28900,0.01000,0.01000,1.80760,0.56560,1.42670,54.61440,3.01130,3.01130,0.62820,0.21660,0.32820,1.92310,46.79920,0.54520,-12.37070,0.15640,0.20400,7.27000,0.2379,-0.1049
2018-06-30,376.90000,172.90000,204.00000,145.80000,-14.10000,195.50000,8.50000,-9.50000,-1.00000,-14.50000,13.50000,13.50000,12.20000,40.90000,8.50000,60.55900,60.55900,0.20000,0.20000,2.18720,0.55100,1.33130,54.12580,2.25520,2.25520,-0.26530,3.23690,0.28460,1.87680,47.95410,3.39830,118.62880,1.01960,1.31110,7.23700,0.2175,-0.0716
2018-03-31,327.60000,151.10000,176.50000,130.40000,-9.50000,168.80000,7.70000,-8.90000,-1.20000,-0.40000,-0.80000,-0.80000,-2.00000,33.60000,7.70000,54.31600,54.31600,-0.04000,-0.04000,3.30750,0.56770,1.41360,53.87670,2.35040,2.35040,-0.36630,-0.61050,0.27070,2.20350,40.84420,-0.21660,-1.96410,-0.06610,-0.07960,7.58590,0.26140,0.23010
