Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-06-30,8217.00000,542.00000,7675.00000,7053.00000,7053.00000,622.00000,622.00000,365.00000,257.00000,257.00000,,238.00000,804.00000,805.00000,0.29000,0.29000,0.69850,2.39120,10.16340,3.88890,0.03240,1.22020,1.22020,0.13630,0.36790,26.16400,2.6357,2.1944
2020-03-31,11026.00000,716.00000,10310.00000,9858.00000,9858.00000,452.00000,452.00000,85.00000,367.00000,367.00000,,333.00000,807.00000,808.00000,0.41000,0.41000,0.71460,2.67000,5.87850,4.33090,0.04130,1.74710,1.74710,0.19720,0.49870,26.09440,-2.74630,-3.16090
2019-12-31,12166.00000,801.00000,11365.00000,9379.00000,9379.00000,1986.00000,1986.00000,293.00000,1693.00000,1693.00000,,1661.00000,828.00000,830.00000,2.03000,2.04000,0.71480,2.78610,19.20510,16.06230,0.05210,7.33820,7.33820,0.85370,2.09260,28.48270,3.805,3.291
2019-09-30,11866.00000,877.00000,10989.00000,8723.00000,8723.00000,2266.00000,2266.00000,511.00000,1755.00000,1755.00000,,1723.00000,825.00000,827.00000,2.09000,2.08000,0.71750,2.74290,22.41350,17.04250,0.05210,7.62210,7.62210,0.90380,2.15340,28.04510,-1.1094,-1.5725
2019-06-30,11729.00000,891.00000,10838.00000,8619.00000,8619.00000,2219.00000,2219.00000,458.00000,1761.00000,1761.00000,,1729.00000,834.00000,836.00000,2.07000,2.07000,0.71430,2.70990,22.24120,17.32990,0.05050,7.62600,7.62600,0.89120,2.17870,27.75480,3.5897,2.9977
2019-03-31,11259.00000,895.00000,10364.00000,8406.00000,8406.00000,1958.00000,1958.00000,408.00000,1550.00000,1550.00000,,1518.00000,841.00000,843.00000,1.81000,1.80000,0.72450,2.82060,20.49190,15.88700,0.04850,6.97630,6.97630,0.78600,1.92220,26.54480,10.13880,9.72600
2018-12-31,11308.00000,834.00000,10474.00000,8643.00000,8643.00000,1831.00000,1831.00000,-179.00000,2010.00000,2010.00000,,1975.00000,856.00000,859.00000,2.33000,2.33000,0.72380,2.76010,19.23320,20.74580,0.05050,9.01750,9.01750,1.06570,2.49030,26.31640,-1.4437,-1.9559
2018-09-30,10921.00000,777.00000,10144.00000,8026.00000,8026.00000,2118.00000,2118.00000,464.00000,1654.00000,1654.00000,,1621.00000,858.00000,860.00000,1.89000,1.88000,0.72040,2.78010,22.70830,17.37970,0.04930,7.70740,7.70740,0.87470,2.15480,25.12880,5.9277,5.5367
2018-06-30,10713.00000,711.00000,10002.00000,7911.00000,7911.00000,2091.00000,2091.00000,468.00000,1623.00000,1623.00000,,1591.00000,860.00000,862.00000,1.85000,1.84000,0.72790,2.87560,22.73820,17.30100,0.04970,7.76850,7.76850,0.87800,2.11400,24.26480,3.5157,3.1692
2018-03-31,10339.00000,621.00000,9718.00000,7636.00000,7636.00000,2082.00000,2082.00000,448.00000,1634.00000,1634.00000,,1600.00000,859.00000,861.00000,1.86000,1.86000,0.72790,2.89340,23.28080,17.89110,0.04970,8.33120,8.33120,0.90800,2.26710,22.80580,2.39610,2.12080
2017-12-31,10287.00000,580.00000,9707.00000,7909.00000,7909.00000,1798.00000,1798.00000,3004.00000,-1206.00000,-1206.00000,,-1215.00000,883.00000,886.00000,-1.35000,-1.34000,0.75340,3.37530,20.26370,-13.69320,0.04900,-6.60420,-6.60420,-0.66560,-1.62830,21.25840,5.5421,5.2651
2017-09-30,9858.00000,568.00000,9290.00000,7459.00000,7459.00000,1831.00000,1831.00000,472.00000,1359.00000,1359.00000,,1327.00000,878.00000,881.00000,1.51000,1.51000,0.69810,2.53640,21.49060,15.57510,0.05050,6.44530,6.44530,0.80620,1.94570,24.20780,4.9428,4.6236
2017-06-30,9693.00000,521.00000,9172.00000,7215.00000,7215.00000,1957.00000,1957.00000,613.00000,1344.00000,1344.00000,,1314.00000,890.00000,893.00000,1.48000,1.47000,0.71040,2.73310,22.78500,15.29860,0.05140,6.34710,6.34710,0.80480,1.83810,23.92660,3.5127,3.2169
2017-03-31,9152.00000,443.00000,8709.00000,6870.00000,6870.00000,1839.00000,1839.00000,588.00000,1251.00000,1251.00000,,1220.00000,899.00000,903.00000,1.36000,1.35000,0.71160,2.76820,22.60320,14.99510,0.05040,5.97560,5.97560,0.77520,1.72360,23.39110,1.28460,0.97790
2016-12-31,11755.00000,414.00000,11341.00000,10234.00000,10234.00000,1107.00000,1107.00000,315.00000,792.00000,792.00000,,767.00000,933.00000,935.00000,0.86000,0.86000,0.69620,2.70150,10.33130,7.15820,0.06740,3.86320,3.86320,0.49840,1.17350,22.67810,3.5034,3.0891
2016-09-30,8204.00000,430.00000,7774.00000,6039.00000,6039.00000,1735.00000,1735.00000,593.00000,1142.00000,1142.00000,,1112.00000,920.00000,923.00000,1.21000,1.20000,0.68110,2.39860,23.86520,15.29570,0.04740,5.43370,5.43370,0.74460,1.73260,22.91930,1.9634,1.5968
2016-06-30,8671.00000,436.00000,8235.00000,5219.00000,5219.00000,3016.00000,3016.00000,1001.00000,2015.00000,2015.00000,,1979.00000,938.00000,941.00000,2.11000,2.10000,0.70980,2.69380,38.80600,25.46320,0.04870,9.72870,9.72870,1.26220,2.82370,22.39140,0.7744,0.3983
2016-03-31,8513.00000,425.00000,8088.00000,5904.00000,5904.00000,2184.00000,2184.00000,758.00000,1426.00000,1426.00000,,1394.00000,961.00000,963.00000,1.45000,1.45000,0.69540,2.55310,28.53410,18.21270,0.04820,6.87990,6.87990,0.89790,2.09590,21.79500,2.62620,2.31260
2015-12-31,8791.00000,400.00000,8391.00000,6937.00000,6937.00000,1454.00000,1454.00000,555.00000,899.00000,899.00000,,873.00000,999.00000,1003.00000,0.91000,0.91000,0.69920,2.71470,18.59570,11.16510,0.04850,4.34870,4.34870,0.55770,1.30790,21.33440,2.8265,2.3711
2015-09-30,8592.00000,399.00000,8193.00000,6255.00000,6255.00000,1938.00000,1938.00000,672.00000,1266.00000,1266.00000,,1234.00000,994.00000,997.00000,1.24000,1.24000,0.69520,2.57120,25.28710,16.10130,0.04970,5.93390,5.93390,0.82090,1.80890,21.65990,3.6668,3.3154
2015-06-30,8698.00000,414.00000,8284.00000,6054.00000,6054.00000,2230.00000,2230.00000,757.00000,1473.00000,1473.00000,,1442.00000,1009.00000,1013.00000,1.43000,1.42000,0.70670,2.76220,28.52760,18.44700,0.04970,6.73060,6.73060,0.93730,1.97390,21.84130,2.1025,1.8225
2015-03-31,8360.00000,410.00000,7950.00000,5634.00000,5634.00000,2316.00000,2316.00000,791.00000,1525.00000,1525.00000,,1514.00000,1019.00000,1023.00000,1.49000,1.48000,0.71480,2.76850,30.75700,20.10620,0.04870,6.98580,6.98580,0.98590,1.99240,21.48620,2.07820,1.82800
2014-12-31,9486.00000,405.00000,9081.00000,6856.00000,6856.00000,2225.00000,2225.00000,778.00000,1447.00000,1447.00000,,1424.00000,1045.00000,1051.00000,1.39000,1.40000,0.73710,3.14940,26.17960,16.75490,0.05340,6.99950,6.99950,0.90950,1.84030,20.20820,2.2561,1.9348
2014-09-30,8723.00000,420.00000,8303.00000,6057.00000,6057.00000,2246.00000,2246.00000,769.00000,1477.00000,1477.00000,,1466.00000,1041.00000,1047.00000,1.41000,1.40000,0.73370,3.09820,28.73960,18.75880,0.05080,7.30610,7.30610,0.96000,1.94530,19.53240,3.5834,3.2838
2014-06-30,9074.00000,443.00000,8631.00000,6319.00000,6319.00000,2312.00000,2312.00000,783.00000,1529.00000,1529.00000,,1517.00000,1052.00000,1058.00000,1.44000,1.43000,0.73070,3.06680,28.39600,18.63180,0.05340,7.56440,7.56440,1.00340,2.03730,19.32410,1.5385,1.2342
2014-03-31,8612.00000,439.00000,8173.00000,5965.00000,5965.00000,2208.00000,2208.00000,776.00000,1432.00000,1432.00000,,1432.00000,1060.00000,1067.00000,1.34000,1.33000,0.73030,3.04140,28.72010,18.62640,0.05070,7.16820,7.16820,0.94520,1.93330,18.86400,3.07870,2.86690
2013-12-31,8906.00000,463.00000,8443.00000,6463.00000,6463.00000,1980.00000,1980.00000,672.00000,1308.00000,1308.00000,,1297.00000,1082.00000,1089.00000,1.22000,1.21000,0.73940,3.31300,24.86190,16.28580,0.05190,6.70910,6.70910,0.85280,1.74810,18.32330,0.2602,-0.0762
2013-09-30,8785.00000,484.00000,8301.00000,6297.00000,6297.00000,2004.00000,2004.00000,638.00000,1366.00000,1366.00000,,1354.00000,1074.00000,1081.00000,1.26000,1.25000,0.73220,3.11530,25.42500,17.17840,0.05250,7.10870,7.10870,0.91000,1.90400,17.94210,-1.7362,-1.8906
2013-06-30,8737.00000,492.00000,8245.00000,6250.00000,6250.00000,1995.00000,1995.00000,590.00000,1405.00000,1405.00000,,1392.00000,1090.00000,1097.00000,1.28000,1.27000,0.73460,3.13970,25.81860,18.01480,0.05090,7.38150,7.38150,0.92470,1.95930,17.55900,2.5008,2.2523
2013-03-31,8400.00000,519.00000,7881.00000,5972.00000,5972.00000,1909.00000,1909.00000,629.00000,1280.00000,1280.00000,,1269.00000,1099.00000,1106.00000,1.15000,1.15000,0.74500,3.31560,25.57270,16.99930,0.04760,6.63560,6.63560,0.81600,1.69190,17.56830,6.82370,6.63920
2012-12-31,8685.00000,544.00000,8141.00000,8549.00000,8549.00000,-408.00000,929.00000,292.00000,637.00000,637.00000,,616.00000,1135.00000,1141.00000,0.58000,0.58000,0.75740,3.54170,11.93930,7.91670,0.05080,3.37290,3.37290,0.41600,0.81810,17.09140,-3.1695,-3.4165
2012-09-30,8420.00000,558.00000,7862.00000,5992.00000,5992.00000,1870.00000,1870.00000,620.00000,1250.00000,1250.00000,,1250.00000,1126.00000,1132.00000,1.10000,1.09000,0.74290,3.32440,25.32850,16.93080,0.04830,6.41750,6.41750,0.81770,1.65020,17.36010,3.5239,3.2786
2012-06-30,8515.00000,550.00000,7965.00000,6086.00000,6086.00000,1879.00000,1879.00000,540.00000,1339.00000,1339.00000,,1325.00000,1145.00000,1152.00000,1.16000,1.15000,0.74390,3.32240,25.04000,17.65730,0.05070,6.94970,6.94970,0.90390,1.78010,16.91570,2.909,2.7066
2012-03-31,8161.00000,574.00000,7587.00000,5814.00000,5814.00000,1773.00000,1773.00000,517.00000,1256.00000,1256.00000,,1242.00000,1160.00000,1166.00000,1.07000,1.07000,0.74060,3.28180,24.71080,17.31010,0.04730,6.30930,6.30930,0.82750,1.63650,17.07290,2.94340,2.71530
2011-12-31,8317.00000,575.00000,7742.00000,7212.00000,7212.00000,530.00000,1748.00000,556.00000,1192.00000,1192.00000,,1149.00000,1178.00000,1184.00000,1.01000,1.02000,0.76020,3.67300,23.83750,15.66890,0.04780,6.34250,6.34250,0.77740,1.52110,16.14610,2.8529,2.598
2011-09-30,8146.00000,575.00000,7571.00000,5860.00000,5860.00000,1711.00000,1711.00000,476.00000,1235.00000,1235.00000,,1220.00000,1175.00000,1181.00000,1.04000,1.03000,0.77340,3.89340,23.36790,16.66210,0.04920,6.82320,6.82320,0.83060,1.54630,15.48330,2.0755,1.7923
2011-06-30,8195.00000,577.00000,7618.00000,5853.00000,5853.00000,1765.00000,1765.00000,470.00000,1295.00000,1295.00000,36.00000,1331.00000,1190.00000,1197.00000,1.11000,1.10000,0.77130,3.86320,24.30800,18.33080,0.04910,7.11340,7.11340,0.87620,1.62690,15.25990,2.8734,2.6201
2011-03-31,7624.00000,593.00000,7031.00000,5299.00000,5299.00000,1732.00000,1732.00000,555.00000,1177.00000,1177.00000,,1177.00000,1192.00000,1198.00000,0.98000,0.97000,0.77650,3.96860,24.97840,16.97430,0.04820,6.73260,6.73260,0.81750,1.50490,14.54410,0.44820,0.23540
2010-12-31,7849.00000,605.00000,7244.00000,5767.00000,5767.00000,1477.00000,1477.00000,415.00000,1062.00000,1062.00000,,1024.00000,1188.00000,1195.00000,0.88000,0.88000,0.80360,4.64870,21.08490,14.61810,0.04780,6.54340,6.54340,0.72400,1.28500,13.55890,1.2771,1.0311
2010-09-30,7583.00000,610.00000,6973.00000,5333.00000,5333.00000,1640.00000,1640.00000,547.00000,1093.00000,1093.00000,,1080.00000,1193.00000,1199.00000,0.91000,0.90000,0.81210,4.78370,24.84850,16.36360,0.04520,6.86560,6.86560,0.74830,1.28970,13.22260,2.3099,2.0902
2010-06-30,7415.00000,610.00000,6805.00000,5210.00000,5210.00000,1595.00000,1595.00000,578.00000,1017.00000,1017.00000,,1017.00000,1190.00000,1197.00000,0.84000,0.84000,0.82690,5.33070,25.92230,16.52850,0.04280,7.00750,7.00750,0.70740,1.21280,12.07400,1.8184,1.6728
2010-03-31,7158.00000,598.00000,6560.00000,5308.00000,5308.00000,1252.00000,1252.00000,367.00000,885.00000,885.00000,,885.00000,1185.00000,1191.00000,0.74000,0.73000,0.84340,5.94060,22.28950,15.75570,0.03920,6.59220,6.59220,0.61750,1.03250,11.21550,1.89920,1.77580
2009-12-31,6864.00000,562.00000,6302.00000,5341.00000,5341.00000,961.00000,961.00000,251.00000,710.00000,710.00000,6.00000,1027.00000,1168.00000,1171.00000,0.60000,0.61000,0.78420,4.21050,17.30290,18.49120,0.04440,4.92850,4.92850,0.56730,1.06380,12.08560,1.2524,1.0185
2009-09-30,6559.00000,543.00000,6016.00000,5098.00000,5098.00000,918.00000,918.00000,276.00000,642.00000,642.00000,-2.00000,640.00000,1178.00000,1181.00000,0.54000,0.53000,0.79130,4.36050,18.97480,13.22860,0.04020,4.60450,4.60450,0.53300,0.96120,11.72670,1.9266,1.7997
2009-06-30,6639.00000,547.00000,6092.00000,5674.00000,5674.00000,418.00000,418.00000,76.00000,342.00000,342.00000,-5.00000,102.00000,1162.00000,1165.00000,0.09000,0.09000,0.79950,4.59630,9.27240,2.26260,0.03850,2.54840,2.54840,0.29220,0.51090,11.28680,1.3727,1.1853
2009-03-31,6481.00000,555.00000,5926.00000,5382.00000,5382.00000,544.00000,544.00000,101.00000,443.00000,443.00000,-6.00000,361.00000,1156.00000,1156.00000,0.31000,0.31000,0.78500,4.20810,13.19430,8.75580,0.03400,3.51250,2.80740,0.36560,0.60350,13.51030,0.85990,0.79150
