Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,131.78200,46.27900,85.50300,12.68100,-37.98000,94.96200,-9.45900,-156.26100,-165.72000,,-165.72000,-165.72000,,-165.49600,42.18000,-9.45900,172.66900,172.66900,-0.96000,-0.96000,0.67180,2.04740,-7.17780,-7.17780,-125.75310,-125.58320,0.03660,-15.00100,-15.08630,-4.60390,-4.92260,6.39810,0.3073,0.3341
2024-06-30,125.34600,46.31400,79.03200,8.94100,-6.42700,59.55500,19.47700,10.79900,30.27600,0.00900,30.26700,30.26700,,29.89600,64.92800,19.47700,172.56300,174.69600,0.17000,0.17000,0.63300,1.72510,15.53860,15.53860,24.15390,23.85080,0.03340,2.32930,2.34130,0.80620,0.85480,7.52500,0.2737,0.1259
2024-03-31,126.48400,47.41400,79.07000,11.10400,,56.14600,22.92400,-39.33600,-16.41200,0.00200,-16.41400,-16.41400,,-16.70400,72.93900,22.92400,172.20700,172.20700,-0.10000,-0.10000,0.62800,1.68800,18.12400,18.12400,-12.97560,-13.20640,0.03380,-1.27020,-1.27720,-0.43930,-0.47250,7.50120,0.13830,-0.02040
2023-12-31,130.17000,46.69400,83.47600,7.95100,-107.27300,162.37600,-78.90000,-78.81700,-157.71700,0.03700,-157.75400,-157.75400,,-157.41400,-29.63300,-78.90000,171.95900,171.95900,-0.91000,-0.91000,0.61760,1.61520,-60.61310,-60.61310,-121.16230,-120.92960,0.03490,-11.91350,-11.98320,-4.22660,-4.55540,7.69420,0.3836,0.1988
2023-09-30,129.37200,46.39900,82.97300,8.06900,-11.66600,68.70100,14.27200,-35.91100,-21.63900,-0.00300,-21.63600,-21.63600,,-21.71300,66.08900,14.27200,172.09800,172.09800,-0.13000,-0.13000,0.58500,1.40950,11.03180,11.03180,-16.72620,-16.78340,0.03300,-1.42870,-1.43680,-0.55160,-0.59300,8.79950,0.2908,0.4186
2023-06-30,125.88200,46.01900,79.86300,9.36000,-4.46800,60.90700,18.95600,-31.68000,-12.72400,0.01300,-12.73700,-12.73700,,-12.90000,69.18200,18.95600,171.96200,171.96200,-0.08000,-0.08000,0.57820,1.37080,15.05860,15.05860,-10.10790,-10.24770,0.03180,-0.81820,-0.82440,-0.32210,-0.34510,9.04500,0.3252,0.0623
2023-03-31,129.22700,50.83500,78.39200,9.48200,0.78100,54.30100,24.09100,-29.34200,-5.25100,0.02500,-5.27600,-5.27600,,-5.32900,73.48200,24.09100,171.67300,171.67300,-0.03000,-0.03000,0.57250,1.33900,18.64240,18.64240,-4.06340,-4.12380,0.03240,-0.33120,-0.33460,-0.13230,-0.14160,9.27760,0.03130,-0.15710
2022-12-31,128.98400,49.34800,79.63600,9.11400,4.20100,50.02200,29.61400,0.13700,29.75100,-0.01100,29.76200,29.76200,,29.54800,73.07900,29.61400,171.49100,172.32600,0.17000,0.17000,0.54610,1.20310,22.95940,22.95940,23.06570,22.90830,0.03330,1.82220,1.84300,0.76810,0.82710,9.51990,0.354,0.2995
2022-09-30,125.56900,47.48600,78.08300,7.56400,11.65200,41.04600,37.03700,-23.56800,13.46900,-0.00900,13.47800,13.47800,,13.33600,83.71600,37.03700,171.57000,172.15200,0.08000,0.08000,0.55930,1.26900,29.49530,29.49530,10.72640,10.62050,0.03160,0.82440,0.83480,0.33910,0.36330,9.59530,0.4049,0.1193
2022-06-30,124.04200,49.64900,74.39300,8.32800,4.27100,48.01600,26.37700,-21.67800,4.69900,0.04800,4.65100,4.65100,,4.53900,72.00400,26.37700,171.52700,172.26000,0.03000,0.03000,0.55290,1.23690,21.26460,21.26460,3.78820,3.65920,0.03130,0.28160,0.28560,0.11730,0.12590,9.69380,0.2908,-0.0828
2022-03-31,127.50500,47.91800,79.58700,10.00000,0.89700,52.88500,26.70200,-20.57400,6.12800,0.02700,6.10100,6.10100,,5.94500,73.11000,26.70200,171.29500,172.88900,0.03000,0.03000,0.54240,1.18540,20.94190,20.94190,4.80610,4.66260,0.03240,0.36410,0.36970,0.15500,0.16660,9.84660,0.16490,-0.29500
2021-12-31,125.53000,47.15800,78.37200,8.13700,,54.93900,23.43300,-18.82900,4.60400,0.00100,4.60300,4.60300,,4.47800,70.40600,23.43300,170.87800,172.27300,0.02150,0.02150,0.52140,1.08960,18.66730,18.66730,3.66760,3.56730,0.03260,0.27060,0.27520,0.11970,0.12950,9.94130,0.291,-0.0547
2021-09-30,120.41800,47.05200,73.36600,7.07600,0.91000,54.34100,19.02500,-18.03900,0.98600,0.01200,0.97400,0.97400,,0.87600,67.47300,19.02500,170.90700,172.23700,0.01000,0.01000,0.51480,1.06090,15.79910,15.79910,0.81880,0.72750,0.03140,0.05640,0.05760,0.02540,0.02740,10.15240,0.3539,0.2632
2021-06-30,120.10200,47.42700,72.67500,8.35600,0.06800,51.07300,21.60200,-21.76200,-0.16000,0.01500,-0.17500,-0.17500,,-0.26100,65.10400,21.60200,170.84900,170.84900,-0.00150,-0.00150,0.51890,1.07850,17.98640,17.98640,-0.13320,-0.21730,0.03090,-0.01000,-0.01020,-0.00450,-0.00480,10.31700,0.2232,0.0524
2021-03-31,120.76900,46.67400,74.09500,6.58400,2.06700,44.86000,29.23500,-22.25200,6.98300,0.01900,6.96400,6.96400,,6.77500,71.05500,29.23500,170.62500,171.63600,0.04000,0.04000,0.50850,1.03440,24.20740,24.20740,5.78210,5.60990,0.03100,0.39070,0.40060,0.17900,0.19210,10.51160,0.23990,0.12250
2020-12-31,126.82100,47.06500,79.75600,6.31500,14.97400,34.31000,45.44590,-26.36000,19.08600,0.00000,19.08600,19.08600,,18.89500,88.48390,45.44600,171.92600,172.31700,0.10000,0.11000,0.50360,1.01440,35.83470,35.83470,15.04960,14.89900,0.03250,1.05760,1.08690,0.48940,0.52500,10.65240,0.3605,0.8872
2020-09-30,126.10600,48.99900,77.10700,7.06900,271.90100,-221.29900,298.40600,-22.27100,276.13500,0.00200,276.13300,276.13300,,274.42800,343.42900,298.40600,170.57300,171.02600,1.61000,1.60000,0.51390,1.05710,236.63110,236.63110,218.97060,217.61690,0.03160,15.20740,15.64430,6.91880,7.39250,10.71810,0.3624,0.6644
2020-06-30,136.83700,52.48200,84.35500,8.34300,0.20100,57.88500,26.47000,-22.68000,3.79000,-0.23000,4.02000,4.02000,,3.90300,77.54200,26.47000,170.51800,170.77000,0.02000,0.02000,0.55770,1.26110,19.34420,19.34420,2.76970,2.85230,0.03400,0.25590,0.26520,0.09990,0.11320,9.20920,0.3324,0.1528
2020-03-31,145.08800,56.91000,88.17800,8.56100,2.58600,58.01300,30.16500,-22.07400,8.09100,0.00400,8.08700,8.08700,,7.89100,83.41100,30.16500,176.07000,176.65300,0.04000,0.04000,0.57750,1.36710,20.79080,20.79080,5.57660,5.43880,0.03590,0.50420,0.52920,0.19990,0.21300,9.44260,0.25510,0.04660
2019-12-31,147.03900,55.15000,91.88900,6.93900,0.51900,57.68700,34.20200,-17.36200,16.84000,-0.03400,16.87400,16.87400,,16.67600,84.98300,34.20200,176.13300,176.68700,0.09000,0.10000,0.55950,1.27020,23.26050,23.26050,11.45270,11.34120,0.03610,0.99950,1.05240,0.41400,0.44030,9.62680,0.4473,0.1315
2019-09-30,145.33100,56.07400,89.25700,6.97400,0.60600,61.99500,27.26200,-20.44200,6.82000,,6.82000,6.82000,,6.67900,81.02700,27.26200,176.19500,176.75100,0.04000,0.04000,0.54970,1.22080,18.75860,18.75860,4.69270,4.59570,0.03610,0.40060,0.42450,0.16960,0.18040,9.72330,0.3948,0.3234
2019-06-30,144.15100,57.22200,86.92900,8.39900,0.25000,59.81600,27.11300,-20.84400,6.26900,0.01700,6.25200,6.25200,,6.11200,79.61900,27.11300,176.14300,176.69100,0.03000,0.03000,0.54790,1.21210,18.80880,18.80880,4.34890,4.24000,0.03560,0.36150,0.38590,0.15440,0.16340,9.87910,0.3829,0.1061
2019-03-31,143.89600,57.40000,86.49600,9.84400,1.00100,60.28700,26.20900,-21.59700,4.61200,0.02900,4.58300,4.58300,,4.40400,80.13800,26.20900,175.85700,176.46400,0.03000,0.02000,0.54040,1.17590,18.21380,18.21380,3.20510,3.06050,0.03500,0.25730,0.27580,0.11130,0.11820,10.18060,0.10070,-0.12110
2018-12-31,139.20300,56.13200,83.07100,5.59300,-11.69400,61.89700,21.17400,100.50400,121.67800,0.26500,121.41300,121.41300,,120.53300,65.88600,21.17400,178.52000,179.64100,0.67000,0.67000,0.52830,1.11980,15.21090,15.21090,87.41050,86.58800,0.03410,6.70410,7.22830,2.97800,3.16260,10.29600,0.4003,0.8683
