,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-13,2024-09-30,$-0.66,$-0.85
1,2024-08-14,2024-06-30,$-0.57,$-0.59
2,2024-05-08,2024-03-31,$-0.56,$-0.56
3,2024-04-10,2023-12-31,--,$-0.80
4,2023-11-02,2023-09-30,$-0.67,$-0.63
5,2023-08-07,2023-06-30,$-0.71,$-0.69
6,2023-05-08,2023-03-31,$-0.81,$-0.72
7,2023-04-05,2022-12-31,--,$-1.18
8,2022-12-08,2022-09-30,$-0.64,$-0.25
9,2022-09-12,2022-06-30,$-0.55,$-0.40
10,2022-05-11,2022-03-31,$-0.49,$-0.54
11,2022-03-29,2021-12-31,$-0.74,$-0.47
12,2021-11-10,2021-09-30,$-0.49,$-0.46
13,2021-07-30,2021-06-30,$-0.51,$-1.13
14,2021-05-26,2021-03-31,$-0.44,$-0.80
