Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,191.49700,184.29400,7.20300,,-51.22400,51.31400,-44.11100,-7.88000,-51.99100,-13.91400,-38.07700,-38.07700,-1.30400,-42.00600,-44.11100,-44.11100,37.88000,37.88000,-1.10000,-1.10000,0.22920,0.45150,-23.03480,-23.03480,-27.14980,-21.93560,0.03860,-7.17960,-8.26190,-0.76790,-4.34650,17.85000,-7.1247,-7.1467
2024-06-30,188.28900,115.47100,72.81800,,-44.09600,44.18700,28.63100,-8.44200,20.18900,5.71100,14.47800,14.47800,-6.85300,5.00000,28.63100,28.63100,37.86900,38.03700,0.13000,0.13000,0.22630,0.44390,15.20590,15.20590,10.72240,2.65550,0.03970,2.67220,3.06590,0.30560,1.63130,18.15390,-0.1346,-0.1528
2024-03-31,201.12700,110.04900,91.07800,,-50.81000,50.90100,40.17700,-7.21700,32.96000,9.45200,23.50800,23.50800,-8.10500,12.77800,40.17700,40.17700,37.73370,44.63900,0.34000,0.29000,0.24520,0.47680,19.97590,19.97590,16.38770,6.35320,0.03830,4.35710,5.00300,0.44770,2.59260,18.09620,0.53940,0.52270
2023-12-31,215.17400,133.16200,82.01200,,-45.73400,45.82500,36.18700,-8.88600,27.30100,9.84700,17.45400,17.45400,-170.21100,-155.38200,36.18700,36.18700,37.61870,37.81040,-4.13000,-4.12000,0.24650,0.48030,16.81750,16.81750,12.68790,-72.21230,0.04050,3.26470,3.75460,0.32830,1.93540,18.05220,0.0771,-0.017
2023-09-30,210.31900,120.17400,90.14500,,-49.69300,52.28300,37.86200,-7.12700,30.73500,7.01300,23.72200,23.72200,-4.17100,16.92600,37.86200,37.86200,37.64300,43.46300,0.45000,0.45000,0.23910,0.46130,18.00220,18.00220,14.61350,8.04780,0.04050,4.21690,4.81460,0.45680,2.55150,18.80490,1.1233,1.1046
2023-06-30,194.78200,120.44000,74.34200,,-50.19300,50.28400,24.05800,-6.22000,17.83800,5.70900,12.12900,12.12900,3.78500,13.28900,24.05800,24.05800,37.64200,37.85900,0.35000,0.35000,0.23330,0.44680,12.35120,12.35120,9.15790,6.82250,0.03680,2.07140,2.36380,0.22900,1.27310,19.41670,0.611,0.5879
2023-03-31,191.73400,126.38100,65.35300,,-48.03600,48.12700,17.22600,-6.18600,11.04000,3.13600,7.90400,7.90400,1.70400,6.98300,17.22600,17.22600,37.53180,37.78550,0.19000,0.18000,0.23200,0.44350,8.98430,8.98430,5.75800,3.64200,0.03680,1.33760,1.52470,0.15190,0.82500,19.55950,0.51480,0.48050
2022-12-31,73.53100,30.65700,42.87400,,-5.88900,5.98000,36.89400,-2.79800,34.09600,12.48600,21.61000,21.61000,,15.10000,36.89400,36.89400,37.44290,37.65100,0.40000,0.40000,0.24140,0.46710,50.17480,50.17470,46.36960,20.53560,0.01430,3.90240,4.49130,0.42070,2.34650,18.64600,1.4264,1.3299
2022-09-30,201.22900,153.00800,48.22100,,-47.58400,47.67400,0.54700,-5.16000,-4.61300,0.00800,-4.62100,-4.62100,,-7.24600,0.54700,0.54700,37.45000,37.45000,-0.19000,-0.19000,0.24870,0.48590,0.27180,0.27180,-2.29240,-3.60090,0.03870,-0.87720,-1.01760,-0.08880,-0.51690,17.93580,0.7971,0.7594
2022-06-30,184.80600,121.36900,63.43700,,-49.03600,49.12700,14.31000,-4.04900,10.26100,2.59700,7.66400,7.66400,,5.03900,14.31000,14.31000,37.44960,37.73240,0.13000,0.13000,0.23120,0.44140,7.74330,7.74330,5.55230,2.72660,0.03510,1.28940,1.46930,0.14560,0.79700,19.74040,1.952,1.914
