Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2014-03-31,7.21900,6.52700,0.69200,2.16900,-1.09800,3.26700,-2.57500,0.12800,-2.44700,0.26300,-2.71000,-2.71000,-3.12100,-1.76700,-2.57500,16.18600,16.18600,-0.18700,-0.18700,5.61350,9.58580,-35.66970,-35.66970,-33.89670,-43.23310,0.07170,0.59270,0.91080,98.81420,-3.02420,-3.02420,-2.69290,-3.02420,5.58110,0.0049,0.0349
2013-12-31,10.72400,9.59700,1.12700,2.60900,0.13400,2.47500,-1.34800,0.13400,-1.21400,0.20700,-1.42100,-1.42100,-1.42100,-0.46300,-1.34800,16.26200,16.26600,-0.08700,-0.08700,5.17950,10.50910,-12.56990,-12.56990,-11.32040,-13.25070,0.10120,0.83020,1.05910,84.98140,-1.52060,-1.52700,-1.34040,-1.52060,5.81770,-0.0129,-0.0288
2013-09-30,11.86900,10.82400,1.04500,2.90000,0.33600,2.56400,-1.51900,0.36700,-1.15200,0.07600,-1.22800,-1.22800,-1.22800,-0.57000,-1.51900,16.20600,16.20600,-0.07600,-0.07600,4.96310,8.80440,-12.79810,-12.79810,-9.70600,-10.34630,0.10790,0.86690,1.07810,83.47880,-1.27650,-1.28170,-1.11640,-1.27650,5.90350,-0.0391,-0.0485
2013-06-30,11.12000,10.34700,0.77300,2.57900,0.41400,2.16500,-1.39200,-0.25000,-1.64200,0.07800,-1.72000,-1.72000,-1.72000,-0.41300,-1.39200,16.28900,16.28900,-0.11000,-0.11000,5.07240,6.95140,-12.51800,-12.51800,-14.76620,-15.46760,0.09900,0.88230,1.05960,84.94150,-1.74630,-1.75330,-1.53160,-1.74630,6.06940,-0.06890,-0.05920
2013-03-31,8.82500,8.09300,0.73200,2.96500,0.01400,2.95100,-2.21900,0.77200,-1.44700,0.10300,-1.55000,-1.55000,-1.99900,-1.22600,-2.21900,16.46700,16.46700,-0.12050,-0.12050,6.30510,8.29460,-25.14450,-25.14450,-16.39660,-22.65160,0.07840,0.71140,1.06440,84.55410,-1.52600,-1.53190,-1.37700,-1.52600,6.19820,0.1395,0.1183
2012-12-31,13.76600,12.15000,1.61600,2.40300,0.13000,2.27300,-0.65700,0.49600,-0.16100,0.06000,-0.22100,-0.22100,-0.22100,0.39100,-0.65700,16.69800,16.71700,-0.01300,-0.01300,6.24420,11.73910,-4.77260,-4.77260,-1.16950,-1.60540,0.11830,0.95140,1.26430,71.18410,-0.21100,-0.21180,-0.19000,-0.21100,6.37480,0.3359,0.3122
2012-09-30,16.30300,13.67800,2.62500,2.76700,0.06700,2.70000,-0.07500,0.34500,0.27000,0.08100,0.18900,0.18900,0.18900,0.99300,-0.07500,16.72600,16.74900,0.01100,0.01100,5.59930,16.10130,-0.46000,-0.46000,1.65610,1.15930,0.13670,0.89740,1.11980,80.37230,0.17840,0.17900,0.15850,0.17840,6.36990,-0.0101,-0.0169
2012-06-30,14.48800,12.25000,2.23800,2.57900,0.02200,2.55700,-0.31900,0.44300,0.12400,0.08400,0.04000,0.04000,0.04000,0.79100,-0.31900,16.20300,16.20700,0.00250,0.00250,4.79220,15.44730,-2.20180,-2.20180,0.85590,0.27610,0.11920,0.77180,1.17920,76.32110,0.03780,0.03800,0.03290,0.03780,6.41480,0.04540,0.04520
2012-03-31,12.19800,10.78900,1.40900,3.23500,0.17400,3.06100,-1.65200,0.98200,-0.67000,0.04300,-0.71300,-0.71300,-0.71300,-0.60000,-1.65200,16.19700,16.19700,-0.04460,-0.04460,5.27000,11.55110,-13.54330,-13.54330,-5.49270,-5.84520,0.10000,0.68060,0.97770,92.05120,-0.66210,-0.66450,-0.58460,-0.66210,6.64870,0.126,0.1229
2011-12-31,16.24100,13.87400,2.36700,2.79800,0.02500,2.77300,-0.40600,0.58900,0.18300,0.09200,0.09100,0.09100,0.09100,0.87100,-0.40600,16.19700,16.19800,0.00600,0.00600,5.08630,14.57420,-2.49980,-2.49980,1.12680,0.56030,0.13320,0.85610,1.10480,81.46610,0.08470,0.08500,0.07460,0.08470,6.63070,0.1986,0.2047
2011-09-30,18.02000,15.49200,2.52800,3.14500,0.39200,2.75300,-0.22500,-0.37000,-0.59500,0.31900,-0.91400,-0.91400,-0.91400,1.03600,-0.22500,16.19700,16.19900,-0.05600,-0.05600,4.99700,14.02890,-1.24860,-1.24860,-3.30190,-5.07210,0.14590,0.92240,1.14080,78.89230,-0.84130,-0.84440,-0.73990,-0.84130,6.70720,0.2281,0.2219
2011-06-30,18.32400,15.16300,3.16100,3.09500,0.04800,3.04700,0.11400,-0.01100,0.10300,0.02800,0.07500,0.07500,0.07500,1.44400,0.11400,16.19700,16.20400,0.00460,0.00460,4.68670,17.25060,0.62210,0.62210,0.56210,0.40930,0.14470,0.79850,1.06970,84.13560,0.06800,0.06820,0.05920,0.06800,6.81160,0.13560,0.14080
2011-03-31,15.97900,13.54000,2.43900,2.78800,-0.05600,2.84400,-0.40500,0.02900,-0.37600,0.27700,-0.65300,-0.65300,-0.65300,0.91200,-0.40500,16.19300,16.19300,-0.04000,-0.04000,4.76060,15.26380,-2.53460,-2.53460,-2.35310,-4.08660,0.12570,0.69380,0.92850,96.93350,-0.58680,-0.58880,-0.51350,-0.58680,6.87170,0.1201,0.1149
2010-12-31,23.53400,20.22000,3.31400,3.49600,-3.84900,7.34500,-4.03100,0.48600,-3.54500,0.04000,-3.58500,-3.58500,-3.58500,-2.45900,-4.03100,16.19500,16.20300,-0.22000,-0.22000,4.46330,14.08180,-17.12840,-17.12840,-15.06330,-15.23330,0.18100,1.02240,1.16780,77.06640,-3.17960,-3.19070,-2.75690,-3.17960,6.96200,0.1075,0.1049
2010-09-30,24.02300,21.12900,2.89400,3.83500,-0.77300,4.60800,-1.71400,0.18400,-1.53000,0.06700,-1.59700,-1.59700,-1.59700,-0.10600,-1.71400,16.19400,16.20500,-0.10000,-0.10000,3.95070,12.04680,-7.13480,-7.13480,-6.36890,-6.64780,0.17650,1.02540,1.09800,81.96400,-1.37280,-1.37740,-1.17340,-1.37280,7.18370,-0.2161,-0.2232
2010-06-30,20.48600,19.58500,0.90100,3.82200,0.24300,3.57900,-2.67800,0.39700,-2.28100,-0.00200,-2.27900,-2.27900,-2.27900,-0.97800,-2.67800,16.19200,16.20500,-0.14000,-0.14000,4.28020,4.39810,-13.07230,-13.07230,-11.13440,-11.12470,0.15000,1.05220,1.10860,81.18720,-1.91940,-1.92570,-1.66840,-1.91940,7.33300,-0.20870,-0.25230
2010-03-31,16.66600,14.57000,2.09600,3.82500,0.51200,3.31300,-1.21700,0.06800,-1.14900,-0.21400,-0.93500,-0.93500,-0.93500,0.49000,-1.21700,15.96500,16.03900,-0.06000,-0.06000,5.60510,12.57650,-7.30230,-7.30230,-6.89430,-5.61020,0.12440,0.92170,1.15740,77.75770,-0.77260,-0.77510,-0.69770,-0.77260,7.47380,0.023,-0.1426
2009-12-31,21.35800,17.30800,4.05000,3.89700,0.14300,3.75400,0.29600,0.17100,0.46700,0.90400,-0.43700,-0.43700,-0.43700,1.92900,0.29600,16.00300,16.01700,-0.03000,-0.03000,4.68710,18.96250,1.38590,1.38590,2.18650,-2.04610,0.15250,1.07990,1.23760,72.71890,-0.35370,-0.35480,-0.31210,-0.35370,7.63250,0.0766,0.1739
2009-09-30,20.85200,17.94500,2.90700,3.86700,3.89800,-0.03100,2.93800,0.15000,3.08800,-0.03600,3.12400,3.12400,3.12400,4.75900,2.93800,15.88000,16.01600,0.20000,0.20000,4.42160,13.94110,14.08980,14.08980,14.80910,14.98180,0.14800,1.09910,1.20610,74.62160,2.52910,2.53710,2.21800,2.52910,7.75130,0.3998,0.7115
2009-06-30,22.73800,19.13500,3.60300,3.91600,0.04100,3.87500,-0.27200,0.05500,-0.21700,0.03600,-0.25300,-0.25300,-0.25300,1.57800,-0.27200,15.79100,15.92100,-0.02000,-0.02000,4.67350,15.84570,-1.19620,-1.19620,-0.95430,-1.11270,0.16850,1.08720,1.21190,74.26640,-0.21050,-0.21120,-0.18750,-0.21050,7.61060,0.39540,0.39650
2009-03-31,27.35700,23.02800,4.32900,3.76400,-0.34600,4.11000,0.21900,0.02000,0.23900,-0.34900,0.58800,0.58800,0.58800,2.01600,0.21900,15.79100,15.80500,0.05000,0.05000,4.06290,15.82410,0.80050,0.80050,0.87360,2.14940,0.19900,1.07380,1.23080,73.12310,0.48870,0.49030,0.42770,0.48870,7.61870,0.7383,0.2918
